panel,ref,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,RULES v2 (live),0.08631725018912006,1.202140097248246,-0.12054946142590728,1.2308642154162701,1.1798211368254472,0.08925874207855977,1.1798211368254472,-0.12054946142590695
U56,RULES v1,0.06389280969247557,0.6583521553256034,-0.13827812344296642,0.6428917536562497,0.6752891798785768,0.07048527430371965,0.6752891798785768,-0.13827812344296653
U56,SPY,0.1515424356997792,0.8855285842005364,-0.33717235283398295,0.9586939217909282,0.8256586922139754,0.14808279677406677,0.8256586922139754,-0.33717235283398317
U56,mean draw book,0.1786351047320789,1.1296570151244874,-0.29140892675646823,1.205432279960829,1.0698694751532387,0.17950442256487942,1.0698694751532387,-0.29140892675646823
B136,RULES v2 (live),0.0803031894255104,1.1057901818007876,-0.12240793860208032,1.229067725847855,0.9843850631086558,0.07143641325459016,0.9843850631086558,-0.12240793860207988
B136,RULES v1,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.7562149489638127,0.5320307500704073,0.05538608801705869,0.5320307500704073,-0.21191263611532707
B136,SPY,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.1499145150315948,0.8340326918358352,-0.3371595330739303
B136,mean draw book,0.18879544157226458,1.121610977532105,-0.3268295594295626,1.2305366084310931,1.0239474714423342,0.17687975303897097,1.0239474714423342,-0.3268295594295624
SMALL439,RULES v2 (live),0.0381370687657927,0.572473372401616,-0.14684660581330133,0.5698746761329493,0.5770246719401428,0.040838231706053385,0.5770246719401428,-0.11739360704205137
SMALL439,RULES v1,0.07414434091004019,0.5646748197416962,-0.3612438762822151,0.7433994252942387,0.40438052041940437,0.05132382809902025,0.40438052041940437,-0.3612438762822163
SMALL439,SPY,0.1412985547640384,0.8615351653832923,-0.33717235283398306,0.890660375635291,0.8577063708835784,0.1591771272297775,0.8577063708835784,-0.33717235283398317
SMALL439,mean draw book,0.13128231060830964,0.6773452513295908,-0.46331819434146204,0.7948821557481134,0.6139945357848858,0.1307168217967245,0.6139945357848858,-0.454445940350081
