panel,book,sleeve,cost,fin,selector,pick_f,pick_g,abstain,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,OOS_m_S,OOS_m_DD,OOS_m_CAGR,OOS_pass,SPY_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,full_Sharpe,full_CAGR,full_MaxDD,pass4b,pass4a_v2
broad,EWall,S3,10.0,0.0,S0,0.6,2.0,False,1.331850877639438,0.21630309870415365,-0.27053999485972613,0.4498269540422064,-0.06824427501536809,0.10814998891368127,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.404945010707786,0.22848870497282792,-0.270539994859726,False,False
broad,EWall,S3,10.0,0.0,S1,0.6,1.25,False,1.3368133115971093,0.13343943479539777,-0.17506012634959411,0.45478938799987767,0.027235593494763927,0.025286325004925392,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.4068461451149434,0.1403694890385414,-0.17506012634959423,True,False
broad,EWall,S3,10.0,0.0,S2,0.6,1.25,False,1.3368133115971093,0.13343943479539777,-0.17506012634959411,0.45478938799987767,0.027235593494763927,0.025286325004925392,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.4068461451149434,0.1403694890385414,-0.17506012634959423,True,False
broad,EWall,S3,10.0,0.0,S2_screened,0.6,1.25,False,1.3368133115971093,0.13343943479539777,-0.17506012634959411,0.45478938799987767,0.027235593494763927,0.025286325004925392,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.4068461451149434,0.1403694890385414,-0.17506012634959423,True,False
broad,EWall,S3,10.0,0.0,INC,0.25,0.75,False,1.1959065264189876,0.11622092129821815,-0.18504994223539828,0.31388260282175606,0.01724577760895976,0.00806781150774577,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2369587490179863,0.11932561315097501,-0.1850499422353984,True,False
broad,EWall,S3,10.0,0.0,CTL,0.0,0.75,False,1.1022031339130578,0.13933574083806355,-0.2537106610635028,0.2201792103158262,-0.05141494121914478,0.03118263104759117,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1219549467170125,0.1415741194723752,-0.2537106610635027,False,False
broad,EWall,S3,10.0,150.0,S0,0.6,1.0,False,1.3382443990112052,0.10623184308740274,-0.14165864368874337,0.4562204754139736,0.06063707615561467,-0.001921266703069635,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.4072973535810416,0.11160272033962215,-0.1416586436887428,True,False
broad,EWall,S3,10.0,150.0,S1,0.6,1.25,False,1.2982952743143756,0.12920280484861668,-0.1753005540486514,0.41627135071714405,0.026995165795706627,0.021049695058144302,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3681124351921483,0.13610730796083326,-0.17530055404865186,True,False
broad,EWall,S3,10.0,150.0,S2,0.6,1.25,False,1.2982952743143756,0.12920280484861668,-0.1753005540486514,0.41627135071714405,0.026995165795706627,0.021049695058144302,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3681124351921483,0.13610730796083326,-0.17530055404865186,True,False
broad,EWall,S3,10.0,150.0,S2_screened,0.6,1.25,False,1.2982952743143756,0.12920280484861668,-0.1753005540486514,0.41627135071714405,0.026995165795706627,0.021049695058144302,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3681124351921483,0.13610730796083326,-0.17530055404865186,True,False
broad,EWall,S3,10.0,150.0,INC,0.25,0.75,False,1.1959065264189876,0.11622092129821815,-0.18504994223539828,0.31388260282175606,0.01724577760895976,0.00806781150774577,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2369587490179863,0.11932561315097501,-0.1850499422353984,True,False
broad,EWall,S3,10.0,150.0,CTL,0.0,0.75,False,1.1022031339130578,0.13933574083806355,-0.2537106610635028,0.2201792103158262,-0.05141494121914478,0.03118263104759117,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1219549467170125,0.1415741194723752,-0.2537106610635027,False,False
broad,EWall,S3,10.0,300.0,S0,0.6,1.0,False,1.3382443990112052,0.10623184308740274,-0.14165864368874337,0.4562204754139736,0.06063707615561467,-0.001921266703069635,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.4072973535810416,0.11160272033962215,-0.1416586436887428,True,False
broad,EWall,S3,10.0,300.0,S1,0.6,1.25,False,1.2597772006227796,0.12498194818783404,-0.17554091536809424,0.37775327702554806,0.0267548044762638,0.016828838397361656,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3293786760595927,0.13186099398638462,-0.1755409153680938,True,False
broad,EWall,S3,10.0,300.0,S2,0.6,1.25,False,1.2597772006227796,0.12498194818783404,-0.17554091536809424,0.37775327702554806,0.0267548044762638,0.016828838397361656,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3293786760595927,0.13186099398638462,-0.1755409153680938,True,False
broad,EWall,S3,10.0,300.0,S2_screened,0.6,1.25,False,1.2597772006227796,0.12498194818783404,-0.17554091536809424,0.37775327702554806,0.0267548044762638,0.016828838397361656,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3293786760595927,0.13186099398638462,-0.1755409153680938,True,False
broad,EWall,S3,10.0,300.0,INC,0.25,0.75,False,1.1959065264189876,0.11622092129821815,-0.18504994223539828,0.31388260282175606,0.01724577760895976,0.00806781150774577,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2369587490179863,0.11932561315097501,-0.1850499422353984,True,False
broad,EWall,S3,10.0,300.0,CTL,0.0,0.75,False,1.1022031339130578,0.13933574083806355,-0.2537106610635028,0.2201792103158262,-0.05141494121914478,0.03118263104759117,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1219549467170125,0.1415741194723752,-0.2537106610635027,False,False
broad,EWall,S3,25.0,0.0,S0,0.6,2.0,False,1.2219348081493373,0.19574653354047977,-0.2724678111058596,0.3399108845521057,-0.07017209126150156,0.0875934237500074,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2797450320707462,0.20509277369035428,-0.2724678111058598,False,False
broad,EWall,S3,25.0,0.0,S1,0.6,1.25,False,1.227450181038075,0.12154087692488469,-0.176343539207509,0.3454262574408433,0.025952180636849037,0.01338776713441231,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2820151759905674,0.12682137126887993,-0.176343539207509,True,False
broad,EWall,S3,25.0,0.0,S2,0.6,1.25,False,1.227450181038075,0.12154087692488469,-0.176343539207509,0.3454262574408433,0.025952180636849037,0.01338776713441231,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2820151759905674,0.12682137126887993,-0.176343539207509,True,False
broad,EWall,S3,25.0,0.0,S2_screened,0.6,1.25,False,1.227450181038075,0.12154087692488469,-0.176343539207509,0.3454262574408433,0.025952180636849037,0.01338776713441231,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2820151759905674,0.12682137126887993,-0.176343539207509,True,False
broad,EWall,S3,25.0,0.0,INC,0.25,0.75,False,1.1616109568989252,0.1125887760679729,-0.18565478784491285,0.27958703330169365,0.01664093199944519,0.004435666277500527,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1996959445511206,0.1154144053939512,-0.18565478784491307,True,False
broad,EWall,S3,25.0,0.0,CTL,0.0,0.75,False,1.0913501695849341,0.1377889114408759,-0.25391347869315706,0.20932624598770255,-0.05161775884879902,0.029635801650403526,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1115111687130288,0.1400924235152614,-0.25391347869315706,False,False
broad,EWall,S3,25.0,150.0,S0,0.6,1.0,False,1.228907449184411,0.09694547063962733,-0.14271223449656434,0.3468835255871794,0.0595834853477937,-0.01120763915084505,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2824301210177322,0.10102944876459508,-0.14271223449656478,False,False
broad,EWall,S3,25.0,150.0,S1,0.6,1.25,False,1.1889599602142185,0.11734854651735982,-0.1765836126692687,0.3069360366169869,0.025712107175089344,0.00919543672688744,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2433206742189946,0.12260962714081436,-0.17658361266926836,True,False
broad,EWall,S3,25.0,150.0,S2,0.6,1.25,False,1.1889599602142185,0.11734854651735982,-0.1765836126692687,0.3069360366169869,0.025712107175089344,0.00919543672688744,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2433206742189946,0.12260962714081436,-0.17658361266926836,True,False
broad,EWall,S3,25.0,150.0,S2_screened,0.6,1.25,False,1.1889599602142185,0.11734854651735982,-0.1765836126692687,0.3069360366169869,0.025712107175089344,0.00919543672688744,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2433206742189946,0.12260962714081436,-0.17658361266926836,True,False
broad,EWall,S3,25.0,150.0,INC,0.25,0.75,False,1.1616109568989252,0.1125887760679729,-0.18565478784491285,0.27958703330169365,0.01664093199944519,0.004435666277500527,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1996959445511206,0.1154144053939512,-0.18565478784491307,True,False
broad,EWall,S3,25.0,150.0,CTL,0.0,0.75,False,1.0913501695849341,0.1377889114408759,-0.25391347869315706,0.20932624598770255,-0.05161775884879902,0.029635801650403526,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1115111687130288,0.1400924235152614,-0.25391347869315706,False,False
broad,EWall,S3,25.0,300.0,S0,0.6,1.0,False,1.228907449184411,0.09694547063962733,-0.14271223449656434,0.3468835255871794,0.0595834853477937,-0.01120763915084505,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2824301210177322,0.10102944876459508,-0.14271223449656478,False,False
broad,EWall,S3,25.0,300.0,S1,0.6,1.25,False,1.1504697042574255,0.11317182511888246,-0.17682361984374795,0.26844578066019387,0.025472100000610093,0.005018715328410084,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.204626124845538,0.11841356309464679,-0.17682361984374806,True,False
broad,EWall,S3,25.0,300.0,S2,0.6,1.25,False,1.1504697042574255,0.11317182511888246,-0.17682361984374795,0.26844578066019387,0.025472100000610093,0.005018715328410084,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.204626124845538,0.11841356309464679,-0.17682361984374806,True,False
broad,EWall,S3,25.0,300.0,S2_screened,0.6,1.25,False,1.1504697042574255,0.11317182511888246,-0.17682361984374795,0.26844578066019387,0.025472100000610093,0.005018715328410084,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.204626124845538,0.11841356309464679,-0.17682361984374806,True,False
broad,EWall,S3,25.0,300.0,INC,0.25,0.75,False,1.1616109568989252,0.1125887760679729,-0.18565478784491285,0.27958703330169365,0.01664093199944519,0.004435666277500527,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1996959445511206,0.1154144053939512,-0.18565478784491307,True,False
broad,EWall,S3,25.0,300.0,CTL,0.0,0.75,False,1.0913501695849341,0.1377889114408759,-0.25391347869315706,0.20932624598770255,-0.05161775884879902,0.029635801650403526,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1115111687130288,0.1400924235152614,-0.25391347869315706,False,False
broad,EWall,S4,10.0,0.0,S0,0.6,2.0,False,1.3438940575917926,0.2339617821634059,-0.29070191339070195,0.461870133994561,-0.08840619354634391,0.12580867237293353,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3399027162943375,0.2338972709294953,-0.29070191339070217,False,False
broad,EWall,S4,10.0,0.0,S1,0.6,1.25,False,1.3488334950196157,0.14411794789363386,-0.1888129264343812,0.4668095714223841,0.013482793409976851,0.03596483810316148,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3415975696663534,0.1439980482198071,-0.1888129264343813,True,False
broad,EWall,S4,10.0,0.0,S2,0.6,1.25,False,1.3488334950196157,0.14411794789363386,-0.1888129264343812,0.4668095714223841,0.013482793409976851,0.03596483810316148,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3415975696663534,0.1439980482198071,-0.1888129264343813,True,False
broad,EWall,S4,10.0,0.0,S2_screened,0.6,1.25,False,1.3488334950196157,0.14411794789363386,-0.1888129264343812,0.4668095714223841,0.013482793409976851,0.03596483810316148,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3415975696663534,0.1439980482198071,-0.1888129264343813,True,False
broad,EWall,S4,10.0,0.0,INC,0.25,0.75,False,1.192844717076999,0.11891305495127491,-0.19361486431056207,0.3108207934797673,0.008680855533795967,0.010759945160802531,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2130550750274445,0.12066805174433703,-0.19361486431056218,True,False
broad,EWall,S4,10.0,0.0,CTL,0.0,0.75,False,1.1022031339130578,0.13933574083806355,-0.2537106610635028,0.2201792103158262,-0.05141494121914478,0.03118263104759117,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1219549467170125,0.1415741194723752,-0.2537106610635027,False,False
broad,EWall,S4,10.0,150.0,S0,0.6,1.0,False,1.3502560049608954,0.11467278006723647,-0.15297381767998663,0.4682320813636638,0.049321902164371406,0.006519670276764089,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3419936681675289,0.11456045595884401,-0.1529738176799862,True,False
broad,EWall,S4,10.0,150.0,S1,0.6,1.25,False,1.312759150021312,0.13984185165428675,-0.18905002651584835,0.43073522642408046,0.013245693328509694,0.031688741863814374,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.3057025653918846,0.13972238514825386,-0.18905002651584812,True,False
