panel,book,cadence,arm,flip_rate,leg_flip_rate,identical_rate,base_rate_ref,base_rate_live,base_rate_min,base_rate_max,base_rate_range,base_rate_mean,mcse2,stable
U56,EWELIG,W,LIVE,0.0,0.04555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,EWELIG,W,LIVE_CP,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,EWELIG,W,PINKEY,0.0,0.03888888888888889,0.1111111111111111,0.01,0.01,0.01,0.01,0.0,0.01,0.0198997487421324,True
U56,EWELIG,W,PINSET,0.0,0.04555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,EWELIG,M,LIVE,0.0,0.0,0.1111111111111111,0.06,0.06,0.06,0.06,0.0,0.060000000000000005,0.047497368348151665,True
U56,EWELIG,M,LIVE_CP,0.0,0.0,0.1111111111111111,0.06,0.06,0.06,0.06,0.0,0.060000000000000005,0.047497368348151665,True
U56,EWELIG,M,PINKEY,0.0,0.0,0.1111111111111111,0.07,0.07,0.07,0.07,0.0,0.07,0.0510294032886923,True
U56,EWELIG,M,PINSET,0.0,0.0,0.1111111111111111,0.06,0.06,0.06,0.06,0.0,0.060000000000000005,0.047497368348151665,True
U56,EWELIG,Q,LIVE,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,EWELIG,Q,LIVE_CP,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,EWELIG,Q,PINKEY,0.0,0.0022222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,EWELIG,Q,PINSET,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,W,LIVE,0.0,0.015555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,W,LIVE_CP,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,W,PINKEY,0.0,0.015555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,W,PINSET,0.0,0.015555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,M,LIVE,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,M,LIVE_CP,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,M,PINKEY,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,M,PINSET,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,Q,LIVE,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,Q,LIVE_CP,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,Q,PINKEY,0.0,0.0044444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,BAND03,Q,PINSET,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,TOP20,W,LIVE,0.0,0.03333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,TOP20,W,LIVE_CP,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,TOP20,W,PINKEY,0.0,0.02666666666666667,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,TOP20,W,PINSET,0.0,0.016666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
U56,TOP20,M,LIVE,0.012222222222222223,0.012222222222222223,0.1111111111111111,0.79,0.78,0.78,0.8,0.020000000000000018,0.7911111111111111,0.08130296943842932,True
U56,TOP20,M,LIVE_CP,0.0,0.0,0.1111111111111111,0.79,0.79,0.79,0.79,0.0,0.79,0.0814616474176652,True
U56,TOP20,M,PINKEY,0.008888888888888889,0.008888888888888889,0.1111111111111111,0.91,0.9,0.9,0.91,0.010000000000000009,0.9011111111111112,0.05970255490117984,True
U56,TOP20,M,PINSET,0.012222222222222223,0.012222222222222223,0.1111111111111111,0.79,0.78,0.78,0.8,0.020000000000000018,0.7911111111111111,0.08130296943842932,True
U56,TOP20,Q,LIVE,0.0,0.025555555555555557,0.1111111111111111,0.1,0.1,0.1,0.1,0.0,0.1,0.060000000000000005,True
U56,TOP20,Q,LIVE_CP,0.0,0.0,0.1111111111111111,0.1,0.1,0.1,0.1,0.0,0.1,0.060000000000000005,True
U56,TOP20,Q,PINKEY,0.0011111111111111111,0.02,0.1111111111111111,0.16,0.16,0.15,0.16,0.010000000000000009,0.15888888888888889,0.07311448827053177,True
U56,TOP20,Q,PINSET,0.0,0.025555555555555557,0.1111111111111111,0.1,0.1,0.1,0.1,0.0,0.1,0.060000000000000005,True
B136,EWELIG,W,LIVE,0.0,0.035,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,EWELIG,W,LIVE_CP,0.0,0.0025,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,EWELIG,W,PINKEY,0.0,0.035,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,EWELIG,W,PINSET,0.0,0.0375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,EWELIG,M,LIVE,0.0,0.0025,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,EWELIG,M,LIVE_CP,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,EWELIG,M,PINKEY,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,EWELIG,M,PINSET,0.0,0.0025,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,EWELIG,Q,LIVE,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,EWELIG,Q,LIVE_CP,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,EWELIG,Q,PINKEY,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,EWELIG,Q,PINSET,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,W,LIVE,0.0,0.055,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,W,LIVE_CP,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,W,PINKEY,0.0,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,W,PINSET,0.0,0.055,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,M,LIVE,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,M,LIVE_CP,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,M,PINKEY,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,M,PINSET,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,Q,LIVE,0.0,0.0425,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,Q,LIVE_CP,0.0,0.0025,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,Q,PINKEY,0.0,0.0425,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,BAND03,Q,PINSET,0.0,0.0425,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,TOP20,W,LIVE,0.0,0.0075,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,TOP20,W,LIVE_CP,0.0,0.0075,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,TOP20,W,PINKEY,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,TOP20,W,PINSET,0.0,0.005,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759e-06,True
B136,TOP20,M,LIVE,0.0,0.01,0.25,0.04,0.04,0.04,0.04,0.0,0.04,0.039191835884530846,True
B136,TOP20,M,LIVE_CP,0.0,0.0,0.25,0.04,0.04,0.04,0.04,0.0,0.04,0.039191835884530846,True
B136,TOP20,M,PINKEY,0.0,0.0325,0.25,0.04,0.04,0.04,0.04,0.0,0.04,0.039191835884530846,True
B136,TOP20,M,PINSET,0.0,0.01,0.25,0.04,0.04,0.04,0.04,0.0,0.04,0.039191835884530846,True
B136,TOP20,Q,LIVE,0.0,0.015,0.25,0.01,0.01,0.01,0.01,0.0,0.01,0.0198997487421324,True
B136,TOP20,Q,LIVE_CP,0.0,0.0,0.25,0.01,0.01,0.01,0.01,0.0,0.01,0.0198997487421324,True
B136,TOP20,Q,PINKEY,0.0,0.0225,0.25,0.02,0.02,0.02,0.02,0.0,0.02,0.028,True
B136,TOP20,Q,PINSET,0.0,0.015,0.25,0.01,0.01,0.01,0.01,0.0,0.01,0.0198997487421324,True
