panel,cost,lag,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,m_H1,m_H2,m_OOS,m_DD,m_CAGR,fails,pass4b,pass4a,turnover
U56,5,1,0.13203177389434506,1.1338223083204293,-0.18264199464160413,1.133091465836341,1.1407964019451136,1.0378694609403034,0.1490895259575835,1.2073898010004953,-0.18264199464160413,0.17647143323264947,0.3067804643026716,0.3253790338182111,0.019661417058785435,0.025435458988378845,none,True,False,9.630697203129404
U56,5,2,0.13340537322529356,1.1353464056118237,-0.17255486822076982,1.091385768093289,1.1789714715307527,1.0133345234692983,0.15291823406925253,1.2282964032704455,-0.1725548682207696,0.13476573548959758,0.3449555338883107,0.3462856360881613,0.02974854347961975,0.02680905831932734,none,True,False,9.498245806131044
U56,5,3,0.13179019785938628,1.1085885878160815,-0.18175291011181727,1.0938652459658051,1.1275922896159614,1.0100826712339899,0.14944889608108602,1.1839135581458458,-0.18175291011181716,0.1372452133621137,0.2935763519735194,0.30190279096356154,0.0205505015885723,0.025193882953420066,none,True,False,9.576895519853682
U56,5,5,0.13520766570618803,1.1206399023926976,-0.18309231746375376,1.1178467577765216,1.1300791302923128,1.0175576972810543,0.1542152033614168,1.199208624255648,-0.18309231746375376,0.1612267251728302,0.2960631926498708,0.3171978570733637,0.019211094236635806,0.028611350800221813,none,True,False,9.618613156747708
U56,5,10,0.1323938548470991,1.061659842826294,-0.22835192536050475,1.0880269727268306,1.0495806153527796,0.9783315153907365,0.15113138926382552,1.125755595376657,-0.22835192536050486,0.13140694012313914,0.2155646777103376,0.2437448281943727,-0.02604851366011518,0.025797539941132874,DD,False,False,9.747170639203272
U56,10,1,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.9928968404730495,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1316591231185399,0.26752924958045876,0.2859804666246807,0.019219924721608272,0.020001043417554487,none,True,False,9.630697203129404
U56,10,2,0.12803822121638242,1.0945335687063114,-0.17286456687643859,1.0465586219530647,1.1413938654956837,0.968603927266485,0.1475791203005783,1.190275743745218,-0.1728645668764387,0.08993858934937327,0.3073779278532417,0.30826497656293383,0.029438844823950983,0.021441906310416203,none,True,False,9.498245806131044
U56,10,3,0.12638657399927156,1.0680413052898585,-0.182019967366574,1.0494619679680348,1.0900845867469309,0.9653183261043841,0.14409107941298305,1.1463288412705845,-0.182019967366574,0.09284193536434338,0.2560686491044889,0.2643180740883003,0.02028344433381557,0.01979025909330534,none,True,False,9.576895519853682
U56,10,5,0.12976466137601195,1.0804855513363614,-0.18335998899085026,1.0741224660307658,1.0926873478854489,0.9738318233122352,0.14872645274832763,1.1615055029151724,-0.18335998899085026,0.11750243342707434,0.2586714102430069,0.2794947357328882,0.018943422709539304,0.02316834647004573,none,True,False,9.618613156747708
U56,10,10,0.12689076185909864,1.022493666327638,-0.22873680269438135,1.044750705285215,1.0134303396511652,0.9348762969697878,0.14558919300801443,1.08940672860715,-0.22873680269438135,0.08813067268152353,0.17941440200872327,0.20739596142486583,-0.02643339099399178,0.020294446953132428,DD,False,False,9.747170639203272
U56,25,1,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.8577174907477432,0.12730703643605445,1.0495601201126592,-0.18440712200737241,-0.003070030713113736,0.14956033501186428,0.16754935293037498,0.017896289693017264,0.003850042706598056,H1,False,False,9.630697203129404
U56,25,2,0.11208507104435395,0.971883201189116,-0.17379330494888667,0.911861016918584,1.0284556741964244,0.8342233565752668,0.13170604402429253,1.0759924713703346,-0.17379330494888667,-0.04475901568510743,0.1944397365539824,0.19398170418805039,0.028510106751502895,0.005488756138387729,H1,False,False,9.498245806131044
U56,25,3,0.11032621404237197,0.9461883138067387,-0.18282082311314307,0.9160142265685222,0.9773708368591042,0.8308089597510407,0.12816336740376255,1.0333713830639315,-0.18282082311314307,-0.04060580603516928,0.14335489921666222,0.1513606158816473,0.019482588587246497,0.0037298991364057565,H1,False,False,9.576895519853682
U56,25,5,0.11358791444916139,0.9598008450756688,-0.18416268521304358,0.9426881627722186,0.9803179809282815,0.8424195554458639,0.13241252232472323,1.0481851632391384,-0.1841626852130437,-0.013931869831472876,0.1463020432858395,0.16617439605685413,0.018140726487345993,0.0069915995431951705,H1,False,False,9.618613156747708
U56,25,10,0.110537523698933,0.9048268887461697,-0.22989058886264724,0.9146944124401182,0.904847493364299,0.8043071805382045,0.12911831614862557,0.9802130068928632,-0.22989058886264713,-0.04192562016357326,0.07083155572185706,0.09820223971057895,-0.02758717716225767,0.003941208792966777,H1+DD,False,False,9.747170639203272
U56,50,1,0.0840285965864771,0.7574329464283059,-0.1866103749449216,0.7283680451887796,0.78646594201928,0.6318903901043247,0.10064488784069847,0.851615725929473,-0.1866103749449216,-0.22825198741491182,-0.04754999562316198,-0.030395041252811228,0.01569303675546796,-0.022567718319489116,H1+H2+OOS+CAGR,False,False,9.630697203129404
U56,50,2,0.08598419868169516,0.7670144165542826,-0.17534000903555869,0.6869786653848755,0.839741473359354,0.6099579191401084,0.10572548321031339,0.8849903758356149,-0.1753400090355588,-0.26964136721881593,0.0057255357169120336,0.00297960865333069,0.026963402664830882,-0.02061211622427106,H1+CAGR,False,False,9.498245806131044
U56,50,3,0.08405385989520031,0.7426481641989233,-0.18415452955365474,0.6931440725249983,0.7890756588687884,0.6062474389784536,0.10209654894884412,0.8446301105025527,-0.18415452955365486,-0.2634759600786931,-0.044940278773653586,-0.03738065667973156,0.018148882146734824,-0.022542455010765905,H1+H2+OOS+CAGR,False,False,9.576895519853682
U56,50,5,0.08712732047000582,0.7581647463189811,-0.1854994513106577,0.723077364651512,0.7925842760722654,0.6229355239619392,0.10572352468704582,0.8588146426630326,-0.18549945131065748,-0.23354266795217948,-0.041431661570176526,-0.02319612451925157,0.016803960389731865,-0.019468994435960396,H1+H2+OOS+CAGR,False,False,9.618613156747708
U56,50,10,0.08379509246691974,0.7083795024309109,-0.23181074838613636,0.6974818498242766,0.7236111248904401,0.5863229715362049,0.10217880365981036,0.7979116289474395,-0.23181074838613647,-0.2591381827794148,-0.11040481275200187,-0.08409913823484472,-0.029507336685746788,-0.022801222439046476,H1+H2+OOS+DD+CAGR,False,False,9.747170639203272
B136,5,1,0.13867340408211537,1.006604631890961,-0.20017606041496727,1.175240810970218,0.8602666571738,1.093889194858511,0.13287655634658457,0.9413662050802422,-0.20017606041496705,0.21860241303454286,0.02623396533796485,0.05934228148301057,0.002119659429390769,0.032075067580099106,none,True,False,13.77325913183038
