panel,ladder,chooser,pick,turnover,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass_4b_full,pass_4b_oos,pass_4a,spy_oos_sharpe,spy_oos_cagr,spy_oos_maxdd
U56,L_N,C_ISSHARPE,40,2.313864592272747,0.13457634739318403,1.126761290242574,-0.229841888535963,1.2715954869397383,1.0254030641968146,0.13996738679597365,1.0983460997969055,-0.2298418885359632,False,False,False,0.8711297579081264,0.15210156343930548,-0.3371725677562022
U56,L_N,C_ISDD,40,2.313864592272747,0.13457634739318403,1.126761290242574,-0.229841888535963,1.2715954869397383,1.0254030641968146,0.13996738679597365,1.0983460997969055,-0.2298418885359632,False,False,False,0.8711297579081264,0.15210156343930548,-0.3371725677562022
U56,L_N,C_ISCAGR,5,3.1273037437962694,0.17827666701103606,0.9859644343185225,-0.25853596305636206,1.1972157872354316,0.826898186545906,0.1706185380438232,0.9002767132439443,-0.2585359630563616,False,False,False,0.8711297579081264,0.15210156343930548,-0.3371725677562022
U56,L_H,C_ISSHARPE,21,7.18963666565319,0.1679622583830449,1.162499076998433,-0.19477561065817217,1.2475793246388016,1.101893004019132,0.17568436699087275,1.142623045544897,-0.19477561065817217,True,True,False,0.8711297579081264,0.15210156343930548,-0.3371725677562022
U56,L_H,C_ISDD,21,7.18963666565319,0.1679622583830449,1.162499076998433,-0.19477561065817217,1.2475793246388016,1.101893004019132,0.17568436699087275,1.142623045544897,-0.19477561065817217,True,True,False,0.8711297579081264,0.15210156343930548,-0.3371725677562022
U56,L_H,C_ISCAGR,63,4.374208395371244,0.17681555322557374,1.1409163530068895,-0.26938491785091423,1.2468015238422245,1.0753496889318532,0.18810181619026434,1.118259549200614,-0.26938491785091423,False,False,False,0.8711297579081264,0.15210156343930548,-0.3371725677562022
U56,L_G,C_ISSHARPE,0.75,2.8973943077144937,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.1696947758085483,1.1643314948267134,-0.19127568902302317,True,True,False,0.8711297579081264,0.15210156343930548,-0.3371725677562022
U56,L_G,C_ISDD,0.3,1.2051727745821044,0.06176977027085084,1.1379126985991532,-0.07990333698484353,1.2021189307239875,1.0949660199988558,0.06711038275279413,1.1622160035760587,-0.0799033369848432,False,False,False,0.8711297579081264,0.15210156343930548,-0.3371725677562022
U56,L_G,C_ISCAGR,0.75,2.8973943077144937,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.1696947758085483,1.1643314948267134,-0.19127568902302317,True,True,False,0.8711297579081264,0.15210156343930548,-0.3371725677562022
U56,L_CAD,C_ISSHARPE,W,2.8973943077144937,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.1696947758085483,1.1643314948267134,-0.19127568902302317,True,True,False,0.8711297579081264,0.15210156343930548,-0.3371725677562022
U56,L_CAD,C_ISDD,D,4.059312071238496,0.1541824575763988,1.0977079179818103,-0.23130860857330138,1.204142263015966,1.0323358747653757,0.1719911413770463,1.121963347986831,-0.2313086085733016,False,False,False,0.8711297579081264,0.15210156343930548,-0.3371725677562022
