book,channel,pick,IS_Sharpe,IS_spread,IS_spread_ex_break,OOS_spread,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,SPY_OOS_Sharpe,blind_v8_OOS_Sharpe,cost_of_choosing
LIVE,TRUE,v4,1.1042593710951485,0.06396875166525984,2.4728004759388966e-06,0.3498594799933392,0.09534722887472857,1.2850723632064818,-0.12054942313126815,1.2850723632064818,0.8820107671822842,1.2746660728287855,0.010406290377696248
LIVE,TRUNC,v1,1.1042568982946726,0.0,0.0,0.013798463599191901,0.09534821724270404,1.2850855590004044,-0.12054945176473153,1.2850855590004044,0.8820106885412021,1.2746660728287855,0.010419486171618919
CAND20,TRUE,v5,0.992899375033197,0.06056692964878374,3.634414069808578e-06,0.1922735977318597,0.14360571775847442,1.1679914276771575,-0.1830834120957816,1.285084661948574,0.8820109845896832,1.164764331653914,0.0032270960232434476
CAND20,TRUNC,v1,0.9928960782278157,0.0,0.0,0.004390773851935759,0.1435373352949918,1.1674898871727382,-0.183083357045578,1.2850855590004044,0.8820106885412021,1.164764331653914,0.002725555518824141
