corpus,ref,panel,family,arm,cost,window,stat_kind,d,K,null_mean,null_absmax,argmax_is_negative,published,ABS_MAX,ABS_Q95,SIGNED_MAX,SIGNED_Q95,thr,depth
T,idea181,u56,R6,POS/m=0.5,25.0,IS,Sharpe,-0.020745694715562,20,-0.042376343034341346,0.1044615658849145,True,False,False,False,False,False,,
T,idea181,u56,R3,POS/m=0.5,25.0,IS,Sharpe,-0.0754748775114736,20,-0.042376343034341346,0.1044615658849145,True,False,False,False,False,False,,
T,idea181,u56,PRICE,POS/m=0.5,25.0,IS,Sharpe,-0.0534184963648253,20,-0.042376343034341346,0.1044615658849145,True,False,False,False,False,False,,
T,idea181,u56,VOL,POS/m=1.0,10.0,F,Sharpe,0.0079520475774881,20,-0.04940315723236039,0.1215611669132453,True,False,False,False,False,False,,
T,idea181,u56,MOM,POS/m=1.0,10.0,F,Sharpe,-0.0312684159369973,20,-0.04940315723236039,0.1215611669132453,True,False,False,False,False,False,,
T,idea181,u56,R6,POS/m=1.0,10.0,F,Sharpe,-0.0325303781348651,20,-0.04940315723236039,0.1215611669132453,True,False,False,False,False,False,,
T,idea181,u56,R3,POS/m=1.0,10.0,F,Sharpe,-0.0452411633155835,20,-0.04940315723236039,0.1215611669132453,True,False,False,False,False,False,,
T,idea181,u56,PRICE,POS/m=1.0,10.0,F,Sharpe,-0.1489822377855469,20,-0.04940315723236039,0.1215611669132453,True,True,True,True,False,False,,
T,idea181,u56,VOL,POS/m=1.0,10.0,IS,Sharpe,-0.0624751397191514,20,-0.03237432963793758,0.1036037259960859,True,False,False,False,False,False,,
T,idea181,u56,MOM,POS/m=1.0,10.0,IS,Sharpe,0.0655787653073668,20,-0.03237432963793758,0.1036037259960859,True,False,False,False,True,True,,
T,idea181,u56,R6,POS/m=1.0,10.0,IS,Sharpe,-0.013419150645854,20,-0.03237432963793758,0.1036037259960859,True,False,False,False,False,False,,
T,idea181,u56,R3,POS/m=1.0,10.0,IS,Sharpe,-0.0723423543056085,20,-0.03237432963793758,0.1036037259960859,True,False,False,False,False,False,,
T,idea181,u56,PRICE,POS/m=1.0,10.0,IS,Sharpe,-0.1725157411562398,20,-0.03237432963793758,0.1036037259960859,True,True,True,True,False,False,,
T,idea181,u56,VOL,POS/m=1.0,25.0,F,Sharpe,0.0021331680166519,20,-0.08179776278401207,0.1550647706102506,True,False,False,False,False,True,,
T,idea181,u56,MOM,POS/m=1.0,25.0,F,Sharpe,-0.0216877842604192,20,-0.08179776278401207,0.1550647706102506,True,False,False,False,False,False,,
T,idea181,u56,R6,POS/m=1.0,25.0,F,Sharpe,-0.0339872838684418,20,-0.08179776278401207,0.1550647706102506,True,False,False,False,False,False,,
T,idea181,u56,R3,POS/m=1.0,25.0,F,Sharpe,-0.0784921537003183,20,-0.08179776278401207,0.1550647706102506,True,False,False,False,False,False,,
T,idea181,u56,PRICE,POS/m=1.0,25.0,F,Sharpe,-0.1422317257415016,20,-0.08179776278401207,0.1550647706102506,True,False,False,True,False,False,,
T,idea181,u56,VOL,POS/m=1.0,25.0,IS,Sharpe,-0.0761418977159079,20,-0.060784196895614775,0.1317224239713587,True,False,False,False,False,False,,
T,idea181,u56,MOM,POS/m=1.0,25.0,IS,Sharpe,0.0720970097034864,20,-0.060784196895614775,0.1317224239713587,True,False,False,False,True,True,,
T,idea181,u56,R6,POS/m=1.0,25.0,IS,Sharpe,-0.0142863628556791,20,-0.060784196895614775,0.1317224239713587,True,False,False,False,False,False,,
T,idea181,u56,R3,POS/m=1.0,25.0,IS,Sharpe,-0.1068910519687699,20,-0.060784196895614775,0.1317224239713587,True,False,False,False,False,False,,
T,idea181,u56,PRICE,POS/m=1.0,25.0,IS,Sharpe,-0.1728772359319682,20,-0.060784196895614775,0.1317224239713587,True,True,True,True,False,False,,
T,idea181,u56,VOL,NEG/m=0.2,10.0,F,Sharpe,-0.0600147807681514,20,-0.02040288378230567,0.064793170705603,True,False,False,False,False,False,,
T,idea181,u56,MOM,NEG/m=0.2,10.0,F,Sharpe,-0.0236577508173758,20,-0.02040288378230567,0.064793170705603,True,False,False,False,False,False,,
T,idea181,u56,R6,NEG/m=0.2,10.0,F,Sharpe,-0.0148640606551799,20,-0.02040288378230567,0.064793170705603,True,False,False,False,False,False,,
T,idea181,u56,R3,NEG/m=0.2,10.0,F,Sharpe,-0.0529771834284027,20,-0.02040288378230567,0.064793170705603,True,False,False,False,False,False,,
T,idea181,u56,PRICE,NEG/m=0.2,10.0,F,Sharpe,0.0510700933257177,20,-0.02040288378230567,0.064793170705603,True,False,False,False,True,True,,
T,idea181,u56,VOL,NEG/m=0.2,10.0,IS,Sharpe,-0.0211911447886413,20,-0.04431581552242357,0.1126101376294069,True,False,False,False,False,False,,
T,idea181,u56,MOM,NEG/m=0.2,10.0,IS,Sharpe,-0.0557715287128181,20,-0.04431581552242357,0.1126101376294069,True,False,False,False,False,False,,
T,idea181,u56,R6,NEG/m=0.2,10.0,IS,Sharpe,-0.0158023249484621,20,-0.04431581552242357,0.1126101376294069,True,False,False,False,False,False,,
T,idea181,u56,R3,NEG/m=0.2,10.0,IS,Sharpe,-0.0122108903858224,20,-0.04431581552242357,0.1126101376294069,True,False,False,False,False,False,,
T,idea181,u56,PRICE,NEG/m=0.2,10.0,IS,Sharpe,0.0334313466721437,20,-0.04431581552242357,0.1126101376294069,True,False,False,False,True,True,,
T,idea181,u56,VOL,NEG/m=0.2,25.0,F,Sharpe,-0.0700903614113855,20,-0.02379381552971957,0.0705088395353187,True,False,False,True,False,False,,
T,idea181,u56,MOM,NEG/m=0.2,25.0,F,Sharpe,-0.0337888630758802,20,-0.02379381552971957,0.0705088395353187,True,False,False,False,False,False,,
T,idea181,u56,R6,NEG/m=0.2,25.0,F,Sharpe,-0.0202983558987718,20,-0.02379381552971957,0.0705088395353187,True,False,False,False,False,False,,
T,idea181,u56,R3,NEG/m=0.2,25.0,F,Sharpe,-0.0468479072925942,20,-0.02379381552971957,0.0705088395353187,True,False,False,False,False,False,,
T,idea181,u56,PRICE,NEG/m=0.2,25.0,F,Sharpe,0.0554865002761565,20,-0.02379381552971957,0.0705088395353187,True,False,False,False,True,True,,
T,idea181,u56,VOL,NEG/m=0.2,25.0,IS,Sharpe,-0.0289296695193165,20,-0.0490728566455975,0.1213637299027473,True,False,False,False,False,False,,
T,idea181,u56,MOM,NEG/m=0.2,25.0,IS,Sharpe,-0.0655274350105915,20,-0.0490728566455975,0.1213637299027473,True,False,False,False,False,False,,
T,idea181,u56,R6,NEG/m=0.2,25.0,IS,Sharpe,-0.0209219777767383,20,-0.0490728566455975,0.1213637299027473,True,False,False,False,False,False,,
T,idea181,u56,R3,NEG/m=0.2,25.0,IS,Sharpe,-0.0070955079616826,20,-0.0490728566455975,0.1213637299027473,True,False,False,False,False,False,,
T,idea181,u56,PRICE,NEG/m=0.2,25.0,IS,Sharpe,0.0403283673786011,20,-0.0490728566455975,0.1213637299027473,True,False,False,False,True,True,,
T,idea181,u56,VOL,NEG/m=0.5,10.0,F,Sharpe,-0.1114670293036991,20,-0.03547348919984925,0.0913117348660212,True,True,True,True,False,False,,
T,idea181,u56,MOM,NEG/m=0.5,10.0,F,Sharpe,-0.0362998589388279,20,-0.03547348919984925,0.0913117348660212,True,False,False,False,False,False,,
T,idea181,u56,R6,NEG/m=0.5,10.0,F,Sharpe,-0.067729396882292,20,-0.03547348919984925,0.0913117348660212,True,False,False,False,False,False,,
T,idea181,u56,R3,NEG/m=0.5,10.0,F,Sharpe,-0.0897381078818662,20,-0.03547348919984925,0.0913117348660212,True,False,False,True,False,False,,
T,idea181,u56,PRICE,NEG/m=0.5,10.0,F,Sharpe,0.0758791182764029,20,-0.03547348919984925,0.0913117348660212,True,False,False,False,True,True,,
T,idea181,u56,VOL,NEG/m=0.5,10.0,IS,Sharpe,-0.0154492532827867,20,-0.04903632809871692,0.1273486493975286,True,False,False,False,False,False,,
T,idea181,u56,MOM,NEG/m=0.5,10.0,IS,Sharpe,-0.0548939825936151,20,-0.04903632809871692,0.1273486493975286,True,False,False,False,False,False,,
T,idea181,u56,R6,NEG/m=0.5,10.0,IS,Sharpe,-0.0270210758248705,20,-0.04903632809871692,0.1273486493975286,True,False,False,False,False,False,,
T,idea181,u56,R3,NEG/m=0.5,10.0,IS,Sharpe,0.0070463553333205,20,-0.04903632809871692,0.1273486493975286,True,False,False,False,False,False,,
T,idea181,u56,PRICE,NEG/m=0.5,10.0,IS,Sharpe,0.1145532070397344,20,-0.04903632809871692,0.1273486493975286,True,False,False,False,True,True,,
T,idea181,u56,VOL,NEG/m=0.5,25.0,F,Sharpe,-0.1435786711734981,20,-0.04979109178666792,0.1092432997731934,True,True,True,True,False,False,,
T,idea181,u56,MOM,NEG/m=0.5,25.0,F,Sharpe,-0.082092110174387,20,-0.04979109178666792,0.1092432997731934,True,False,False,False,False,False,,
T,idea181,u56,R6,NEG/m=0.5,25.0,F,Sharpe,-0.1068937569960097,20,-0.04979109178666792,0.1092432997731934,True,False,False,True,False,False,,
T,idea181,u56,R3,NEG/m=0.5,25.0,F,Sharpe,-0.0907323556068501,20,-0.04979109178666792,0.1092432997731934,True,False,False,False,False,False,,
T,idea181,u56,PRICE,NEG/m=0.5,25.0,F,Sharpe,0.0831512992905331,20,-0.04979109178666792,0.1092432997731934,True,False,False,False,True,True,,
T,idea181,u56,VOL,NEG/m=0.5,25.0,IS,Sharpe,-0.0416020647905275,20,-0.062449859633259795,0.1424976800642682,True,False,False,False,False,False,,
T,idea181,u56,MOM,NEG/m=0.5,25.0,IS,Sharpe,-0.0965269916972807,20,-0.062449859633259795,0.1424976800642682,True,False,False,False,False,False,,
T,idea181,u56,R6,NEG/m=0.5,25.0,IS,Sharpe,-0.0723929190862013,20,-0.062449859633259795,0.1424976800642682,True,False,False,False,False,False,,
T,idea181,u56,R3,NEG/m=0.5,25.0,IS,Sharpe,0.000307679229509,20,-0.062449859633259795,0.1424976800642682,True,False,False,False,False,False,,
T,idea181,u56,PRICE,NEG/m=0.5,25.0,IS,Sharpe,0.1303847874843576,20,-0.062449859633259795,0.1424976800642682,True,False,False,False,True,True,,
T,idea181,u56,VOL,NEG/m=1.0,10.0,F,Sharpe,-0.1560495987841637,20,-0.05235468864289387,0.1093594209282853,True,True,True,True,False,False,,
T,idea181,u56,MOM,NEG/m=1.0,10.0,F,Sharpe,-0.1522591610864777,20,-0.05235468864289387,0.1093594209282853,True,True,True,True,False,False,,
T,idea181,u56,R6,NEG/m=1.0,10.0,F,Sharpe,-0.1396843317275582,20,-0.05235468864289387,0.1093594209282853,True,True,True,True,False,False,,
T,idea181,u56,R3,NEG/m=1.0,10.0,F,Sharpe,-0.2096656279432054,20,-0.05235468864289387,0.1093594209282853,True,True,True,True,False,False,,
T,idea181,u56,PRICE,NEG/m=1.0,10.0,F,Sharpe,0.0807749127217021,20,-0.05235468864289387,0.1093594209282853,True,False,False,False,True,True,,
T,idea181,u56,VOL,NEG/m=1.0,10.0,IS,Sharpe,0.0126069097490982,20,-0.0728718517427879,0.1743229676748775,True,False,False,False,False,True,,
T,idea181,u56,MOM,NEG/m=1.0,10.0,IS,Sharpe,-0.1811438532357269,20,-0.0728718517427879,0.1743229676748775,True,True,True,True,False,False,,
T,idea181,u56,R6,NEG/m=1.0,10.0,IS,Sharpe,-0.1974567452405206,20,-0.0728718517427879,0.1743229676748775,True,True,True,True,False,False,,
T,idea181,u56,R3,NEG/m=1.0,10.0,IS,Sharpe,-0.0437597780259507,20,-0.0728718517427879,0.1743229676748775,True,False,False,False,False,False,,
T,idea181,u56,PRICE,NEG/m=1.0,10.0,IS,Sharpe,0.0837472249212637,20,-0.0728718517427879,0.1743229676748775,True,False,False,False,True,True,,
T,idea181,u56,VOL,NEG/m=1.0,25.0,F,Sharpe,-0.2297326104467209,20,-0.08685262159270704,0.1478373648056882,True,True,True,True,False,False,,
T,idea181,u56,MOM,NEG/m=1.0,25.0,F,Sharpe,-0.273020751203966,20,-0.08685262159270704,0.1478373648056882,True,True,True,True,False,False,,
T,idea181,u56,R6,NEG/m=1.0,25.0,F,Sharpe,-0.3118540742089953,20,-0.08685262159270704,0.1478373648056882,True,True,True,True,False,False,,
T,idea181,u56,R3,NEG/m=1.0,25.0,F,Sharpe,-0.3268294050991868,20,-0.08685262159270704,0.1478373648056882,True,True,True,True,False,False,,
T,idea181,u56,PRICE,NEG/m=1.0,25.0,F,Sharpe,0.087094574733667,20,-0.08685262159270704,0.1478373648056882,True,False,False,False,True,True,,
T,idea181,u56,VOL,NEG/m=1.0,25.0,IS,Sharpe,-0.0408835992805914,20,-0.10385012103353845,0.1990973987225986,True,False,False,False,False,True,,
T,idea181,u56,MOM,NEG/m=1.0,25.0,IS,Sharpe,-0.2778512430623859,20,-0.10385012103353845,0.1990973987225986,True,True,True,True,False,False,,
T,idea181,u56,R6,NEG/m=1.0,25.0,IS,Sharpe,-0.3592462933126341,20,-0.10385012103353845,0.1990973987225986,True,True,True,True,False,False,,
T,idea181,u56,R3,NEG/m=1.0,25.0,IS,Sharpe,-0.1529646972473097,20,-0.10385012103353845,0.1990973987225986,True,False,False,False,False,False,,
T,idea181,u56,PRICE,NEG/m=1.0,25.0,IS,Sharpe,0.1057338524021805,20,-0.10385012103353845,0.1990973987225986,True,False,False,False,True,True,,
T,idea181,broad,VOL,POS/m=0.2,10.0,F,Sharpe,0.0379300591811375,20,0.007774294632482635,0.0605611110887904,False,False,False,False,False,False,,
T,idea181,broad,MOM,POS/m=0.2,10.0,F,Sharpe,-0.0038549422267253,20,0.007774294632482635,0.0605611110887904,False,False,False,False,False,False,,
T,idea181,broad,R6,POS/m=0.2,10.0,F,Sharpe,0.0452301473913818,20,0.007774294632482635,0.0605611110887904,False,False,False,False,False,False,,
T,idea181,broad,R3,POS/m=0.2,10.0,F,Sharpe,0.0078338514667186,20,0.007774294632482635,0.0605611110887904,False,False,False,False,False,False,,
T,idea181,broad,PRICE,POS/m=0.2,10.0,F,Sharpe,-0.0841738038972774,20,0.007774294632482635,0.0605611110887904,False,True,True,True,False,False,,
T,idea181,broad,VOL,POS/m=0.2,10.0,IS,Sharpe,0.0002422428425277,20,-0.009488788516587496,0.0887788399542807,True,False,False,False,False,False,,
T,idea181,broad,MOM,POS/m=0.2,10.0,IS,Sharpe,0.0124516207153217,20,-0.009488788516587496,0.0887788399542807,True,False,False,False,False,False,,
T,idea181,broad,R6,POS/m=0.2,10.0,IS,Sharpe,0.0325871757716969,20,-0.009488788516587496,0.0887788399542807,True,False,False,False,False,False,,
T,idea181,broad,R3,POS/m=0.2,10.0,IS,Sharpe,-0.0186671745474837,20,-0.009488788516587496,0.0887788399542807,True,False,False,False,False,False,,
T,idea181,broad,PRICE,POS/m=0.2,10.0,IS,Sharpe,-0.0250499324476254,20,-0.009488788516587496,0.0887788399542807,True,False,False,False,False,False,,
T,idea181,broad,VOL,POS/m=0.2,25.0,F,Sharpe,0.0452998439245415,20,0.00470375067672685,0.0607758805770822,True,False,False,False,False,False,,
T,idea181,broad,MOM,POS/m=0.2,25.0,F,Sharpe,0.0059673407244472,20,0.00470375067672685,0.0607758805770822,True,False,False,False,False,False,,
T,idea181,broad,R6,POS/m=0.2,25.0,F,Sharpe,0.0494543506051669,20,0.00470375067672685,0.0607758805770822,True,False,False,False,False,True,,
T,idea181,broad,R3,POS/m=0.2,25.0,F,Sharpe,-0.0038599281445058,20,0.00470375067672685,0.0607758805770822,True,False,False,False,False,False,,
T,idea181,broad,PRICE,POS/m=0.2,25.0,F,Sharpe,-0.0847000757954747,20,0.00470375067672685,0.0607758805770822,True,True,True,True,False,False,,
T,idea181,broad,VOL,POS/m=0.2,25.0,IS,Sharpe,0.0060839924531481,20,-0.014650139109833076,0.0931956743012403,True,False,False,False,False,False,,
T,idea181,broad,MOM,POS/m=0.2,25.0,IS,Sharpe,0.0225087856393589,20,-0.014650139109833076,0.0931956743012403,True,False,False,False,False,False,,
T,idea181,broad,R6,POS/m=0.2,25.0,IS,Sharpe,0.0366358645111171,20,-0.014650139109833076,0.0931956743012403,True,False,False,False,False,False,,
T,idea181,broad,R3,POS/m=0.2,25.0,IS,Sharpe,-0.0319353561994302,20,-0.014650139109833076,0.0931956743012403,True,False,False,False,False,False,,
T,idea181,broad,PRICE,POS/m=0.2,25.0,IS,Sharpe,-0.030629947052591,20,-0.014650139109833076,0.0931956743012403,True,False,False,False,False,False,,
T,idea181,broad,VOL,POS/m=0.5,10.0,F,Sharpe,0.0858434279548787,20,0.00751198213546332,0.0860679067246351,True,False,False,True,True,True,,
T,idea181,broad,MOM,POS/m=0.5,10.0,F,Sharpe,0.0207645681076305,20,0.00751198213546332,0.0860679067246351,True,False,False,False,False,False,,
T,idea181,broad,R6,POS/m=0.5,10.0,F,Sharpe,0.0842060703856031,20,0.00751198213546332,0.0860679067246351,True,False,False,True,True,True,,
T,idea181,broad,R3,POS/m=0.5,10.0,F,Sharpe,-0.0166888853537602,20,0.00751198213546332,0.0860679067246351,True,False,False,False,False,False,,
T,idea181,broad,PRICE,POS/m=0.5,10.0,F,Sharpe,-0.246048353104927,20,0.00751198213546332,0.0860679067246351,True,True,True,True,False,False,,
T,idea181,broad,VOL,POS/m=0.5,10.0,IS,Sharpe,0.0661032372178107,20,-0.028560677302420994,0.2052143591378163,True,False,False,False,False,False,,
T,idea181,broad,MOM,POS/m=0.5,10.0,IS,Sharpe,0.0282727123889496,20,-0.028560677302420994,0.2052143591378163,True,False,False,False,False,False,,
T,idea181,broad,R6,POS/m=0.5,10.0,IS,Sharpe,0.0783776532103086,20,-0.028560677302420994,0.2052143591378163,True,False,False,False,False,True,,
T,idea181,broad,R3,POS/m=0.5,10.0,IS,Sharpe,-0.0538056110629033,20,-0.028560677302420994,0.2052143591378163,True,False,False,False,False,False,,
T,idea181,broad,PRICE,POS/m=0.5,10.0,IS,Sharpe,-0.3017425121204521,20,-0.028560677302420994,0.2052143591378163,True,True,True,True,False,False,,
T,idea181,broad,VOL,POS/m=0.5,25.0,F,Sharpe,0.0839437313654054,20,-0.013767506342033215,0.1145645140388817,True,False,False,True,True,True,,
T,idea181,broad,MOM,POS/m=0.5,25.0,F,Sharpe,0.038900402106754,20,-0.013767506342033215,0.1145645140388817,True,False,False,False,False,True,,
T,idea181,broad,R6,POS/m=0.5,25.0,F,Sharpe,0.0903133521798774,20,-0.013767506342033215,0.1145645140388817,True,False,False,True,True,True,,
T,idea181,broad,R3,POS/m=0.5,25.0,F,Sharpe,-0.0402302576968547,20,-0.013767506342033215,0.1145645140388817,True,False,False,False,False,False,,
T,idea181,broad,PRICE,POS/m=0.5,25.0,F,Sharpe,-0.24873709968353,20,-0.013767506342033215,0.1145645140388817,True,True,True,True,False,False,,
T,idea181,broad,VOL,POS/m=0.5,25.0,IS,Sharpe,0.0640849034537806,20,-0.0521676206668039,0.2397195834435131,True,False,False,False,False,True,,
T,idea181,broad,MOM,POS/m=0.5,25.0,IS,Sharpe,0.0415631968732601,20,-0.0521676206668039,0.2397195834435131,True,False,False,False,False,False,,
T,idea181,broad,R6,POS/m=0.5,25.0,IS,Sharpe,0.0830519858729638,20,-0.0521676206668039,0.2397195834435131,True,False,False,False,False,True,,
T,idea181,broad,R3,POS/m=0.5,25.0,IS,Sharpe,-0.0774186301301929,20,-0.0521676206668039,0.2397195834435131,True,False,False,False,False,False,,
T,idea181,broad,PRICE,POS/m=0.5,25.0,IS,Sharpe,-0.3135390049597601,20,-0.0521676206668039,0.2397195834435131,True,True,True,True,False,False,,
T,idea181,broad,VOL,POS/m=1.0,10.0,F,Sharpe,0.0763788955758142,20,0.0026048077065339804,0.1161923963745785,False,False,False,False,False,False,,
T,idea181,broad,MOM,POS/m=1.0,10.0,F,Sharpe,0.0185893372823469,20,0.0026048077065339804,0.1161923963745785,False,False,False,False,False,False,,
T,idea181,broad,R6,POS/m=1.0,10.0,F,Sharpe,0.111133815472157,20,0.0026048077065339804,0.1161923963745785,False,False,False,True,False,True,,
T,idea181,broad,R3,POS/m=1.0,10.0,F,Sharpe,0.0397902221667293,20,0.0026048077065339804,0.1161923963745785,False,False,False,False,False,False,,
T,idea181,broad,PRICE,POS/m=1.0,10.0,F,Sharpe,-0.31227596274347,20,0.0026048077065339804,0.1161923963745785,False,True,True,True,False,False,,
T,idea181,broad,VOL,POS/m=1.0,10.0,IS,Sharpe,0.0532029664947955,20,-0.05594194103831681,0.2687811632627992,True,False,False,False,False,False,,
T,idea181,broad,MOM,POS/m=1.0,10.0,IS,Sharpe,0.0444908277004358,20,-0.05594194103831681,0.2687811632627992,True,False,False,False,False,False,,
T,idea181,broad,R6,POS/m=1.0,10.0,IS,Sharpe,0.0878560157222931,20,-0.05594194103831681,0.2687811632627992,True,False,False,False,False,False,,
T,idea181,broad,R3,POS/m=1.0,10.0,IS,Sharpe,0.0187006009093875,20,-0.05594194103831681,0.2687811632627992,True,False,False,False,False,False,,
T,idea181,broad,PRICE,POS/m=1.0,10.0,IS,Sharpe,-0.4116960830296889,20,-0.05594194103831681,0.2687811632627992,True,True,True,True,False,False,,
T,idea181,broad,VOL,POS/m=1.0,25.0,F,Sharpe,0.0611515320146455,20,-0.04013345142815121,0.1535746397531621,True,False,False,False,False,True,,
T,idea181,broad,MOM,POS/m=1.0,25.0,F,Sharpe,0.0397685626267173,20,-0.04013345142815121,0.1535746397531621,True,False,False,False,False,False,,
T,idea181,broad,R6,POS/m=1.0,25.0,F,Sharpe,0.1170090859063194,20,-0.04013345142815121,0.1535746397531621,True,False,False,False,True,True,,
T,idea181,broad,R3,POS/m=1.0,25.0,F,Sharpe,0.0059455372406395,20,-0.04013345142815121,0.1535746397531621,True,False,False,False,False,False,,
