family,panel,q,con,cad,arm,hnd,bps,CAGR,Sharpe,MaxDD,pass4a,pass4b
FIXK,U56,0.1,RESPREAD,M,MA-DIST,DRIFT,25,0.2584509158082662,1.2282563276829643,-0.289321917486671,False,False
FIXK,U56,0.1,RESPREAD,M,MA-DIST,RTT,0,0.28119006153349013,1.3197109825030124,-0.2870925043541509,False,False
FIXK,U56,0.1,RESPREAD,M,MA-DIST,RTT,25,0.2551530566433595,1.2186855348796293,-0.2882270799072423,False,False
FIXK,U56,0.1,RESPREAD,M,MOM,DRIFT,0,0.27654441948837793,1.2550265157730296,-0.2676409938072627,False,False
FIXK,U56,0.1,RESPREAD,M,MOM,DRIFT,25,0.26222253708624366,1.2021709121427544,-0.2688434071005308,False,False
FIXK,U56,0.1,RESPREAD,M,MOM,RTT,0,0.2779401610393608,1.259279913761825,-0.2695343399222828,False,False
FIXK,U56,0.1,RESPREAD,M,MOM,RTT,25,0.25733755892454124,1.1830627634054625,-0.2719497828121493,False,False
FIXK,U56,0.1,RESPREAD,Q,MA-DIST,DRIFT,0,0.27261296184608064,1.231330941791766,-0.33019617151166925,False,False
FIXK,U56,0.1,RESPREAD,Q,MA-DIST,DRIFT,25,0.26244011526630917,1.1937394026451726,-0.33019617151166913,False,False
FIXK,U56,0.1,RESPREAD,Q,MA-DIST,RTT,0,0.2670285037772968,1.2319342188675937,-0.2983681383466825,False,False
FIXK,U56,0.1,RESPREAD,Q,MA-DIST,RTT,25,0.2493668021040929,1.1649012961235594,-0.29898341622587243,False,False
FIXK,U56,0.1,RESPREAD,Q,MOM,DRIFT,0,0.23740567241958654,1.0991030828761827,-0.29997932150706574,False,False
FIXK,U56,0.1,RESPREAD,Q,MOM,DRIFT,25,0.22941815099952145,1.0689339689357948,-0.29997932150706563,False,False
FIXK,U56,0.1,RESPREAD,Q,MOM,RTT,0,0.23215589725127228,1.0905841453913252,-0.3116827429576944,False,False
FIXK,U56,0.1,RESPREAD,Q,MOM,RTT,25,0.21734886605617154,1.03356818745404,-0.3129713399315499,False,False
FIXK,U56,0.1,DEGROSS,D,MA-DIST,DRIFT,0,0.022970448397912513,1.157809475436773,-0.03342144600379471,False,False
FIXK,U56,0.1,DEGROSS,D,MA-DIST,DRIFT,25,0.014532056207765542,0.7386955851878619,-0.034611690269810036,False,False
FIXK,U56,0.1,DEGROSS,D,MA-DIST,RTT,0,0.022970448397912513,1.157809475436773,-0.03342144600379471,False,False
FIXK,U56,0.1,DEGROSS,D,MA-DIST,RTT,25,0.014532056207765542,0.7386955851878619,-0.034611690269810036,False,False
FIXK,U56,0.1,DEGROSS,D,MOM,DRIFT,0,0.026872492395659364,1.2430167609664513,-0.028477317067195362,False,False
FIXK,U56,0.1,DEGROSS,D,MOM,DRIFT,25,0.020065378575222503,0.9333894867158528,-0.03087981616594271,False,False
FIXK,U56,0.1,DEGROSS,D,MOM,RTT,0,0.026872492395659364,1.2430167609664513,-0.028477317067195362,False,False
FIXK,U56,0.1,DEGROSS,D,MOM,RTT,25,0.020065378575222503,0.9333894867158528,-0.03087981616594271,False,False
FIXK,U56,0.1,DEGROSS,W,MA-DIST,DRIFT,0,0.023898138157655513,1.1954447175063296,-0.028582375056895093,False,False
FIXK,U56,0.1,DEGROSS,W,MA-DIST,DRIFT,25,0.02034954181199078,1.0213141915565782,-0.02889590556980315,False,False
FIXK,U56,0.1,DEGROSS,W,MA-DIST,RTT,0,0.02441247723373463,1.2235665422311082,-0.027471683000659386,False,False
FIXK,U56,0.1,DEGROSS,W,MA-DIST,RTT,25,0.020357236003587076,1.0240368665461872,-0.02792775140069126,False,False
FIXK,U56,0.1,DEGROSS,W,MOM,DRIFT,0,0.02647404903218309,1.230651544477395,-0.03027238010933686,False,False
FIXK,U56,0.1,DEGROSS,W,MOM,DRIFT,25,0.023510887984341533,1.0956075883174365,-0.03092316201383072,False,False
FIXK,U56,0.1,DEGROSS,W,MOM,RTT,0,0.026940544137361577,1.2509990930224801,-0.029646523731194252,True,False
FIXK,U56,0.1,DEGROSS,W,MOM,RTT,25,0.023522197286636404,1.0953116817379853,-0.030445413660238008,False,False
FIXK,U56,0.1,DEGROSS,M,MA-DIST,DRIFT,0,0.026263590601419473,1.269392058220752,-0.03088570951498104,False,False
FIXK,U56,0.1,DEGROSS,M,MA-DIST,DRIFT,25,0.0246764144095748,1.1941705759615042,-0.030961821660446143,False,False
FIXK,U56,0.1,DEGROSS,M,MA-DIST,RTT,0,0.026871157886833252,1.3087613185486207,-0.028884119344351755,True,False
FIXK,U56,0.1,DEGROSS,M,MA-DIST,RTT,25,0.024583974144556153,1.1994385460376822,-0.029125380963529568,False,False
FIXK,U56,0.1,DEGROSS,M,MOM,DRIFT,0,0.02668620624049378,1.2370937363455647,-0.028348193985079595,True,False
FIXK,U56,0.1,DEGROSS,M,MOM,DRIFT,25,0.0254826637206933,1.182765016709386,-0.028565053302915033,False,False
FIXK,U56,0.1,DEGROSS,M,MOM,RTT,0,0.027057683320910852,1.2573516499767101,-0.027277025744972705,True,False
FIXK,U56,0.1,DEGROSS,M,MOM,RTT,25,0.025200556938829388,1.173096468781493,-0.027684586538643252,False,False
FIXK,U56,0.1,DEGROSS,Q,MA-DIST,DRIFT,0,0.02625503279498176,1.174939189716007,-0.03874058713443884,False,False
FIXK,U56,0.1,DEGROSS,Q,MA-DIST,DRIFT,25,0.02538472303777972,1.1366265528429316,-0.03936490599174436,False,False
FIXK,U56,0.1,DEGROSS,Q,MA-DIST,RTT,0,0.025615978285772112,1.2096789882080274,-0.03352262186538624,False,False
FIXK,U56,0.1,DEGROSS,Q,MA-DIST,RTT,25,0.023995348584861187,1.1344771690438706,-0.03471400764775201,False,False
FIXK,U56,0.1,DEGROSS,Q,MOM,DRIFT,0,0.023943771646442125,1.0705063103488432,-0.03114542331825154,False,False
FIXK,U56,0.1,DEGROSS,Q,MOM,DRIFT,25,0.023241800001154722,1.039757501059094,-0.03156453208422216,False,False
FIXK,U56,0.1,DEGROSS,Q,MOM,RTT,0,0.023219051352609377,1.0882916284137083,-0.03227692201082888,False,False
FIXK,U56,0.1,DEGROSS,Q,MOM,RTT,25,0.02179395719544841,1.0228809036333955,-0.032848148195089744,False,False
FIXK,U56,0.2,RESPREAD,D,MA-DIST,DRIFT,0,0.18034314611101765,1.1777376379624418,-0.22323810226758223,False,False
FIXK,U56,0.2,RESPREAD,D,MA-DIST,DRIFT,25,0.10220456695877722,0.7219874710004804,-0.23190509417676541,False,False
FIXK,U56,0.2,RESPREAD,D,MA-DIST,RTT,0,0.18034314611101765,1.1777376379624418,-0.22323810226758223,False,False
FIXK,U56,0.2,RESPREAD,D,MA-DIST,RTT,25,0.10220456695877722,0.7219874710004804,-0.23190509417676541,False,False
FIXK,U56,0.2,RESPREAD,D,MOM,DRIFT,0,0.21457774023453413,1.2261654532494763,-0.26079179142434616,False,False
FIXK,U56,0.2,RESPREAD,D,MOM,DRIFT,25,0.14773971514146522,0.8938507794264309,-0.26329905703141954,False,False
FIXK,U56,0.2,RESPREAD,D,MOM,RTT,0,0.21457774023453413,1.2261654532494763,-0.26079179142434616,False,False
FIXK,U56,0.2,RESPREAD,D,MOM,RTT,25,0.14773971514146522,0.8938507794264309,-0.26329905703141954,False,False
FIXK,U56,0.2,RESPREAD,W,MA-DIST,DRIFT,0,0.17849389891399636,1.1521741850394636,-0.20834311756543034,False,False
FIXK,U56,0.2,RESPREAD,W,MA-DIST,DRIFT,25,0.14530448695609643,0.9650936983689526,-0.21071349980382637,False,False
FIXK,U56,0.2,RESPREAD,W,MA-DIST,RTT,0,0.18210025491749793,1.172104456068295,-0.20369034143971543,False,False
FIXK,U56,0.2,RESPREAD,W,MA-DIST,RTT,25,0.14464403419396055,0.9612230089976288,-0.20673337560197225,False,False
FIXK,U56,0.2,RESPREAD,W,MOM,DRIFT,0,0.21063527385712955,1.2073896479934791,-0.26528112915713387,False,False
FIXK,U56,0.2,RESPREAD,W,MOM,DRIFT,25,0.1830279934025636,1.0719290714714709,-0.26611146136208885,False,False
FIXK,U56,0.2,RESPREAD,W,MOM,RTT,0,0.21302530526446795,1.2179464148091401,-0.2628584245368871,False,False
FIXK,U56,0.2,RESPREAD,W,MOM,RTT,25,0.18168375775878487,1.0643653595221394,-0.26411756047481816,False,False
FIXK,U56,0.2,RESPREAD,M,MA-DIST,DRIFT,0,0.19982896590203536,1.226324859091434,-0.2221451390526008,False,False
FIXK,U56,0.2,RESPREAD,M,MA-DIST,DRIFT,25,0.18434213832231494,1.144516974141776,-0.2229551058341691,False,False
FIXK,U56,0.2,RESPREAD,M,MA-DIST,RTT,0,0.20332905421205694,1.2441410362489045,-0.21730753299981664,False,False
FIXK,U56,0.2,RESPREAD,M,MA-DIST,RTT,25,0.18199096764516787,1.1315077256090786,-0.21890602934482417,False,False
FIXK,U56,0.2,RESPREAD,M,MOM,DRIFT,0,0.21242668945817877,1.2121831055223622,-0.2641807541154585,False,False
FIXK,U56,0.2,RESPREAD,M,MOM,DRIFT,25,0.19998179718746179,1.152011605663244,-0.26447498647654044,False,False
FIXK,U56,0.2,RESPREAD,M,MOM,RTT,0,0.2143564463932095,1.2173855098704516,-0.26172417005637894,False,False
FIXK,U56,0.2,RESPREAD,M,MOM,RTT,25,0.1965461648137239,1.1314224959864456,-0.2625673468478492,False,False
FIXK,U56,0.2,RESPREAD,Q,MA-DIST,DRIFT,0,0.18667965763835404,1.0966084962372076,-0.26759882624860776,False,False
FIXK,U56,0.2,RESPREAD,Q,MA-DIST,DRIFT,25,0.1780547469481668,1.053447547139892,-0.26759882624860787,False,False
FIXK,U56,0.2,RESPREAD,Q,MA-DIST,RTT,0,0.18428573110178514,1.0975891005598506,-0.2437545621057533,False,False
FIXK,U56,0.2,RESPREAD,Q,MA-DIST,RTT,25,0.16940654697557722,1.0217354837187835,-0.244651778759014,False,False
FIXK,U56,0.2,RESPREAD,Q,MOM,DRIFT,0,0.1840809478919816,1.063101885159742,-0.24944367129110534,False,False
FIXK,U56,0.2,RESPREAD,Q,MOM,DRIFT,25,0.17746822249206562,1.030751552699924,-0.24944367129110534,False,False
FIXK,U56,0.2,RESPREAD,Q,MOM,RTT,0,0.18154957432781815,1.0553728903359973,-0.2505168507918839,False,False
FIXK,U56,0.2,RESPREAD,Q,MOM,RTT,25,0.16902719229171126,0.9934800074966368,-0.2511577039992904,False,False
FIXK,U56,0.2,DEGROSS,D,MA-DIST,DRIFT,0,0.03564767015724857,1.1768521944116133,-0.04862890631687877,False,False
FIXK,U56,0.2,DEGROSS,D,MA-DIST,DRIFT,25,0.021400439239203983,0.7169627582071504,-0.050827381918158165,False,False
FIXK,U56,0.2,DEGROSS,D,MA-DIST,RTT,0,0.03564767015724857,1.1768521944116133,-0.04862890631687877,False,False
FIXK,U56,0.2,DEGROSS,D,MA-DIST,RTT,25,0.021400439239203983,0.7169627582071504,-0.050827381918158165,False,False
FIXK,U56,0.2,DEGROSS,D,MOM,DRIFT,0,0.04213163736686609,1.225342135040902,-0.056219696575179334,False,False
FIXK,U56,0.2,DEGROSS,D,MOM,DRIFT,25,0.030202763654890052,0.8881394717077385,-0.057041563823231334,False,False
FIXK,U56,0.2,DEGROSS,D,MOM,RTT,0,0.04213163736686609,1.225342135040902,-0.056219696575179334,False,False
FIXK,U56,0.2,DEGROSS,D,MOM,RTT,25,0.030202763654890052,0.8881394717077385,-0.057041563823231334,False,False
FIXK,U56,0.2,DEGROSS,W,MA-DIST,DRIFT,0,0.03533215723043304,1.1508503720442025,-0.045047514361908125,False,False
FIXK,U56,0.2,DEGROSS,W,MA-DIST,DRIFT,25,0.029353172890563828,0.9615221507638686,-0.04563537591504163,False,False
FIXK,U56,0.2,DEGROSS,W,MA-DIST,RTT,0,0.03602800997765976,1.1721160900810579,-0.04358668232008256,False,False
FIXK,U56,0.2,DEGROSS,W,MA-DIST,RTT,25,0.029201722727622226,0.9560756438044448,-0.044401543853176184,False,False
FIXK,U56,0.2,DEGROSS,W,MOM,DRIFT,0,0.04121787386448594,1.2021509695635888,-0.058622594673247375,False,False
FIXK,U56,0.2,DEGROSS,W,MOM,DRIFT,25,0.03632410860252655,1.063926979343046,-0.058889772843010224,False,False
FIXK,U56,0.2,DEGROSS,W,MOM,RTT,0,0.041813318707962566,1.215548527905802,-0.0567216982256632,True,False
FIXK,U56,0.2,DEGROSS,W,MOM,RTT,25,0.03615582837296327,1.0562049001780358,-0.05721758840071256,False,False
FIXK,U56,0.2,DEGROSS,M,MA-DIST,DRIFT,0,0.0388010490844759,1.2125969125248783,-0.04945475170549973,False,False
FIXK,U56,0.2,DEGROSS,M,MA-DIST,DRIFT,25,0.036050121961471504,1.1292538519458684,-0.049662311796691894,False,False
FIXK,U56,0.2,DEGROSS,M,MA-DIST,RTT,0,0.03981484689426984,1.2410775026633274,-0.04670861743240806,False,False
FIXK,U56,0.2,DEGROSS,M,MA-DIST,RTT,25,0.03589498585997131,1.1225070852265986,-0.04714382098057979,False,False
FIXK,U56,0.2,DEGROSS,M,MOM,DRIFT,0,0.04127214528207812,1.2023953839884365,-0.059119464857730675,False,False
FIXK,U56,0.2,DEGROSS,M,MOM,DRIFT,25,0.039074830918912395,1.1407193050609006,-0.059202718446277225,False,False
FIXK,U56,0.2,DEGROSS,M,MOM,RTT,0,0.042091483337999946,1.2155723234654825,-0.056700510074323196,False,False
FIXK,U56,0.2,DEGROSS,M,MOM,RTT,25,0.038789583403366024,1.1234746638462974,-0.05707982076822471,False,False
FIXK,U56,0.2,DEGROSS,Q,MA-DIST,DRIFT,0,0.0369141853689372,1.077541839646339,-0.061474921649345315,False,False
FIXK,U56,0.2,DEGROSS,Q,MA-DIST,DRIFT,25,0.03535148288864587,1.0333726481301824,-0.061474921649345426,False,False
FIXK,U56,0.2,DEGROSS,Q,MA-DIST,RTT,0,0.03670038032010803,1.0950264726658046,-0.05252502150272598,False,False
FIXK,U56,0.2,DEGROSS,Q,MA-DIST,RTT,25,0.03386520502235957,1.0130369775176222,-0.05298702839127989,False,False
FIXK,U56,0.2,DEGROSS,Q,MOM,DRIFT,0,0.03681835900297892,1.0494180722916353,-0.054941395678381855,False,False
FIXK,U56,0.2,DEGROSS,Q,MOM,DRIFT,25,0.03560958190016916,1.0161224411602356,-0.0549413956783813,False,False
FIXK,U56,0.2,DEGROSS,Q,MOM,RTT,0,0.03638765835233393,1.0535088813648648,-0.05436638435054053,False,False
FIXK,U56,0.2,DEGROSS,Q,MOM,RTT,25,0.03394726428072081,0.9851600996613634,-0.054823383691297356,False,False
FIXK,U56,0.3,RESPREAD,D,MA-DIST,DRIFT,0,0.16665051485142146,1.2208282228309135,-0.19944336885742353,False,True
FIXK,U56,0.3,RESPREAD,D,MA-DIST,DRIFT,25,0.09999516336412562,0.7800199764621638,-0.20666935588027602,False,False
FIXK,U56,0.3,RESPREAD,D,MA-DIST,RTT,0,0.16665051485142146,1.2208282228309135,-0.19944336885742353,False,True
FIXK,U56,0.3,RESPREAD,D,MA-DIST,RTT,25,0.09999516336412562,0.7800199764621638,-0.20666935588027602,False,False
FIXK,U56,0.3,RESPREAD,D,MOM,DRIFT,0,0.18155945246359217,1.170118663064169,-0.25004020380629977,False,False
FIXK,U56,0.3,RESPREAD,D,MOM,DRIFT,25,0.12525675972616757,0.8502229271995816,-0.25256230236083743,False,False
FIXK,U56,0.3,RESPREAD,D,MOM,RTT,0,0.18155945246359217,1.170118663064169,-0.25004020380629977,False,False
FIXK,U56,0.3,RESPREAD,D,MOM,RTT,25,0.12525675972616757,0.8502229271995816,-0.25256230236083743,False,False
FIXK,U56,0.3,RESPREAD,W,MA-DIST,DRIFT,0,0.1595963624601413,1.16344653481095,-0.20922068291217677,False,False
FIXK,U56,0.3,RESPREAD,W,MA-DIST,DRIFT,25,0.1301289229809992,0.9727572534568366,-0.21178478991810012,False,False
FIXK,U56,0.3,RESPREAD,W,MA-DIST,RTT,0,0.16204115777849815,1.1782334237411975,-0.20804059849190593,False,False
FIXK,U56,0.3,RESPREAD,W,MA-DIST,RTT,25,0.1288711673325582,0.9638425402799792,-0.21127582848635962,False,False
FIXK,U56,0.3,RESPREAD,W,MOM,DRIFT,0,0.18414045446100702,1.1800276111134258,-0.24598763099672227,False,False
FIXK,U56,0.3,RESPREAD,W,MOM,DRIFT,25,0.1600909256792138,1.0458865244590752,-0.24696785838678148,False,False
FIXK,U56,0.3,RESPREAD,W,MOM,RTT,0,0.18647438667916583,1.1918585221651905,-0.2459598242005917,False,False
FIXK,U56,0.3,RESPREAD,W,MOM,RTT,25,0.15909583042181352,1.039413041181494,-0.24736336116001767,False,False
FIXK,U56,0.3,RESPREAD,M,MA-DIST,DRIFT,0,0.17531404504575865,1.2169118297780797,-0.21280115708241065,False,False
FIXK,U56,0.3,RESPREAD,M,MA-DIST,DRIFT,25,0.16160999904296314,1.133667012925052,-0.21371651180210205,False,False
FIXK,U56,0.3,RESPREAD,M,MA-DIST,RTT,0,0.17793139692791127,1.2288167119087279,-0.2073448481416038,False,False
FIXK,U56,0.3,RESPREAD,M,MA-DIST,RTT,25,0.1590734646710512,1.1146504485519693,-0.2090401433856086,False,False
FIXK,U56,0.3,RESPREAD,M,MOM,DRIFT,0,0.18284806862700909,1.177083329047701,-0.25941107069652225,False,False
FIXK,U56,0.3,RESPREAD,M,MOM,DRIFT,25,0.17213589078937708,1.1176630423247105,-0.2596334201162088,False,False
FIXK,U56,0.3,RESPREAD,M,MOM,RTT,0,0.18481589892291583,1.1827481675676799,-0.25331265986625495,False,False
FIXK,U56,0.3,RESPREAD,M,MOM,RTT,25,0.16935636211662608,1.0972555898935081,-0.25427255451669684,False,False
FIXK,U56,0.3,RESPREAD,Q,MA-DIST,DRIFT,0,0.1685405364842565,1.1105322140488756,-0.2589211518184591,False,False
FIXK,U56,0.3,RESPREAD,Q,MA-DIST,DRIFT,25,0.16104041222673726,1.0676348161137397,-0.2589211518184589,False,False
FIXK,U56,0.3,RESPREAD,Q,MA-DIST,RTT,0,0.16484842693478563,1.0965160776253422,-0.24366527192220022,False,False
FIXK,U56,0.3,RESPREAD,Q,MA-DIST,RTT,25,0.1517993725554112,1.0209782501894666,-0.24444963339119374,False,False
FIXK,U56,0.3,RESPREAD,Q,MOM,DRIFT,0,0.16596315424633978,1.0689126042614108,-0.25111049461215906,False,False
FIXK,U56,0.3,RESPREAD,Q,MOM,DRIFT,25,0.1601879750414934,1.0369345786971937,-0.2511104946121592,False,False
FIXK,U56,0.3,RESPREAD,Q,MOM,RTT,0,0.16361780918030622,1.0579816711284218,-0.2508458010837785,False,False
FIXK,U56,0.3,RESPREAD,Q,MOM,RTT,25,0.15255825078804852,0.9962635772358145,-0.25155798476574676,False,False
FIXK,U56,0.3,DEGROSS,D,MA-DIST,DRIFT,0,0.04894212366361561,1.2242976792893958,-0.06214261313085312,True,False
FIXK,U56,0.3,DEGROSS,D,MA-DIST,DRIFT,25,0.030523856973236452,0.7773314248380867,-0.06469812113377582,False,False
FIXK,U56,0.3,DEGROSS,D,MA-DIST,RTT,0,0.04894212366361561,1.2242976792893958,-0.06214261313085312,True,False
FIXK,U56,0.3,DEGROSS,D,MA-DIST,RTT,25,0.030523856973236452,0.7773314248380867,-0.06469812113377582,False,False
FIXK,U56,0.3,DEGROSS,D,MOM,DRIFT,0,0.05356245119376113,1.1761070684342354,-0.07817444406419194,False,False
FIXK,U56,0.3,DEGROSS,D,MOM,DRIFT,25,0.038092216604104,0.8493105180906362,-0.07926985615596205,False,False
FIXK,U56,0.3,DEGROSS,D,MOM,RTT,0,0.05356245119376113,1.1761070684342354,-0.07817444406419194,False,False
FIXK,U56,0.3,DEGROSS,D,MOM,RTT,25,0.038092216604104,0.8493105180906362,-0.07926985615596205,False,False
FIXK,U56,0.3,DEGROSS,W,MA-DIST,DRIFT,0,0.04702772718237935,1.1659682060016008,-0.06543052198903032,False,False
FIXK,U56,0.3,DEGROSS,W,MA-DIST,DRIFT,25,0.03893634440950189,0.9723113250961886,-0.06632443737708926,False,False
FIXK,U56,0.3,DEGROSS,W,MA-DIST,RTT,0,0.047759825730328886,1.1816220578334842,-0.064917893124121,False,False
FIXK,U56,0.3,DEGROSS,W,MA-DIST,RTT,25,0.03856173685044961,0.9618199114888222,-0.06611772705195285,False,False
FIXK,U56,0.3,DEGROSS,W,MOM,DRIFT,0,0.05397614238857851,1.182439397058629,-0.07779090122023069,False,False
FIXK,U56,0.3,DEGROSS,W,MOM,DRIFT,25,0.04743057148019569,1.0448215555032851,-0.07817020794819507,False,False
FIXK,U56,0.3,DEGROSS,W,MOM,RTT,0,0.054822820643921855,1.1966370221333735,-0.07673237412836043,False,False
FIXK,U56,0.3,DEGROSS,W,MOM,RTT,25,0.047257610294593855,1.0381216659997958,-0.07740824240092192,False,False
FIXK,U56,0.3,DEGROSS,M,MA-DIST,DRIFT,0,0.051097125923501796,1.2146858920091839,-0.06756939888880908,False,False
FIXK,U56,0.3,DEGROSS,M,MA-DIST,DRIFT,25,0.04736892352091582,1.1296010303735236,-0.0678983089238383,False,False
FIXK,U56,0.3,DEGROSS,M,MA-DIST,RTT,0,0.052225937531672484,1.2328713359820953,-0.06428372782096192,True,False
FIXK,U56,0.3,DEGROSS,M,MA-DIST,RTT,25,0.046951030376864766,1.1132085349024925,-0.06498271306430325,False,False
FIXK,U56,0.3,DEGROSS,M,MOM,DRIFT,0,0.05332700291496151,1.1785266752907733,-0.0827000420795787,False,False
FIXK,U56,0.3,DEGROSS,M,MOM,DRIFT,25,0.05041072093574783,1.1170997125169306,-0.08279215594794331,False,False
FIXK,U56,0.3,DEGROSS,M,MOM,RTT,0,0.05438207906685433,1.1874053566574203,-0.07929991704456674,False,False
FIXK,U56,0.3,DEGROSS,M,MOM,RTT,25,0.05000405002692743,1.0960870551245772,-0.07984382343084229,False,False
FIXK,U56,0.3,DEGROSS,Q,MA-DIST,DRIFT,0,0.049963909561893116,1.1099607336378956,-0.08342643534672434,False,False
FIXK,U56,0.3,DEGROSS,Q,MA-DIST,DRIFT,25,0.047895333745878066,1.0658682901673275,-0.08342643534672456,False,False
FIXK,U56,0.3,DEGROSS,Q,MA-DIST,RTT,0,0.04910000571004258,1.1035055403345158,-0.07570774985333706,False,False
FIXK,U56,0.3,DEGROSS,Q,MA-DIST,RTT,25,0.045343945220452486,1.0224875815442938,-0.07619147597504228,False,False
FIXK,U56,0.3,DEGROSS,Q,MOM,DRIFT,0,0.04918725853276151,1.0649040749897403,-0.07856608724324543,False,False
FIXK,U56,0.3,DEGROSS,Q,MOM,DRIFT,25,0.047582277424719654,1.0317704925496018,-0.07856608724324532,False,False
FIXK,U56,0.3,DEGROSS,Q,MOM,RTT,0,0.04879995138892124,1.062986104203204,-0.07837821654396437,False,False
FIXK,U56,0.3,DEGROSS,Q,MOM,RTT,25,0.045557585272304024,0.9954943032585084,-0.07884491568258856,False,False
FIXK,U56,0.5,RESPREAD,D,MA-DIST,DRIFT,0,0.1555569865942481,1.274609407901022,-0.19830240908901786,False,True
FIXK,U56,0.5,RESPREAD,D,MA-DIST,DRIFT,25,0.11006718649735192,0.9368642009369855,-0.20303064276336102,False,False
FIXK,U56,0.5,RESPREAD,D,MA-DIST,RTT,0,0.1555569865942481,1.274609407901022,-0.19830240908901786,False,True
FIXK,U56,0.5,RESPREAD,D,MA-DIST,RTT,25,0.11006718649735192,0.9368642009369855,-0.20303064276336102,False,False
FIXK,U56,0.5,RESPREAD,D,MOM,DRIFT,0,0.15808074589822985,1.171449528877468,-0.2214009832361623,False,False
FIXK,U56,0.5,RESPREAD,D,MOM,DRIFT,25,0.11894173646856143,0.9125335024350831,-0.22484522237294335,False,False
FIXK,U56,0.5,RESPREAD,D,MOM,RTT,0,0.15808074589822985,1.171449528877468,-0.2214009832361623,False,False
FIXK,U56,0.5,RESPREAD,D,MOM,RTT,25,0.11894173646856143,0.9125335024350831,-0.22484522237294335,False,False
FIXK,U56,0.5,RESPREAD,W,MA-DIST,DRIFT,0,0.15286997197907914,1.2497580208217947,-0.2084609367008432,False,False
FIXK,U56,0.5,RESPREAD,W,MA-DIST,DRIFT,25,0.13276443083219003,1.1024990669195425,-0.21056607733337251,False,False
FIXK,U56,0.5,RESPREAD,W,MA-DIST,RTT,0,0.15452770073582478,1.2598608643465068,-0.2062508502773026,False,False
FIXK,U56,0.5,RESPREAD,W,MA-DIST,RTT,25,0.1313667266921148,1.0905336926970417,-0.2090539329803558,False,False
FIXK,U56,0.5,RESPREAD,W,MOM,DRIFT,0,0.15270746448695816,1.1368910230331526,-0.22793309102047332,False,False
FIXK,U56,0.5,RESPREAD,W,MOM,DRIFT,25,0.13603590364311335,1.0272304923585032,-0.22923845102091545,False,False
FIXK,U56,0.5,RESPREAD,W,MOM,RTT,0,0.1546577917309584,1.1478724809654617,-0.2245797168361615,False,False
FIXK,U56,0.5,RESPREAD,W,MOM,RTT,25,0.1352044833142012,1.020199924082772,-0.2263919314974574,False,False
FIXK,U56,0.5,RESPREAD,M,MA-DIST,DRIFT,0,0.1586151064637462,1.2627199976499894,-0.1977177477059895,False,True
FIXK,U56,0.5,RESPREAD,M,MA-DIST,DRIFT,25,0.14957098563620463,1.198975074324482,-0.19851145496228728,False,True
FIXK,U56,0.5,RESPREAD,M,MA-DIST,RTT,0,0.1603193541495369,1.2665099939165478,-0.1931798140761779,False,True
FIXK,U56,0.5,RESPREAD,M,MA-DIST,RTT,25,0.1469792594542063,1.172992296565123,-0.1947831833432363,False,True
