corpus,cost_bps,dial,group,n_books,full_mode,full_share,distinct,share_mean40,share_sd40,d_mean40,d_median40,d_sd40,win40,dmargin_mean40,mode_stable40,share_mean,share_sd,d_mean,d_median,d_sd,win,dmargin_mean,mode_stable,published
A,5,BAND,ALL,53,0.08,0.7547169811320755,5,0.7546652421652421,0.08402535338868893,-0.0012582926675590693,-0.0012642574204666827,0.003069409104639366,0.35,0.002864320345282024,1.0,0.7545797720797721,0.06465210431983015,-0.0012671903672287653,-0.0012642574204666827,0.0034213080530009514,0.3725,0.002850834720918458,1.0,False
A,5,BAND,B136,48,0.08,0.7708333333333334,5,0.7708333333333334,0.0638737904864829,-0.0016632926510690726,-0.0016632926510690726,0.0038708886861709498,0.375,0.003944985967056765,1.0,0.7708333333333335,0.060236801228337335,-0.0016632926510690726,-0.0016632926510690728,0.0036815305460912505,0.34,0.003944985967056765,1.0,False
A,5,BAND,B136k20,16,0.08,0.6875,4,0.6875,0.1152443057161611,-0.004421300884027937,-0.004421300884027937,0.011528398762018891,0.4,0.0071395026305587335,1.0,0.6875,0.11924240017711821,-0.004421300884027937,-0.004421300884027937,0.011298424884313154,0.375,0.0071395026305587335,1.0,False
A,5,BAND,B136k40,16,0.08,0.8125,4,0.8125,0.10077822185373188,-0.0035526415839536585,-0.0035526415839536585,0.0044766103174382595,0.2625,0.0018802462329199452,1.0,0.8125,0.09437293044088436,-0.0035526415839536585,-0.0035526415839536585,0.004436058025937462,0.27,0.001880246232919945,1.0,False
A,5,BAND,B136k80,16,0.08,0.8125,4,0.8125,0.10077822185373188,0.0029840645147743775,0.0029840645147743775,0.002084561675433552,0.9,0.0028152090376916184,1.0,0.8125,0.10606601717798213,0.002984064514774377,0.0029840645147743775,0.0021572320030025754,0.8825,0.0028152090376916184,1.0,False
A,5,BAND+,ALL,53,0.12,0.3018867924528302,8,0.324537037037037,0.038660700319450333,0.005203436478454946,0.008881218829261572,0.0101291799890616,0.725,0.005460804271082747,0.325,0.32517806267806265,0.04368993417866559,0.005286036181519469,0.008920986644921447,0.010181292136799735,0.7125,0.005812930128233352,0.285,False
A,5,BAND+,B136,48,0.12,0.3333333333333333,8,0.3411458333333333,0.05709008095764097,0.009592310891646718,0.011553281878227378,0.007244275678573047,0.875,0.00872775070495752,0.575,0.3446875,0.05389746808498728,0.008787389119822762,0.011038887894239405,0.0089940277462661,0.84,0.0076516933856580335,0.58,False
A,5,BAND+,B136k20,16,0.12,0.3125,6,0.334375,0.0878897569401577,0.017107089247091697,0.015593384761425716,0.014304943659218262,0.9,0.009141056696963707,0.025,0.351875,0.08845682209417204,0.016381272302031437,0.014544345769903565,0.014458862741303343,0.885,0.010866461622621882,0.035,False
A,5,BAND+,B136k40,16,0.08,0.3125,5,0.38125,0.07880950133074056,-0.00199741006203359,-0.0022115899127028715,0.009852899026925713,0.3375,0.0011046632593848707,0.3,0.378125,0.07699178121721825,-0.001736571990043576,-0.003168126039568557,0.010070928913495768,0.345,0.0021534124163381323,0.305,False
A,5,BAND+,B136k80,16,0.12,0.5,4,0.5453125,0.11733324270533906,0.00817125221545012,0.010956955468636578,0.00937090483262387,0.825,0.002185672881578311,0.65,0.5290625,0.10143068368965084,0.008536760761454208,0.010925105816898276,0.008635018739974298,0.8525,0.002371245019965202,0.705,False
A,5,CADENCE,ALL,53,M,0.7358490566037735,4,0.736039886039886,0.06713521215839469,0.03141473870534832,0.03141732056296888,0.010034863864577654,1.0,0.031521098384387186,1.0,0.7358368945868946,0.06043398722118535,0.03141885549092404,0.031424239212617985,0.008852867047874384,1.0,0.03149390804885008,1.0,False
A,5,CADENCE,B136,48,M,0.7083333333333334,4,0.7083333333333334,0.06454972243679029,0.03469781050985925,0.03469781050985925,0.010202114498919595,1.0,0.03477862299241451,1.0,0.7083333333333333,0.06795627679291703,0.03469781050985925,0.034697810509859255,0.010884464683388847,1.0,0.0347786229924145,1.0,False
A,5,CADENCE,B136k20,16,M,0.625,4,0.625,0.15181197251863898,0.03137520229909786,0.03469595213645574,0.024225417029435935,0.9125,0.02835088222373321,0.875,0.625625,0.13287535277469636,0.03175083792998922,0.03469595213645574,0.023746153398803344,0.93,0.028957891112303794,0.895,False
A,5,CADENCE,B136k40,16,M,0.625,3,0.6265625,0.13476505887562248,0.054216376559263646,0.05697043002072132,0.031664469374342405,0.95,0.09052128281654384,0.9,0.625625,0.12342602794791704,0.0551974480215754,0.05697043002072132,0.027675871410580793,0.9675,0.09093284411961164,0.935,False
A,5,CADENCE,B136k80,16,M,0.875,2,0.875,0.090571104663684,0.012427049372400694,0.012427049372400696,0.009019148419606535,0.7375,-0.02072232957640365,1.0,0.875,0.08338540040078958,0.012427049372400694,0.012427049372400696,0.008308774274152376,0.7775,-0.02072232957640366,1.0,False
A,5,SLEEVE,ALL,53,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,5,SLEEVE,B136,48,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,5,SLEEVE,B136k20,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,5,SLEEVE,B136k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,5,SLEEVE,B136k80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,5,SLEEVE+,ALL,53,0.45,0.4339622641509434,5,0.4353276353276353,0.08342690828249655,0.0009724986353286801,0.0008815657123854776,0.00248074506433346,0.6125,-0.0015117498321229965,0.975,0.4343554131054131,0.06849261040574628,0.0008856262476743111,0.0008815657123854776,0.002419700664282103,0.6325,-0.0013248357134978733,0.98,False
A,5,SLEEVE+,B136,48,0.45,0.4791666666666667,5,0.4791666666666667,0.06782841915041543,0.0023212731897719213,0.0023212731897719217,0.0023335969419267383,0.8375,-0.0006173000925147352,1.0,0.47916666666666674,0.07850601533923655,0.0023212731897719213,0.0023212731897719217,0.0020448593022675617,0.8675,-0.0006173000925147353,1.0,False
A,5,SLEEVE+,B136k20,16,0.3,0.4375,3,0.4796875,0.08254674338670182,-0.011560287512731096,-0.014196943795078826,0.009941468101169285,0.225,0.006930638338320605,0.55,0.494375,0.08551087284667372,-0.010628812859979308,-0.01467187877145748,0.01087924722043037,0.2725,0.006746253968296343,0.455,False
A,5,SLEEVE+,B136k40,16,0.45,0.8125,3,0.8125,0.08838834764831845,0.0015567785300135417,0.0015567785300135417,0.0018654559503418476,0.775,-0.0002381555130738268,1.0,0.8125,0.10231690964840563,0.0015567785300135417,0.0015567785300135417,0.0018774456382554031,0.74,-0.0002381555130738268,1.0,False
A,5,SLEEVE+,B136k80,16,0.45,0.625,2,0.6375,0.10193441518937556,-0.006082190247431636,-0.006973242770204446,0.005366222620918301,0.05,0.010828090896834966,0.9,0.641875,0.10508738922915538,-0.0058517942239468,-0.006973242770204446,0.005952303121018966,0.0625,0.010468549844849484,0.875,False
A,10,GROSS,ALL,53,1.0,0.9433962264150944,4,0.943482905982906,0.03141483886826907,-5.71090807596199e-05,-5.63515561552015e-05,5.358325727261788e-05,0.125,-0.005461363528330874,1.0,0.9434330484330485,0.03305045614693821,-5.704216109217753e-05,-5.63515561552015e-05,5.3560086996817975e-05,0.1175,-0.005470093370986523,1.0,True
A,10,GROSS,B136,48,1.0,0.9583333333333334,3,0.9583333333333334,0.024650332429581746,-6.805460185369677e-05,-6.805460185369677e-05,5.6168002622136356e-05,0.0,-0.0014162560856260623,1.0,0.9583333333333335,0.028867513459481298,-6.805460185369677e-05,-6.805460185369677e-05,5.8738074377198396e-05,0.0,-0.0014162560856260623,1.0,False
A,10,GROSS,B136k20,16,1.0,0.9375,2,0.9375,0.0625,-2.921585116836406e-05,-2.921585116836406e-05,2.9215851168364056e-05,0.0,0.004365052415140038,1.0,0.9375,0.0625,-2.921585116836406e-05,-2.921585116836406e-05,2.9215851168364056e-05,0.0,0.004365052415140038,1.0,False
A,10,GROSS,B136k40,16,1.0,0.9375,2,0.9375,0.0625,-0.00017494795439272626,-0.00017494795439272626,0.00017494795439272623,0.0,-0.008613820672018225,1.0,0.9375,0.0625,-0.00017494795439272626,-0.00017494795439272626,0.00017494795439272623,0.0,-0.008613820672018225,1.0,False
A,10,GROSS,B136k80,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,N,ALL,53,20,0.22641509433962265,10,0.24342948717948718,0.04364417220246124,0.004985099522205387,0.01616807727555468,0.03878325114277049,0.6625,0.014894811677380031,0.25,0.24159188034188034,0.042568299910656825,0.0026253627441659862,0.011637033416998052,0.03908657904480254,0.6625,0.017998691270464943,0.225,True
A,10,N,B136,48,20,0.1875,10,0.22395833333333331,0.03446956689119646,-0.020976249221970545,-0.0018088007259174366,0.05299205787966139,0.475,0.026676235777595737,0.0,0.22114583333333335,0.037452371373890035,-0.01986661471920859,-0.0037112918245378714,0.05690654870329578,0.455,0.02546735643340167,0.0,False
A,10,N,B136k20,16,15,0.375,4,0.465625,0.08143008887997115,0.03138474420491005,0.030628385169341923,0.021276273968133287,0.925,0.010880632291536903,0.2,0.4571875,0.08884622864111903,0.029520450518230285,0.030791624119773854,0.03177040850429249,0.8825,0.0165143734931237,0.24,False
A,10,N,B136k40,16,8,0.25,6,0.3328125,0.07640289486498532,-0.032829249300713445,-0.07349789975605714,0.09606169289097713,0.275,-0.014263502485665658,0.15,0.3303125,0.07285406538931098,-0.037579092770933,-0.07406607404284885,0.09447283767671624,0.2475,-0.01661497276040938,0.19,False
A,10,N,B136k80,16,50,0.1875,10,0.2453125,0.04611360801054284,-0.04562373017818464,-0.08208025496620999,0.1184683994639826,0.2875,-0.03923174223482142,0.0,0.249375,0.051535030561745084,-0.03582814265560149,-0.0784318703855851,0.13331604457763452,0.33,-0.04110956185523996,0.0,False
A,10,BAND,ALL,53,0.08,0.8113207547169812,5,0.8114850427350426,0.0523511268777032,0.0005148970508499261,0.0005045703250349561,0.0026964380731249377,0.5625,0.002890289340347604,1.0,0.8112428774928776,0.05321756861218503,0.0005158519799094235,0.0005033547321751748,0.003250949476968183,0.555,0.002891183934526469,1.0,True
A,10,BAND,B136,48,0.08,0.8333333333333334,5,0.8333333333333333,0.0562885670254429,0.00023704399605479343,0.00023704399605479348,0.003740356611996127,0.5125,0.0038132437772605875,1.0,0.8333333333333333,0.06137883276106765,0.00023704399605479348,0.00023704399605479348,0.0033656147116379632,0.5225,0.0038132437772605866,1.0,False
A,10,BAND,B136k20,16,0.08,0.6875,4,0.6875,0.10077822185373188,-0.0026823270067985877,-0.0026823270067985877,0.011181271307569424,0.375,0.00829601046652935,1.0,0.6875,0.11726039399558574,-0.0026823270067985877,-0.0026823270067985877,0.00996491191416119,0.3475,0.00829601046652935,1.0,False
A,10,BAND,B136k40,16,0.08,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,BAND,B136k80,16,0.08,0.8125,4,0.8125,0.09270248108869579,0.003393458994962968,0.003393458994962968,0.0021681886112242203,0.925,0.0031437208652524127,1.0,0.8125,0.1,0.0033934589949629677,0.003393458994962968,0.002261784072980635,0.9025,0.003143720865252412,1.0,False
A,10,BAND+,ALL,53,0.12,0.3018867924528302,7,0.3396545584045584,0.0464165891451684,0.0050889242083180936,0.008497117042375386,0.009944712395623383,0.65,0.008309413551134051,0.075,0.3304202279202279,0.04257360235162942,0.005740231898203405,0.00792625771064691,0.009491254558585148,0.6825,0.008890259706162683,0.14,False
A,10,BAND+,B136,48,0.12,0.3333333333333333,7,0.3510416666666667,0.05658657023142112,0.008480030837078193,0.011523830406740775,0.009564102366264393,0.825,0.010341108371951957,0.4,0.3488541666666667,0.051433339915478084,0.008799660232297692,0.011274929152600713,0.009232260205183807,0.81,0.0108867933398665,0.435,False
A,10,BAND+,B136k20,16,0.12,0.3125,6,0.346875,0.08833308765689107,0.017611344380924116,0.016725261972638954,0.013307379851899422,0.925,0.013036846149687883,0.0,0.349375,0.08909045613869086,0.01642173325941529,0.016073297280649074,0.01400101475824443,0.8675,0.010735416716246069,0.025,False
A,10,BAND+,B136k40,16,0.08,0.375,4,0.4171875,0.08602268505313003,-0.0026537116466623842,-0.0037136328792377257,0.010050032926471893,0.325,0.0008950490172603166,0.475,0.410625,0.08558393175707692,-0.003129446793592805,-0.004471553625953091,0.009209557390755884,0.335,0.0002720341637845452,0.585,False
A,10,BAND+,B136k80,16,0.12,0.5,4,0.528125,0.10265042316035526,0.008712046100139438,0.010798079656291294,0.008075257573036817,0.8625,0.007805669564403849,0.725,0.525625,0.10405639997136168,0.008876438188708962,0.010845820628472141,0.00782246589950179,0.87,0.0075609638789660115,0.725,False
A,10,CADENCE,ALL,53,M,0.8301886792452831,4,0.8302350427350426,0.050397350014168216,0.02607265849208986,0.02608197102804008,0.008809428666628661,1.0,0.03430015226762364,1.0,0.8302172364672364,0.05129792299001257,0.026072149683696675,0.02608197102804008,0.009214824299967691,1.0,0.03427954010123958,1.0,True
A,10,CADENCE,B136,48,M,0.8125,4,0.8125,0.06038073644245599,0.028800779621560933,0.028800779621560933,0.010554158692989837,1.0,0.037860332827272025,1.0,0.8125,0.05511981898051231,0.028800779621560933,0.028800779621560937,0.009805009987963811,1.0,0.037860332827272025,1.0,False
A,10,CADENCE,B136k20,16,M,0.75,4,0.75,0.10077822185373188,0.03550191610903932,0.03550191610903933,0.01623390366313074,0.975,0.020704474087644253,1.0,0.75,0.10606601717798213,0.03550191610903933,0.03550191610903933,0.017074574645661696,0.9725,0.020704474087644257,1.0,False
A,10,CADENCE,B136k40,16,M,0.6875,3,0.6890625,0.10457083051095081,0.0483757473407708,0.05090042275564348,0.034035630207481814,0.9875,0.08904667962476026,0.975,0.6890625,0.11791441215453691,0.04833806809951758,0.05090042275564348,0.03539064407102848,0.9875,0.08887251974981382,0.975,False
A,10,CADENCE,B136k80,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,SLEEVE,ALL,53,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
A,10,SLEEVE,B136,48,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,SLEEVE,B136k20,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,SLEEVE,B136k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,SLEEVE,B136k80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,SLEEVE+,ALL,53,0.45,0.39622641509433965,5,0.39964387464387463,0.060169336573749364,0.0007063466434871325,0.0005939762651357534,0.0029597900020165175,0.575,-0.0012580375132189027,0.875,0.39877849002849003,0.06340078331139275,0.0006367009194893437,0.0005265840983513094,0.0028771236177505817,0.5775,-0.0007738690174457165,0.93,False
A,10,SLEEVE+,B136,48,0.45,0.4375,5,0.4375,0.07850601533923655,0.0018492957060505636,0.0018492957060505639,0.002438982355811276,0.7125,0.0007062600123369193,1.0,0.43770833333333337,0.08239023632486234,0.0015580775210776682,0.0018492957060505636,0.004429627251667326,0.7375,0.0009863684364803172,0.98,False
A,10,SLEEVE+,B136k20,16,0.35,0.4375,3,0.4953125,0.0915230290350467,-0.007419774341386828,-0.006850897154179761,0.012563250464421858,0.4875,0.005106609535506421,0.0,0.4984375,0.08770901375428868,-0.007128206039823544,-0.006682159067135693,0.013162280675184214,0.475,0.005348513126325175,0.0,False
A,10,SLEEVE+,B136k40,16,0.45,0.8125,3,0.8125,0.09270248108869579,0.0016468999732850709,0.0016468999732850709,0.0019876364572807823,0.775,-0.0001340255969731058,1.0,0.8125,0.09682458365518543,0.0016468999732850709,0.0016468999732850709,0.0019788948072547697,0.7675,-0.0001340255969731058,1.0,False
A,10,SLEEVE+,B136k80,16,0.45,0.5,2,0.609375,0.0799780243254358,-0.0029659624204267424,-0.010014592792927268,0.011743706893012138,0.3625,0.004250435828953094,0.275,0.598125,0.08466616428656727,-0.0036662332682284053,-0.010014592792927268,0.011322501397027283,0.325,0.00534169218121763,0.35,False
A,15,GROSS,ALL,53,1.0,0.9433962264150944,4,0.9433938746438745,0.0358062705761001,-3.6119983188709535e-05,-3.580042734821629e-05,3.434671532867983e-05,0.1125,-0.008356617942219483,1.0,0.9433903133903133,0.0339734600632453,-3.6146558995273006e-05,-3.580042734821629e-05,3.457127728699878e-05,0.1175,-0.00835270326397731,1.0,False
A,15,GROSS,B136,48,1.0,0.9583333333333334,3,0.9583333333333333,0.03159531435021481,-4.587809560825893e-05,-4.587809560825893e-05,3.906118882152903e-05,0.0,-0.004582892378271636,1.0,0.9583333333333335,0.029017475577466926,-4.587809560825894e-05,-4.587809560825893e-05,3.74587746434488e-05,0.0,-0.004582892378271636,1.0,False
A,15,GROSS,B136k20,16,1.0,0.9375,2,0.9375,0.0625,-2.7946831835649888e-05,-2.7946831835649888e-05,2.794683183564989e-05,0.0,0.004221450038902525,1.0,0.9375,0.0625,-2.7946831835649888e-05,-2.7946831835649888e-05,2.7946831835649895e-05,0.0,0.004221450038902525,1.0,False
A,15,GROSS,B136k40,16,1.0,0.9375,2,0.9375,0.0625,-0.00010968745498912691,-0.00010968745498912691,0.00010968745498912691,0.0,-0.01797012717371743,1.0,0.9375,0.0625,-0.00010968745498912691,-0.00010968745498912691,0.0001096874549891269,0.0,-0.01797012717371743,1.0,False
A,15,GROSS,B136k80,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,N,ALL,53,20,0.20754716981132076,10,0.2278311965811966,0.03276302470032185,-0.005386259828548996,-0.00044594246314137536,0.039648113169801394,0.4875,0.037196285685902275,0.1,0.2293269230769231,0.038164473328419955,-0.0040665310600268975,0.0011831441116212688,0.035661010944967035,0.5175,0.03720433402444681,0.12,False
A,15,N,B136,48,20,0.1875,10,0.21875,0.03578242507774514,-0.01312460269527399,-0.01003243515464668,0.04585890995535649,0.4375,0.03916140339470916,0.0,0.21739583333333334,0.036089052423984636,-0.011101451261759742,-0.005983655409491596,0.04788898005143084,0.4475,0.032453548347515876,0.0,False
A,15,N,B136k20,16,20,0.5,4,0.5453125,0.08441839162025061,0.027202937574207435,0.028477888171764686,0.023799985600957654,0.8375,-0.009155334576795482,0.225,0.5459375,0.09374531238280664,0.02816873975048144,0.029210720412371813,0.02407487132077214,0.87,-0.007386515721536468,0.215,False
A,15,N,B136k40,16,30,0.3125,6,0.378125,0.08833308765689106,-0.010825638286110485,-0.05695651967094559,0.12393413001066302,0.4375,0.00545008578548736,0.0,0.3709375,0.08673268469123968,-0.016797708650976132,-0.07057703222551835,0.1207312419667536,0.4075,0.006410690571222686,0.0,False
A,15,N,B136k80,16,50,0.3125,10,0.3171875,0.0904497227400394,0.04896253099117578,0.1232435578953758,0.14073513177019675,0.6625,0.006414188941054782,0.325,0.32375,0.10246188315661585,0.047790115862505395,0.12905459927751367,0.15006735892846432,0.665,0.004899361756654399,0.33,False
A,15,BAND,ALL,53,0.08,0.8490566037735849,5,0.8493767806267808,0.043071293331671756,0.0002822193324177576,0.0002969999163755802,0.002940229167039206,0.55,0.0034683728768096027,1.0,0.8490954415954417,0.05003308081315843,0.0002891155884657528,0.00029646021516052754,0.0028975787952864995,0.545,0.00347528433943354,1.0,False
A,15,BAND,B136,48,0.08,0.875,5,0.875,0.045643546458763826,-4.519197403931675e-05,-4.5191974039316795e-05,0.003195581130982162,0.5,0.004289340061605392,1.0,0.875,0.047507309379130745,-4.5191974039316816e-05,-4.5191974039316775e-05,0.003438896425470723,0.4925,0.004289340061605393,1.0,False
A,15,BAND,B136k20,16,0.08,0.6875,4,0.6875,0.1152443057161611,-0.0009417723136834616,-0.0009417723136834616,0.01076813485970327,0.475,0.00945049066765918,1.0,0.6875,0.12183492931011204,-0.0009417723136834616,-0.0009417723136834616,0.01038749754758253,0.465,0.00945049066765918,1.0,False
A,15,BAND,B136k40,16,0.08,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,BAND,B136k80,16,0.08,0.9375,2,0.9375,0.0625,0.0008061963915655113,0.0008061963915655113,0.0008061963915655113,0.5,0.0034175295171569946,1.0,0.9375,0.0625,0.0008061963915655113,0.0008061963915655113,0.0008061963915655113,0.5,0.003417529517156994,1.0,False
A,15,BAND+,ALL,53,0.12,0.3018867924528302,6,0.34586894586894584,0.045204864347946315,0.0036009371993288193,0.007914357322307908,0.010190359248660689,0.625,0.007797739932907744,0.125,0.34649928774928773,0.046084849013942934,0.0035438177396558287,0.006021594379031652,0.010102884536191698,0.6,0.007760809583182766,0.115,False
A,15,BAND+,B136,48,0.12,0.3333333333333333,6,0.36041666666666666,0.05191639914323797,0.0065153969284353856,0.009643442228727237,0.010543688137871566,0.725,0.0099388952292714,0.3,0.35697916666666674,0.050868221463514045,0.007133890221650494,0.010299597911087484,0.010312024549594994,0.7475,0.010685560425504852,0.385,False
A,15,BAND+,B136k20,16,0.12,0.3125,6,0.3546875,0.08936352636143004,0.01796816183604526,0.017726588463094876,0.015477636627803009,0.8625,0.012595680145113686,0.0,0.3490625,0.08655234597484923,0.017483311380059124,0.016870684939085327,0.014948979589330696,0.8775,0.00935918136079919,0.025,False
A,15,BAND+,B136k40,16,0.08,0.3125,4,0.4078125,0.07588990277863057,-0.001626267963865701,-0.0047538503625104145,0.012283925175523196,0.4,0.003356512821722498,0.125,0.393125,0.07059733971616777,-0.0019348069672457749,-0.005139694064332942,0.014288927281121062,0.3725,0.0027208667793205675,0.165,False
A,15,BAND+,B136k80,16,0.12,0.4375,3,0.5203125,0.080145741270201,0.0032944312662469945,0.00700969640490922,0.009646333342634997,0.625,0.003568844039619156,0.225,0.52125,0.08254733490549528,0.003082324171930751,0.0067907333534868025,0.009897231074816017,0.625,0.0036885551404640528,0.24,False
A,15,CADENCE,ALL,53,M,0.8679245283018868,3,0.8675035612535613,0.047361991307492905,0.022393980954596306,0.022323008412512155,0.008726579214632503,1.0,0.02979770183694038,1.0,0.867863247863248,0.045729988062357674,0.02233517850543836,0.022323008412512155,0.008546301783842454,0.9925,0.029723931170286412,1.0,False
A,15,CADENCE,B136,48,M,0.8541666666666666,3,0.8541666666666667,0.05667279378639768,0.024650909136043415,0.024650909136043415,0.010409980698198082,0.9875,0.03281040002201754,1.0,0.8541666666666667,0.05153882032022076,0.024650909136043415,0.024650909136043415,0.009546417614216759,0.995,0.032810400022017544,1.0,False
A,15,CADENCE,B136k20,16,M,0.8125,3,0.8125,0.10458250331675945,0.028021305728314107,0.028021305728314107,0.016969491912261714,0.8875,0.013197849280203441,1.0,0.8125,0.10231690964840563,0.028021305728314107,0.028021305728314107,0.016661219106790044,0.895,0.013197849280203441,1.0,False
A,15,CADENCE,B136k40,16,M,0.75,2,0.75,0.11180339887498948,0.045931421679816134,0.045931421679816134,0.02250055623827996,0.95,0.08523335078584919,1.0,0.75,0.12086924753633572,0.04593142167981614,0.045931421679816134,0.02418209772464893,0.945,0.08523335078584918,1.0,False
A,15,CADENCE,B136k80,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,SLEEVE,ALL,53,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,SLEEVE,B136,48,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
