universe,asset,pp_total,pp_contango,pp_post,share_pct,mean_weight
u56,TLT,5.62781882279064,0.9958700015281245,4.631948821262516,9.061051528648449,0.11879403639857981
u56,GLD,33.223224014307185,12.215124684175429,21.008099330131756,53.490944577386735,0.12450936694194419
u56,DBC,10.384673590925582,1.6626060290854217,8.722067561840161,16.719810192630266,0.08970493880154094
u56,UUP,12.87428046358558,-2.943205245399076,15.817485708984655,20.72819370133455,0.24683070392599857
broad,TLT,5.419538111365403,0.8116903068310575,4.60784780453434,8.760167655196337,0.11871674939940662
broad,GLD,33.25163848933934,12.235651603084131,21.01598688625521,53.74810952352621,0.12454752302732483
broad,DBC,10.368433113571092,1.507062207029989,8.861370906541104,16.759585508974034,0.08952961720201182
broad,UUP,12.82607967296613,-2.960566463298529,15.78664613626466,20.732137312303426,0.24668963617942644
