k,draw,n,reached,n_pass_points,best_margin,best_g,best_H1,worst_H1,range_H1,argmax_g_H1,reach_H1,best_H2,worst_H2,range_H2,argmax_g_H2,reach_H2,best_OOS,worst_OOS,range_OOS,argmax_g_OOS,reach_OOS,best_DD,worst_DD,range_DD,argmax_g_DD,reach_DD,best_CAGR,worst_CAGR,range_CAGR,argmax_g_CAGR,reach_CAGR,U,nU,cls
20,0,5,False,0,-0.05510190472547251,0.9,-0.05510190472547251,-0.056249880890477034,0.0011479761650045259,0.9,False,0.15655737486114674,0.15197274973113836,0.004584625130008374,1.0,True,0.0350666794650477,0.03243693733868693,0.0026297421263607665,1.0,True,0.7605603724309266,-0.12260971855440404,0.8831700909853306,0.2,True,0.31940359141524083,-0.7314197174982052,1.050823308913446,1.0,True,H1,1,SHARPE-ONLY
20,0,20,False,0,-0.4006406912849983,1.0,-0.22087658942135802,-0.2263785492493172,0.005501959827959174,0.2,False,0.0819468188557715,0.08002563971907715,0.0019211791366943454,0.2,True,-0.09365725410931329,-0.09779733017401758,0.00414007606470429,0.2,False,0.8563026731613875,0.30296376607899106,0.5533389070823964,0.2,True,-0.4006406912849983,-0.8775633698268397,0.4769226785418414,1.0,False,"H1,OOS,CAGR",3,MIXED
20,1,5,False,0,-0.31334024032137425,0.9,-0.158096038726655,-0.1596529476573198,0.001556908930664791,0.2,False,-0.31224151096255287,-0.322819753547787,0.010578242585234154,1.0,False,-0.23086649546740887,-0.2351168656672832,0.004250370199874343,1.0,False,0.6803997569301059,-0.43924913513536123,1.119648892065467,0.2,True,0.0834381476425665,-0.7673624721687449,0.8508006198113114,1.0,True,"H1,H2,OOS",3,SHARPE-ONLY
20,1,20,False,0,-0.0865426108324147,1.0,0.5034697194616647,0.4954768119789018,0.007992907482762934,0.2,True,-0.0865426108324147,-0.08738507326926732,0.0008424624368526257,1.0,False,0.2782232601803782,0.27394237339632005,0.0042808867840581355,0.2,True,0.8518011124130623,0.2821225501480208,0.5696785622650415,0.2,True,0.006194768009280846,-0.7997095518525861,0.805904319861867,1.0,True,H2,1,SHARPE-ONLY
20,2,5,False,0,-0.11538557254850494,0.8,-0.11253759758987106,-0.12467727126386421,0.012139673673993157,1.0,False,-0.05231548419310147,-0.060243989288553096,0.007928505095451628,0.2,False,-0.08995374857595306,-0.09383635376129029,0.003882605185337229,1.0,False,0.732885625680513,-0.22924864592531274,0.9621342716058257,0.2,True,0.35965436010423213,-0.7165316411859303,1.0761860012901625,1.0,True,"H1,H2,OOS",3,SHARPE-ONLY
20,2,20,False,0,-0.3050992511958716,0.8,0.34125598343204006,0.3370945651060002,0.004161418326039834,0.2,True,-0.3050992511958716,-0.30540383480428973,0.0003045836084181186,0.8,False,0.10242864314197578,0.10032519049101252,0.002103452650963261,0.2,True,0.8273635084731965,0.16991987999225386,0.6574436284809426,0.2,True,-0.12278430086429008,-0.8237032099382561,0.700918909073966,1.0,False,"H2,CAGR",2,MIXED
20,3,5,False,0,-0.11930082332906308,0.75,-0.11665901369177681,-0.12572275409608857,0.009063740404311765,1.0,False,0.269401360675511,0.263195082695294,0.006206277980217001,1.0,True,0.0535351490476016,0.04601579054086502,0.00751935850673658,1.0,True,0.6925774350011231,-0.4227589189206627,1.1153363539217858,0.2,True,0.7655649121297652,-0.6404207297413583,1.4059856418711236,1.0,True,H1,1,SHARPE-ONLY
20,3,20,True,1,0.09193443968018354,1.0,0.268946319029745,0.25857639159641693,0.010369927433328041,0.2,True,0.37612296804834316,0.37417712184037666,0.0019458462079665062,1.0,True,0.31380596173884406,0.30848688025723686,0.005319081481607202,0.2,True,0.8122905840747499,0.0979576641544035,0.7143329199203463,0.2,True,0.09193443968018354,-0.7830863379372383,0.8750207776174218,1.0,True,-,0,REACHED
20,4,5,False,0,-0.08344565098240425,0.6,-0.041849878460350515,-0.043632289359357604,0.0017824108990070892,1.0,False,0.011718920915580673,0.002367890988013012,0.00935102992756766,1.0,True,-0.019008492956657557,-0.02416568813477905,0.005157195178121493,1.0,False,0.6162014949173299,-0.6984025817584969,1.3146040766758267,0.2,True,0.5228658417158453,-0.6863728031159452,1.2092386448317904,1.0,True,"H1,OOS",2,SHARPE-ONLY
20,4,20,False,0,-0.07691682618345351,1.0,0.3038569224030259,0.29162106602097826,0.01223585638204766,0.2,True,0.03915236142305409,0.03434067418404811,0.004811687239005977,1.0,True,0.20439546378830442,0.19881335704131423,0.005582106746990195,0.2,True,0.8007297855557204,0.043543630843672014,0.7571861547120484,0.2,True,-0.07691682618345351,-0.8156129430779989,0.7386961168945454,1.0,False,CAGR,1,GROSS-ONLY
