panel,n,trigger,lag,arm,cost,ann_turnover,switches,days_out,episodes,dCAGR_pp,dDD_pp,dSharpe,ratio,numeraire,beats_numeraire,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,pass4b,fail4b,pass4a,fail4a
U56,3,0.15,3.0,X0.15_k3,0,18.771981086218513,52.0,0.0723135841405722,26.0,-5.45368814327416,-2.335508235273065,-0.17524024556247064,-0.4282438184796768,1.0314592811557348,False,0.18950878913462055,0.9581227177067169,-0.2750782542853113,1.0189712962272812,0.9048424808226285,0.18609683399763988,0.9178932735579518,-0.27507825428531096,0.1936564111813346,1.0127350316351504,-0.17623583276910548,False,DD,False,"H1,H2,DD"
U56,3,0.15,5.0,X0.15_k5,0,18.581927007360033,40.0,0.08312683036719982,20.0,-5.706232786273002,-0.6259827952666108,-0.18210830527966326,-0.10970158749437707,1.0314592811557348,False,0.18698334270463213,0.9512546579895242,-0.25798299988524676,1.0241374089368855,0.8862804828221565,0.1806030857994907,0.900950769662417,-0.2579829998852464,0.1947608988331757,1.0184169750247039,-0.16557929596980414,False,DD,False,"H1,H2,DD"
U56,3,0.15,10.0,X0.15_k10,0,17.917008529416837,30.0,0.10295111511601712,15.0,-6.100453156666075,1.618127608282871,-0.18660025145966785,0.26524711635802234,1.0314592811557348,False,0.1830411390007014,0.9467627118095197,-0.23554189584975194,1.0079128236303758,0.89034294589444,0.177388235851901,0.9052552658616583,-0.23554189584975194,0.18992747704103197,1.0004988692302634,-0.17826328291390559,False,DD,False,"H1,H2,DD"
U56,3,0.15,21.0,X0.15_k21,0,17.11766050404071,26.0,0.1376436134264474,13.0,-7.894045122869819,-1.779476504488564,-0.25096152076665545,-0.22542010804235801,1.0314592811557348,False,0.16510521933866396,0.882401442502532,-0.2695179369774663,0.949397807913993,0.8182787863210464,0.1576036849441822,0.839711337266186,-0.2695179369774664,0.1742604422236511,0.9359070019330812,-0.18831418419292756,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,0.15,63.0,X0.15_k63,0,15.04901452478592,20.0,0.24239693624690245,10.0,-11.102012163271514,-3.5175035731628945,-0.3562745957667953,-0.31683477926638887,1.0314592811557348,False,0.13302554893464702,0.7770883675023922,-0.2868982076642096,0.8232086527394928,0.7297171730453472,0.12856493458487228,0.761278780000049,-0.2868982076642096,0.1384543702229113,0.7957367921519739,-0.2419402818531694,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,0.2,0.0,X0.20_k0,0,20.508181311492383,10.0,0.009461590448299166,5.0,-0.9452837764699629,1.6366838854671162,-0.028996943874061376,1.731420686790051,1.0314592811557348,True,0.23459283280266252,1.1043660193951261,-0.23535633307790949,1.115915811469365,1.1009478276109665,0.24709096083227222,1.0980120371074693,-0.23535633307790982,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.2,1.0,X0.20_k1,0,20.508181311492383,10.0,0.009461590448299166,5.0,-0.9452837764699629,1.6366838854671162,-0.028996943874061376,1.731420686790051,1.0314592811557348,True,0.23459283280266252,1.1043660193951261,-0.23535633307790949,1.115915811469365,1.1009478276109665,0.24709096083227222,1.0980120371074693,-0.23535633307790982,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.2,3.0,X0.20_k3,0,20.37902551094301,10.0,0.011714350078846587,5.0,-1.3838261372420613,-0.05825168301885064,-0.04428567643332881,-0.0420946544158684,1.0314592811557348,False,0.23020740919494154,1.0890772868358587,-0.25230568876276915,1.115915811469365,1.0722464278582158,0.2390173025254232,1.0714724531103017,-0.2523056887627684,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.2,5.0,X0.20_k5,0,20.349610161927046,10.0,0.013967109709394007,5.0,-1.301017600000498,-0.675775010289803,-0.0405316660188455,-0.5194203447282684,1.0314592811557348,False,0.23103549456735717,1.092831297250342,-0.2584809220354787,1.115915811469365,1.0791211342643916,0.24054000945220766,1.077853000753273,-0.258480922035478,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.2,10.0,X0.20_k10,0,20.191311620799066,10.0,0.01959900878576256,5.0,-1.7284453427158564,-3.584695531269222,-0.055738838088390974,-2.0739420811749207,1.0314592811557348,False,0.22676121714020359,1.0776241251807965,-0.28757012724527287,1.115915811469365,1.0505498570634033,0.23268943007106135,1.0514366345646902,-0.28757012724527287,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.2,21.0,X0.20_k21,0,19.918330895760093,8.0,0.03063753097544492,4.0,-1.7617124005018914,-0.9485251660380833,-0.05474183485904138,-0.5384109039408813,1.0314592811557348,False,0.22642854656234324,1.0786211284101461,-0.2612084235929615,1.115915811469365,1.051924418823865,0.23207935819781111,1.0527758995760328,-0.2612084235929615,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.2,63.0,X0.20_k63,0,19.127763077799543,6.0,0.06059923406172561,3.0,-3.2696392537983288,-3.40326375969795,-0.10171024223351388,-1.0408682718573279,1.0314592811557348,False,0.21134927802937886,1.0316527210356736,-0.28575580952956015,1.115915811469365,0.9607443113525684,0.20456953697835467,0.9688783701415983,-0.2857558095295605,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.25,0.0,X0.25_k0,0,20.75049066008024,2.0,0.00022527596305474206,1.0,-0.03693240492455008,-0.0995791620508335,-0.0013872961774834547,,1.0314592811557348,False,0.24367634651811665,1.131975667091704,-0.252718963553089,1.115915811469365,1.1531484064042974,0.2638892763842968,1.1462293984828955,-0.2527189635530882,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.25,1.0,X0.25_k1,0,20.75049066008024,2.0,0.00022527596305474206,1.0,-0.03693240492455008,-0.0995791620508335,-0.0013872961774834547,,1.0314592811557348,False,0.24367634651811665,1.131975667091704,-0.252718963553089,1.115915811469365,1.1531484064042974,0.2638892763842968,1.1462293984828955,-0.2527189635530882,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.25,3.0,X0.25_k3,0,20.75049066008024,2.0,0.0006758278891642261,1.0,-0.068674692014703,-0.4348368968257632,-0.002542830902249049,-6.331836140345067,1.0314592811557348,False,0.24335892364721512,1.1308201323669385,-0.2560715409008383,1.115915811469365,1.1510075994480637,0.26330054701172223,1.1442460432154784,-0.2560715409008374,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.25,5.0,X0.25_k5,0,20.72199023370701,2.0,0.0011263798152737104,1.0,-0.10229009883573337,0.0,-0.0037360152210246245,0.0,1.0314592811557348,False,0.24302276957900482,1.1296269480481629,-0.25172317193258065,1.115915811469365,1.1487924254347979,0.26267721179707126,1.142194424303124,-0.25172317193257976,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.25,10.0,X0.25_k10,0,20.691982104541243,2.0,0.0022527596305474207,1.0,-0.2579236458587708,-0.2923149614239229,-0.0092980269336147,-1.133339133954331,1.0314592811557348,False,0.24146643410877444,1.1240649363355728,-0.2546463215468199,1.115915811469365,1.1384680765525064,0.25979308994272654,1.1326321093753482,-0.254646321546819,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.25,21.0,X0.25_k21,0,20.662081680507402,2.0,0.004730795224149583,1.0,-0.5931195911107245,-1.7879032996421795,-0.02150823576513705,-3.014406076680092,1.0314592811557348,False,0.2381144746562549,1.1118547275040505,-0.26960220492900244,1.115915811469365,1.1158203061398155,0.2535915380115634,1.1116534786641898,-0.2696022049290019,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,0.25,63.0,X0.25_k63,0,20.601968850256128,2.0,0.01419238567244875,1.0,-0.6924044838458432,-2.812789545051797,-0.023083152599601586,-4.062350274551423,1.0314592811557348,False,0.23712162572890372,1.110279810669586,-0.2798510673830986,1.115915811469365,1.1125391508933888,0.25175729756987253,1.108663481194631,-0.27985106738309806,0.21961584450705973,1.1195505979656741,-0.17165468268171813,False,DD,False,"H1,H2,DD"
U56,3,,,CONTROL,10,20.75049066008024,0.0,0.0,0.0,0.0,0.0,0.0,,1.18108300927593,False,0.218531179006751,1.0360853249411557,-0.2581034625219104,1.0144577492222204,1.0612718596873816,0.23805236009934383,1.0553980365043352,-0.25810346252191085,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.1,0.0,X0.10_k0,10,16.001131959388033,166.0,0.17774273485019149,83.0,-10.38127569867109,-13.087918291665968,-0.36573920205995836,-1.260723505622855,1.18108300927593,False,0.11471842202004012,0.6703461228811973,-0.3889826454385701,0.5581949500110122,0.775175623051828,0.1451943660353352,0.7939640134948405,-0.26997027232527404,0.0788736986970735,0.5100945745881061,-0.3889826454385701,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,0.1,1.0,X0.10_k1,10,16.001131959388033,166.0,0.17774273485019149,83.0,-10.38127569867109,-13.087918291665968,-0.36573920205995836,-1.260723505622855,1.18108300927593,False,0.11471842202004012,0.6703461228811973,-0.3889826454385701,0.5581949500110122,0.775175623051828,0.1451943660353352,0.7939640134948405,-0.26997027232527404,0.0788736986970735,0.5100945745881061,-0.3889826454385701,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,0.1,3.0,X0.10_k3,10,15.245764265446207,112.0,0.21018247353007435,56.0,-11.3860267824347,-10.420379210521158,-0.4047395224890312,-0.9151901194011547,1.18108300927593,False,0.10467091118240401,0.6313458024521245,-0.362307254627122,0.49741985554548795,0.7575991852786618,0.13864328815225346,0.7784006870679153,-0.22070432971125653,0.06485998180003394,0.4418864941036635,-0.362307254627122,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
U56,3,0.1,5.0,X0.10_k5,10,14.701218927054203,87.0,0.23383644965082226,44.0,-11.426255241353278,-13.210484030243352,-0.40018189196803555,-1.156151665720952,1.18108300927593,False,0.10426862659321823,0.6359034329731201,-0.39020830282434393,0.49925934351180623,0.7632658523855133,0.1388363520386,0.7837471894126596,-0.26683645668993383,0.06378391012022355,0.44263065370105276,-0.39020830282434393,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
U56,3,0.1,10.0,X0.10_k10,10,13.774425697334236,65.0,0.27821581437260645,33.0,-9.726137255338374,-5.446341969145696,-0.3027952657205646,-0.5599696802712061,1.18108300927593,False,0.12126980645336727,0.7332900592205911,-0.31256688221336737,0.6187012752536584,0.8403298652814788,0.15092048077865416,0.8545112004075767,-0.22814931676597194,0.08636210990828719,0.5745258899501478,-0.31256688221336737,False,"H1,OOS,DD",False,"H1,H2,DD"
U56,3,0.1,21.0,X0.10_k21,10,12.117835925632933,51.0,0.3498535706240144,26.0,-11.319620855957279,-6.021274226425288,-0.3636439797372535,-0.5319325004826834,1.18108300927593,False,0.10533497044717821,0.6724413452039022,-0.3183162047861633,0.5084652535022212,0.8267449942676661,0.14268252617769317,0.8426721175375153,-0.2158527337615599,0.0617107130360639,0.44943896907014846,-0.3183162047861633,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
U56,3,0.1,63.0,X0.10_k63,10,8.749064254080304,35.0,0.5381842757377788,18.0,-14.34927527305463,-2.9707099082480593,-0.46298106606992484,-0.2070285677651275,1.18108300927593,False,0.07503842627620472,0.5731042588712308,-0.287810561604391,0.5176022560192985,0.6257698399682299,0.0937048234385105,0.664254121093011,-0.24379329464789934,0.052845656756074,0.4504251563922907,-0.2730977723810408,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
U56,3,0.15,0.0,X0.15_k0,10,19.344271181111747,78.0,0.05699481865284974,39.0,-4.926485832917371,-1.8547392451939038,-0.1728759661200675,-0.37648321909322585,1.18108300927593,False,0.1692663206775773,0.8632093588210882,-0.27665085497384945,0.9488697712332446,0.7901130961995401,0.16194133440844527,0.8053678529180341,-0.27665085497384967,0.17820434551477327,0.9435771224090499,-0.1792840718694445,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,0.15,1.0,X0.15_k1,10,19.344271181111747,78.0,0.05699481865284974,39.0,-4.926485832917371,-1.8547392451939038,-0.1728759661200675,-0.37648321909322585,1.18108300927593,False,0.1692663206775773,0.8632093588210882,-0.27665085497384945,0.9488697712332446,0.7901130961995401,0.16194133440844527,0.8053678529180341,-0.27665085497384967,0.17820434551477327,0.9435771224090499,-0.1792840718694445,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,0.15,3.0,X0.15_k3,10,18.771981086218513,52.0,0.0723135841405722,26.0,-5.3695529052157465,-2.5859532333191493,-0.18126753929880757,-0.48159563355959645,1.18108300927593,False,0.16483564995459354,0.8548177856423481,-0.2839629948551019,0.9141974493169893,0.802631977053478,0.16128777671301764,0.8175115352004754,-0.2839629948551019,0.16914934500251677,0.9053601468759712,-0.18310896977000124,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,0.15,5.0,X0.15_k5,10,18.581927007360033,40.0,0.08312683036719982,20.0,-5.535536842168987,-0.7891235190586987,-0.18518074594066414,-0.142555914910955,1.18108300927593,False,0.16317581058506114,0.8509045790004915,-0.2659946977124974,0.9214241382144254,0.7879070144840838,0.15696085178262242,0.804108632632421,-0.2659946977124975,0.17075159736636958,0.9133079273969568,-0.17462962282866124,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,0.15,10.0,X0.15_k10,10,17.917008529416837,30.0,0.10295111511601712,15.0,-5.794699772884071,1.4438581367682946,-0.18567634073094663,0.24916875651172418,1.18108300927593,False,0.1605841812779103,0.850408984210209,-0.24366488115422746,0.9064097254009658,0.7987026653054929,0.1558146130149265,0.8146315313539022,-0.2436648811542289,0.16639013056804441,0.8967161643435,-0.18656291252627055,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,0.15,21.0,X0.15_k21,10,17.11766050404071,26.0,0.1376436134264474,13.0,-7.444362457094922,-1.734405968267272,-0.24704783158418098,-0.23298247207378778,1.18108300927593,False,0.1440875544358018,0.7890374933569747,-0.27544752220458313,0.8500687624067492,0.730601090643732,0.13782719723074366,0.7527303461326529,-0.27544752220458313,0.15171977343687826,0.8345184620942253,-0.19468002076423485,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,0.15,63.0,X0.15_k63,10,15.04901452478592,20.0,0.24239693624690245,10.0,-10.335927074158757,-3.4928411578144303,-0.346099902852275,-0.33793206286710503,1.18108300927593,False,0.11517190826516344,0.6899854220888807,-0.2930318741000547,0.727953967212331,0.6509869568556216,0.11262455111063363,0.682493530913103,-0.29303187410005427,0.1182665075570577,0.698786687891218,-0.24924233549686303,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,0.2,0.0,X0.20_k0,10,20.508181311492383,10.0,0.009461590448299166,5.0,-0.9476927440044802,1.0954880116287646,-0.030538883034246345,1.1559527268297685,1.18108300927593,False,0.2090542515667062,1.0055464419069093,-0.24714858240562276,1.0144577492222204,1.0037747818963052,0.22053394062946685,1.0022698062043944,-0.24714858240562365,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.2,1.0,X0.20_k1,10,20.508181311492383,10.0,0.009461590448299166,5.0,-0.9476927440044802,1.0954880116287646,-0.030538883034246345,1.1559527268297685,1.18108300927593,False,0.2090542515667062,1.0055464419069093,-0.24714858240562276,1.0144577492222204,1.0037747818963052,0.22053394062946685,1.0022698062043944,-0.24714858240562365,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.2,3.0,X0.20_k3,10,20.37902551094301,10.0,0.011714350078846587,5.0,-1.362092360794498,-1.1379177796622786,-0.04548129279166235,-0.8354189571979832,1.18108300927593,False,0.20491025539880603,0.9906040321494933,-0.2694826403185332,1.0144577492222204,0.975757588395757,0.21290910946689956,0.9763603006583468,-0.26948264031853286,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.2,5.0,X0.20_k5,10,20.349610161927046,10.0,0.013967109709394007,5.0,-1.277283485834868,-1.7048148990067902,-0.04162008413069063,-1.33471928347408,1.18108300927593,False,0.20575834414840233,0.9944652408104651,-0.2751516115119783,1.0144577492222204,0.982837834387812,0.21446780948996347,0.9829323592896291,-0.2751516115119784,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.2,10.0,X0.20_k10,10,20.191311620799066,10.0,0.01959900878576256,5.0,-1.6771179510252754,-4.424270218378712,-0.05625810006050769,-2.638019714519194,1.18108300927593,False,0.20175999949649825,0.979827224880648,-0.30234616470569753,1.0144577492222204,0.955355605073489,0.20712718891619186,0.9575218108437793,-0.302346164705698,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.2,21.0,X0.20_k21,10,19.918330895760093,8.0,0.03063753097544492,4.0,-1.666458797292858,-1.5510664228816973,-0.05376001852044576,-0.9307559391215587,1.18108300927593,False,0.20186659103382243,0.9823253064207099,-0.2736141267507274,1.0144577492222204,0.9595675058732378,0.2073226208285699,0.9614887272573728,-0.2736141267507275,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.2,63.0,X0.20_k63,10,19.127763077799543,6.0,0.06059923406172561,3.0,-3.040632819498734,-3.6464955699502366,-0.09798239923625385,-1.1992554795061978,1.18108300927593,False,0.18812485081176367,0.9381029257049018,-0.2945684182214128,1.0144577492222204,0.873842808877585,0.1822456401128627,0.8826236905648962,-0.29456841822141244,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.25,0.0,X0.25_k0,10,20.75049066008024,2.0,0.00022527596305474206,1.0,-0.046507854826760564,-0.20935639930597105,-0.001782822963884323,,1.18108300927593,False,0.2180661004584834,1.0343025019772714,-0.2601970265149701,1.0144577492222204,1.0579768393829598,0.23719001351719649,1.0523440781350208,-0.2601970265149707,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.25,1.0,X0.25_k1,10,20.75049066008024,2.0,0.00022527596305474206,1.0,-0.046507854826760564,-0.20935639930597105,-0.001782822963884323,,1.18108300927593,False,0.2180661004584834,1.0343025019772714,-0.2601970265149701,1.0144577492222204,1.0579768393829598,0.23719001351719649,1.0523440781350208,-0.2601970265149707,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.25,3.0,X0.25_k3,10,20.75049066008024,2.0,0.0006758278891642261,1.0,-0.07767059167602675,-0.5420485991830648,-0.002956992216267329,-6.9788138275554,1.18108300927593,False,0.21775447308999074,1.0331283327248884,-0.26352394851374106,1.0144577492222204,1.0558039532085872,0.2366123474376467,1.0503306016140406,-0.2635239485137415,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.25,5.0,X0.25_k5,10,20.72199023370701,2.0,0.0011263798152737104,1.0,-0.1070652907179781,-0.05564224031084919,-0.004012743281574194,-0.5197038175277275,1.18108300927593,False,0.21746052609957123,1.0320725816595815,-0.2586598849250189,1.0144577492222204,1.053843008489422,0.23606756740844004,1.0485146604042468,-0.25865988492501946,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.25,10.0,X0.25_k10,10,20.691982104541243,2.0,0.0022527596305474207,1.0,-0.25589786141062554,-0.4008478777008828,-0.009477126186532958,-1.5664369975240386,1.18108300927593,False,0.21597220039264475,1.0266081987546227,-0.26211194129891924,1.0144577492222204,1.0437066347975754,0.23331087862022182,1.0391256575905845,-0.2621119412989198,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.25,21.0,X0.25_k21,10,20.662081680507402,2.0,0.004730795224149583,1.0,-0.5805336659212346,-2.6499082693508424,-0.021591059183486028,-4.5646074033377,1.18108300927593,False,0.21272584234753866,1.0144942657576697,-0.28460254521541883,1.0144577492222204,1.0212457902297758,0.2273076048716467,1.0183188584666052,-0.28460254521541994,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,0.25,63.0,X0.25_k63,10,20.601968850256128,2.0,0.01419238567244875,1.0,-0.6705735791317169,-3.5797901636049123,-0.023133212548849036,-5.33840025167731,1.18108300927593,False,0.21182544321543384,1.0129521123923066,-0.29390136415795953,1.0144577492222204,1.0180721984675374,0.22564490309661767,1.0154275344590813,-0.29390136415795987,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,,,CONTROL,25,20.75049066008024,0.0,0.0,0.0,0.0,0.0,0.0,,1.4766666216012434,False,0.18120647197987472,0.8896172918026419,-0.267581548790802,0.8617130270063887,0.9190635897849955,0.1992757374259695,0.9150253530851491,-0.2675815487908024,0.15967531673460078,0.8597078455921736,-0.18813973941610906,False,"H1,DD",False,"H1,H2,DD"
U56,3,0.1,0.0,X0.10_k0,25,16.001131959388033,166.0,0.17774273485019149,83.0,-10.439683348002804,-16.284964602725903,-0.4028944300506491,-1.5599098229201893,1.4766666216012434,False,0.07680963849984668,0.4867228617519928,-0.430431194818061,0.362362668638694,0.6026631820652242,0.1083450646684041,0.6258481408715619,-0.3009464414354974,0.039796271277831696,0.30605729651160407,-0.430431194818061,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
U56,3,0.1,1.0,X0.10_k1,25,16.001131959388033,166.0,0.17774273485019149,83.0,-10.439683348002804,-16.284964602725903,-0.4028944300506491,-1.5599098229201893,1.4766666216012434,False,0.07680963849984668,0.4867228617519928,-0.430431194818061,0.362362668638694,0.6026631820652242,0.1083450646684041,0.6258481408715619,-0.3009464414354974,0.039796271277831696,0.30605729651160407,-0.430431194818061,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
U56,3,0.1,3.0,X0.10_k3,25,15.245764265446207,112.0,0.21018247353007435,56.0,-10.920625621394176,-12.70100605736788,-0.42091665089617714,-1.1630291613042598,1.4766666216012434,False,0.07200021576593296,0.4687006409064648,-0.3945916093644808,0.3195359168428551,0.6092097807964967,0.10749441604725662,0.632453667803307,-0.23712777954495634,0.030510728070227033,0.25766518617733947,-0.3945916093644808,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
