panel,con,family,level,gross,CAGR,Sharpe,MaxDD,H1,H2,oSharpe,fail4b,pass4b
U56,RESPREAD,ABS,0.8,0.2,0.028607960848511693,1.0590916567529656,-0.044075980869853426,1.1567162600657768,0.977292056187966,1.0663009722361214,CAGR,False
U56,RESPREAD,ABS,0.8,0.25,0.035776850189201514,1.059162875335487,-0.05495183903092238,1.1568294810985347,0.9773492903321935,1.0663448662553856,CAGR,False
U56,RESPREAD,ABS,0.8,0.3,0.04295125337528005,1.0592314240037295,-0.06577034255235936,1.1569401264769033,0.9774042289723526,1.0663859934699715,CAGR,False
U56,RESPREAD,ABS,0.8,0.35,0.050130536276107085,1.059297305933687,-0.07653144039530735,1.1570484295333996,0.9774566725461218,1.0664241740586453,CAGR,False
U56,RESPREAD,ABS,0.8,0.4,0.05731407169724867,1.0593608071455465,-0.08723508254522894,1.157154883443893,0.9775067384820819,1.0664595122015963,CAGR,False
U56,RESPREAD,ABS,0.8,0.45,0.06450119081363148,1.0594215403698002,-0.09788121917683557,1.1572590793611133,0.9775540704862006,1.0664916591353852,CAGR,False
U56,RESPREAD,ABS,0.8,0.5,0.07169122251884286,1.0594793513879712,-0.10846980065410927,1.1573607521403493,0.977598618060934,1.0665206040108954,CAGR,False
U56,RESPREAD,ABS,0.8,0.55,0.07888350771923291,1.0595343884068948,-0.11900077884554905,1.1574597417155783,0.977640813053145,1.0665467097328516,CAGR,False
U56,RESPREAD,ABS,0.8,0.6,0.08607736027312285,1.0595865195321794,-0.12947410772914514,1.1575558638760468,0.9776805836213609,1.0665698314576764,CAGR,False
U56,RESPREAD,ABS,0.8,0.65,0.09327209831983296,1.0596357791332662,-0.13988973795965676,1.1576493035756321,0.9777178428808082,1.066589862701697,CAGR,False
U56,RESPREAD,ABS,0.8,0.7,0.10046703943713475,1.0596822506098444,-0.1502476181700103,1.1577402247710136,0.9777526171579322,1.0666068431619304,CAGR,False
U56,RESPREAD,ABS,0.8,0.75,0.10766147279208504,1.0597258152771813,-0.16054770402650242,1.1578285033328168,0.9777848039682973,1.0666206907183435,-,True
U56,RESPREAD,ABS,0.8,0.8,0.11485470248637664,1.0597665679400041,-0.1707899426513585,1.1579145089573972,0.977814267817488,1.066631357499545,-,True
U56,RESPREAD,ABS,0.8,0.85,0.12204599249975057,1.0598042984444187,-0.18097428566704044,1.1579980554647475,0.977840787873663,1.0666385604404907,-,True
U56,RESPREAD,ABS,0.8,0.9,0.12923460607838,1.0598389272527609,-0.19110068488589382,1.1580786784568362,0.9778646455921515,1.0666424749656647,-,True
U56,RESPREAD,ABS,0.8,0.95,0.13641981809291015,1.059870541116494,-0.2011690923101691,1.158156612135399,0.9778858139388262,1.0666431097892075,-,True
U56,RESPREAD,ABS,0.8,1.0,0.14360088651575076,1.0598991021489548,-0.21117946013204525,1.1582319468055844,0.977904155177025,1.0666403621664537,DD,False
U56,RESPREAD,ABS,1.0,0.2,0.029502301232387618,1.0708230464652106,-0.04766175429296138,1.1652898058670558,0.9964668416304383,1.0822270460717285,CAGR,False
U56,RESPREAD,ABS,1.0,0.25,0.03689876766447342,1.0709063067667652,-0.059344439084727196,1.165403497617861,0.9965491867209764,1.0822970962776421,CAGR,False
U56,RESPREAD,ABS,1.0,0.3,0.04430228195870334,1.070987022370114,-0.07093466408906657,1.1655148088751561,0.9966293096621379,1.0823644616302632,CAGR,False
U56,RESPREAD,ABS,1.0,0.35,0.05171217566314801,1.0710651642172277,-0.08243274973195702,1.1656238847354128,0.9967070331005566,1.0824289823780069,CAGR,False
U56,RESPREAD,ABS,1.0,0.4,0.0591277866596569,1.071140999684147,-0.09383901785061777,1.1657311283386422,0.9967825255956974,1.0824908100816992,CAGR,False
U56,RESPREAD,ABS,1.0,0.45,0.06654841304915204,1.0712141973438818,-0.1051537908595589,1.165836130304035,0.9968555321579836,1.0825496795666614,CAGR,False
U56,RESPREAD,ABS,1.0,0.5,0.07397335755997014,1.0712847274549622,-0.11637739174859629,1.1659387709935647,0.9969261056798998,1.08260565445458,CAGR,False
U56,RESPREAD,ABS,1.0,0.55,0.08140191412513809,1.0713525640047374,-0.12751014538337435,1.1660388430922566,0.9969943886821174,1.0826588448567305,CAGR,False
U56,RESPREAD,ABS,1.0,0.6,0.08883337209765774,1.0714177303160355,-0.13855237909696205,1.1661362517696945,0.9970605170401529,1.0827093336077205,CAGR,False
U56,RESPREAD,ABS,1.0,0.65,0.09626700408868749,1.0714801593748773,-0.14950441730890085,1.1662311661949065,0.9971242304924969,1.0827568701950676,CAGR,False
U56,RESPREAD,ABS,1.0,0.7,0.10370209558196897,1.0715399907937793,-0.16036658282257343,1.1663239431489965,0.9971854961365121,1.0828014014043912,CAGR,False
U56,RESPREAD,ABS,1.0,0.75,0.11113787593811408,1.0715969240309737,-0.17113920577193897,1.1664141372805104,0.9972441553440112,1.0828427812397121,-,True
U56,RESPREAD,ABS,1.0,0.8,0.11857359838166848,1.0716509963886958,-0.18182260822528995,1.1665020616603194,0.9973000191000604,1.0828809284378054,-,True
U56,RESPREAD,ABS,1.0,0.85,0.12600850854406298,1.0717022167801502,-0.19241711707534503,1.166587615131993,0.9973532013228609,1.0829158906592926,-,True
U56,RESPREAD,ABS,1.0,0.9,0.13344183710550128,1.0717505713640985,-0.2029230597750571,1.1666706679947625,0.9974038038807902,1.0829476710732155,DD,False
U56,RESPREAD,ABS,1.0,0.95,0.14087283487900315,1.0717962461518438,-0.21334076433560734,1.1667514451138121,0.9974519981248049,1.0829764667462003,DD,False
U56,RESPREAD,ABS,1.0,1.0,0.1483007335519222,1.0718392817232814,-0.22367055932440938,1.1668300708933617,0.9974977697061647,1.0830022678176643,DD,False
U56,RESPREAD,ABS,inf,0.2,0.03073985844647864,1.0944435209368841,-0.05211275307415986,1.1766426964373113,1.0347008757409186,1.113850952063121,CAGR,False
U56,RESPREAD,ABS,inf,0.25,0.03845090298550646,1.0944913494810102,-0.0648586987092925,1.176761565989733,1.0347115702802798,1.1138568028002003,CAGR,False
U56,RESPREAD,ABS,inf,0.3,0.0461709881201644,1.0945365606705322,-0.07749262680456748,1.1768777831303443,1.0347202062705172,1.1138600955323876,CAGR,False
U56,RESPREAD,ABS,inf,0.35,0.05389940528666992,1.094579194302893,-0.09001497857562091,1.176991505119261,1.0347267258226645,1.1138607733125467,CAGR,False
U56,RESPREAD,ABS,inf,0.4,0.06163545007686744,1.094619528277675,-0.10242619606826198,1.1771033097092798,1.034731168689887,1.113858878324383,CAGR,False
U56,RESPREAD,ABS,inf,0.45,0.06937837530820312,1.094657213586586,-0.11472672215629531,1.1772127875081755,1.0347332467326777,1.1138541667746151,CAGR,False
U56,RESPREAD,ABS,inf,0.5,0.07712743441422054,1.0946921655062538,-0.12691700053934085,1.177319583755885,1.0347331065806538,1.113846691482432,CAGR,False
U56,RESPREAD,ABS,inf,0.55,0.08488187871921826,1.0947244218401195,-0.1389974757406477,1.1774235960909523,1.0347309175929065,1.1138366339378505,CAGR,False
U56,RESPREAD,ABS,inf,0.6,0.09264095304573305,1.0947540450414097,-0.15096859394362416,1.1775248135334928,1.034726815456397,1.1138241183066726,CAGR,False
U56,RESPREAD,ABS,inf,0.65,0.10040387433995601,1.094780889575712,-0.16283080308180864,1.1776231819372383,1.0347205882766501,1.113808872928146,CAGR,False
U56,RESPREAD,ABS,inf,0.7,0.10816987963681113,1.0948051164197163,-0.17458454936318035,1.1777192329578818,1.034712101779813,1.1137908267288685,-,True
U56,RESPREAD,ABS,inf,0.75,0.11593814830608618,1.0948264383322812,-0.1862302793212388,1.1778125096860346,1.0347012245698084,1.1137698130440732,-,True
U56,RESPREAD,ABS,inf,0.8,0.123707889742247,1.0948449531639903,-0.19776844153919182,1.1779032888695087,1.0346879185252107,1.1137458372885385,-,True
U56,RESPREAD,ABS,inf,0.85,0.131478311511112,1.0948607740720848,-0.20919948541111177,1.177991685359682,1.034672305732548,1.113719036387908,DD,False
U56,RESPREAD,ABS,inf,0.9,0.13924857794143164,1.0948737781428488,-0.220523861139737,1.1780774917669643,1.034654351189649,1.1136892823888949,DD,False
U56,RESPREAD,ABS,inf,0.95,0.14701788680301386,1.0948841386298418,-0.23174201973426445,1.178160961672686,1.0346341826231733,1.1136566901975802,DD,False
U56,RESPREAD,ABS,inf,1.0,0.1547854196143359,1.0948919301233222,-0.24285441300814747,1.1782421734212674,1.034611887109231,1.1136213303213849,DD,False
