role,H,N,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_yr,pass4a,pass4b
rule8_pick_anchor,189,20,0.65,0.13495548724005046,1.1235138073192759,-0.19055860767258925,1.3248762551261697,0.9898742818972214,0.13704993503386853,1.0530165649810033,-0.19055860767258925,1.9496277216336988,False,True
rule8_pick_ensemble_worst,189,20,0.65,0.12860169874405902,1.0857838653569547,-0.20120046437606898,1.3164717607862866,0.9213356607989487,0.12631129485383008,0.9957860548708878,-0.20120046437606898,1.9089851397336997,False,True
frozen_H126_anchor,126,20,0.65,0.13664188849591596,1.1525857853216737,-0.16729674322524246,1.2130429674738354,1.112897864044792,0.14954770134796957,1.1833330620238236,-0.16729674322524268,2.408427824579163,False,True
