panel,cost,gross,cad,isSharpe,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,p4a_canon,p4a_own,p4b,comp_canon_oS,comp_own_oS,spy_oS,spy_CAGR,spy_MaxDD,beats_v2_oos,beats_spy_oos
U56,10.0,1.0,M,1.1075726205236895,0.11892878163028864,1.172450028730733,-0.18805284846126324,1.2213032693662256,1.1325537787067288,0.1280966120320315,1.2235127917822421,-0.18805284846126347,False,False,True,1.2746660728287855,1.222602500731986,0.872122672456382,0.15111316477020176,-0.3371725677562024,False,True
U56,25.0,1.0,M,1.0824733229163939,0.11617656303010326,1.1479065682995309,-0.18837521225829823,1.1964597707835383,1.1082044147302903,0.12529199353832698,1.1993850496687513,-0.18837521225829867,False,False,True,1.2746660728287855,1.198374098396158,0.872122672456382,0.15111316477020176,-0.3371725677562024,False,True
B136,10.0,1.0,W,1.092198222552401,0.10724582624809265,1.1056928857688249,-0.16157734777304522,1.230097256892346,0.9833022070744003,0.10658557013582604,1.117411511463011,-0.1615773477730451,False,False,True,1.1185082795688426,1.1185082795688426,0.8820239235972316,0.15228333786002324,-0.3371595330739301,False,True
B136,25.0,1.0,M,1.0651791479177464,0.10934799466964606,1.0669248443997332,-0.20542450024853687,1.1912811678374953,0.9477132727345001,0.10850126298859508,1.0682726505730216,-0.20542450024853676,False,False,False,1.1185082795688426,1.067536238562757,0.8820239235972316,0.15228333786002324,-0.3371595330739301,False,True
SMALL439,10.0,1.0,M,0.7410535969803824,0.061363534790316976,0.6665232848505238,-0.21863895688744583,0.7240469057304977,0.617494638575309,0.057612205651721204,0.6222405263537497,-0.21863895688744583,False,False,False,0.5680478274897115,0.6206906617517342,0.8820106885412021,0.14129855476403863,-0.3371725677562025,True,False
SMALL439,25.0,1.0,M,0.7062569599925871,0.057783042272734786,0.6314567931033852,-0.22298399093062593,0.6875918106352947,0.5835177672068468,0.05396148923786259,0.5869766236656077,-0.22298399093062782,False,False,False,0.5680478274897115,0.5854053556985312,0.8820106885412021,0.14129855476403863,-0.3371725677562025,True,False
