family,rung,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,IS_Sharpe,panel,on_coarse,shipped
F1_n_RULESv1,3.0,0.062360690725986156,0.6221198205263287,-0.13621635541638566,0.6713645537585137,0.5852559401865274,0.06789833215855579,0.6392285411477666,-0.13207135160906258,False,False,0.6015818063131813,U56,True,False
F1_n_RULESv1,4.0,0.06238325908804576,0.6350799678590867,-0.1462130453843572,0.651070114544236,0.6263442010150557,0.07203031006141725,0.6864870019241341,-0.14621304538435775,False,False,0.5665919944549443,U56,False,False
F1_n_RULESv1,5.0,0.06354589291260848,0.6552748928075371,-0.13827791043318094,0.6499237971709989,0.6636051862189187,0.0750994024732099,0.728306879485473,-0.13827791043318105,False,False,0.5576160831256345,U56,True,True
F1_n_RULESv1,6.0,0.06868277609884155,0.7098100368064824,-0.1461420262573807,0.8034703890772995,0.6324080031980335,0.07004532317423573,0.6957557474159394,-0.1461420262573805,False,False,0.7307607828121284,U56,False,False
F1_n_RULESv1,7.0,0.07413862326697274,0.7579229740671126,-0.1603078489990335,0.8255331943043933,0.7033253994826532,0.07791558789160224,0.7627584502097678,-0.1603078489990335,False,False,0.7535626901589151,U56,False,False
F1_n_RULESv1,8.0,0.07872768553008691,0.8015650136023977,-0.16426132065206656,0.8707467066830558,0.7451019658918252,0.08127350468683558,0.795246535840927,-0.16426132065206578,False,False,0.8120517614402333,U56,False,False
F1_n_RULESv1,9.0,0.08710999739006442,0.8836706198231802,-0.13217372276954742,0.9523309610537781,0.8276803681366544,0.08949212679108176,0.8732873919772131,-0.13217372276954753,False,False,0.8996513464202883,U56,False,False
F1_n_RULESv1,10.0,0.08747888392311975,0.8873456165515506,-0.1293477478972218,0.9766082693985442,0.8144059512746535,0.08857314053392074,0.863695854261833,-0.12934774789722236,False,False,0.9215684990137012,U56,True,False
F1_n_RULESv1,11.0,0.09081376580222589,0.9143934522122658,-0.1362651720763226,1.0603725181771058,0.7932857405546625,0.08805616925601334,0.8551901304461216,-0.13626517207632283,False,False,0.9968686882252639,U56,False,False
F1_n_RULESv1,12.0,0.09361468421085073,0.9433314159200576,-0.13924694244643332,1.0788249629638809,0.8313204685753302,0.09272607175841552,0.8996565685169243,-0.13924694244643354,False,False,1.0047542243754881,U56,False,False
F1_n_RULESv1,13.0,0.09014003571740314,0.9055112118337444,-0.14532296551698798,1.0172703815862474,0.8134571829060753,0.09064688271362109,0.8764345079892318,-0.1453229655169882,False,False,0.9469326293425172,U56,False,False
F1_n_RULESv1,14.0,0.08931292728730189,0.8970970757717152,-0.1522141776805872,1.0419158732265357,0.7757053577268911,0.08614865693011131,0.8380873097035095,-0.1522141776805871,False,False,0.9779735005997905,U56,False,False
F1_n_RULESv1,15.0,0.08897530894546146,0.894400777711708,-0.1587981525575427,1.0418931936502578,0.7711983342916523,0.08593652859435075,0.8360054803493494,-0.15879815255754326,False,False,0.974696142596772,U56,True,False
F1_n_RULESv1,16.0,0.09177472855341429,0.9210193936730597,-0.1605564136746579,1.0270684879423375,0.8343906667766005,0.09369478672540232,0.9035201245344215,-0.16055641367465756,False,False,0.9469396921955066,U56,False,False
