panel,dialset,dial,arm,dval,cost,sat_share,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,gross,CAL_IS_Sharpe,CAL_IS_CAGR,CAL_OOS_Sharpe,CAL_OOS_CAGR,CAL_OOS_MaxDD,CAL_pass4a,CAL_fail4b,CAL_pass4b,MID_IS_Sharpe,MID_IS_CAGR,MID_OOS_Sharpe,MID_OOS_CAGR,MID_OOS_MaxDD,MID_pass4a,MID_fail4b,MID_pass4b
U56,B,n,EWall,,10,0.0,0.10387225180061876,1.047494867635826,-0.15874702988527378,0.7500000000000002,0.9696238999048093,0.09295273072974664,1.1091111570462089,0.11296191401507927,-0.158747029885274,False,CAGR,False,1.0727945875793974,0.10056512683289487,1.0277149313488687,0.10718931445879432,-0.1587470298852739,False,CAGR,False
U56,B,n,FWD5,5.0,10,0.007592190889370932,0.16229152594118457,0.9236603398568894,-0.21508870313780803,0.75,0.8800333240811404,0.1406428568434468,0.9588948017505566,0.1804585988603169,-0.2150887031378086,False,"H1,DD",False,0.8907272732983574,0.141310504511174,0.9579504359579073,0.18365824719478097,-0.2150887031378086,False,"H1,DD",False
U56,B,n,FWD10,10.0,10,0.03796095444685466,0.13108889881839247,0.9325607548083008,-0.17538171605178998,0.75,0.854028732215054,0.10947866327937517,0.9925743052890468,0.14923180915086687,-0.17538171605178998,False,H1,False,0.9087970055754686,0.11623169853213988,0.9587191243784655,0.14614385052187928,-0.17538171605179054,False,H1,False
U56,B,n,FWD20,20.0,10,0.12255965292841649,0.1278164262176429,1.0631392110137448,-0.18308337041384348,0.75,0.975940009351656,0.10803155923119756,1.12997924309195,0.14440274344229653,-0.1830833704138436,False,-,True,1.0738817625634838,0.11798827966843928,1.0608202651821992,0.13773097122589073,-0.18308337041384348,False,-,True
U56,B,n,FWD30,30.0,10,0.21475054229934923,0.11502874952087683,1.0517525768404932,-0.17467885589182297,0.7500000000000002,0.9231835891730932,0.09471689191612054,1.1505148574444186,0.13206751822936114,-0.1746788558918232,False,-,True,1.0254007815988915,0.1038145685400389,1.0792739082079967,0.12635686073841823,-0.17467885589182275,False,-,True
U56,B,n,FWD40,40.0,10,0.47288503253796094,0.10711794922633988,1.049166197464176,-0.16663445032493074,0.7500000000000002,0.9415331940315942,0.09166301492390105,1.1331727436221688,0.12003139322613898,-0.1666344503249304,False,-,True,1.054783972420464,0.10085365275825287,1.0478480953015081,0.11341789204046204,-0.16663445032493052,False,-,True
U56,B,n,FWD60,60.0,10,1.0,0.10377255218865589,1.0476118043384401,-0.158747029885274,0.7500000000000002,0.9680098681355671,0.09258958598448075,1.1105197464487546,0.11308356734631242,-0.15874702988527345,False,CAGR,False,1.0715585665690162,0.10023453246280001,1.0291708520647151,0.10732194911020132,-0.15874702988527367,False,CAGR,False
U56,B,cadence,FREQ_D,1.0,10,0.0,0.09369350096457096,0.9658054492846516,-0.1687435462143958,0.7500000000000002,0.8589620761374419,0.08079105877239012,1.0510088381781302,0.1044526780571331,-0.16874354621439436,False,"H1,CAGR",False,0.9737512394182637,0.08983086483976432,0.960639555998345,0.09756982724838714,-0.16874354621439447,False,CAGR,False
U56,B,cadence,FREQ_W,5.0,10,0.0,0.10387225180061876,1.047494867635826,-0.15874702988527378,0.7500000000000002,0.9696238999048093,0.09295273072974664,1.1091111570462089,0.11296191401507927,-0.158747029885274,False,CAGR,False,1.0727945875793974,0.10056512683289487,1.0277149313488687,0.10718931445879432,-0.1587470298852739,False,CAGR,False
U56,B,cadence,FREQ_M,21.0,10,0.0,0.11832921060230794,1.1422884561813873,-0.1701239190409095,0.7500000000000002,1.0403403830165854,0.10350342833977266,1.2224921666439417,0.13070891905272375,-0.17012391904090918,False,-,True,1.145327156947388,0.1112720075639606,1.1432999123834966,0.12543123085406993,-0.1701239190409093,False,-,True
U56,B,cadence,FREQ_Q,63.0,10,0.0,0.11593752458095685,1.0778881502294264,-0.22205971164530314,0.7500000000000002,1.1343260163556184,0.11596405927745446,1.0377262141176826,0.1159156363851257,-0.22205971164530314,False,DD,False,1.2255949296106983,0.12229339576391962,0.9588227402461197,0.1096176485296112,-0.22205971164530358,False,DD,False
U56,B,gross,G0.25,0.25,10,0.0,0.03454981894120612,1.047007392741864,-0.0543407765840892,0.25,0.9688432515484243,0.031084197265472957,1.1089013129199747,0.037417402282330814,-0.05434077658408942,False,CAGR,False,1.0720381754552097,0.033407019741300115,1.0273672268287817,0.03569388191229472,-0.054340776584089534,False,CAGR,False
U56,B,gross,G0.40,0.4,10,0.0,0.055332546639327296,1.0471821372364782,-0.08626229006133412,0.4000000000000001,0.9691017965878674,0.04970270182576231,1.108997010019721,0.05999936789721039,-0.0862622900613339,False,CAGR,False,1.0722911801947692,0.053520830005913345,1.027499954130905,0.05714737884204579,-0.08626229006133401,False,CAGR,False
U56,B,gross,G0.55,0.55,10,0.0,0.07613484223069422,1.0473321896233327,-0.11767028518502043,0.5500000000000002,0.9693394614745418,0.0682785306232232,1.1090641933917864,0.08265904210128139,-0.11767028518502076,False,CAGR,False,1.0725218034924486,0.07366987166700611,1.0276077956827487,0.0786054719639655,-0.11767028518502098,False,CAGR,False
U56,B,gross,G0.70,0.7,10,0.0,0.09693975403359745,1.0474584323911744,-0.1485637358869054,0.6999999999999998,0.9695563738370908,0.08679599710328456,1.109104309768577,0.10537863998113739,-0.14856373588690575,False,CAGR,False,1.072730289706311,0.09383977189947235,1.0276923323798546,0.10004852163107647,-0.14856373588690552,False,CAGR,False
U56,B,gross,G0.85,0.85,10,0.0,0.11772958005938894,1.0475595209647761,-0.17894159802116594,0.85,0.9697521398080416,0.1052389733110517,1.1091152212679616,0.1281393551935477,-0.17894159802116605,False,-,True,1.0729161906785982,0.11401563523380287,1.0277515588486603,0.12145590656592486,-0.1789415980211656,False,-,True
U56,B,gross,G1.00,1.0,10,0.0,0.13848595673832587,1.0476341797157336,-0.20880283113724396,1.0,0.9699241008779017,0.12359057358806114,1.1090966792739245,0.15092178746471996,-0.20880283113724385,False,DD,False,1.0730770342901792,0.1341817552774085,1.0277854632987093,0.14280649257433775,-0.20880283113724418,False,DD,False
