panel,ladder,stat,rung_i,rung_j,gap,agree,resolved
U56,N,S_OOS,10,20,-0.06890807626565532,0.701,False
U56,N,S_OOS,10,25,-0.06250566286247228,0.692,False
U56,N,S_OOS,10,30,-0.03751909216085725,0.628,False
U56,N,S_OOS,10,40,-0.0029226812358473797,0.543,False
U56,N,S_OOS,12,15,-0.014730064937639176,0.593,False
U56,N,S_OOS,12,20,0.01150549708437798,0.566,False
U56,N,S_OOS,12,25,0.01790791048756102,0.537,False
U56,N,S_OOS,12,30,0.04289448118917605,0.619,False
U56,N,S_OOS,12,40,0.07749089211418592,0.659,False
U56,N,S_OOS,15,20,0.026235562022017156,0.65,False
U56,N,S_OOS,15,25,0.032637975425200194,0.607,False
U56,N,S_OOS,15,30,0.057624546126815224,0.682,False
U56,N,S_OOS,15,40,0.09222095705182509,0.727,False
U56,N,S_OOS,20,25,0.006402413403183038,0.477,False
U56,N,S_OOS,20,30,0.03138898410479807,0.618,False
U56,N,S_OOS,20,40,0.06598539502980794,0.686,False
U56,N,S_OOS,25,30,0.02498657070161503,0.695,False
U56,N,S_OOS,25,40,0.0595829816266249,0.757,False
U56,N,S_OOS,30,40,0.03459641092500987,0.734,False
U56,N,CAGR,5,8,0.9922966460800708,0.74,False
U56,N,CAGR,5,10,0.7035421173673377,0.658,False
U56,N,CAGR,5,12,0.12264140835065618,0.524,False
U56,N,CAGR,5,15,0.8317214434801379,0.623,False
U56,N,CAGR,5,20,2.2489985323977955,0.77,False
U56,N,CAGR,5,25,2.936644824177126,0.81,False
U56,N,CAGR,5,30,3.8195536351496084,0.878,False
U56,N,CAGR,5,40,4.3700319617852035,0.907,True
U56,N,CAGR,8,10,-0.2887545287127331,0.588,False
U56,N,CAGR,8,12,-0.8696552377294147,0.72,False
U56,N,CAGR,8,15,-0.16057520259993296,0.553,False
U56,N,CAGR,8,20,1.2567018863177246,0.726,False
U56,N,CAGR,8,25,1.944348178097055,0.804,False
U56,N,CAGR,8,30,2.8272569890695376,0.898,False
U56,N,CAGR,8,40,3.3777353157051326,0.918,True
U56,N,CAGR,10,12,-0.5809007090166816,0.719,False
U56,N,CAGR,10,15,0.12817932611280014,0.495,False
U56,N,CAGR,10,20,1.5454564150304577,0.788,False
U56,N,CAGR,10,25,2.233102706809788,0.855,False
U56,N,CAGR,10,30,3.1160115177822707,0.93,True
U56,N,CAGR,10,40,3.6664898444178657,0.955,True
U56,N,CAGR,12,15,0.7090800351294817,0.786,False
U56,N,CAGR,12,20,2.1263571240471393,0.962,True
U56,N,CAGR,12,25,2.8140034158264697,0.974,True
U56,N,CAGR,12,30,3.6969122267989523,0.991,True
U56,N,CAGR,12,40,4.247390553434547,0.993,True
U56,N,CAGR,15,20,1.4172770889176576,0.973,True
U56,N,CAGR,15,25,2.104923380696988,0.981,True
U56,N,CAGR,15,30,2.9878321916694706,0.997,True
U56,N,CAGR,15,40,3.5383105183050656,0.997,True
U56,N,CAGR,20,25,0.6876462917793305,0.882,False
U56,N,CAGR,20,30,1.570555102751813,0.986,True
U56,N,CAGR,20,40,2.121033429387408,0.99,True
U56,N,CAGR,25,30,0.8829088109724825,0.975,True
U56,N,CAGR,25,40,1.4333871376080776,0.983,True
U56,N,CAGR,30,40,0.550478326635595,0.887,False
U56,N,DD,5,8,-4.42332544465075,0.875,False
U56,N,DD,5,10,-5.0825399429743605,0.892,False
U56,N,DD,5,12,-5.684363419230408,0.924,True
U56,N,DD,5,15,-4.879455799589493,0.899,False
U56,N,DD,5,20,-6.726027403333877,0.923,True
U56,N,DD,5,25,-4.69489615184936,0.884,False
U56,N,DD,5,30,-3.7850826929793016,0.882,False
U56,N,DD,5,40,-2.869407452039905,0.847,False
U56,N,DD,8,10,-0.6592144983236103,0.703,False
U56,N,DD,8,12,-1.2610379745796578,0.792,False
U56,N,DD,8,15,-0.4561303549387432,0.759,False
U56,N,DD,8,20,-2.3027019586831265,0.815,False
U56,N,DD,8,25,-0.27157070719860954,0.726,False
U56,N,DD,8,30,0.6382427516714486,0.298,False
U56,N,DD,8,40,1.5539179926108453,0.336,False
U56,N,DD,10,12,-0.6018234762560475,0.745,False
U56,N,DD,10,15,0.20308414338486713,0.333,False
U56,N,DD,10,20,-1.6434874603595162,0.773,False
U56,N,DD,10,25,0.3876437911250008,0.304,False
U56,N,DD,10,30,1.297457249995059,0.312,False
U56,N,DD,10,40,2.2131324909344556,0.355,False
U56,N,DD,12,15,0.8049076196409146,0.484,False
U56,N,DD,12,20,-1.0416639841034687,0.702,False
U56,N,DD,12,25,0.9894672673810483,0.41,False
U56,N,DD,12,30,1.8992807262511064,0.416,False
U56,N,DD,12,40,2.814955967190503,0.455,False
U56,N,DD,15,20,-1.8465716037443833,0.81,False
U56,N,DD,15,25,0.18455964774013367,0.419,False
U56,N,DD,15,30,1.0943731066101918,0.422,False
U56,N,DD,15,40,2.0100483475495885,0.451,False
U56,N,DD,20,25,2.031131251484517,0.598,False
U56,N,DD,20,30,2.940944710354575,0.548,False
U56,N,DD,20,40,3.856619951293972,0.542,False
U56,N,DD,25,30,0.9098134588700582,0.509,False
U56,N,DD,25,40,1.8254886998094548,0.508,False
U56,N,DD,30,40,0.9156752409393967,0.598,False
U56,H,S_FULL,21,63,0.013826002269624382,0.547,False
U56,H,S_FULL,21,126,-0.024475051369346135,0.627,False
U56,H,S_FULL,21,252,-0.0495539330868342,0.747,False
U56,H,S_FULL,63,126,-0.03830105363897052,0.693,False
U56,H,S_FULL,63,252,-0.06337993535645858,0.774,False
U56,H,S_FULL,126,252,-0.025078881717488066,0.679,False
U56,H,S_OOS,21,63,0.012053004779569942,0.54,False
U56,H,S_OOS,21,126,-0.04765194835109776,0.672,False
U56,H,S_OOS,21,252,-0.0764223270934754,0.765,False
U56,H,S_OOS,63,126,-0.059704953130667704,0.691,False
U56,H,S_OOS,63,252,-0.08847533187304535,0.75,False
U56,H,S_OOS,126,252,-0.028770378742377645,0.645,False
U56,H,CAGR,21,63,-0.5951343227711625,0.762,False
U56,H,CAGR,21,126,-1.2254210851222247,0.855,False
U56,H,CAGR,21,252,-1.5304197924899796,0.916,True
U56,H,CAGR,63,126,-0.6302867623510622,0.727,False
U56,H,CAGR,63,252,-0.9352854697188171,0.774,False
U56,H,CAGR,126,252,-0.3049987073677549,0.624,False
U56,H,DD,21,63,5.450493651750133,0.864,False
U56,H,DD,21,126,-1.1140575191411841,0.512,False
U56,H,DD,21,252,1.6019002205493464,0.502,False
U56,H,DD,63,126,-6.564551170891317,0.733,False
U56,H,DD,63,252,-3.8485934312007863,0.704,False
U56,H,DD,126,252,2.7159577396905306,0.466,False
U56,GROSS,S_FULL,0.3,0.35,-0.00023783737332050414,0.933,True
U56,GROSS,S_FULL,0.3,0.4,-0.0004665192327111267,0.932,True
U56,GROSS,S_FULL,0.3,0.45,-0.0006864672521904591,0.931,True
U56,GROSS,S_FULL,0.3,0.5,-0.0008972093148214011,0.927,True
U56,GROSS,S_FULL,0.3,0.55,-0.0010973953591795205,0.924,True
U56,GROSS,S_FULL,0.3,0.6,-0.0012867601019102004,0.916,True
U56,GROSS,S_FULL,0.3,0.65,-0.0014652225249200956,0.908,True
U56,GROSS,S_FULL,0.3,0.7,-0.0016326111824835898,0.904,True
U56,GROSS,S_FULL,0.3,0.75,-0.0017882751492677151,0.896,False
U56,GROSS,S_FULL,0.35,0.4,-0.00022868185939062258,0.931,True
U56,GROSS,S_FULL,0.35,0.45,-0.000448629878869955,0.927,True
U56,GROSS,S_FULL,0.35,0.5,-0.000659371941500897,0.924,True
U56,GROSS,S_FULL,0.35,0.55,-0.0008595579858590163,0.917,True
U56,GROSS,S_FULL,0.35,0.6,-0.0010489227285896963,0.91,True
U56,GROSS,S_FULL,0.35,0.65,-0.0012273851515995915,0.904,True
U56,GROSS,S_FULL,0.35,0.7,-0.0013947738091630857,0.898,False
U56,GROSS,S_FULL,0.35,0.75,-0.001550437775947211,0.891,False
U56,GROSS,S_FULL,0.4,0.45,-0.0002199480194793324,0.924,True
U56,GROSS,S_FULL,0.4,0.5,-0.0004306900821102744,0.918,True
U56,GROSS,S_FULL,0.4,0.55,-0.0006308761264683937,0.91,True
U56,GROSS,S_FULL,0.4,0.6,-0.0008202408691990737,0.905,True
U56,GROSS,S_FULL,0.4,0.65,-0.000998703292208969,0.898,False
U56,GROSS,S_FULL,0.4,0.7,-0.0011660919497724631,0.891,False
U56,GROSS,S_FULL,0.4,0.75,-0.0013217559165565884,0.887,False
U56,GROSS,S_FULL,0.45,0.5,-0.00021074206263094197,0.91,True
U56,GROSS,S_FULL,0.45,0.55,-0.00041092810698906135,0.905,True
U56,GROSS,S_FULL,0.45,0.6,-0.0006002928497197413,0.898,False
U56,GROSS,S_FULL,0.45,0.65,-0.0007787552727296365,0.892,False
U56,GROSS,S_FULL,0.45,0.7,-0.0009461439302931307,0.887,False
U56,GROSS,S_FULL,0.45,0.75,-0.001101807897077256,0.881,False
U56,GROSS,S_FULL,0.5,0.55,-0.00020018604435811937,0.898,False
U56,GROSS,S_FULL,0.5,0.6,-0.0003895507870887993,0.893,False
U56,GROSS,S_FULL,0.5,0.65,-0.0005680132100986945,0.887,False
U56,GROSS,S_FULL,0.5,0.7,-0.0007354018676621887,0.882,False
U56,GROSS,S_FULL,0.5,0.75,-0.000891065834446314,0.87,False
U56,GROSS,S_FULL,0.55,0.6,-0.00018936474273067994,0.887,False
U56,GROSS,S_FULL,0.55,0.65,-0.00036782716574057517,0.881,False
U56,GROSS,S_FULL,0.55,0.7,-0.0005352158233040694,0.87,False
U56,GROSS,S_FULL,0.55,0.75,-0.0006908797900881947,0.863,False
U56,GROSS,S_FULL,0.6,0.65,-0.00017846242300989523,0.87,False
U56,GROSS,S_FULL,0.6,0.7,-0.0003458510805733894,0.863,False
U56,GROSS,S_FULL,0.6,0.75,-0.0005015150473575147,0.857,False
U56,GROSS,S_FULL,0.65,0.7,-0.0001673886575634942,0.857,False
U56,GROSS,S_FULL,0.65,0.75,-0.0003230526243476195,0.843,False
U56,GROSS,S_FULL,0.7,0.75,-0.0001556639667841253,0.836,False
U56,GROSS,S_OOS,0.3,0.35,-0.000272608948005848,0.898,False
U56,GROSS,S_OOS,0.3,0.4,-0.0005365103049126407,0.893,False
U56,GROSS,S_OOS,0.3,0.45,-0.0007919362916262163,0.892,False
U56,GROSS,S_OOS,0.3,0.5,-0.0010379764540795478,0.888,False
U56,GROSS,S_OOS,0.3,0.55,-0.0012731243373220735,0.883,False
U56,GROSS,S_OOS,0.3,0.6,-0.0014991908411272625,0.881,False
U56,GROSS,S_OOS,0.3,0.65,-0.0017151341062595638,0.879,False
U56,GROSS,S_OOS,0.3,0.7,-0.0019207163003902572,0.879,False
U56,GROSS,S_OOS,0.3,0.75,-0.0021154912506546886,0.877,False
U56,GROSS,S_OOS,0.35,0.4,-0.00026390135690679273,0.892,False
U56,GROSS,S_OOS,0.35,0.45,-0.0005193273436203683,0.887,False
U56,GROSS,S_OOS,0.35,0.5,-0.0007653675060736997,0.883,False
U56,GROSS,S_OOS,0.35,0.55,-0.0010005153893162255,0.881,False
U56,GROSS,S_OOS,0.35,0.6,-0.0012265818931214145,0.879,False
U56,GROSS,S_OOS,0.35,0.65,-0.0014425251582537157,0.879,False
U56,GROSS,S_OOS,0.35,0.7,-0.0016481073523844092,0.877,False
U56,GROSS,S_OOS,0.35,0.75,-0.0018428823026488406,0.874,False
U56,GROSS,S_OOS,0.4,0.45,-0.0002554259867135755,0.883,False
U56,GROSS,S_OOS,0.4,0.5,-0.000501466149166907,0.881,False
U56,GROSS,S_OOS,0.4,0.55,-0.0007366140324094328,0.879,False
U56,GROSS,S_OOS,0.4,0.6,-0.0009626805362146218,0.879,False
U56,GROSS,S_OOS,0.4,0.65,-0.001178623801346923,0.878,False
U56,GROSS,S_OOS,0.4,0.7,-0.0013842059954776165,0.874,False
U56,GROSS,S_OOS,0.4,0.75,-0.0015789809457420478,0.871,False
U56,GROSS,S_OOS,0.45,0.5,-0.0002460401624533315,0.879,False
U56,GROSS,S_OOS,0.45,0.55,-0.00048118804569585727,0.879,False
U56,GROSS,S_OOS,0.45,0.6,-0.0007072545495010463,0.878,False
U56,GROSS,S_OOS,0.45,0.65,-0.0009231978146333475,0.875,False
U56,GROSS,S_OOS,0.45,0.7,-0.001128780008764041,0.872,False
U56,GROSS,S_OOS,0.45,0.75,-0.0013235549590284723,0.863,False
U56,GROSS,S_OOS,0.5,0.55,-0.00023514788324252578,0.877,False
U56,GROSS,S_OOS,0.5,0.6,-0.0004612143870477148,0.874,False
U56,GROSS,S_OOS,0.5,0.65,-0.000677157652180016,0.872,False
U56,GROSS,S_OOS,0.5,0.7,-0.0008827398463107095,0.863,False
U56,GROSS,S_OOS,0.5,0.75,-0.0010775147965751408,0.858,False
U56,GROSS,S_OOS,0.55,0.6,-0.000226066503805189,0.872,False
U56,GROSS,S_OOS,0.55,0.65,-0.0004420097689374902,0.863,False
U56,GROSS,S_OOS,0.55,0.7,-0.0006475919630681837,0.858,False
U56,GROSS,S_OOS,0.55,0.75,-0.000842366913332615,0.854,False
U56,GROSS,S_OOS,0.6,0.65,-0.00021594326513230122,0.858,False
U56,GROSS,S_OOS,0.6,0.7,-0.00042152545926299467,0.854,False
U56,GROSS,S_OOS,0.6,0.75,-0.000616300409527426,0.852,False
U56,GROSS,S_OOS,0.65,0.7,-0.00020558219413069345,0.852,False
U56,GROSS,S_OOS,0.65,0.75,-0.0004003571443951248,0.844,False
U56,GROSS,S_OOS,0.7,0.75,-0.00019477495026443137,0.84,False
U56,GROSS,CAGR,0.3,0.35,-1.0380692471477992,1.0,True
U56,GROSS,CAGR,0.3,0.4,-2.078176489484851,1.0,True
U56,GROSS,CAGR,0.3,0.45,-3.1201635029737487,1.0,True
U56,GROSS,CAGR,0.3,0.5,-4.163862410355313,1.0,True
U56,GROSS,CAGR,0.3,0.55,-5.209091303801272,1.0,True
U56,GROSS,CAGR,0.3,0.6,-6.255672331218132,1.0,True
U56,GROSS,CAGR,0.3,0.65,-7.3034243997093915,1.0,True
U56,GROSS,CAGR,0.3,0.7,-8.352163042529572,1.0,True
U56,GROSS,CAGR,0.3,0.75,-9.401691141620727,1.0,True
U56,GROSS,CAGR,0.35,0.4,-1.0401072423370517,1.0,True
U56,GROSS,CAGR,0.35,0.45,-2.0820942558259494,1.0,True
U56,GROSS,CAGR,0.35,0.5,-3.125793163207514,1.0,True
U56,GROSS,CAGR,0.35,0.55,-4.171022056653473,1.0,True
U56,GROSS,CAGR,0.35,0.6,-5.2176030840703325,1.0,True
U56,GROSS,CAGR,0.35,0.65,-6.265355152561592,1.0,True
U56,GROSS,CAGR,0.35,0.7,-7.314093795381772,1.0,True
U56,GROSS,CAGR,0.35,0.75,-8.363621894472928,1.0,True
U56,GROSS,CAGR,0.4,0.45,-1.0419870134888978,1.0,True
U56,GROSS,CAGR,0.4,0.5,-2.0856859208704623,1.0,True
U56,GROSS,CAGR,0.4,0.55,-3.130914814316421,1.0,True
U56,GROSS,CAGR,0.4,0.6,-4.177495841733281,1.0,True
U56,GROSS,CAGR,0.4,0.65,-5.225247910224541,1.0,True
U56,GROSS,CAGR,0.4,0.7,-6.27398655304472,1.0,True
U56,GROSS,CAGR,0.4,0.75,-7.323514652135875,1.0,True
U56,GROSS,CAGR,0.45,0.5,-1.0436989073815646,1.0,True
U56,GROSS,CAGR,0.45,0.55,-2.0889278008275234,1.0,True
U56,GROSS,CAGR,0.45,0.6,-3.135508828244383,1.0,True
U56,GROSS,CAGR,0.45,0.65,-4.183260896735643,1.0,True
U56,GROSS,CAGR,0.45,0.7,-5.231999539555822,1.0,True
U56,GROSS,CAGR,0.45,0.75,-6.281527638646978,1.0,True
U56,GROSS,CAGR,0.5,0.55,-1.0452288934459588,1.0,True
U56,GROSS,CAGR,0.5,0.6,-2.0918099208628185,1.0,True
U56,GROSS,CAGR,0.5,0.65,-3.1395619893540783,1.0,True
U56,GROSS,CAGR,0.5,0.7,-4.188300632174258,1.0,True
U56,GROSS,CAGR,0.5,0.75,-5.237828731265413,1.0,True
U56,GROSS,CAGR,0.55,0.6,-1.0465810274168597,1.0,True
U56,GROSS,CAGR,0.55,0.65,-2.0943330959081194,1.0,True
U56,GROSS,CAGR,0.55,0.7,-3.143071738728299,1.0,True
U56,GROSS,CAGR,0.55,0.75,-4.192599837819454,1.0,True
U56,GROSS,CAGR,0.6,0.65,-1.0477520684912598,1.0,True
U56,GROSS,CAGR,0.6,0.7,-2.0964907113114393,1.0,True
U56,GROSS,CAGR,0.6,0.75,-3.1460188104025946,1.0,True
U56,GROSS,CAGR,0.65,0.7,-1.0487386428201795,1.0,True
U56,GROSS,CAGR,0.65,0.75,-2.0982667419113348,1.0,True
U56,GROSS,CAGR,0.7,0.75,-1.0495280990911553,1.0,True
U56,GROSS,DD,0.3,0.35,1.2859290693538092,1.0,True
U56,GROSS,DD,0.3,0.4,2.55893495908618,1.0,True
U56,GROSS,DD,0.3,0.45,3.819083367265975,1.0,True
U56,GROSS,DD,0.3,0.5,5.066433927926894,1.0,True
U56,GROSS,DD,0.3,0.55,6.301113676576332,1.0,True
U56,GROSS,DD,0.3,0.6,7.5231372545453645,1.0,True
U56,GROSS,DD,0.3,0.65,8.738139085450491,1.0,True
U56,GROSS,DD,0.3,0.7,9.943391948118709,1.0,True
U56,GROSS,DD,0.3,0.75,11.137235203817976,1.0,True
U56,GROSS,DD,0.35,0.4,1.2730058897323708,1.0,True
U56,GROSS,DD,0.35,0.45,2.5331542979121657,1.0,True
U56,GROSS,DD,0.35,0.5,3.780504858573085,1.0,True
U56,GROSS,DD,0.35,0.55,5.015184607222523,1.0,True
U56,GROSS,DD,0.35,0.6,6.237208185191555,1.0,True
U56,GROSS,DD,0.35,0.65,7.452210016096682,1.0,True
U56,GROSS,DD,0.35,0.7,8.6574628787649,1.0,True
U56,GROSS,DD,0.35,0.75,9.851306134464167,1.0,True
U56,GROSS,DD,0.4,0.45,1.260148408179795,1.0,True
U56,GROSS,DD,0.4,0.5,2.5074989688407143,1.0,True
U56,GROSS,DD,0.4,0.55,3.7421787174901517,1.0,True
U56,GROSS,DD,0.4,0.6,4.9642022954591845,1.0,True
U56,GROSS,DD,0.4,0.65,6.179204126364311,1.0,True
U56,GROSS,DD,0.4,0.7,7.384456989032529,1.0,True
U56,GROSS,DD,0.4,0.75,8.578300244731796,1.0,True
U56,GROSS,DD,0.45,0.5,1.2473505606609194,1.0,True
U56,GROSS,DD,0.45,0.55,2.482030309310357,1.0,True
U56,GROSS,DD,0.45,0.6,3.7040538872793896,1.0,True
U56,GROSS,DD,0.45,0.65,4.9190557181845165,1.0,True
U56,GROSS,DD,0.45,0.7,6.124308580852734,1.0,True
U56,GROSS,DD,0.45,0.75,7.318151836552001,1.0,True
U56,GROSS,DD,0.5,0.55,1.2346797486494374,1.0,True
U56,GROSS,DD,0.5,0.6,2.45670332661847,1.0,True
U56,GROSS,DD,0.5,0.65,3.671705157523597,1.0,True
U56,GROSS,DD,0.5,0.7,4.876958020191815,1.0,True
U56,GROSS,DD,0.5,0.75,6.070801275891082,1.0,True
U56,GROSS,DD,0.55,0.6,1.2220235779690327,1.0,True
U56,GROSS,DD,0.55,0.65,2.4370254088741596,1.0,True
U56,GROSS,DD,0.55,0.7,3.642278271542377,1.0,True
U56,GROSS,DD,0.55,0.75,4.8361215272416445,1.0,True
U56,GROSS,DD,0.6,0.65,1.215001830905127,1.0,True
U56,GROSS,DD,0.6,0.7,2.4202546935733444,1.0,True
U56,GROSS,DD,0.6,0.75,3.6140979492726117,1.0,True
U56,GROSS,DD,0.65,0.7,1.2052528626682175,1.0,True
U56,GROSS,DD,0.65,0.75,2.399096118367485,1.0,True
U56,GROSS,DD,0.7,0.75,1.1938432556992673,1.0,True
U56,CADENCE,S_FULL,D,W,-0.04199305576661061,0.772,False
U56,CADENCE,S_FULL,D,M,0.016872100631472486,0.62,False
U56,CADENCE,S_FULL,D,Q,-0.0411256187773168,0.694,False
U56,CADENCE,S_FULL,W,M,0.058865156398083096,0.815,False
U56,CADENCE,S_FULL,W,Q,0.0008674369892938127,0.492,False
U56,CADENCE,S_FULL,M,Q,-0.05799771940878928,0.8,False
U56,CADENCE,S_OOS,D,W,-0.04236814683988244,0.69,False
U56,CADENCE,S_OOS,D,M,0.04636786681657634,0.721,False
U56,CADENCE,S_OOS,D,Q,-0.05067654548400213,0.686,False
U56,CADENCE,S_OOS,W,M,0.08873601365645878,0.841,False
U56,CADENCE,S_OOS,W,Q,-0.008308398644119697,0.545,False
U56,CADENCE,S_OOS,M,Q,-0.09704441230057848,0.847,False
U56,CADENCE,CAGR,D,W,-0.16042241106593025,0.573,False
U56,CADENCE,CAGR,D,M,0.7461752616388928,0.802,False
U56,CADENCE,CAGR,D,Q,0.023086823002959278,0.501,False
U56,CADENCE,CAGR,W,M,0.906597672704823,0.836,False
U56,CADENCE,CAGR,W,Q,0.18350923406888953,0.588,False
U56,CADENCE,CAGR,M,Q,-0.7230884386359335,0.745,False
U56,CADENCE,DD,D,W,-4.003291955027809,0.686,False
U56,CADENCE,DD,D,M,-0.053503571231903635,0.538,False
U56,CADENCE,DD,D,Q,-3.1862164839094334,0.574,False
U56,CADENCE,DD,W,M,3.949788383795905,0.782,False
U56,CADENCE,DD,W,Q,0.8170754711183754,0.766,False
U56,CADENCE,DD,M,Q,-3.1327129126775297,0.64,False
B136,N,S_FULL,5,8,-0.010749278520829297,0.555,False
B136,N,S_FULL,5,10,-0.0660834782230687,0.795,False
B136,N,S_FULL,5,12,-0.07627311392292146,0.821,False
B136,N,S_FULL,5,15,-0.09057591725000591,0.824,False
B136,N,S_FULL,5,20,-0.08582912655073016,0.785,False
B136,N,S_FULL,5,25,-0.11922545505902338,0.833,False
B136,N,S_FULL,5,30,-0.12053112976248326,0.812,False
B136,N,S_FULL,5,40,-0.11082845792560192,0.79,False
B136,N,S_FULL,8,10,-0.055334199702239406,0.892,False
B136,N,S_FULL,8,12,-0.06552383540209217,0.865,False
B136,N,S_FULL,8,15,-0.07982663872917661,0.845,False
B136,N,S_FULL,8,20,-0.07507984802990086,0.783,False
B136,N,S_FULL,8,25,-0.10847617653819408,0.838,False
B136,N,S_FULL,8,30,-0.10978185124165396,0.807,False
B136,N,S_FULL,8,40,-0.10007917940477262,0.766,False
B136,N,S_FULL,10,12,-0.010189635699852762,0.61,False
B136,N,S_FULL,10,15,-0.024492439026937207,0.665,False
B136,N,S_FULL,10,20,-0.019745648327661458,0.6,False
B136,N,S_FULL,10,25,-0.053141976835954674,0.729,False
B136,N,S_FULL,10,30,-0.054447651539414554,0.698,False
B136,N,S_FULL,10,40,-0.044744979702533216,0.649,False
B136,N,S_FULL,12,15,-0.014302803327084446,0.667,False
B136,N,S_FULL,12,20,-0.009556012627808697,0.569,False
B136,N,S_FULL,12,25,-0.04295234113610191,0.741,False
B136,N,S_FULL,12,30,-0.04425801583956179,0.673,False
B136,N,S_FULL,12,40,-0.034555344002680455,0.631,False
B136,N,S_FULL,15,20,0.004746790699275749,0.547,False
B136,N,S_FULL,15,25,-0.028649537809017467,0.721,False
B136,N,S_FULL,15,30,-0.029955212512477347,0.66,False
B136,N,S_FULL,15,40,-0.02025254067559601,0.607,False
B136,N,S_FULL,20,25,-0.033396328508293216,0.841,False
B136,N,S_FULL,20,30,-0.034702003211753096,0.739,False
B136,N,S_FULL,20,40,-0.02499933137487176,0.655,False
B136,N,S_FULL,25,30,-0.0013056747034598803,0.517,False
B136,N,S_FULL,25,40,0.008396997133421458,0.542,False
B136,N,S_FULL,30,40,0.009702671836881338,0.573,False
B136,N,S_OOS,5,8,-0.017958464803582985,0.588,False
B136,N,S_OOS,5,10,-0.1167876343312968,0.908,True
B136,N,S_OOS,5,12,-0.17169880975618246,0.944,True
B136,N,S_OOS,5,15,-0.27710020640145605,0.988,True
B136,N,S_OOS,5,20,-0.24134638911431416,0.961,True
B136,N,S_OOS,5,25,-0.293562541042367,0.972,True
B136,N,S_OOS,5,30,-0.3008648592605092,0.965,True
B136,N,S_OOS,5,40,-0.28482778123150965,0.939,True
B136,N,S_OOS,8,10,-0.09882916952771381,0.955,True
B136,N,S_OOS,8,12,-0.15374034495259947,0.978,True
B136,N,S_OOS,8,15,-0.25914174159787307,0.998,True
B136,N,S_OOS,8,20,-0.22338792431073118,0.957,True
B136,N,S_OOS,8,25,-0.275604076238784,0.971,True
B136,N,S_OOS,8,30,-0.2829063944569262,0.961,True
