grid,panel,book,cost,pick,picked_adopted,IS_m_min,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,adp_OOS_Sharpe,adp_OOS_CAGR,adp_OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,d_vs_adopted,d_vs_v2,d_vs_spy,pass4b,pass4a_v2
PUB,broad,EWall,10.0,8.0,0,-0.01647445259891256,1.1094642338971092,0.08363493461181792,-0.14813995230211774,1.1185082795688426,0.07983337481604336,-0.12240793860208021,1.1022031339130582,0.13933574083806333,-0.2537106610635026,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.009044045671733336,-0.009044045671733336,0.22744031029987766,False,False
PUB,broad,EWall,25.0,8.0,0,-0.01831385957977616,1.08308168702519,0.08150637071722855,-0.14838094033740212,1.0740236940215924,0.07643420182382155,-0.12284879701089035,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.009057993003597664,0.009057993003597664,0.20105776342795845,False,False
PUB,broad,TOP20,10.0,8.0,0,0.0017935852656346951,0.9295033527773771,0.14425910706316936,-0.22644281776829234,0.9227637111605234,0.14262669058426503,-0.21673092559404095,0.9301240819488711,0.14862653950160798,-0.2596966291762923,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.006739641616853698,-0.18900492679146552,0.04747942918014547,False,False
PUB,broad,TOP20,25.0,8.0,0,-0.0015546465176525526,0.804765038821891,0.12188304382801829,-0.2277206370797511,0.7958005142331573,0.11995324720497536,-0.21811039414153588,0.8066189970303554,0.1257100029253504,-0.26149610286554237,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.008964524588733647,-0.2692586551997014,-0.0772588847753406,False,False
PUB,small,EWall,10.0,5.0,0,-0.39887936286827425,0.6120606489136391,0.04212710354249216,-0.14602675350388172,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.6366624355474834,0.10089643214031607,-0.36166373582084055,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.04557427741742548,0.04557427741742548,-0.26995005207061684,False,True
PUB,small,EWall,25.0,5.0,0,-0.45493972309136105,0.5614438684530172,0.03835501195388025,-0.15056692950170136,0.5055965085014014,0.033899609793537344,-0.1526692136114992,0.6206770724346838,0.09782050310343715,-0.36426007858274945,0.5055965085014014,0.033899609793537344,-0.1526692136114992,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.05584735995161583,0.05584735995161583,-0.32056683253123874,False,True
PUB,small,TOP20,10.0,3.0,1,-0.5381565295300557,0.7995393746461988,0.16662653329618582,-0.2863676640665105,0.7995393746461988,0.16662653329618582,-0.2863676640665105,0.8091056551333645,0.17097711041046781,-0.30849894580592363,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,0.23305300314998523,-0.0824713263380571,False,False
PUB,small,TOP20,25.0,3.0,1,-0.6895573286711387,0.6853713739463069,0.13712424587758498,-0.2878246095401372,0.6853713739463069,0.13712424587758498,-0.2878246095401372,0.6962918593916119,0.14135706840808382,-0.3097889357986776,0.5055965085014014,0.033899609793537344,-0.1526692136114992,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,0.1797748654449055,-0.19663932703794906,False,False
PUB,u56,EWall,10.0,8.0,0,-0.025308437433954056,1.1665622442225985,0.09004482178490147,-0.1446692025345785,1.278836537597142,0.09481988847882761,-0.12054946142590717,1.1315522372463844,0.13755026674281523,-0.22525886731411904,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.11227429337454353,-0.11227429337454353,0.29078386409362766,False,False
PUB,u56,EWall,25.0,8.0,0,-0.027035493982583203,1.1433483577568944,0.08812568935793919,-0.14483508600465966,1.2419798947110108,0.09188615777182041,-0.120926348754687,1.1208438515837233,0.13608817156745534,-0.22547613958803292,1.2419798947110108,0.09188615777182041,-0.120926348754687,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.09863153695411642,-0.09863153695411642,0.26756997762792356,False,False
