panel,clock,L,band,bps,ann_turnover,pass4a,pass4b_FULL,pass4b_IS,pass4b_OOS,CAGR_FULL,Sharpe_FULL,MaxDD_FULL,CAGR_H1,Sharpe_H1,MaxDD_H1,CAGR_H2,Sharpe_H2,MaxDD_H2,CAGR_IS,Sharpe_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,legSH_FULL,legDD_FULL,legCAGR_FULL,legSH_IS,legDD_IS,legCAGR_IS,legSH_OOS,legDD_OOS,legCAGR_OOS
U56,DAILY,200,0.0,0,3.1571006002328876,False,False,False,False,0.08657644817966847,1.2252591872491718,-0.11966682914684035,0.0852141312643504,1.2673745517377346,-0.08440478203518476,0.08794047527118565,1.1896362032336971,-0.11966682914684046,0.07759669711126249,1.1286778725992064,-0.08440478203518476,0.09379252863623488,1.2996119325904925,-0.1196668291468399,True,True,False,True,True,False,True,True,False
U56,DAILY,200,0.0,10,3.1571006002328876,False,False,False,False,0.08315257698134193,1.1800267223570504,-0.12011675520212739,0.0819436726604883,1.2217915481723285,-0.08704588218960219,0.08436283206535844,1.1446207363169743,-0.12011675520212717,0.07420012609784954,1.0824150774069503,-0.08704588218960219,0.09034672514497077,1.2551672826123985,-0.12011675520212706,True,True,False,True,True,False,True,True,False
U56,DAILY,200,0.0,25,3.1571006002328876,False,False,False,False,0.07803641861867816,1.1120713407803908,-0.12079145333856278,0.07705591731130967,1.1533072130442832,-0.09099390611404357,0.07901781252855589,1.0769934118985085,-0.12079145333856267,0.06912475276226315,1.0129228047182126,-0.09099390611404357,0.08519780115698139,1.1883880701676561,-0.12079145333856289,True,True,False,False,True,False,True,True,False
U56,DAILY,200,0.0,50,3.1571006002328876,False,False,False,False,0.06956162437406688,0.9985845091444205,-0.12191544106945995,0.06895725249597984,1.0389339597591114,-0.09753776794334112,0.07016633795465599,0.9640573425075496,-0.12191544106945995,0.060717495391769516,0.8969031088812361,-0.09753776794334112,0.07666874969962434,1.076842597790447,-0.12191544106946017,True,True,False,False,True,False,True,True,False
U56,DAILY,200,0.02,0,2.166758530585076,False,False,False,False,0.08856324117274061,1.2367404135232725,-0.11825627289190044,0.08650329569640425,1.273991849039664,-0.07412462002048759,0.090627092182896,1.206087069940734,-0.11825627289190066,0.07939007917652985,1.1423362023311372,-0.07412462002048759,0.09593583173498721,1.3091931260606888,-0.11825627289190077,True,True,False,True,True,False,True,True,False
U56,DAILY,200,0.02,10,2.166758530585076,False,False,False,False,0.08620807258502605,1.2061113578897675,-0.11858549373433802,0.08427806327419973,1.2433443666627482,-0.07565346104882664,0.08814151730238384,1.1753980885586781,-0.11858549373433758,0.07706529276683494,1.1110546757838198,-0.07565346104882664,0.09355618000647015,1.279059469635608,-0.1185854937343378,True,True,False,True,True,False,True,True,False
U56,DAILY,200,0.02,25,2.166758530585076,False,False,False,False,0.08268457405226681,1.1601083493208917,-0.11907923432375966,0.08094847925159043,1.197311608434289,-0.07794227641528617,0.08442345716821964,1.1293068621809645,-0.11907923432375933,0.07358719815502313,1.064078912699179,-0.07794227641528617,0.08999609370845962,1.2337956418805154,-0.11907923432375966,True,True,False,True,True,False,True,True,False
U56,DAILY,200,0.02,50,2.166758530585076,False,False,False,False,0.0768366712855959,1.0832977901788041,-0.11990189352042602,0.0754211411530763,1.1204469383298699,-0.08174514103233765,0.07825406461893958,1.0523528727947644,-0.11990189352042602,0.06781451906034985,0.9856649425345069,-0.08174514103233765,0.08408757484908103,1.1582051781500087,-0.11990189352042624,True,True,False,False,True,False,True,True,False
U56,DAILY,200,0.03,0,1.7842473350749908,False,False,False,False,0.08966373940870453,1.2387043816528867,-0.12029812214763769,0.08837349498683467,1.2901647405267977,-0.0774167761343253,0.09095551338883356,1.1957807293033016,-0.1202981221476378,0.08113367758023116,1.1570357023840383,-0.0774167761343253,0.09651574458861623,1.3012453352065745,-0.12029812214763824,True,True,False,True,True,False,True,True,False
U56,DAILY,200,0.03,10,1.7842473350749908,False,False,False,False,0.08772173278984874,1.2136841072463314,-0.12054941914043871,0.08653425125177217,1.2650180356792151,-0.0788719663775238,0.08891051213552048,1.1708052439936232,-0.1205494191404386,0.07921003509755309,1.1313666861829803,-0.0788719663775238,0.09455896847608769,1.2767122316543114,-0.12054941914043871,True,True,False,True,True,False,True,True,False
U56,DAILY,200,0.03,25,1.7842473350749908,False,False,False,False,0.08481499148789617,1.1761148758549242,-0.12092630671374716,0.08378100413925127,1.2272559286252982,-0.08184511356050417,0.08584996531797273,1.1333057198994516,-0.12092630671374771,0.07633076121240556,1.0928252989404639,-0.08184511356050417,0.09163013641609163,1.2398733886368856,-0.12092630671374771,True,True,False,True,True,False,True,True,False
U56,DAILY,200,0.03,50,1.7842473350749908,False,False,False,False,0.07998709264432491,1.1134076847203078,-0.1215542982343576,0.07920720235094114,1.1642195977946939,-0.08805456646688725,0.08076754652630291,1.0707207136671997,-0.12155429823435748,0.07154843208808659,1.0285019459574531,-0.08805456646688725,0.08676558828999292,1.1783814389985978,-0.1215542982343576,True,True,False,True,True,False,True,True,False
U56,DAILY,200,0.05,0,1.4262886352181998,False,False,False,False,0.08601942024416487,1.1768596218485834,-0.12547709646033411,0.08579268832171794,1.246036579972407,-0.07703294540390171,0.08624619951208201,1.1191905931688175,-0.12547709646033434,0.07817913903623785,1.1095581164666992,-0.07703294540390171,0.0923138693736385,1.2281982929402322,-0.12547709646033411,True,True,False,True,True,False,True,True,False
