panel,dialset,dial,split,n_arms,pick_S,pick_C,disagree,dOOS_Sharpe,dOOS_CAGR_pp,S_OOS_Sharpe,C_OOS_Sharpe,DN_OOS_Sharpe,S_OOS_CAGR,C_OOS_CAGR,DN_OOS_CAGR,S_OOS_MaxDD,C_OOS_MaxDD,DN_OOS_MaxDD,S_pass4a,C_pass4a,S_pass4b,C_pass4b,DN_pass4a,DN_pass4b,gross_range,nheld_ratio,ORD_b1_S,ORD_b2_S,ORD_R2_S,ORD_b1_C,ORD_b2_C,ORD_R2_C,ORD_LEVELGAP,ORD_CURVGAP,ORD_SHAPEDIST,VAL_b1_S,VAL_b2_S,VAL_R2_S,VAL_b1_C,VAL_b2_C,VAL_R2_C,VAL_LEVELGAP,VAL_CURVGAP,VAL_SHAPEDIST
B136,B,cadence,CAL,4,FREQ_Q,FREQ_Q,False,0.0,0.0,0.9768440286278972,0.9768440286278972,1.0185476662771331,0.11071721734763407,0.11071721734763407,0.10583657394304091,-0.24435658029457807,-0.24435658029457807,-0.17687931105226462,False,False,False,False,False,True,0.0,1.0,0.9626350538578614,-0.1493917976628556,0.9489841561248665,0.9685692994151996,-0.17407455243963305,0.9684284375767089,0.005934245557338236,0.02468275477677745,0.054461491395208395,0.9689529518015264,-0.10048577177543579,0.9489672131341956,0.9774547379282469,-0.11805236925988324,0.969354126586249,0.008501786126720479,0.017566597484447458,0.054461491395208395
B136,B,gross,CAL,6,G1.00,G1.00,False,0.0,0.0,1.0174784887003725,1.0174784887003725,1.018750290409031,0.14091101322947752,0.14091101322947752,0.09879860664842388,-0.23091856505209452,-0.23091856505209452,-0.16578211131640952,False,False,False,False,False,False,0.7499999999999997,1.0,0.9999052693399113,-0.013759552480736,0.9999998729381908,0.9999999608795603,-8.420398556276314e-06,0.999999921830025,9.469153964902777e-05,0.013751132082179722,0.013751824137346184,0.9999052693399113,-0.01375955248073581,0.9999998729381908,0.9999999608795602,-8.420398556290399e-06,0.999999921830025,9.469153964891674e-05,0.01375113208217952,0.013751824137346184
B136,B,n,CAL,7,FWD10,FWD5,True,0.043714024944483953,3.6256824809268506,0.780593339534181,0.8243073644786649,1.0185476662771331,0.12766905137397422,0.16392587618324272,0.10583657394304091,-0.21444792932259604,-0.23988843771808588,-0.17687931105226462,False,False,False,False,False,True,1.1102230246251565e-15,18.43979652087024,0.240481910883698,-0.34974464700250163,0.18015286756917914,-0.9703464254010049,0.19950454708200663,0.9813742495949038,1.210828336284703,0.5492491940845082,1.5648752586401056,0.32499632090123287,-0.4183070634100571,0.28060340789808247,-0.9861011632327329,0.07046144136938473,0.9773603188488007,1.3110974841339658,0.4887685047794418,1.5648752586401056
B136,B,trim,CAL,6,B0.08,B0.08,False,0.0,0.0,1.1094642338971092,1.1094642338971092,1.1185082795688426,0.08363493461181792,0.08363493461181792,0.07983337481604336,-0.14813995230211774,-0.14813995230211774,-0.12240793860208021,False,False,False,False,False,False,0.006219607333048938,1.0117997418042406,0.8018292215299284,0.1910866017259435,0.6794441898584604,0.9023546113422077,0.24542361610698993,0.8744765959535784,0.10052538981227932,0.05433701438104643,0.24866465415748365,0.8578028248614302,0.16549452981523727,0.7632141257390165,0.956908300061002,0.12139493859507211,0.9304102258421391,0.0991054751995718,0.04409959122016516,0.24866465415748365
B136,B,volgate,CAL,6,V1.00,V1.00,False,0.0,0.0,1.052744469717349,1.052744469717349,1.0185476662771331,0.11610852417415041,0.11610852417415041,0.10583657394304091,-0.19804944221157106,-0.19804944221157106,-0.17687931105226462,False,False,True,True,False,True,0.0,1.227175047036479,0.7731025822334958,0.30369774268647737,0.6899199215689611,0.9694407779489492,-0.14403166479728258,0.9605605424145406,0.1963381957154534,0.44772940748375994,0.6134276804981597,0.7920806682892968,0.06823741214974348,0.6320481294945132,0.92463840053946,-0.3264122075984925,0.9615011010214904,0.1325577322501632,0.394649619748236,0.6134276804981597
B136,C,band,CAL,6,B0.08,B0.12,True,-0.01862525413008287,0.04502709291926976,1.1094642338971092,1.0908389797670264,1.1185082795688426,0.08363493461181792,0.08408520554101062,0.07983337481604336,-0.14813995230211774,-0.1481118990657625,-0.12240793860208021,False,False,False,False,False,False,0.006521338850009162,1.0123425397073782,0.895711823191855,0.11935618524285248,0.8165455691614028,0.9580507330658926,0.21538663322615179,0.9642526089005908,0.06233890987403756,0.09603044798329931,0.2690640904717722,0.9015994629625488,-0.11019338675104653,0.8250241740980205,0.9825147422157255,-0.0015166817661822962,0.9653375189948131,0.08091527925317676,0.10867670498486424,0.2690640904717722
B136,C,cadence,CAL,4,FREQ_W,FREQ_M,True,-0.022226158425934894,0.3649049065721943,1.1185082795688426,1.0962821211429077,1.1185082795688426,0.07983337481604336,0.0834824238817653,0.07983337481604336,-0.12240793860208021,-0.15687424307604458,-0.12240793860208021,False,False,False,False,False,False,0.0,1.0,-0.4774118705239283,-0.8710693587492654,0.9866839218690117,0.536650036626304,-0.7578006965768276,0.8622551575433384,1.0140619071502321,0.1132686621724378,1.0519299630712773,-0.40290606170789545,-0.88359576222027,0.9430747655745912,0.6013437196601193,-0.657002603745748,0.7932666905033555,1.004249781368015,0.226593158474522,1.0519299630712773
B136,C,gross,CAL,4,G1.00,G1.00,False,0.0,0.0,1.1174115114630112,1.1174115114630112,1.1185082795688426,0.10658557013582604,0.10658557013582604,0.07983337481604336,-0.1615773477730451,-0.1615773477730451,-0.12240793860208021,False,False,True,True,False,False,0.5321349688077623,1.0,0.9988625551628465,-0.047651556112062295,0.999997074906351,0.9999985617004022,0.0016901283537223595,0.9999999799367251,0.0011360065375557449,0.04934168446578466,0.04937968191345223,0.9988625551628465,-0.047651556112062295,0.999997074906351,0.9999985617004022,0.0016901283537223595,0.9999999799367251,0.0011360065375557449,0.04934168446578466,0.04937968191345223
B136,C,n,CAL,5,N30,N30,False,0.0,0.0,0.8124207614580526,0.8124207614580526,0.7889845045976785,0.09030631414222601,0.09030631414222601,0.08652481817915736,-0.20865051967414006,-0.20865051967414006,-0.19908419764935503,False,False,False,False,False,False,6.661338147750939e-16,9.668078396035144,0.8511089077389141,-0.4684517598895673,0.9438334241761599,0.9183088556834399,-0.29577933424902103,0.9307765689954239,0.06719994794452577,0.17267242564054625,0.1871187836438433,0.7121306175643385,-0.7017524760646876,0.9995865541354874,0.8149961364166272,-0.5735148249765336,0.9931379568418955,0.10286551885228867,0.128237651088154,0.1871187836438433
B136,C,quantile,CAL,5,Q1.00,Q1.00,False,0.0,0.0,1.0650316962823982,1.0650316962823982,1.0650316962823982,0.11962148286596941,0.11962148286596941,0.11962148286596941,-0.2012239672094971,-0.2012239672094971,-0.2012239672094971,False,False,True,True,False,True,0.002872268528947952,10.503265482452797,0.8116953222690398,-0.1965963214134819,0.6974994097867531,0.9363692803824195,-0.08579488150143957,0.8841481909357353,0.12467395811337967,0.11080143991204233,0.267920284760776,0.7693813671385297,-0.1465067655763936,0.6134119204596105,0.9111469651368174,-0.08296770553356529,0.8370724322395382,0.1417655979982877,0.06353906004282832,0.267920284760776
