panel,form,bps,cls,H_pp,D1,D2,max_dDD,overlay,ratio,viol
B136,RULESV2,10,CADENCE,2.958169918427278,12.240793860208033,9.282623941780754,-3.4466304473963927,CADENCE_M,-1.1651225394208615,False
B136,RULESV2,10,GLOBAL,2.958169918427278,12.240793860208033,9.282623941780754,5.621232729013914,GROSS_g0.40,1.9002399740453257,True
B136,RULESV2,10,SELECTIVE,2.958169918427278,12.240793860208033,9.282623941780754,3.0449940329815517,HIVOL80_c0.50,1.0293506177631724,True
B136,RULESV2,25,CADENCE,2.5779943648784776,12.284879701088991,9.706885336210513,-3.4352527669066824,CADENCE_M,-1.3325291993291903,False
B136,RULESV2,25,GLOBAL,2.5779943648784776,12.284879701088991,9.706885336210513,5.640078491566392,GROSS_g0.40,2.1877776648407283,True
B136,RULESV2,25,SELECTIVE,2.5779943648784776,12.284879701088991,9.706885336210513,2.62760573818529,HIVOL80_c0.50,1.0192441744569722,True
B136,TOP10,0,CADENCE,3.69543000294138,21.3716181908462,17.676188187904817,-6.414796055579641,CADENCE_M,-1.7358726996516725,False
B136,TOP10,0,GLOBAL,3.69543000294138,21.3716181908462,17.676188187904817,9.985150150402555,VOLTGT_t0.08,2.7020265956748926,True
B136,TOP10,0,SELECTIVE,3.69543000294138,21.3716181908462,17.676188187904817,3.046757828203306,HIVOL80_c0.50,0.8244663884252271,False
B136,TOP10,10,CADENCE,2.8076065753318113,21.444792932259592,18.63718635692778,-6.394978729999467,CADENCE_M,-2.2777332074183825,False
B136,TOP10,10,GLOBAL,2.8076065753318113,21.444792932259592,18.63718635692778,9.638890022613866,GROSS_g0.40,3.4331341532332442,True
B136,TOP10,10,SELECTIVE,2.8076065753318113,21.444792932259592,18.63718635692778,2.2294018050568853,HIVOL80_c0.50,0.7940577660149581,False
B136,TOP10,25,CADENCE,1.1782701341069957,21.55447512999993,20.376204995892934,-6.365332656009004,CADENCE_M,-5.402269370795224,False
B136,TOP10,25,GLOBAL,1.1782701341069957,21.55447512999993,20.376204995892934,9.6824821616614,GROSS_g0.40,8.217540172992416,True
B136,TOP10,25,SELECTIVE,1.1782701341069957,21.55447512999993,20.376204995892934,1.0207353071469916,HIVOL80_c0.50,0.8662999066174253,False
B136,TOP20,0,CADENCE,2.9647593597630473,19.983154054596753,17.018394694833706,-6.082861209494883,CADENCE_M,-2.0517217323098507,False
B136,TOP20,0,GLOBAL,2.9647593597630473,19.983154054596753,17.018394694833706,9.26860467383841,VOLTGT_t0.08,3.126258677054716,True
B136,TOP20,0,SELECTIVE,2.9647593597630473,19.983154054596753,17.018394694833706,5.116028298502851,HIVOL80_c0.50,1.7256133391250141,True
B136,TOP20,10,CADENCE,2.1350118301505905,20.052048331108274,17.917036500957686,-6.0525451954659415,CADENCE_M,-2.8349000740848505,False
B136,TOP20,10,GLOBAL,2.1350118301505905,20.052048331108274,17.917036500957686,9.052938243924268,GROSS_g0.40,4.240228609546267,True
B136,TOP20,10,SELECTIVE,2.1350118301505905,20.052048331108274,17.917036500957686,4.005981448230034,HIVOL80_c0.50,1.8763275180294794,True
B136,TOP20,25,CADENCE,0.9080041937157612,20.155317029654185,19.247312835938423,-6.007143890643962,CADENCE_M,-6.615766680615596,False
B136,TOP20,25,GLOBAL,0.9080041937157612,20.155317029654185,19.247312835938423,9.094222145115971,GROSS_g0.40,10.01561689698847,True
B136,TOP20,25,SELECTIVE,0.9080041937157612,20.155317029654185,19.247312835938423,2.3705729593901825,HIVOL80_c0.50,2.6107511130419505,True
B136,TOP3,0,CADENCE,0.8804378535217428,31.5649942104672,30.684556356945457,4.15278295789615,CADENCE_Q,4.71672468566073,True
B136,TOP3,0,GLOBAL,0.8804378535217428,31.5649942104672,30.684556356945457,15.977501558510232,VOLTGT_t0.08,18.147222424161324,True
B136,TOP3,0,SELECTIVE,0.8804378535217428,31.5649942104672,30.684556356945457,7.841720489496639,DDCTRL_T0.05,8.906614428411766,True
B136,TOP3,10,CADENCE,2.053435725981534,34.685341029381874,32.631905303400345,7.273129776810816,CADENCE_Q,3.5419320336088385,True
B136,TOP3,10,GLOBAL,2.053435725981534,34.685341029381874,32.631905303400345,16.675988172656176,VOLTGT_t0.08,8.121017844220628,True
B136,TOP3,10,SELECTIVE,2.053435725981534,34.685341029381874,32.631905303400345,10.317781786795665,DDCTRL_T0.05,5.024643165718667,True
B136,TOP3,25,CADENCE,7.035762850488059,41.23833770665383,34.20257485616577,13.826126454082754,CADENCE_Q,1.965121159978219,True
B136,TOP3,25,GLOBAL,7.035762850488059,41.23833770665383,34.20257485616577,19.18314070178717,VOLTGT_t0.08,2.726518944631067,True
B136,TOP3,25,SELECTIVE,7.035762850488059,41.23833770665383,34.20257485616577,13.392570936934279,DDCTRL_T0.05,1.9034994813682868,True
SMALL439,EWALL,0,CADENCE,10.719728923624682,35.992703250466974,25.27297432684229,2.075693961780667,CADENCE_Q,0.19363306447107512,False
SMALL439,EWALL,0,GLOBAL,10.719728923624682,35.992703250466974,25.27297432684229,15.604027283659628,VOLTGT_t0.08,1.45563636868379,True
SMALL439,EWALL,0,SELECTIVE,10.719728923624682,35.992703250466974,25.27297432684229,14.875954049184347,BREADTH_B0.40_c1.00,1.3877173718824145,True
SMALL439,EWALL,10,CADENCE,10.765983981854799,36.16637358208419,25.40038960022939,2.1976019788634615,CADENCE_Q,0.20412458188376864,False
SMALL439,EWALL,10,GLOBAL,10.765983981854799,36.16637358208419,25.40038960022939,15.640943846555022,GROSS_g0.40,1.4528113614990117,True
SMALL439,EWALL,10,SELECTIVE,10.765983981854799,36.16637358208419,25.40038960022939,14.394673778076827,BREADTH_B0.40_c1.00,1.3370513835370639,True
SMALL439,EWALL,25,CADENCE,10.834893480440078,36.426007858275156,25.591114377835076,2.379656102993888,CADENCE_Q,0.21962893380445433,False
SMALL439,EWALL,25,GLOBAL,10.834893480440078,36.426007858275156,25.591114377835076,15.722407586349219,GROSS_g0.40,1.4510901851257172,True
SMALL439,EWALL,25,SELECTIVE,10.834893480440078,36.426007858275156,25.591114377835076,13.395634240167276,BREADTH_B0.40_c1.00,1.236342033666508,True
SMALL439,MAEW,0,CADENCE,2.8249921946244094,13.779087867563033,10.954095672938625,-2.55134818588153,CADENCE_M,-0.9031345965261115,False
SMALL439,MAEW,0,GLOBAL,2.8249921946244094,13.779087867563033,10.954095672938625,6.240450779254192,GROSS_g0.40,2.2090152288310576,True
SMALL439,MAEW,0,SELECTIVE,2.8249921946244094,13.779087867563033,10.954095672938625,2.7443509900469065,BREADTH_B0.40_c1.00,0.9714543619869278,False
SMALL439,MAEW,10,CADENCE,2.754056357672652,14.270715775313192,11.51665941764054,-2.301377414049266,CADENCE_M,-0.8356319243931786,False
SMALL439,MAEW,10,GLOBAL,2.754056357672652,14.270715775313192,11.51665941764054,6.450386581745282,GROSS_g0.40,2.3421403718826794,True
SMALL439,MAEW,10,SELECTIVE,2.754056357672652,14.270715775313192,11.51665941764054,2.5573989036972278,BREADTH_B0.40_c1.00,0.9285935258995165,False
SMALL439,MAEW,25,CADENCE,2.4140478675280796,15.002976879390372,12.588929011862293,-1.930363851179484,CADENCE_M,-0.7996377690539024,False
SMALL439,MAEW,25,GLOBAL,2.4140478675280796,15.002976879390372,12.588929011862293,6.761696230961234,GROSS_g0.40,2.8009785232158753,True
SMALL439,MAEW,25,SELECTIVE,2.4140478675280796,15.002976879390372,12.588929011862293,2.281217712540373,BREADTH_B0.40_c1.00,0.9449761718587125,False
SMALL439,RULESV2,0,CADENCE,3.3294322648416474,14.326046128378245,10.996613863536597,-2.2001928520555047,CADENCE_M,-0.6608312399952516,False
SMALL439,RULESV2,0,GLOBAL,3.3294322648416474,14.326046128378245,10.996613863536597,6.4766109922898,GROSS_g0.40,1.9452598752892294,True
SMALL439,RULESV2,0,SELECTIVE,3.3294322648416474,14.326046128378245,10.996613863536597,3.0002444821629837,BREADTH_B0.40_c1.00,0.9011279532084668,False
SMALL439,RULESV2,10,CADENCE,3.285429118570826,14.70362580000899,11.418196681438165,-2.0548123401767926,CADENCE_M,-0.6254319499885128,False
SMALL439,RULESV2,10,GLOBAL,3.285429118570826,14.70362580000899,11.418196681438165,6.637061103013265,GROSS_g0.40,2.0201504471660647,True
SMALL439,RULESV2,10,SELECTIVE,3.285429118570826,14.70362580000899,11.418196681438165,2.767493378465924,BREADTH_B0.40_c1.00,0.8423537013240431,False
SMALL439,RULESV2,25,CADENCE,2.982646518275889,15.266921361150153,12.284274842874265,-1.8386699007783114,CADENCE_M,-0.6164558520468426,False
SMALL439,RULESV2,25,GLOBAL,2.982646518275889,15.266921361150153,12.284274842874265,6.875607699676789,GROSS_g0.40,2.3052036698103993,True
SMALL439,RULESV2,25,SELECTIVE,2.982646518275889,15.266921361150153,12.284274842874265,2.4229136072877466,BREADTH_B0.40_c1.00,0.8123368265201958,False
SMALL439,TOP10,0,CADENCE,3.0790622104427734,28.97506923896238,25.89600702851961,-5.135525618531411,CADENCE_M,-1.66788628080136,False
SMALL439,TOP10,0,GLOBAL,3.0790622104427734,28.97506923896238,25.89600702851961,16.231806407714988,VOLTGT_t0.08,5.271672119083568,True
SMALL439,TOP10,0,SELECTIVE,3.0790622104427734,28.97506923896238,25.89600702851961,10.053202208219492,DDCTRL_T0.05,3.265020815144176,True
SMALL439,TOP10,10,CADENCE,1.4756315709736345,29.14429964403318,27.668668073059543,-5.02587148256829,CADENCE_M,-3.405912140556993,False
SMALL439,TOP10,10,GLOBAL,1.4756315709736345,29.14429964403318,27.668668073059543,15.220246260824677,VOLTGT_t0.08,10.314394568545472,True
SMALL439,TOP10,10,SELECTIVE,1.4756315709736345,29.14429964403318,27.668668073059543,7.580055704281219,DDCTRL_T0.05,5.1368213132495075,True
SMALL439,TOP10,25,CADENCE,3.656848788945055,33.600535841756916,29.943687052811864,-0.6589996885060678,CADENCE_M,-0.18020971785824896,False
SMALL439,TOP10,25,GLOBAL,3.656848788945055,33.600535841756916,29.943687052811864,16.609459060873434,VOLTGT_t0.08,4.542014182015168,True
SMALL439,TOP10,25,SELECTIVE,3.656848788945055,33.600535841756916,29.943687052811864,7.792956476416036,DDCTRL_T0.10,2.1310578933355853,True
SMALL439,TOP20,0,CADENCE,2.097368317374859,24.438264725953395,22.340896408578537,-10.634686568435303,CADENCE_M,-5.070490709874961,False
SMALL439,TOP20,0,GLOBAL,2.097368317374859,24.438264725953395,22.340896408578537,11.681090636082336,VOLTGT_t0.08,5.569403589877244,True
SMALL439,TOP20,0,SELECTIVE,2.097368317374859,24.438264725953395,22.340896408578537,4.639557162771135,DDCTRL_T0.05,2.2120850803058616,True
SMALL439,TOP20,10,CADENCE,1.7588631923896259,27.43168968621972,25.672826493830094,-8.473499233330362,CADENCE_M,-4.817599953193688,False
SMALL439,TOP20,10,GLOBAL,1.7588631923896259,27.43168968621972,25.672826493830094,13.157207475782052,VOLTGT_t0.08,7.480517832604373,True
SMALL439,TOP20,10,SELECTIVE,1.7588631923896259,27.43168968621972,25.672826493830094,4.2918318399766004,DDCTRL_T0.05,2.4401169224228485,True
SMALL439,TOP20,25,CADENCE,6.129867466399485,35.151314607447425,29.02144714104794,-1.98339082016602,CADENCE_M,-0.32356177862537194,False
SMALL439,TOP20,25,GLOBAL,6.129867466399485,35.151314607447425,29.02144714104794,16.44667193347109,VOLTGT_t0.08,2.6830387481658575,True
SMALL439,TOP20,25,SELECTIVE,6.129867466399485,35.151314607447425,29.02144714104794,6.136225607227164,DDCTRL_T0.05,1.0010372395263896,True
SMALL439,TOP3,0,CADENCE,16.1351048047215,53.17477042839225,37.03966562367075,-9.308937385263881,CADENCE_M,-0.5769369023583828,False
SMALL439,TOP3,0,GLOBAL,16.1351048047215,53.17477042839225,37.03966562367075,35.70385642716858,VOLTGT_t0.08,2.212805981695317,True
SMALL439,TOP3,0,SELECTIVE,16.1351048047215,53.17477042839225,37.03966562367075,20.15759339862122,DDCTRL_T0.05,1.249300431734577,True
SMALL439,TOP3,10,CADENCE,17.867476368001267,58.76607992868102,40.89860356067976,-5.953141688167129,CADENCE_M,-0.3331831292542559,False
SMALL439,TOP3,10,GLOBAL,17.867476368001267,58.76607992868102,40.89860356067976,38.1324410784281,VOLTGT_t0.08,2.134181699365178,True
SMALL439,TOP3,10,SELECTIVE,17.867476368001267,58.76607992868102,40.89860356067976,21.558801736553068,DDCTRL_T0.05,1.2065946691365195,True
SMALL439,TOP3,25,CADENCE,20.215530798998394,68.88005408905751,48.664523290059115,0.721504521746319,CADENCE_M,0.03569060485822449,False
SMALL439,TOP3,25,GLOBAL,20.215530798998394,68.88005408905751,48.664523290059115,40.51616104626362,VOLTGT_t0.08,2.0042096074109046,True
SMALL439,TOP3,25,SELECTIVE,20.215530798998394,68.88005408905751,48.664523290059115,24.116487744694616,DDCTRL_T0.05,1.1929683165128417,True
U56,EWALL,0,CADENCE,5.695987444721307,22.511403097764315,16.815415653043008,0.7206058775691138,CADENCE_Q,0.1265111421965874,False
U56,EWALL,0,GLOBAL,5.695987444721307,22.511403097764315,16.815415653043008,10.84015251445296,VOLTGT_t0.08,1.9031208582629429,True
U56,EWALL,0,SELECTIVE,5.695987444721307,22.511403097764315,16.815415653043008,6.9575257565594795,DDCTRL_T0.05,1.2214784221491375,True
U56,EWALL,10,CADENCE,5.632770092590422,22.52589051154078,16.893120418950357,0.7350932913455899,CADENCE_Q,0.13050298152814047,False
U56,EWALL,10,GLOBAL,5.632770092590422,22.52589051154078,16.893120418950357,10.683081172792107,VOLTGT_t0.08,1.8965945702000286,True
U56,EWALL,10,SELECTIVE,5.632770092590422,22.52589051154078,16.893120418950357,6.934468910909453,DDCTRL_T0.05,1.231093901743183,True
U56,EWALL,25,CADENCE,5.538073232152019,22.547617750089255,17.009544517937236,0.7568205298940645,CADENCE_Q,0.13665773242221543,False
U56,EWALL,25,GLOBAL,5.538073232152019,22.547617750089255,17.009544517937236,10.448070401362186,VOLTGT_t0.08,1.886589426211363,True
U56,EWALL,25,SELECTIVE,5.538073232152019,22.547617750089255,17.009544517937236,6.899891237444633,DDCTRL_T0.05,1.24590104684539,True
U56,MAEW,0,CADENCE,3.525949658106864,11.966682660900164,8.4407330027933,0.1697346993216442,CADENCE_M,0.048138718864403,False
U56,MAEW,0,GLOBAL,3.525949658106864,11.966682660900164,8.4407330027933,5.486161358466591,GROSS_g0.40,1.55593865211683,True
U56,MAEW,0,SELECTIVE,3.525949658106864,11.966682660900164,8.4407330027933,4.156088463602192,HIVOL80_c0.50,1.1787146348066861,True
U56,MAEW,10,CADENCE,3.306832048358732,12.011675258999578,8.704843210640846,0.1850247135223193,CADENCE_M,0.05595225606155352,False
U56,MAEW,10,GLOBAL,3.306832048358732,12.011675258999578,8.704843210640846,5.5060425688782,GROSS_g0.40,1.6650505645156652,True
U56,MAEW,10,SELECTIVE,3.306832048358732,12.011675258999578,8.704843210640846,3.8732061095944847,HIVOL80_c0.50,1.171273911995881,True
U56,MAEW,25,CADENCE,2.9794991758599343,12.07914506148371,9.099645885623776,0.2079406401583883,CADENCE_M,0.06979046741920078,False
U56,MAEW,25,GLOBAL,2.9794991758599343,12.07914506148371,9.099645885623776,5.5358509166323895,GROSS_g0.40,1.8579803483364443,True
U56,MAEW,25,SELECTIVE,2.9794991758599343,12.07914506148371,9.099645885623776,3.450927338478693,HIVOL80_c0.50,1.1582239614087817,True
U56,RULESV2,0,CADENCE,4.287896188410278,12.029812615148339,7.74191642673806,-2.334896230881034,CADENCE_M,-0.5445318935640296,False
U56,RULESV2,0,GLOBAL,4.287896188410278,12.029812615148339,7.74191642673806,5.524264813562196,GROSS_g0.40,1.2883392159758178,True
U56,RULESV2,0,SELECTIVE,4.287896188410278,12.029812615148339,7.74191642673806,4.754374776093185,HIVOL80_c0.50,1.108789617841903,True
U56,RULESV2,10,CADENCE,4.167504202045469,12.054942313126805,7.887438111081336,-2.3267432600778792,CADENCE_M,-0.558306158140376,False
U56,RULESV2,10,GLOBAL,4.167504202045469,12.054942313126805,7.887438111081336,5.535034015717544,GROSS_g0.40,1.3281411961146607,True
U56,RULESV2,10,SELECTIVE,4.167504202045469,12.054942313126805,7.887438111081336,4.571488257498113,HIVOL80_c0.50,1.096936688211223,True
U56,RULESV2,25,CADENCE,3.9077106563957242,12.092631068492754,8.18492041209703,-2.31451959547484,CADENCE_M,-0.5922955405325829,False
U56,RULESV2,25,GLOBAL,3.9077106563957242,12.092631068492754,8.18492041209703,5.551183793203817,GROSS_g0.40,1.4205718594129357,True
U56,RULESV2,25,SELECTIVE,3.9077106563957242,12.092631068492754,8.18492041209703,4.218072588122357,HIVOL80_c0.50,1.0794229560519446,True
U56,TOP10,0,CADENCE,2.769127619805334,17.47359474773974,14.704467127934407,-5.694443057575304,CADENCE_M,-2.0564032574185283,False
U56,TOP10,0,GLOBAL,2.769127619805334,17.47359474773974,14.704467127934407,7.939832895847787,GROSS_g0.40,2.867268680237261,True
U56,TOP10,0,SELECTIVE,2.769127619805334,17.47359474773974,14.704467127934407,3.3248091491045795,DDCTRL_T0.05,1.2006702491156076,True
U56,TOP10,10,CADENCE,2.3916731639303634,17.538190355779527,15.146517191849163,-5.676916249607067,CADENCE_M,-2.373617070769774,False
U56,TOP10,10,GLOBAL,2.3916731639303634,17.538190355779527,15.146517191849163,7.965875145916379,GROSS_g0.40,3.3306704553333004,True
U56,TOP10,10,SELECTIVE,2.3916731639303634,17.538190355779527,15.146517191849163,3.3255093063028207,DDCTRL_T0.05,1.3904530754686542,True
U56,TOP10,25,CADENCE,1.5739682937252253,17.635035763299555,16.06106746957433,-5.650674042194359,CADENCE_M,-3.5900812390702592,False
U56,TOP10,25,GLOBAL,1.5739682937252253,17.635035763299555,16.06106746957433,8.004906053323602,GROSS_g0.40,5.085811502833903,True
U56,TOP10,25,SELECTIVE,1.5739682937252253,17.635035763299555,16.06106746957433,2.794287547301888,DDCTRL_T0.05,1.775313745798808,True
U56,TOP20,0,CADENCE,5.541676938885265,18.22003619415381,12.678359255268546,-1.2270943669784762,CADENCE_M,-0.22143015201194893,False
U56,TOP20,0,GLOBAL,5.541676938885265,18.22003619415381,12.678359255268546,8.263977799631894,GROSS_g0.40,1.4912413500044686,True
U56,TOP20,0,SELECTIVE,5.541676938885265,18.22003619415381,12.678359255268546,6.817213647846732,HIVOL80_c0.50,1.230171611053539,True
U56,TOP20,10,CADENCE,5.296711203893434,18.30834869787813,13.011637493984695,-1.1984927717957117,CADENCE_M,-0.22627111912666487,False
U56,TOP20,10,GLOBAL,5.296711203893434,18.30834869787813,13.011637493984695,8.30028639346516,GROSS_g0.40,1.5670641788746005,True
U56,TOP20,10,SELECTIVE,5.296711203893434,18.30834869787813,13.011637493984695,6.291468066304429,HIVOL80_c0.50,1.1878065131585394,True
U56,TOP20,25,CADENCE,4.931333856067665,18.44071220073723,13.509378344669564,-1.1556956317489875,CADENCE_M,-0.2343576130679094,False
U56,TOP20,25,GLOBAL,4.931333856067665,18.44071220073723,13.509378344669564,8.354676938901505,GROSS_g0.40,1.69420225495819,True
U56,TOP20,25,SELECTIVE,4.931333856067665,18.44071220073723,13.509378344669564,5.510386196817752,HIVOL80_c0.50,1.117423065979928,True
U56,TOP3,0,CADENCE,3.4670374457496322,25.172317193258063,21.70527974750843,-3.7586351804459794,CADENCE_M,-1.0841057355910093,False
U56,TOP3,0,GLOBAL,3.4670374457496322,25.172317193258063,21.70527974750843,12.849474971811636,VOLTGT_t0.08,3.7061829221268656,True
U56,TOP3,0,SELECTIVE,3.4670374457496322,25.172317193258063,21.70527974750843,5.365988666757227,DDCTRL_T0.05,1.5477158094544345,True
U56,TOP3,10,CADENCE,3.9867597217280393,25.810346252191042,21.823586530463,-3.1908152834180137,CADENCE_M,-0.8003530451127795,False
U56,TOP3,10,GLOBAL,3.9867597217280393,25.810346252191042,21.823586530463,13.102295568840571,VOLTGT_t0.08,3.2864522778818115,True
U56,TOP3,10,SELECTIVE,3.9867597217280393,25.810346252191042,21.823586530463,4.810795586891459,DDCTRL_T0.05,1.2066931349467547,True
U56,TOP3,25,CADENCE,4.75726786162326,26.758154879080198,22.00088701745694,-2.348320399386372,CADENCE_M,-0.493627953626535,False
U56,TOP3,25,GLOBAL,4.75726786162326,26.758154879080198,22.00088701745694,13.47516530151177,VOLTGT_t0.08,2.8325428993005697,True
U56,TOP3,25,SELECTIVE,4.75726786162326,26.758154879080198,22.00088701745694,4.75726786162326,BREADTH_B0.30_c1.00,1.0,False
