panel,pick_p,is_sharpe,oos_CAGR_pick,oos_Sharpe_pick,oos_MaxDD_pick,oos_CAGR_anchor,oos_Sharpe_anchor,oos_MaxDD_anchor,d_oos_Sharpe,spy_oos_Sharpe,spy_oos_CAGR,best_oos_p
U56,0.0,1.115763165916695,0.17323365236641508,1.1856777042016957,-0.19127562163086176,0.17323365236641508,1.1856777042016957,-0.19127562163086176,0.0,0.8738401470547136,0.1525745335844091,0.75
B136,0.0,1.1391139987864045,0.1618745851600052,1.017953764504917,-0.2074018763117903,0.1618745851600052,1.017953764504917,-0.2074018763117903,0.0,0.8738511437360154,0.15257181383948715,0.0
SMALL,1.5,0.7956628446978516,0.08163780585084068,0.5340143227356229,-0.3381015359696654,0.06698806653983369,0.43984693026555094,-0.365105167152756,0.09416739247007194,0.8738401470547136,0.1525745335844091,1.5
