panel,book,cost,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctrl_OOS_CAGR,ctrl_OOS_Sharpe,ctrl_OOS_MaxDD,regret,best_oos,best_OOS_Sharpe,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD
broad,CAND20,10,abs/378.0,1.1610427644740018,0.14743055318581266,0.9252318873298254,-0.24987813960341754,0.14970002488258083,0.9362048941400338,-0.2568376254878091,-0.010973006810208408,200d/200.0,0.9501194390774472,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301
broad,CAND20,25,abs/378.0,1.014368565301707,0.12299219092859204,0.7930893745937854,-0.25174331458769417,0.12683667365558327,0.8130557874766966,-0.25864711654813244,-0.019966412882911233,200d/200.0,0.8224585321870029,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301
broad,EWALL0,10,ddctl/0.2,1.1840138576407486,0.13150910085927037,1.0877858684119872,-0.23792751105777266,0.13950449235670392,1.1038155359718698,-0.2536484248157903,-0.016029667559882554,ddctl/0.08,1.1776402675759525,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301
broad,EWALL0,25,ddctl/0.2,1.1714726298861853,0.12955969718110216,1.0732677087486029,-0.23851193136304605,0.137948850316304,1.0928972818476264,-0.25385209286855037,-0.019629573099023467,ddctl/0.08,1.1442862424358418,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301
u56,CAND20,10,200d/150.0,1.209248427923943,0.14555891981246183,1.0456649325915448,-0.2230229988749377,0.16704932962331398,1.1745835592362128,-0.21922008272635862,-0.12891862664466802,band/0.08,1.1782841440877105,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,CAND20,25,dg/0.45,1.0861333330081442,0.06828351485283313,1.0807099108078666,-0.10355491795249416,0.1518291793128812,1.0807099108078666,-0.22052786821824655,0.0,band/0.08,1.084921769442506,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,EWALL0,10,200d/150.0,1.2178077677833468,0.11109777675863253,1.0147723135766997,-0.1891829838485135,0.1385606274124287,1.1403609047423904,-0.2245669050549507,-0.12558859116569066,ddctl/0.08,1.2560823463610837,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,EWALL0,25,band/0.08,1.1448828273094902,0.1379582241187174,1.15643182891935,-0.19812126780615513,0.13707918552472553,1.1295050514030247,-0.22478632766792705,0.02692677751632533,ddctl/0.08,1.2289173976965582,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
