panel,share,rep,seed,J,D,on_share,switches,dS,dS_IS,dS_OOS,dDD,CAGR,Sharpe,MaxDD,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,fail4a,fail4b,M_S,nullmed_S,M_IS,nullmed_IS,M_OOS,nullmed_OOS,M_DD,nullmed_DD,pass4a,pass4b
U56,0.15,0,328553,975,200,0.13128205128205128,48,0.0384512945444091,0.014300019214696924,0.05783380443286101,0.05606834034764385,0.12444244865193377,1.1459015602270555,-0.12600221033036274,1.2353252142707054,0.1400564109603808,-0.12600221033036274,"H1,H2,DD",-,94,0.03410308036907139,163,0.045650181220412256,73,0.04130976561008015,6,1.1102230246251565e-16,False,True
U56,0.15,1,328560,975,200,0.18564102564102564,60,-0.015845448363214887,0.04728240271980755,-0.06283518320578896,0.0,0.11704951089877169,1.0916048173194315,-0.1820705506780066,1.1146562266320554,0.12487214442091688,-0.1820705506780067,"H1,H2,DD",-,165,0.044651297414303626,117,0.05576064421627741,94,0.05685866990342747,200,1.1102230246251565e-16,False,True
U56,0.15,2,328567,975,200,0.1671794871794872,48,-0.05017355929771172,-0.05786872508766405,-0.04426828702806396,1.1102230246251565e-16,0.11686120229239005,1.0572767063849347,-0.18207055067800648,1.1332231228097804,0.13191471851997427,-0.1820705506780066,"H1,H2,DD",-,81,0.044356601629856995,79,0.04937553196619471,110,0.05193051450516095,163,2.220446049250313e-16,False,True
U56,0.15,3,328574,975,200,0.15794871794871795,46,-0.007839271757465793,-0.05920713895500995,0.03576666134864315,0.05545175231546107,0.1182869681118528,1.0996109939251806,-0.12661879836254553,1.2132580711864875,0.1341462473270223,-0.12661879836254564,"H1,H2,DD",-,170,0.038575846721253915,83,0.051297394131078256,120,0.044327840319100975,13,1.1102230246251565e-16,False,True
U56,0.15,4,328581,975,200,0.11794871794871795,40,0.042816121548612696,0.04826537361367289,0.03909188664168961,0.0,0.1284337975182237,1.150266387231259,-0.1820705506780066,1.216583296479534,0.14625336394591115,-0.1820705506780067,"H1,H2,DD",-,53,0.02738255882731,78,0.03751367905169961,91,0.03474062733283412,200,1.1102230246251565e-16,False,True
U56,0.15,5,328588,975,200,0.11692307692307692,42,-0.0609413432831849,-0.038360493257326045,-0.07767772363851111,1.1102230246251565e-16,0.11542854611449371,1.0465089223994615,-0.18207055067800648,1.0998136861993333,0.12857789020179666,-0.18207055067800637,"H1,H2,DD",-,47,0.037805575029823735,109,0.04188283114347319,51,0.05423867903977697,169,1.1102230246251565e-16,False,True
U56,0.15,6,328595,975,200,0.24205128205128204,60,-0.08661556267588644,-0.02185002974685768,-0.1343101642961113,2.220446049250313e-16,0.10665634423949433,1.02083470300676,-0.18207055067800637,1.043181245541733,0.11496085199013084,-0.18207055067800626,"H1,H2,DD",-,38,0.052764630358104414,168,0.05777925354442015,19,0.06804734865009887,109,2.220446049250313e-16,False,True
U56,0.15,7,328602,975,200,0.2164102564102564,58,0.014113458383250066,0.04894947299829511,-0.009695383905399257,1.1102230246251565e-16,0.11989882522546713,1.1215637240658964,-0.18207055067800648,1.1677960259324451,0.13512682367482776,-0.18207055067800637,"H1,H2,DD",-,182,0.05035832231490012,119,0.05832732024645726,193,0.06320889960738874,173,2.220446049250313e-16,False,True
U56,0.3,0,343103,975,200,0.28512820512820514,88,-0.15536369433848995,-0.08461260535934956,-0.20891227434037885,-0.005846280755999578,0.09769833290796903,0.9520865713441564,-0.18791683143400617,0.9685791354974655,0.1021888842186085,-0.18791683143400606,"H1,H2,DD",CAGR,9,0.05416857908324568,88,0.07355676054932098,6,0.06785329547436436,70,2.220446049250313e-16,False,False
U56,0.3,1,343110,975,200,0.2994871794871795,118,-0.10248990136059843,-0.04587253591478091,-0.1447023306988695,0.030405335527589172,0.10265159976273641,1.004960364322048,-0.15166521515041742,1.0327890791389749,0.11039757871621547,-0.1516652151504172,"H1,H2,DD",CAGR,50,0.06253292561866441,138,0.07437874006535922,35,0.08114241704363478,79,3.3306690738754696e-16,False,False
U56,0.3,2,343117,975,200,0.21743589743589745,92,0.04856526325156363,0.11449401307827234,0.002592085003971123,-0.005846280755999467,0.12217250957194081,1.15601552893421,-0.18791683143400606,1.1800834948418155,0.13391849490909236,-0.18791683143400617,"H2,DD",-,96,0.047610500629847285,41,0.06940778164487404,197,0.059443158711049104,78,2.220446049250313e-16,False,True
U56,0.3,3,343124,975,200,0.25846153846153846,96,-0.08611621659862934,0.0037786634587821943,-0.1552190994138356,-1.1102230246251565e-16,0.1049616783845384,1.021334049084017,-0.1820705506780067,1.0222723104240088,0.10576960906644217,-0.1820705506780066,"H1,H2,DD",CAGR,41,0.05053771970199572,195,0.05847502487483114,16,0.05786174470157324,176,3.3306690738754696e-16,False,False
