panel,scap,ncap,delay,cost,bind_s,bind_n,turns,CAGR,Sharpe,MaxDD,H1,H2,IS_S,OOS_CAGR,OOS_S,OOS_DD,is_h1,is_h2,IS_DD,IS_CAGR,DDratio,CAGRratio,pass4a,fail4a,pass4b,fail4b,is4b
U56,2,0.05,1,10.0,0.4841351074718526,0.18219037871033777,1.9887960118573806,0.08764055303060059,1.0270876408433298,-0.15471665635656862,1.0952028031903904,0.9765077937641052,1.0078533120302673,0.09312075831612887,1.0436581791141828,-0.15471665635656817,1.0406268542532524,0.9887659399376807,-0.09939138363585887,0.08101501285974222,0.45886475053178144,0.5790957836442571,False,"H1,H2,DD",False,CAGR,False
U56,2,0.05,1,25.0,0.4841351074718526,0.18219037871033777,1.9887960118573806,0.08440165523515408,0.9921278485388899,-0.15502244140835753,1.0583796800536875,0.9429312766603086,0.9727568602924452,0.0897332777599198,1.0087282296236553,-0.15502244140835675,1.0091612564742891,0.9479362634610776,-0.10045054697417588,0.07795488426434916,0.4597716598769659,0.5576943662394301,False,"H1,H2,DD",False,CAGR,False
U56,2,0.05,1,50.0,0.4841351074718526,0.18219037871033777,1.9887960118573806,0.0790239970454929,0.933764725764895,-0.1555318943754389,0.9968553833438334,0.8869101499956227,0.9141387367485231,0.08410983011782758,0.9504330478354469,-0.15553189437543868,0.9566095771176621,0.879738060962165,-0.10254464133628649,0.07287304596777422,0.4612826155436183,0.522160825249274,False,"H1,H2,DD",False,CAGR,False
U56,2,0.05,2,10.0,0.4841351074718526,0.18219037871033777,1.987978291118244,0.08760795837172175,1.022813881578797,-0.15602839310638705,1.085522755507694,0.9771114039488729,0.9946372002056358,0.09382978834426114,1.0460744605462113,-0.15602839310638772,1.0465364005941231,0.9488724199202272,-0.10560274818836801,0.08009144793943346,0.4627551510267457,0.5788804104080856,False,"H1,H2,DD",False,CAGR,False
U56,2,0.05,2,25.0,0.4841351074718526,0.18219037871033777,1.987978291118244,0.08437059858964724,0.9880308652902088,-0.1563432791641277,1.0487322508538512,0.9437754756120118,0.9595032718609305,0.09044323534292786,1.0114694757284326,-0.1563432791641276,1.0152285587135401,0.9078178372310836,-0.10633827808526075,0.07703335272370193,0.4636890524936834,0.5574891556166621,False,"H1,H2,DD",False,CAGR,False
U56,2,0.05,2,50.0,0.4841351074718526,0.18219037871033777,1.987978291118244,0.07899549598054878,0.9299623341222053,-0.15686789162671377,0.987296798917732,0.8881328005927914,0.9008479353487192,0.0848213269673197,0.9536990310858822,-0.15686789162671422,0.9629516927967868,0.8392986662123145,-0.10756300667834862,0.07195489495724106,0.46524496878892463,0.52197250094086,False,"H1,H2,DD",False,CAGR,False
U56,2,0.0625,1,10.0,0.4841351074718526,0.033776867963152504,2.132382041126201,0.09018431143575523,1.02745774299267,-0.1570122485162957,1.1053858251195159,0.9692662127609234,1.0219418466852788,0.09494681774304525,1.0339676447296542,-0.15701224851629592,1.0660039457178452,0.9847376865042322,-0.1010419532390795,0.08442221037355391,0.46567310813529783,0.5959039816313276,False,"H1,H2,DD",False,CAGR,False
U56,2,0.0625,1,25.0,0.4841351074718526,0.033776867963152504,2.132382041126201,0.08670386991115464,0.9910235318626225,-0.15739551943691565,1.0663280861383981,0.9348288885829595,0.9844823193122669,0.09136976607626512,0.998216439640707,-0.15739551943691588,1.0325162873779266,0.941377970455655,-0.10173817789827844,0.081058189906827,0.4668098281208374,0.5729065341892416,False,"H1,H2,DD",False,CAGR,False
U56,2,0.0625,1,50.0,0.4841351074718526,0.033776867963152504,2.132382041126201,0.0809267483617453,0.9301937185790107,-0.15803400983502058,1.0010582408390416,0.8773701265080853,0.9219045802312614,0.08543289186336156,0.9385501440406374,-0.1580340098350208,0.9765726459055256,0.8689452495159868,-0.10321890658990862,0.0754736163296903,0.46870348808055196,0.5347334896889951,False,"H1,H2,DD",False,CAGR,False
U56,2,0.0625,2,10.0,0.4841351074718526,0.033776867963152504,2.12464994822223,0.08953920482392985,1.0180501484752553,-0.15860265313107536,1.0805354610183602,0.9732469416506002,0.991798126169442,0.09595187450136988,1.0399869774242474,-0.15860265313107502,1.0496735890375832,0.9356509965295366,-0.1062070910155607,0.08179355117228293,0.4703899927551643,0.5916413599796971,False,"H1,H2,DD",False,CAGR,False
U56,2,0.0625,2,25.0,0.4841351074718526,0.033776867963152504,2.12464994822223,0.08607365760816532,0.9818841766579408,-0.158946700388939,1.0415680015753643,0.9391464429461408,0.954361970507367,0.0923823725984132,1.0046640181393636,-0.15894670038893843,1.016512940693626,0.8919727740263488,-0.10702031733846051,0.07845292180552121,0.47141038165748717,0.5687423285236929,False,"H1,H2,DD",False,CAGR,False
U56,2,0.0625,2,50.0,0.4841351074718526,0.033776867963152504,2.12464994822223,0.080321185070797,0.9214998974724998,-0.1595198783519084,0.9764968469512815,0.8822166093435435,0.8918635595694687,0.0864579684257516,0.9456834554856631,-0.1595198783519085,0.9611387144552733,0.819082833344853,-0.10837426817890505,0.07290709058937783,0.47311033542576225,0.5307321554163159,False,"H1,H2,DD",False,CAGR,False
U56,2,0.075,1,10.0,0.4841351074718526,0.021494370522006142,2.1619913722953252,0.09145092801553112,1.0356397900483976,-0.1570122485162958,1.1088258508750264,0.9816638943811501,1.0261960521105555,0.09661703341641759,1.0451172468900582,-0.15701224851629592,1.0741926969538464,0.9847376865042322,-0.1010419532390806,0.08520303025054154,0.46567310813529816,0.6042733071944151,False,"H1,H2,DD",False,CAGR,False
U56,2,0.075,1,25.0,0.4841351074718526,0.021494370522006142,2.1619913722953252,0.0879184615579518,0.9989324201970557,-0.1573955194369162,1.0696041415786932,0.9468438237031471,0.9885472831661275,0.09297406788131601,1.0090248993533666,-0.15739551943691588,1.0403034784600542,0.941377970455655,-0.10173817789827877,0.0818036204786654,0.46680982812083904,0.5809320985790987,False,"H1,H2,DD",False,CAGR,False
U56,2,0.075,1,50.0,0.4841351074718526,0.021494370522006142,2.1619913722953252,0.08205530035406272,0.937636912957084,-0.15803400983502103,1.0040592539273696,0.8887314643641075,0.925652223285418,0.08692819645043315,0.9487741085122633,-0.1580340098350208,0.9836871027612862,0.8689452495159868,-0.10321890658990795,0.0761605165840682,0.4687034880805533,0.5421905364302013,False,"H1,H2,DD",False,CAGR,False
U56,2,0.075,2,10.0,0.4841351074718526,0.021494370522006142,2.1512247054955265,0.0903537800309453,1.0227755367389115,-0.15860265313107558,1.081190805005796,0.9813375112800418,0.9930683764419378,0.09704496364828885,1.0472572936095028,-0.15860265313107502,1.052383771582706,0.9356509965295366,-0.1062070910155617,0.08227395205546939,0.47038999275516497,0.5970237663147997,False,"H1,H2,DD",False,CAGR,False
U56,2,0.075,2,25.0,0.4841351074718526,0.021494370522006142,2.1512247054955265,0.0868424237371146,0.9863140973816606,-0.15894670038893866,1.0420455907343273,0.9468422966759688,0.9554289849317807,0.09342050217585585,1.0115719376505978,-0.15894670038893843,1.0187965166593544,0.8919727740263488,-0.10702031733846007,0.07889843733227808,0.47141038165748617,0.5738220457149753,False,"H1,H2,DD",False,CAGR,False
U56,2,0.075,2,50.0,0.4841351074718526,0.021494370522006142,2.1512247054955265,0.08101419451716874,0.9254319249350307,-0.15951987835190862,0.9766767289389195,0.8892466660702427,0.8925903183798541,0.08740521525551226,0.9519792806438429,-0.1595198783519085,0.9627085172831833,0.819082833344853,-0.10837426817890516,0.0732949142171948,0.4731103354257629,0.5353113009664289,False,"H1,H2,DD",False,CAGR,False
U56,2,0.1,1,10.0,0.4841351074718526,0.014329580348004094,2.1779062249353105,0.09177265821650016,1.035658416134198,-0.1570122485162958,1.1076222199409165,0.9816486321085889,1.0259098458668299,0.09664389673564822,1.0450710011507292,-0.15701224851629592,1.0747525043619126,0.9847376865042322,-0.10104195323907994,0.08587960929342509,0.46567310813529816,0.6063991792526064,False,"H1,H2,DD",False,CAGR,False
