panel,bar,gross,window,gap_pp,phi,d_star_pp,feasible
U56,B_EW742,0.8,full,-3.339143676571174,0.4,11.130478921903917,True
U56,B_EW742,0.8,full,-3.339143676571174,0.5,16.695718382855876,True
U56,B_EW742,0.8,full,-3.339143676571174,0.6,33.39143676571175,True
U56,B_EW742,0.8,full,-3.339143676571174,0.7,inf,False
U56,B_EW742,0.8,full,-3.339143676571174,0.8,inf,False
U56,B_EW742,0.8,full,-3.339143676571174,1.0,inf,False
U56,B_EW742,0.8,oos,-2.9303758185734274,0.0,4.186251169390611,True
U56,B_EW742,0.8,oos,-2.9303758185734274,0.2,5.860751637146856,True
U56,B_EW742,0.8,oos,-2.9303758185734274,0.4,9.76791939524476,True
U56,B_EW742,0.8,oos,-2.9303758185734274,0.5,14.65187909286714,True
U56,B_EW742,0.8,oos,-2.9303758185734274,0.6,29.30375818573428,True
U56,B_EW742,0.8,oos,-2.9303758185734274,0.7,inf,False
U56,B_EW742,0.8,oos,-2.9303758185734274,0.8,inf,False
U56,B_EW742,0.8,oos,-2.9303758185734274,1.0,inf,False
U56,B_EW742,0.9,full,-2.1719938071943696,0.0,3.102848295991957,True
U56,B_EW742,0.9,full,-2.1719938071943696,0.2,4.34398761438874,True
U56,B_EW742,0.9,full,-2.1719938071943696,0.4,7.239979357314567,True
U56,B_EW742,0.9,full,-2.1719938071943696,0.5,10.85996903597185,True
U56,B_EW742,0.9,full,-2.1719938071943696,0.6,21.7199380719437,True
U56,B_EW742,0.9,full,-2.1719938071943696,0.7,inf,False
U56,B_EW742,0.9,full,-2.1719938071943696,0.8,inf,False
U56,B_EW742,0.9,full,-2.1719938071943696,1.0,inf,False
U56,B_EW742,0.9,oos,-1.642330165861683,0.0,2.3461859512309755,True
U56,B_EW742,0.9,oos,-1.642330165861683,0.2,3.2846603317233662,True
U56,B_EW742,0.9,oos,-1.642330165861683,0.4,5.4744338862056106,True
U56,B_EW742,0.9,oos,-1.642330165861683,0.5,8.211650829308416,True
U56,B_EW742,0.9,oos,-1.642330165861683,0.6,16.423301658616833,True
U56,B_EW742,0.9,oos,-1.642330165861683,0.7,inf,False
U56,B_EW742,0.9,oos,-1.642330165861683,0.8,inf,False
U56,B_EW742,0.9,oos,-1.642330165861683,1.0,inf,False
U56,B_EW742,1.0,full,-1.0023241613977136,0.0,1.431891659139591,True
U56,B_EW742,1.0,full,-1.0023241613977136,0.2,2.0046483227954277,True
U56,B_EW742,1.0,full,-1.0023241613977136,0.4,3.3410805379923794,True
U56,B_EW742,1.0,full,-1.0023241613977136,0.5,5.011620806988569,True
U56,B_EW742,1.0,full,-1.0023241613977136,0.6,10.023241613977138,True
U56,B_EW742,1.0,full,-1.0023241613977136,0.7,inf,False
U56,B_EW742,1.0,full,-1.0023241613977136,0.8,inf,False
U56,B_EW742,1.0,full,-1.0023241613977136,1.0,inf,False
U56,B_EW742,1.0,oos,-0.35004807879508437,0.0,0.5000686839929777,True
U56,B_EW742,1.0,oos,-0.35004807879508437,0.2,0.7000961575901689,True
U56,B_EW742,1.0,oos,-0.35004807879508437,0.4,1.1668269293169482,True
U56,B_EW742,1.0,oos,-0.35004807879508437,0.5,1.7502403939754223,True
U56,B_EW742,1.0,oos,-0.35004807879508437,0.6,3.5004807879508446,True
U56,B_EW742,1.0,oos,-0.35004807879508437,0.7,inf,False
U56,B_EW742,1.0,oos,-0.35004807879508437,0.8,inf,False
U56,B_EW742,1.0,oos,-0.35004807879508437,1.0,inf,False
U56,B_EWW10,0.5,full,-6.649091276862923,0.0,9.49870182408989,True
U56,B_EWW10,0.5,full,-6.649091276862923,0.2,13.298182553725848,True
U56,B_EWW10,0.5,full,-6.649091276862923,0.4,22.163637589543082,True
U56,B_EWW10,0.5,full,-6.649091276862923,0.5,33.24545638431462,True
U56,B_EWW10,0.5,full,-6.649091276862923,0.6,66.49091276862924,True
U56,B_EWW10,0.5,full,-6.649091276862923,0.7,inf,False
U56,B_EWW10,0.5,full,-6.649091276862923,0.8,inf,False
U56,B_EWW10,0.5,full,-6.649091276862923,1.0,inf,False
U56,B_EWW10,0.5,oos,-6.559743369226512,0.0,9.371061956037874,True
U56,B_EWW10,0.5,oos,-6.559743369226512,0.2,13.119486738453025,True
U56,B_EWW10,0.5,oos,-6.559743369226512,0.4,21.865811230755043,True
U56,B_EWW10,0.5,oos,-6.559743369226512,0.5,32.798716846132564,True
U56,B_EWW10,0.5,oos,-6.559743369226512,0.6,65.59743369226513,True
U56,B_EWW10,0.5,oos,-6.559743369226512,0.7,inf,False
U56,B_EWW10,0.5,oos,-6.559743369226512,0.8,inf,False
U56,B_EWW10,0.5,oos,-6.559743369226512,1.0,inf,False
U56,B_EWW10,0.6,full,-5.491035562444163,0.0,7.844336517777377,True
U56,B_EWW10,0.6,full,-5.491035562444163,0.2,10.982071124888328,True
U56,B_EWW10,0.6,full,-5.491035562444163,0.4,18.30345187481388,True
U56,B_EWW10,0.6,full,-5.491035562444163,0.5,27.45517781222082,True
U56,B_EWW10,0.6,full,-5.491035562444163,0.6,54.91035562444164,True
U56,B_EWW10,0.6,full,-5.491035562444163,0.7,inf,False
U56,B_EWW10,0.6,full,-5.491035562444163,0.8,inf,False
U56,B_EWW10,0.6,full,-5.491035562444163,1.0,inf,False
U56,B_EWW10,0.6,oos,-5.286079050876502,0.0,7.551541501252147,True
U56,B_EWW10,0.6,oos,-5.286079050876502,0.2,10.572158101753006,True
U56,B_EWW10,0.6,oos,-5.286079050876502,0.4,17.620263502921677,True
U56,B_EWW10,0.6,oos,-5.286079050876502,0.5,26.430395254382518,True
U56,B_EWW10,0.6,oos,-5.286079050876502,0.6,52.860790508765035,True
U56,B_EWW10,0.6,oos,-5.286079050876502,0.7,inf,False
U56,B_EWW10,0.6,oos,-5.286079050876502,0.8,inf,False
U56,B_EWW10,0.6,oos,-5.286079050876502,1.0,inf,False
U56,B_EWW10,0.7,full,-4.329704458187028,0.0,6.1852920831243265,True
U56,B_EWW10,0.7,full,-4.329704458187028,0.2,8.659408916374058,True
U56,B_EWW10,0.7,full,-4.329704458187028,0.4,14.432348193956765,True
U56,B_EWW10,0.7,full,-4.329704458187028,0.5,21.648522290935148,True
U56,B_EWW10,0.7,full,-4.329704458187028,0.6,43.297044581870296,True
U56,B_EWW10,0.7,full,-4.329704458187028,0.7,inf,False
U56,B_EWW10,0.7,full,-4.329704458187028,0.8,inf,False
U56,B_EWW10,0.7,full,-4.329704458187028,1.0,inf,False
U56,B_EWW10,0.7,oos,-4.007359368317331,0.0,5.724799097596188,True
U56,B_EWW10,0.7,oos,-4.007359368317331,0.2,8.014718736634665,True
U56,B_EWW10,0.7,oos,-4.007359368317331,0.4,13.357864561057774,True
U56,B_EWW10,0.7,oos,-4.007359368317331,0.5,20.03679684158666,True
U56,B_EWW10,0.7,oos,-4.007359368317331,0.6,40.07359368317332,True
U56,B_EWW10,0.7,oos,-4.007359368317331,0.7,inf,False
U56,B_EWW10,0.7,oos,-4.007359368317331,0.8,inf,False
U56,B_EWW10,0.7,oos,-4.007359368317331,1.0,inf,False
U56,B_EWW10,0.75,full,-3.7478863316140645,0.0,5.354123330877235,True
U56,B_EWW10,0.75,full,-3.7478863316140645,0.2,7.49577266322813,True
U56,B_EWW10,0.75,full,-3.7478863316140645,0.4,12.492954438713552,True
U56,B_EWW10,0.75,full,-3.7478863316140645,0.5,18.739431658070327,True
U56,B_EWW10,0.75,full,-3.7478863316140645,0.6,37.478863316140654,True
U56,B_EWW10,0.75,full,-3.7478863316140645,0.7,inf,False
U56,B_EWW10,0.75,full,-3.7478863316140645,0.8,inf,False
U56,B_EWW10,0.75,full,-3.7478863316140645,1.0,inf,False
U56,B_EWW10,0.75,oos,-3.3661834678705427,0.0,4.808833525529347,True
U56,B_EWW10,0.75,oos,-3.3661834678705427,0.2,6.732366935741086,True
U56,B_EWW10,0.75,oos,-3.3661834678705427,0.4,11.220611559568479,True
U56,B_EWW10,0.75,oos,-3.3661834678705427,0.5,16.830917339352716,True
U56,B_EWW10,0.75,oos,-3.3661834678705427,0.6,33.66183467870543,True
U56,B_EWW10,0.75,oos,-3.3661834678705427,0.7,inf,False
U56,B_EWW10,0.75,oos,-3.3661834678705427,0.8,inf,False
U56,B_EWW10,0.75,oos,-3.3661834678705427,1.0,inf,False
U56,B_EWW10,0.8,full,-3.1653380032613034,0.0,4.521911433230434,True
U56,B_EWW10,0.8,full,-3.1653380032613034,0.2,6.330676006522608,True
U56,B_EWW10,0.8,full,-3.1653380032613034,0.4,10.551126677537681,True
U56,B_EWW10,0.8,full,-3.1653380032613034,0.5,15.82669001630652,True
U56,B_EWW10,0.8,full,-3.1653380032613034,0.6,31.65338003261304,True
U56,B_EWW10,0.8,full,-3.1653380032613034,0.7,inf,False
U56,B_EWW10,0.8,full,-3.1653380032613034,0.8,inf,False
U56,B_EWW10,0.8,full,-3.1653380032613034,1.0,inf,False
U56,B_EWW10,0.8,oos,-2.7238401197929862,0.0,3.8912001711328377,True
U56,B_EWW10,0.8,oos,-2.7238401197929862,0.2,5.447680239585973,True
U56,B_EWW10,0.8,oos,-2.7238401197929862,0.4,9.079467065976623,True
U56,B_EWW10,0.8,oos,-2.7238401197929862,0.5,13.619200598964934,True
U56,B_EWW10,0.8,oos,-2.7238401197929862,0.6,27.238401197929868,True
U56,B_EWW10,0.8,oos,-2.7238401197929862,0.7,inf,False
U56,B_EWW10,0.8,oos,-2.7238401197929862,0.8,inf,False
U56,B_EWW10,0.8,oos,-2.7238401197929862,1.0,inf,False
U56,B_EWW10,0.9,full,-1.9981881338844987,0.0,2.8545544769778552,True
U56,B_EWW10,0.9,full,-1.9981881338844987,0.2,3.996376267768998,True
U56,B_EWW10,0.9,full,-1.9981881338844987,0.4,6.6606271129483305,True
U56,B_EWW10,0.9,full,-1.9981881338844987,0.5,9.990940669422496,True
U56,B_EWW10,0.9,full,-1.9981881338844987,0.6,19.981881338844993,True
U56,B_EWW10,0.9,full,-1.9981881338844987,0.7,inf,False
U56,B_EWW10,0.9,full,-1.9981881338844987,0.8,inf,False
U56,B_EWW10,0.9,full,-1.9981881338844987,1.0,inf,False
U56,B_EWW10,0.9,oos,-1.4357944670812417,0.0,2.0511349529732024,True
U56,B_EWW10,0.9,oos,-1.4357944670812417,0.2,2.871588934162484,True
U56,B_EWW10,0.9,oos,-1.4357944670812417,0.4,4.7859815569374735,True
U56,B_EWW10,0.9,oos,-1.4357944670812417,0.5,7.17897233540621,True
U56,B_EWW10,0.9,oos,-1.4357944670812417,0.6,14.35794467081242,True
U56,B_EWW10,0.9,oos,-1.4357944670812417,0.7,inf,False
U56,B_EWW10,0.9,oos,-1.4357944670812417,0.8,inf,False
U56,B_EWW10,0.9,oos,-1.4357944670812417,1.0,inf,False
U56,B_EWW10,1.0,full,-0.8285184880878427,0.0,1.1835978401254896,True
U56,B_EWW10,1.0,full,-0.8285184880878427,0.2,1.6570369761756856,True
U56,B_EWW10,1.0,full,-0.8285184880878427,0.4,2.7617282936261427,True
U56,B_EWW10,1.0,full,-0.8285184880878427,0.5,4.1425924404392145,True
U56,B_EWW10,1.0,full,-0.8285184880878427,0.6,8.285184880878429,True
U56,B_EWW10,1.0,full,-0.8285184880878427,0.7,inf,False
U56,B_EWW10,1.0,full,-0.8285184880878427,0.8,inf,False
U56,B_EWW10,1.0,full,-0.8285184880878427,1.0,inf,False
U56,B_EWW10,1.0,oos,-0.14351238001464317,0.0,0.20501768573520454,True
U56,B_EWW10,1.0,oos,-0.14351238001464317,0.2,0.2870247600292864,True
U56,B_EWW10,1.0,oos,-0.14351238001464317,0.4,0.47837460004881066,True
U56,B_EWW10,1.0,oos,-0.14351238001464317,0.5,0.717561900073216,True
U56,B_EWW10,1.0,oos,-0.14351238001464317,0.6,1.435123800146432,True
U56,B_EWW10,1.0,oos,-0.14351238001464317,0.7,inf,False
U56,B_EWW10,1.0,oos,-0.14351238001464317,0.8,inf,False
U56,B_EWW10,1.0,oos,-0.14351238001464317,1.0,inf,False
B136,B_EW742,0.5,full,-8.1105829938144,0.0,11.586547134020574,True
B136,B_EW742,0.5,full,-8.1105829938144,0.2,16.221165987628805,True
B136,B_EW742,0.5,full,-8.1105829938144,0.4,27.035276646048008,True
B136,B_EW742,0.5,full,-8.1105829938144,0.5,40.55291496907201,True
B136,B_EW742,0.5,full,-8.1105829938144,0.6,81.10582993814403,True
B136,B_EW742,0.5,full,-8.1105829938144,0.7,inf,False
B136,B_EW742,0.5,full,-8.1105829938144,0.8,inf,False
B136,B_EW742,0.5,full,-8.1105829938144,1.0,inf,False
B136,B_EW742,0.5,oos,-7.917726976787748,0.0,11.311038538268212,True
B136,B_EW742,0.5,oos,-7.917726976787748,0.2,15.835453953575497,True
B136,B_EW742,0.5,oos,-7.917726976787748,0.4,26.392423255959166,True
B136,B_EW742,0.5,oos,-7.917726976787748,0.5,39.588634883938745,True
B136,B_EW742,0.5,oos,-7.917726976787748,0.6,79.17726976787749,True
B136,B_EW742,0.5,oos,-7.917726976787748,0.7,inf,False
B136,B_EW742,0.5,oos,-7.917726976787748,0.8,inf,False
B136,B_EW742,0.5,oos,-7.917726976787748,1.0,inf,False
B136,B_EW742,0.6,full,-7.035767071037904,0.0,10.051095815768436,True
B136,B_EW742,0.6,full,-7.035767071037904,0.2,14.07153414207581,True
B136,B_EW742,0.6,full,-7.035767071037904,0.4,23.452556903459687,True
B136,B_EW742,0.6,full,-7.035767071037904,0.5,35.17883535518953,True
B136,B_EW742,0.6,full,-7.035767071037904,0.6,70.35767071037905,True
B136,B_EW742,0.6,full,-7.035767071037904,0.7,inf,False
B136,B_EW742,0.6,full,-7.035767071037904,0.8,inf,False
B136,B_EW742,0.6,full,-7.035767071037904,1.0,inf,False
B136,B_EW742,0.6,oos,-6.85012224415818,0.0,9.785888920225972,True
B136,B_EW742,0.6,oos,-6.85012224415818,0.2,13.700244488316361,True
B136,B_EW742,0.6,oos,-6.85012224415818,0.4,22.833740813860604,True
B136,B_EW742,0.6,oos,-6.85012224415818,0.5,34.25061122079091,True
B136,B_EW742,0.6,oos,-6.85012224415818,0.6,68.50122244158182,True
B136,B_EW742,0.6,oos,-6.85012224415818,0.7,inf,False
B136,B_EW742,0.6,oos,-6.85012224415818,0.8,inf,False
B136,B_EW742,0.6,oos,-6.85012224415818,1.0,inf,False
B136,B_EW742,0.7,full,-5.959537955669661,0.0,8.513625650956659,True
B136,B_EW742,0.7,full,-5.959537955669661,0.2,11.919075911339323,True
B136,B_EW742,0.7,full,-5.959537955669661,0.4,19.865126518898872,True
B136,B_EW742,0.7,full,-5.959537955669661,0.5,29.79768977834831,True
B136,B_EW742,0.7,full,-5.959537955669661,0.6,59.59537955669662,True
B136,B_EW742,0.7,full,-5.959537955669661,0.7,inf,False
B136,B_EW742,0.7,full,-5.959537955669661,0.8,inf,False
B136,B_EW742,0.7,full,-5.959537955669661,1.0,inf,False
B136,B_EW742,0.7,oos,-5.781383663355571,0.0,8.259119519079388,True
B136,B_EW742,0.7,oos,-5.781383663355571,0.2,11.562767326711144,True
B136,B_EW742,0.7,oos,-5.781383663355571,0.4,19.27127887785191,True
B136,B_EW742,0.7,oos,-5.781383663355571,0.5,28.906918316777862,True
B136,B_EW742,0.7,oos,-5.781383663355571,0.6,57.813836633555724,True
B136,B_EW742,0.7,oos,-5.781383663355571,0.7,inf,False
B136,B_EW742,0.7,oos,-5.781383663355571,0.8,inf,False
B136,B_EW742,0.7,oos,-5.781383663355571,1.0,inf,False
B136,B_EW742,0.75,full,-5.420971420921086,0.0,7.744244887030123,True
B136,B_EW742,0.75,full,-5.420971420921086,0.2,10.841942841842174,True
B136,B_EW742,0.75,full,-5.420971420921086,0.4,18.069904736403625,True
B136,B_EW742,0.75,full,-5.420971420921086,0.5,27.104857104605436,True
B136,B_EW742,0.75,full,-5.420971420921086,0.6,54.20971420921087,True
B136,B_EW742,0.75,full,-5.420971420921086,0.7,inf,False
B136,B_EW742,0.75,full,-5.420971420921086,0.8,inf,False
B136,B_EW742,0.75,full,-5.420971420921086,1.0,inf,False
B136,B_EW742,0.75,oos,-5.24667160785684,0.0,7.4952451540812,True
B136,B_EW742,0.75,oos,-5.24667160785684,0.2,10.493343215713681,True
B136,B_EW742,0.75,oos,-5.24667160785684,0.4,17.488905359522803,True
B136,B_EW742,0.75,oos,-5.24667160785684,0.5,26.233358039284205,True
B136,B_EW742,0.75,oos,-5.24667160785684,0.6,52.46671607856841,True
B136,B_EW742,0.75,oos,-5.24667160785684,0.7,inf,False
B136,B_EW742,0.75,oos,-5.24667160785684,0.8,inf,False
B136,B_EW742,0.75,oos,-5.24667160785684,1.0,inf,False
B136,B_EW742,0.8,full,-4.882148497459007,0.0,6.974497853512868,True
B136,B_EW742,0.8,full,-4.882148497459007,0.2,9.764296994918016,True
B136,B_EW742,0.8,full,-4.882148497459007,0.4,16.273828324863363,True
B136,B_EW742,0.8,full,-4.882148497459007,0.5,24.410742487295042,True
B136,B_EW742,0.8,full,-4.882148497459007,0.6,48.821484974590085,True
B136,B_EW742,0.8,full,-4.882148497459007,0.7,inf,False
B136,B_EW742,0.8,full,-4.882148497459007,0.8,inf,False
B136,B_EW742,0.8,full,-4.882148497459007,1.0,inf,False
B136,B_EW742,0.8,oos,-4.711776598336531,0.0,6.731109426195045,True
B136,B_EW742,0.8,oos,-4.711776598336531,0.2,9.423553196673064,True
B136,B_EW742,0.8,oos,-4.711776598336531,0.4,15.705921994455107,True
B136,B_EW742,0.8,oos,-4.711776598336531,0.5,23.55888299168266,True
B136,B_EW742,0.8,oos,-4.711776598336531,0.6,47.11776598336532,True
B136,B_EW742,0.8,oos,-4.711776598336531,0.7,inf,False
B136,B_EW742,0.8,oos,-4.711776598336531,0.8,inf,False
B136,B_EW742,0.8,oos,-4.711776598336531,1.0,inf,False
B136,B_EW742,0.9,full,-3.803874975312696,0.0,5.434107107589566,True
B136,B_EW742,0.9,full,-3.803874975312696,0.2,7.607749950625393,True
B136,B_EW742,0.9,full,-3.803874975312696,0.4,12.679583251042322,True
B136,B_EW742,0.9,full,-3.803874975312696,0.5,19.019374876563482,True
B136,B_EW742,0.9,full,-3.803874975312696,0.6,38.038749753126964,True
B136,B_EW742,0.9,full,-3.803874975312696,0.7,inf,False
B136,B_EW742,0.9,full,-3.803874975312696,0.8,inf,False
B136,B_EW742,0.9,full,-3.803874975312696,1.0,inf,False
B136,B_EW742,0.9,oos,-3.6415839880453102,0.0,5.202262840064729,True
B136,B_EW742,0.9,oos,-3.6415839880453102,0.2,7.283167976090621,True
B136,B_EW742,0.9,oos,-3.6415839880453102,0.4,12.13861329348437,True
B136,B_EW742,0.9,oos,-3.6415839880453102,0.5,18.207919940226557,True
B136,B_EW742,0.9,oos,-3.6415839880453102,0.6,36.41583988045311,True
B136,B_EW742,0.9,oos,-3.6415839880453102,0.7,inf,False
B136,B_EW742,0.9,oos,-3.6415839880453102,0.8,inf,False
B136,B_EW742,0.9,oos,-3.6415839880453102,1.0,inf,False
B136,B_EW742,1.0,full,-2.7249893364118565,0.0,3.892841909159795,True
B136,B_EW742,1.0,full,-2.7249893364118565,0.2,5.449978672823714,True
B136,B_EW742,1.0,full,-2.7249893364118565,0.4,9.083297788039523,True
B136,B_EW742,1.0,full,-2.7249893364118565,0.5,13.624946682059285,True
B136,B_EW742,1.0,full,-2.7249893364118565,0.6,27.24989336411857,True
B136,B_EW742,1.0,full,-2.7249893364118565,0.7,inf,False
B136,B_EW742,1.0,full,-2.7249893364118565,0.8,inf,False
B136,B_EW742,1.0,full,-2.7249893364118565,1.0,inf,False
B136,B_EW742,1.0,oos,-2.571086780267989,0.0,3.672981114668556,True
B136,B_EW742,1.0,oos,-2.571086780267989,0.2,5.142173560535979,True
B136,B_EW742,1.0,oos,-2.571086780267989,0.4,8.570289267559966,True
B136,B_EW742,1.0,oos,-2.571086780267989,0.5,12.855433901339948,True
B136,B_EW742,1.0,oos,-2.571086780267989,0.6,25.710867802679896,True
B136,B_EW742,1.0,oos,-2.571086780267989,0.7,inf,False
B136,B_EW742,1.0,oos,-2.571086780267989,0.8,inf,False
B136,B_EW742,1.0,oos,-2.571086780267989,1.0,inf,False
B136,B_EWW10,0.5,full,-7.9220768154500245,0.0,11.317252593500037,True
B136,B_EWW10,0.5,full,-7.9220768154500245,0.2,15.84415363090005,True
B136,B_EWW10,0.5,full,-7.9220768154500245,0.4,26.406922718166754,True
B136,B_EWW10,0.5,full,-7.9220768154500245,0.5,39.61038407725013,True
B136,B_EWW10,0.5,full,-7.9220768154500245,0.6,79.22076815450026,True
B136,B_EWW10,0.5,full,-7.9220768154500245,0.7,inf,False
B136,B_EWW10,0.5,full,-7.9220768154500245,0.8,inf,False
B136,B_EWW10,0.5,full,-7.9220768154500245,1.0,inf,False
B136,B_EWW10,0.5,oos,-7.718794982959373,0.0,11.026849975656248,True
B136,B_EWW10,0.5,oos,-7.718794982959373,0.2,15.437589965918749,True
B136,B_EWW10,0.5,oos,-7.718794982959373,0.4,25.729316609864583,True
B136,B_EWW10,0.5,oos,-7.718794982959373,0.5,38.593974914796874,True
B136,B_EWW10,0.5,oos,-7.718794982959373,0.6,77.18794982959375,True
B136,B_EWW10,0.5,oos,-7.718794982959373,0.7,inf,False
B136,B_EWW10,0.5,oos,-7.718794982959373,0.8,inf,False
B136,B_EWW10,0.5,oos,-7.718794982959373,1.0,inf,False
B136,B_EWW10,0.6,full,-6.847260892673529,0.0,9.781801275247899,True
B136,B_EWW10,0.6,full,-6.847260892673529,0.2,13.69452178534706,True
B136,B_EWW10,0.6,full,-6.847260892673529,0.4,22.824202975578437,True
B136,B_EWW10,0.6,full,-6.847260892673529,0.5,34.23630446336765,True
B136,B_EWW10,0.6,full,-6.847260892673529,0.6,68.4726089267353,True
B136,B_EWW10,0.6,full,-6.847260892673529,0.7,inf,False
B136,B_EWW10,0.6,full,-6.847260892673529,0.8,inf,False
B136,B_EWW10,0.6,full,-6.847260892673529,1.0,inf,False
B136,B_EWW10,0.6,oos,-6.6511902503298055,0.0,9.501700357614009,True
B136,B_EWW10,0.6,oos,-6.6511902503298055,0.2,13.302380500659613,True
B136,B_EWW10,0.6,oos,-6.6511902503298055,0.4,22.170634167766025,True
B136,B_EWW10,0.6,oos,-6.6511902503298055,0.5,33.25595125164904,True
B136,B_EWW10,0.6,oos,-6.6511902503298055,0.6,66.51190250329807,True
B136,B_EWW10,0.6,oos,-6.6511902503298055,0.7,inf,False
B136,B_EWW10,0.6,oos,-6.6511902503298055,0.8,inf,False
B136,B_EWW10,0.6,oos,-6.6511902503298055,1.0,inf,False
B136,B_EWW10,0.7,full,-5.771031777305286,0.0,8.244331110436123,True
B136,B_EWW10,0.7,full,-5.771031777305286,0.2,11.542063554610573,True
B136,B_EWW10,0.7,full,-5.771031777305286,0.4,19.236772591017623,True
B136,B_EWW10,0.7,full,-5.771031777305286,0.5,28.855158886526436,True
