panel,freq,hold,cost,n,base4b,p90_Sharpe,med_Sharpe,p90_OOS_Sharpe,med_MaxDD,med_CAGR,turn_yr,drag_bp,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,W,5,10.0,20,0.0,0.8135158496530092,0.7159238963311478,0.8878801200956422,-0.23316184198512502,0.08273283430918732,41.682107165104746,416.82107165104753,1.0,0.85,0.8,1.0,1.0
U56,W,5,0.0,20,0.0,1.1577254366112157,1.0582106055940892,1.2247559833914807,-0.2273032871827516,0.12885795073440298,41.682107165104746,0.0,0.05,0.05,0.0,1.0,0.0
U56,W,21,10.0,20,0.1,1.0378520331285441,0.9594746610400544,1.0647904010257492,-0.2317455552255644,0.11615822057622338,10.669388010421773,106.69388010421774,0.3,0.1,0.1,0.9,0.05
U56,W,21,0.0,20,0.1,1.123764239056522,1.048166282915739,1.1518208205210043,-0.2296598780000076,0.12817785854765584,10.669388010421773,0.0,0.0,0.0,0.0,0.9,0.0
U56,W,63,10.0,20,0.05,1.1370321408561106,1.062424315187683,1.187964627226232,-0.2361632065760455,0.13045590611363145,4.463647971043445,44.63647971043444,0.05,0.05,0.05,0.95,0.0
U56,W,63,0.0,20,0.05,1.1746181060175227,1.0991050104998359,1.2236207093899762,-0.2360331937340856,0.13543071880318014,4.463647971043445,0.0,0.05,0.0,0.0,0.95,0.0
U56,W,126,10.0,20,0.0,1.1079874982279243,1.0302744289501893,1.1513484731275156,-0.22685048341790348,0.12625512333668298,2.6160944168382563,26.16094416838257,0.05,0.05,0.0,1.0,0.0
U56,W,126,0.0,20,0.0,1.1294337794928029,1.0516689798347925,1.1742206459033582,-0.22593344716277253,0.12920464415008648,2.6160944168382563,0.0,0.05,0.0,0.0,1.0,0.0
U56,M,0,10.0,20,0.1,1.0771046456173121,0.9679477456371794,1.108360132423373,-0.22914854080285368,0.11584477975173213,11.509333783475059,115.09333783475059,0.15,0.05,0.05,0.9,0.05
U56,M,0,0.0,20,0.1,1.1724047186804987,1.062640171066579,1.2016619678981189,-0.22846696008652984,0.12874890597517086,11.509333783475059,0.0,0.0,0.05,0.05,0.9,0.0
U56,M,5,10.0,20,0.1,1.0771046456173121,0.9679477456371794,1.108360132423373,-0.22914854080285368,0.11584477975173213,11.509333783475059,115.09333783475059,0.15,0.05,0.05,0.9,0.05
U56,M,5,0.0,20,0.1,1.1724047186804987,1.062640171066579,1.2016619678981189,-0.22846696008652984,0.12874890597517086,11.509333783475059,0.0,0.0,0.05,0.05,0.9,0.0
U56,M,21,10.0,20,0.1,1.094509336780111,1.0432766460636866,1.1374715334470835,-0.22877054830890098,0.12585550244308474,8.504068472647553,85.04068472647555,0.05,0.1,0.1,0.9,0.1
U56,M,21,0.0,20,0.1,1.163603686964995,1.11467121144539,1.2027994318062125,-0.22874568981259752,0.1355051510911378,8.504068472647553,0.0,0.05,0.05,0.05,0.85,0.0
U56,M,63,10.0,20,0.05,1.1116160001788735,1.022989516887157,1.1634487062893386,-0.23216227594168815,0.12421961287597805,3.755183393966681,37.55183393966681,0.05,0.0,0.0,0.95,0.0
U56,M,63,0.0,20,0.05,1.143303213659118,1.0546279065091846,1.1935507898107074,-0.23213028905740357,0.1285163334120938,3.755183393966681,0.0,0.0,0.0,0.0,0.95,0.0
U56,M,126,10.0,20,0.05,1.1170723686087942,1.0576858395116382,1.185099673705688,-0.22587152704449032,0.12685616518169918,2.126549686817402,21.26549686817402,0.0,0.05,0.05,0.95,0.0
U56,M,126,0.0,20,0.05,1.1331963974614663,1.0753381115251857,1.202736799172258,-0.22520393820520096,0.12930168386399832,2.126549686817402,0.0,0.0,0.05,0.0,0.95,0.0
U56,Q,0,10.0,20,0.2,1.1655948727351164,1.079974649202733,1.2390477695646458,-0.22487519723449034,0.13174451808244791,3.8496171926784752,38.496171926784754,0.05,0.0,0.0,0.8,0.05
U56,Q,0,0.0,20,0.2,1.197467634136928,1.111356547025729,1.2719192952360494,-0.22487519723449045,0.1360961454975823,3.8496171926784752,0.0,0.05,0.0,0.0,0.8,0.0
U56,Q,5,10.0,20,0.2,1.1655948727351164,1.079974649202733,1.2390477695646458,-0.22487519723449034,0.13174451808244791,3.8496171926784752,38.496171926784754,0.05,0.0,0.0,0.8,0.05
U56,Q,5,0.0,20,0.2,1.197467634136928,1.111356547025729,1.2719192952360494,-0.22487519723449045,0.1360961454975823,3.8496171926784752,0.0,0.05,0.0,0.0,0.8,0.0
U56,Q,21,10.0,20,0.2,1.1655948727351164,1.079974649202733,1.2390477695646458,-0.22487519723449034,0.13174451808244791,3.8496171926784752,38.496171926784754,0.05,0.0,0.0,0.8,0.05
U56,Q,21,0.0,20,0.2,1.197467634136928,1.111356547025729,1.2719192952360494,-0.22487519723449045,0.1360961454975823,3.8496171926784752,0.0,0.05,0.0,0.0,0.8,0.0
U56,Q,63,10.0,20,0.15,1.1430703777849964,1.0950031359764618,1.1778717972778239,-0.2248751972344904,0.13175106795025093,2.925241184179088,29.252411841790877,0.05,0.0,0.0,0.85,0.0
U56,Q,63,0.0,20,0.15,1.167813403305901,1.1186856950026738,1.2018394785849225,-0.2248751972344905,0.13509004226517507,2.925241184179088,0.0,0.0,0.0,0.0,0.85,0.0
U56,Q,126,10.0,20,0.2,1.1652304249827308,1.110319550947679,1.1519300740848435,-0.218754953241024,0.13346736911838553,1.632886432412035,16.32886432412035,0.05,0.0,0.0,0.8,0.0
U56,Q,126,0.0,20,0.2,1.1789535771867699,1.1239119168563714,1.1660018865522104,-0.21875495324102412,0.13535675642437495,1.632886432412035,0.0,0.0,0.0,0.0,0.8,0.0
B136,D,0,10.0,20,0.0,-1.2610040119106007,-1.3642620543055632,-1.2772246886937266,-0.9646108518965303,-0.17175288147364848,320.77769708917157,3207.7769708917162,1.0,1.0,1.0,1.0,1.0
B136,D,0,0.0,20,0.0,1.1673857875114597,1.0731887254673345,1.155705085483246,-0.26370139465192727,0.141826556334392,320.77769708917157,0.0,0.0,0.1,0.05,1.0,0.0
B136,D,5,10.0,20,0.0,0.6386015395891924,0.5968720133626477,0.631049715124054,-0.25439924202447844,0.07170494764483526,65.58680126384404,655.8680126384404,1.0,1.0,1.0,1.0,1.0
B136,D,5,0.0,20,0.0,1.1392725946258742,1.0973136875113632,1.1312876173189974,-0.24928100141934173,0.14444855904965348,65.58680126384404,0.0,0.0,0.0,0.0,1.0,0.0
B136,D,21,10.0,20,0.0,1.01801175220597,0.9408055698023843,1.0743725943159825,-0.25627611174636666,0.12114829148513406,16.96549646498797,169.65496464987973,0.15,0.4,0.4,1.0,0.05
B136,D,21,0.0,20,0.0,1.1479491943885292,1.0709850535067562,1.2036190403583893,-0.2550752091342502,0.1404263553105487,16.96549646498797,0.0,0.0,0.15,0.05,1.0,0.0
B136,D,63,10.0,20,0.0,1.1159852715998928,1.0302399363793842,1.0702973434328185,-0.2505816798039129,0.13313974284804564,6.843144676031228,68.4314467603123,0.0,0.2,0.1,1.0,0.0
B136,D,63,0.0,20,0.0,1.168310652569406,1.0832455312610567,1.1239191343702928,-0.2502994491199743,0.14086640393123917,6.843144676031228,0.0,0.0,0.0,0.0,1.0,0.0
B136,D,126,10.0,20,0.0,1.138579390299913,1.0664410109996676,1.1241436904856152,-0.25058167980391277,0.13793092894123127,4.34205895255524,43.420589525552394,0.0,0.05,0.05,1.0,0.0
B136,D,126,0.0,20,0.0,1.1722881300886843,1.0996147433376255,1.158180575898485,-0.2502994491199743,0.14290996671989742,4.34205895255524,0.0,0.0,0.05,0.0,1.0,0.0
B136,W,0,10.0,20,0.0,0.6250210669261597,0.5459407660915464,0.6517549923739194,-0.2583470428550396,0.06523834034601095,66.58192192003224,665.8192192003223,1.0,1.0,1.0,1.0,1.0
B136,W,0,0.0,20,0.0,1.141605204775552,1.0540318797413881,1.1665124673095337,-0.2499801639547014,0.1384886261581746,66.58192192003224,0.0,0.0,0.05,0.05,1.0,0.0
B136,W,5,10.0,20,0.0,0.6877817932881817,0.5979295664264725,0.7126973077258494,-0.25444390168190467,0.07324209725666153,55.92696520005745,559.2696520005745,1.0,1.0,1.0,1.0,1.0
B136,W,5,0.0,20,0.0,1.1190313705229809,1.026701210098942,1.1402613849185155,-0.2502923273862746,0.135160590048934,55.92696520005745,0.0,0.0,0.2,0.05,1.0,0.0
B136,W,21,10.0,20,0.0,1.0404011291674742,0.9673599254012192,1.041747676648674,-0.25917912947447375,0.12490341207103628,14.028892961598705,140.28892961598703,0.1,0.4,0.3,1.0,0.05
B136,W,21,0.0,20,0.0,1.1497746428173752,1.0764249054054282,1.1526001475360486,-0.25800352591521636,0.1408549650454035,14.028892961598705,0.0,0.0,0.05,0.0,1.0,0.0
B136,W,63,10.0,20,0.0,1.132732089563169,1.0419382415870029,1.1603064213794196,-0.2582130847612335,0.1356088280059503,5.772009514866519,57.72009514866519,0.15,0.05,0.05,1.0,0.0
B136,W,63,0.0,20,0.0,1.1780456344436265,1.0858446500140184,1.2049535545999523,-0.25809474197340887,0.14219121740469676,5.772009514866519,0.0,0.05,0.05,0.0,1.0,0.0
B136,W,126,10.0,20,0.0,1.157259360800923,1.0688282723002238,1.213385974105829,-0.24972667187260456,0.13929795628340913,3.2830477148272394,32.83047714827239,0.05,0.15,0.05,1.0,0.0
B136,W,126,0.0,20,0.0,1.1829018056332115,1.0937555142515574,1.2410656347233417,-0.24864207980625685,0.14306712461505477,3.2830477148272394,0.0,0.0,0.1,0.0,1.0,0.0
B136,M,0,10.0,20,0.0,1.0458036744142145,0.9355333351241413,1.0150212763474584,-0.25706774744084127,0.12070681380833792,15.371555859980736,153.71555859980737,0.1,0.45,0.35,1.0,0.1
B136,M,0,0.0,20,0.0,1.1653476907349773,1.0530468844003342,1.1343352629199595,-0.25621019608198814,0.13803971705767393,15.371555859980736,0.0,0.0,0.05,0.0,1.0,0.0
B136,M,5,10.0,20,0.0,1.0458036744142145,0.9355333351241413,1.0150212763474584,-0.25706774744084127,0.12070681380833792,15.371555859980736,153.71555859980737,0.1,0.45,0.35,1.0,0.1
B136,M,5,0.0,20,0.0,1.1653476907349773,1.0530468844003342,1.1343352629199595,-0.25621019608198814,0.13803971705767393,15.371555859980736,0.0,0.0,0.05,0.0,1.0,0.0
B136,M,21,10.0,20,0.05,1.0559587799263424,0.9629552539050188,1.0336795705092932,-0.25324326810818465,0.12545608142434916,11.376697212728164,113.76697212728166,0.05,0.4,0.2,0.95,0.0
B136,M,21,0.0,20,0.05,1.1470579081810592,1.0505125668326667,1.1206708850010665,-0.2532135992537416,0.1383806508879366,11.376697212728164,0.0,0.0,0.05,0.0,0.95,0.0
B136,M,63,10.0,20,0.05,1.1177963353343272,1.0309372593949666,1.1226331891469452,-0.24620224970182503,0.13183089149000182,4.917167416850062,49.17167416850062,0.0,0.2,0.15,0.95,0.0
B136,M,63,0.0,20,0.05,1.1570546480532742,1.0694922764945654,1.1620630874100601,-0.24616488875990566,0.13732866200893834,4.917167416850062,0.0,0.0,0.1,0.0,0.95,0.0
B136,M,126,10.0,20,0.05,1.1251657855372938,1.068773434535868,1.1901577922737219,-0.24620224970182514,0.1373887092036672,2.742232378299651,27.422323782996507,0.0,0.0,0.0,0.95,0.0
B136,M,126,0.0,20,0.05,1.1452939210605424,1.0903601359376482,1.211235008779292,-0.24616488875990572,0.14049291730697888,2.742232378299651,0.0,0.0,0.0,0.0,0.95,0.0
B136,Q,0,10.0,20,0.0,1.0792720998803151,1.008620843773793,1.0741129372350267,-0.2432183656539304,0.12899565871535712,5.0913950593188675,50.91395059318868,0.0,0.25,0.05,1.0,0.0
B136,Q,0,0.0,20,0.0,1.1186571026085255,1.0484380635360813,1.1158365283306324,-0.2432183656539305,0.1347768236180903,5.0913950593188675,0.0,0.0,0.05,0.05,1.0,0.0
B136,Q,5,10.0,20,0.0,1.0792720998803151,1.008620843773793,1.0741129372350267,-0.2432183656539304,0.12899565871535712,5.0913950593188675,50.91395059318868,0.0,0.25,0.05,1.0,0.0
B136,Q,5,0.0,20,0.0,1.1186571026085255,1.0484380635360813,1.1158365283306324,-0.2432183656539305,0.1347768236180903,5.0913950593188675,0.0,0.0,0.05,0.05,1.0,0.0
B136,Q,21,10.0,20,0.0,1.0792720998803151,1.008620843773793,1.0741129372350267,-0.2432183656539304,0.12899565871535712,5.0913950593188675,50.91395059318868,0.0,0.25,0.05,1.0,0.0
B136,Q,21,0.0,20,0.0,1.1186571026085255,1.0484380635360813,1.1158365283306324,-0.2432183656539305,0.1347768236180903,5.0913950593188675,0.0,0.0,0.05,0.05,1.0,0.0
B136,Q,63,10.0,20,0.0,1.1276765441633938,1.0417151951865609,1.1277854146764208,-0.2432183656539304,0.13596790448257312,3.863443524820687,38.634435248206884,0.0,0.1,0.1,1.0,0.0
B136,Q,63,0.0,20,0.0,1.1583011662886238,1.071212194650866,1.1578783488596274,-0.2432183656539305,0.14034105658612617,3.863443524820687,0.0,0.0,0.1,0.1,1.0,0.0
B136,Q,126,10.0,20,0.15,1.1628136631863224,1.0646544103859348,1.1650105204177361,-0.23976441374847612,0.13814513245427396,2.134301433981006,21.34301433981007,0.05,0.0,0.0,0.85,0.0
B136,Q,126,0.0,20,0.15,1.1799945717612559,1.0811015006216085,1.1818108011703417,-0.23976441374847635,0.14058094492512208,2.134301433981006,0.0,0.05,0.0,0.0,0.85,0.0
