default,pool,panel,book,cost,pool_empty,n_pool,n_arms,moved_off_control,cell_arms_pass4b,TO_ratio,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,d_OOS_Sharpe,d_OOS_CAGR,d_OOS_MaxDD,rand_pctile,v1_OOS_Sharpe,v2_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beat_v2,beat_spy,arm,TO,pass4a_v2,pass4a_v1,pass4b,fail4b,pass4b_oos,fail4b_oos,full_CAGR,full_Sharpe,full_MaxDD,H1,H2
MENU_SEP,P_S1,broad,S3-25,25.0,False,7,17,True,0,0.9688699447255219,0.10157077520641478,0.8272190032166988,-0.17754637151702468,0.8330664817922117,0.10366719591645746,-0.19074819223847017,-0.005847478575512821,-0.002096420710042679,0.01320182072144549,0.42857142857142855,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,MENU_SEP(7),11.756474393166211,False,True,False,"H2,OOS,CAGR",False,"H1,OOS,CAGR",0.10481605351662227,0.8975153039521245,-0.1775463715170248,1.0810035135276774,0.7526830724212733
MENU_NET,P_S1,broad,S3-25,25.0,False,7,17,True,0,0.9507618243242454,0.10211881154666558,0.8311336929386332,-0.1775417506114203,0.8330664817922117,0.10366719591645746,-0.19074819223847017,-0.0019327888535785043,-0.0015483843697918775,0.01320644162704987,0.5714285714285714,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,MENU_NET(7),11.536746601046199,False,True,False,"H2,OOS,CAGR",False,"H1,OOS,CAGR",0.10542280966387807,0.9021269968219878,-0.1775417506114203,1.08660267377159,0.7565227828394189
K_Sharpe,P_S1,broad,S3-25,25.0,False,7,17,True,0,0.8120756878264396,0.09322478826442304,0.8062612469191933,-0.17256331906801603,0.8330664817922117,0.10366719591645746,-0.19074819223847017,-0.026805234873018335,-0.010442407652034413,0.01818487317045414,0.14285714285714285,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,ebud-0.10,9.853899464235166,False,True,False,"H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",0.09953828911142648,0.9102922170663815,-0.17256331906801625,1.1462452962658816,0.7289214922148111
K_CAGR,P_S1,broad,S3-25,25.0,False,7,17,True,0,1.0004817389148124,0.10861642865149479,0.8501374656412224,-0.16694488241176297,0.8330664817922117,0.10366719591645746,-0.19074819223847017,0.017070983849010735,0.004949232735037334,0.023803309826707197,0.8571428571428571,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,band3-rw,12.140058640909308,False,True,False,"H2,OOS",False,"H1,OOS",0.11221016177435339,0.9160399808872792,-0.1669448824117632,1.0869445835967444,0.7768054015269951
K_Random,P_S1,broad,S3-25,25.0,False,7,17,True,0,1.039088721173018,0.10623030390652688,0.8346277636691086,-0.18664920550799025,0.8330664817922117,0.10366719591645746,-0.19074819223847017,0.0015612818768969694,0.0025631079900694242,0.0040989867304799255,0.7142857142857143,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,g200-rw,12.608523991482855,False,True,False,"H2,OOS",False,"H1,OOS,CAGR",0.1088935899103669,0.8964157253360563,-0.18664920550799013,1.0655430653210032,0.7607116906352044
D_NONE,P_ALL,broad,S3-50,0.0,False,17,17,False,8,1.0,0.10731893599453723,1.1364956216115583,-0.1298976318351519,1.1364956216115583,0.10731893599453723,-0.1298976318351519,0.0,0.0,0.0,0.8235294117647058,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,control,10.97811362135483,False,True,True,-,False,CAGR,0.11091123003991776,1.2318802290436472,-0.1298976318351518,1.4367290203486682,1.0667277858400726
MENU_SEP,P_ALL,broad,S3-50,0.0,False,17,17,True,8,1.0006342996308664,0.10262102920312421,1.1212061019363335,-0.12078266370590773,1.1364956216115583,0.10731893599453723,-0.1298976318351519,-0.015289519675224739,-0.00469790679141302,0.009114968129244172,0.7058823529411765,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,MENU_SEP(17),10.985077034772463,True,True,True,-,False,CAGR,0.10741269463661851,1.2146096402167041,-0.12078266370590762,1.407177756661303,1.0500218416978466
MENU_NET,P_ALL,broad,S3-50,0.0,False,17,17,True,8,0.969439063748436,0.10262102920312421,1.1212061019363335,-0.12078266370590773,1.1364956216115583,0.10731893599453723,-0.1298976318351519,-0.015289519675224739,-0.00469790679141302,0.009114968129244172,0.7058823529411765,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,MENU_NET(17),10.642612190810178,True,True,True,-,False,CAGR,0.10741269463661851,1.2146096402167041,-0.12078266370590762,1.407177756661303,1.0500218416978466
K_Sharpe,P_ALL,broad,S3-50,0.0,False,17,17,True,8,0.8355115219315596,0.10021304136035725,1.1208548245243257,-0.118665005366005,1.1364956216115583,0.10731893599453723,-0.1298976318351519,-0.01564079708723254,-0.007105894634179988,0.011232626469146911,0.6470588235294118,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,ebud-0.10,9.17234041971576,True,True,False,CAGR,False,CAGR,0.10557867660207254,1.2477384483245173,-0.11866500536600522,1.4972970520848459,1.0510621258242592
K_CAGR,P_ALL,broad,S3-50,0.0,False,17,17,True,8,0.989319316934597,0.12015826729437418,1.1511748812564182,-0.11718664173887572,1.1364956216115583,0.10731893599453723,-0.1298976318351519,0.014679259644859943,0.012839331299836942,0.012710990096276187,0.8823529411764706,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,band3-rw,10.860859869109154,True,True,True,-,True,-,0.12714803521545925,1.2431843748867921,-0.11718664173887572,1.4172673553149413,1.0884861986834014
K_Random,P_ALL,broad,S3-50,0.0,False,17,17,True,8,0.989319316934597,0.12015826729437418,1.1511748812564182,-0.11718664173887572,1.1364956216115583,0.10731893599453723,-0.1298976318351519,0.014679259644859943,0.012839331299836942,0.012710990096276187,0.8823529411764706,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,band3-rw,10.860859869109154,True,True,True,-,True,-,0.12714803521545925,1.2431843748867921,-0.11718664173887572,1.4172673553149413,1.0884861986834014
D_NONE,P_S1,broad,S3-50,0.0,False,13,17,False,8,1.0,0.10731893599453723,1.1364956216115583,-0.1298976318351519,1.1364956216115583,0.10731893599453723,-0.1298976318351519,0.0,0.0,0.0,0.7692307692307693,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,control,10.97811362135483,False,True,True,-,False,CAGR,0.11091123003991776,1.2318802290436472,-0.1298976318351518,1.4367290203486682,1.0667277858400726
MENU_SEP,P_S1,broad,S3-50,0.0,False,13,17,True,8,1.0077081278254418,0.10545106974264162,1.1254015851504622,-0.12567500517899943,1.1364956216115583,0.10731893599453723,-0.1298976318351519,-0.01109403646109608,-0.0018678662518956113,0.004222626656152473,0.6153846153846154,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,MENU_SEP(13),11.062734324430457,False,True,True,-,False,CAGR,0.11042125567980143,1.2209910538156141,-0.12567500517899943,1.416293604190612,1.0549818149908265
MENU_NET,P_S1,broad,S3-50,0.0,False,13,17,True,8,0.972286705708569,0.10545106974264162,1.1254015851504622,-0.12567500517899943,1.1364956216115583,0.10731893599453723,-0.1298976318351519,-0.01109403646109608,-0.0018678662518956113,0.004222626656152473,0.6153846153846154,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,MENU_NET(13),10.673873927801456,False,True,True,-,False,CAGR,0.11042125567980143,1.2209910538156141,-0.12567500517899943,1.416293604190612,1.0549818149908265
K_Sharpe,P_S1,broad,S3-50,0.0,False,13,17,True,8,0.8355115219315596,0.10021304136035725,1.1208548245243257,-0.118665005366005,1.1364956216115583,0.10731893599453723,-0.1298976318351519,-0.01564079708723254,-0.007105894634179988,0.011232626469146911,0.5384615384615384,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,ebud-0.10,9.17234041971576,True,True,False,CAGR,False,CAGR,0.10557867660207254,1.2477384483245173,-0.11866500536600522,1.4972970520848459,1.0510621258242592
K_CAGR,P_S1,broad,S3-50,0.0,False,13,17,True,8,0.989319316934597,0.12015826729437418,1.1511748812564182,-0.11718664173887572,1.1364956216115583,0.10731893599453723,-0.1298976318351519,0.014679259644859943,0.012839331299836942,0.012710990096276187,0.8461538461538461,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,band3-rw,10.860859869109154,True,True,True,-,True,-,0.12714803521545925,1.2431843748867921,-0.11718664173887572,1.4172673553149413,1.0884861986834014
K_Random,P_S1,broad,S3-50,0.0,False,13,17,True,8,1.0762929634132088,0.11633606777704175,1.1285548593382064,-0.14022779596673163,1.1364956216115583,0.10731893599453723,-0.1298976318351519,-0.007940762273351831,0.009017131782504517,-0.010330164131579722,0.6153846153846154,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,g200-rw,11.815666442214903,False,True,True,-,True,-,0.12165087569555166,1.2158042652504983,-0.14022779596673118,1.3920925015258157,1.0626426333245027
D_NONE,P_ALL,broad,S3-50,10.0,False,17,17,False,2,1.0,0.095696604620775,1.0237534263327723,-0.1307771720535421,1.0237534263327723,0.095696604620775,-0.1307771720535421,0.0,0.0,0.0,0.8235294117647058,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,control,10.97811362135483,False,True,False,CAGR,False,"H1,CAGR",0.09878664637474333,1.1079508814030448,-0.13077717205354222,1.2954716934506445,0.9566074479348358
MENU_SEP,P_ALL,broad,S3-50,10.0,False,17,17,True,2,0.9999761091067753,0.09078842176348778,1.0027586571795717,-0.12185628758228795,1.0237534263327723,0.095696604620775,-0.1307771720535421,-0.020994769153200643,-0.004908182857287224,0.008920884471254165,0.5882352941176471,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,MENU_SEP(17),10.977851344414493,False,True,False,CAGR,False,"H1,CAGR",0.09524495317487469,1.0886387055380422,-0.12185628758228773,1.2698923894123892,0.9337311786161151
MENU_NET,P_ALL,broad,S3-50,10.0,False,17,17,True,2,0.968680000808126,0.09111348622126125,1.0060433099150103,-0.12179551779964215,1.0237534263327723,0.095696604620775,-0.1307771720535421,-0.01771011641776199,-0.0045831183995137525,0.008981654253899962,0.6470588235294118,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,MENU_NET(17),10.634279111605695,False,True,False,CAGR,False,"H1,CAGR",0.09562103431753832,1.092564240755078,-0.12179551779964226,1.2746434834577625,0.9369390404649185
K_Sharpe,P_ALL,broad,S3-50,10.0,False,17,17,True,2,0.8355115219315596,0.09031723070181474,1.0191681384213345,-0.11938461936188915,1.0237534263327723,0.095696604620775,-0.1307771720535421,-0.004585287911437863,-0.005379373918960262,0.011392552691652957,0.7058823529411765,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,ebud-0.10,9.17234041971576,False,True,False,CAGR,False,CAGR,0.09548933184573039,1.1377497039920224,-0.11938461936188938,1.3733313201474187,0.9517769281553299
K_CAGR,P_ALL,broad,S3-50,10.0,False,17,17,True,2,0.989319316934597,0.10820086833949616,1.0472659965549593,-0.11819308813854568,1.0237534263327723,0.095696604620775,-0.1307771720535421,0.023512570222187,0.012504263718721154,0.012584083914996436,0.9411764705882353,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,band3-rw,10.860859869109154,True,True,True,-,True,-,0.11497804344852036,1.1350069547139356,-0.11819308813854534,1.3023599236507377,0.9861152658369153
K_Random,P_ALL,broad,S3-50,10.0,False,17,17,True,2,0.9602774106253217,0.0855839821919877,0.9882278541085898,-0.11544564167835414,1.0237534263327723,0.095696604620775,-0.1307771720535421,-0.03552557222418251,-0.010112622428787299,0.015331530375187974,0.47058823529411764,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,ddctl-8/.5/high,10.542034521865189,False,True,False,CAGR,False,"H1,CAGR",0.08742390938891198,1.0562839440446958,-0.11544564167835436,1.2313629442102278,0.9113222067874716
D_NONE,P_S1,broad,S3-50,10.0,False,3,17,False,2,1.0,0.095696604620775,1.0237534263327723,-0.1307771720535421,1.0237534263327723,0.095696604620775,-0.1307771720535421,0.0,0.0,0.0,0.6666666666666666,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,control,10.97811362135483,False,True,False,CAGR,False,"H1,CAGR",0.09878664637474333,1.1079508814030448,-0.13077717205354222,1.2954716934506445,0.9566074479348358
MENU_SEP,P_S1,broad,S3-50,10.0,False,3,17,True,2,1.0619699069004063,0.10011658797664724,1.0142304167606155,-0.12537993172895434,1.0237534263327723,0.095696604620775,-0.1307771720535421,-0.009523009572156793,0.004419983355872237,0.005397240324587771,0.3333333333333333,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,MENU_SEP(3),11.65842630041227,False,True,True,-,False,"H1,CAGR",0.10664433811975904,1.0975238451498126,-0.12537993172895423,1.259340672447591,0.9507076752745429
MENU_NET,P_S1,broad,S3-50,10.0,False,3,17,True,2,1.0418056554227948,0.10035925118937916,1.0164404148164103,-0.1253645476293258,1.0237534263327723,0.095696604620775,-0.1307771720535421,-0.007313011516361989,0.004662646568604156,0.005412624424216306,0.6666666666666666,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,MENU_NET(3),11.437060856601478,False,True,True,-,False,"H1,CAGR",0.10688905137047966,1.0997945808066338,-0.12536454762932614,1.261814653991002,0.9527983064067755
K_Sharpe,P_S1,broad,S3-50,10.0,False,3,17,True,2,0.989319316934597,0.10820086833949616,1.0472659965549593,-0.11819308813854568,1.0237534263327723,0.095696604620775,-0.1307771720535421,0.023512570222187,0.012504263718721154,0.012584083914996436,0.6666666666666666,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,band3-rw,10.860859869109154,True,True,True,-,True,-,0.11497804344852036,1.1350069547139356,-0.11819308813854534,1.3023599236507377,0.9861152658369153
K_CAGR,P_S1,broad,S3-50,10.0,False,3,17,True,2,0.989319316934597,0.10820086833949616,1.0472659965549593,-0.11819308813854568,1.0237534263327723,0.095696604620775,-0.1307771720535421,0.023512570222187,0.012504263718721154,0.012584083914996436,0.6666666666666666,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,band3-rw,10.860859869109154,True,True,True,-,True,-,0.11497804344852036,1.1350069547139356,-0.11819308813854534,1.3023599236507377,0.9861152658369153
K_Random,P_S1,broad,S3-50,10.0,False,3,17,True,2,1.0762929634132088,0.10335977518379735,1.0142413586337058,-0.14155247807430804,1.0237534263327723,0.095696604620775,-0.1307771720535421,-0.00951206769906654,0.007663170563022348,-0.010775306020765929,0.3333333333333333,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,g200-rw,11.815666442214903,False,True,True,-,False,"H1,CAGR",0.10848196178880842,1.0958636933038302,-0.14155247807430826,1.2636369226339943,0.9498812184193508
D_NONE,P_ALL,broad,S3-50,25.0,False,17,17,False,0,1.0,0.07848621966350211,0.8542248171120582,-0.13209529111332152,0.8542248171120582,0.07848621966350211,-0.13209529111332152,0.0,0.0,0.0,0.7647058823529411,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,control,10.97811362135483,False,True,False,"H2,OOS,CAGR",False,"H1,OOS,CAGR",0.08084173679008044,0.9215475526019057,-0.13209529111332163,1.082848448221767,0.7910619717961765
MENU_SEP,P_ALL,broad,S3-50,25.0,False,17,17,True,0,0.9943532520236122,0.07234423875361906,0.8200888386637802,-0.1234649527199857,0.8542248171120582,0.07848621966350211,-0.13209529111332152,-0.03413597844827798,-0.006141980909883049,0.008630338393335824,0.5294117647058824,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,MENU_SEP(17),10.916122980478889,False,True,False,"H2,OOS,CAGR",False,"H1,OOS,CAGR",0.07677655116726623,0.8975349916828217,-0.12346495271998537,1.0644827907201142,0.75340004147544
MENU_NET,P_ALL,broad,S3-50,25.0,False,17,17,True,0,0.9629159352603566,0.07316153444789952,0.8285548301979293,-0.12331320932071266,0.8542248171120582,0.07848621966350211,-0.13209529111332152,-0.025669986914128917,-0.005324685215602587,0.008782081792608865,0.5882352941176471,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,MENU_NET(17),10.571000545101345,False,True,False,"H2,OOS,CAGR",False,"H1,OOS,CAGR",0.07770553442390771,0.907471650835022,-0.12331320932071232,1.0763101891471387,0.7616894766538026
K_Sharpe,P_ALL,broad,S3-50,25.0,False,17,17,True,0,0.8355115219315596,0.07563668552375513,0.8662836361483274,-0.12046323193927155,0.8542248171120582,0.07848621966350211,-0.13209529111332152,0.012058819036269153,-0.0028495341397469787,0.011632059174049969,0.8823529411764706,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,ebud-0.10,9.17234041971576,False,True,False,"H2,OOS,CAGR",False,"H1,OOS,CAGR",0.08052410762800233,0.97231372898604,-0.12046323193927155,1.1867069916761188,0.802530830736289
K_CAGR,P_ALL,broad,S3-50,25.0,False,17,17,True,0,0.989319316934597,0.09049807044507907,0.8910046145933636,-0.11970126503092626,0.8542248171120582,0.07848621966350211,-0.13209529111332152,0.03677979748130533,0.01201185078157696,0.01239402608239526,0.9411764705882353,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,band3-rw,10.860859869109154,False,True,False,"H2,CAGR",False,"H1,CAGR",0.09696317035349367,0.9722976672467177,-0.11970126503092571,1.1294673361254757,0.8321833230899529
K_Random,P_ALL,broad,S3-50,25.0,False,17,17,True,0,0.8355115219315596,0.07563668552375513,0.8662836361483274,-0.12046323193927155,0.8542248171120582,0.07848621966350211,-0.13209529111332152,0.012058819036269153,-0.0028495341397469787,0.011632059174049969,0.8823529411764706,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,ebud-0.10,9.17234041971576,False,True,False,"H2,OOS,CAGR",False,"H1,OOS,CAGR",0.08052410762800233,0.97231372898604,-0.12046323193927155,1.1867069916761188,0.802530830736289
D_NONE,P_S1,broad,S3-50,25.0,False,1,17,False,0,1.0,0.07848621966350211,0.8542248171120582,-0.13209529111332152,0.8542248171120582,0.07848621966350211,-0.13209529111332152,0.0,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,control,10.97811362135483,False,True,False,"H2,OOS,CAGR",False,"H1,OOS,CAGR",0.08084173679008044,0.9215475526019057,-0.13209529111332163,1.082848448221767,0.7910619717961765
MENU_SEP,P_S1,broad,S3-50,25.0,False,1,17,True,0,0.989319316934597,0.09049807044507907,0.8910046145933636,-0.11970126503092626,0.8542248171120582,0.07848621966350211,-0.13209529111332152,0.03677979748130533,0.01201185078157696,0.01239402608239526,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,MENU_SEP(1),10.860859869109154,False,True,False,"H2,CAGR",False,"H1,CAGR",0.09696317035349367,0.9722976672467177,-0.11970126503092571,1.1294673361254757,0.8321833230899529
MENU_NET,P_S1,broad,S3-50,25.0,False,1,17,True,0,0.989319316934597,0.09049807044507907,0.8910046145933636,-0.11970126503092626,0.8542248171120582,0.07848621966350211,-0.13209529111332152,0.03677979748130533,0.01201185078157696,0.01239402608239526,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,MENU_NET(1),10.860859869109154,False,True,False,"H2,CAGR",False,"H1,CAGR",0.09696317035349367,0.9722976672467177,-0.11970126503092571,1.1294673361254757,0.8321833230899529
K_Sharpe,P_S1,broad,S3-50,25.0,False,1,17,True,0,0.989319316934597,0.09049807044507907,0.8910046145933636,-0.11970126503092626,0.8542248171120582,0.07848621966350211,-0.13209529111332152,0.03677979748130533,0.01201185078157696,0.01239402608239526,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,band3-rw,10.860859869109154,False,True,False,"H2,CAGR",False,"H1,CAGR",0.09696317035349367,0.9722976672467177,-0.11970126503092571,1.1294673361254757,0.8321833230899529
K_CAGR,P_S1,broad,S3-50,25.0,False,1,17,True,0,0.989319316934597,0.09049807044507907,0.8910046145933636,-0.11970126503092626,0.8542248171120582,0.07848621966350211,-0.13209529111332152,0.03677979748130533,0.01201185078157696,0.01239402608239526,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,band3-rw,10.860859869109154,False,True,False,"H2,CAGR",False,"H1,CAGR",0.09696317035349367,0.9722976672467177,-0.11970126503092571,1.1294673361254757,0.8321833230899529
K_Random,P_S1,broad,S3-50,25.0,False,1,17,True,0,0.989319316934597,0.09049807044507907,0.8910046145933636,-0.11970126503092626,0.8542248171120582,0.07848621966350211,-0.13209529111332152,0.03677979748130533,0.01201185078157696,0.01239402608239526,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,band3-rw,10.860859869109154,False,True,False,"H2,CAGR",False,"H1,CAGR",0.09696317035349367,0.9722976672467177,-0.11970126503092571,1.1294673361254757,0.8321833230899529
D_NONE,P_ALL,broad,S4-50,0.0,False,17,17,False,9,1.0,0.11248791804683234,1.1649232119526003,-0.13875634814541737,1.1649232119526003,0.11248791804683234,-0.13875634814541737,0.0,0.0,0.0,0.7647058823529411,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,control,11.058385000398642,False,True,True,-,True,-,0.11282844117000979,1.2167085689328934,-0.13875634814541749,1.3540571308037084,1.1038438248498788
MENU_SEP,P_ALL,broad,S4-50,0.0,False,17,17,True,9,0.9993855174019379,0.10716555630814129,1.1532690709954072,-0.12533716043289844,1.1649232119526003,0.11248791804683234,-0.13875634814541737,-0.011654140957193082,-0.0053223617386910504,0.013419187712518932,0.7058823529411765,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,MENU_SEP(17),11.051589815253227,False,True,True,-,False,CAGR,0.10876770608628639,1.2025984344367218,-0.12533716043289833,1.3313992017377716,1.0899760605117343
MENU_NET,P_ALL,broad,S4-50,0.0,False,17,17,True,9,0.9678663903278396,0.10716555630814129,1.1532690709954072,-0.12533716043289844,1.1649232119526003,0.11248791804683234,-0.13875634814541737,-0.011654140957193082,-0.0053223617386910504,0.013419187712518932,0.7058823529411765,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,MENU_NET(17),10.703039173191359,False,True,True,-,False,CAGR,0.10876770608628639,1.2025984344367218,-0.12533716043289833,1.3313992017377716,1.0899760605117343
K_Sharpe,P_ALL,broad,S4-50,0.0,False,17,17,True,9,0.8426913393586584,0.10398831540754538,1.1360720858320812,-0.12717222033927877,1.1649232119526003,0.11248791804683234,-0.13875634814541737,-0.0288511261205191,-0.008499602639286952,0.0115841278061386,0.5294117647058824,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,ebud-0.10,9.31880526712963,False,True,False,CAGR,False,CAGR,0.10607122980290362,1.2159333782234354,-0.12717222033927844,1.3918668953692823,1.0746556684126602
K_CAGR,P_ALL,broad,S4-50,0.0,False,17,17,True,9,0.9917124606430952,0.12455441271959922,1.191150376722358,-0.1245530183393031,1.1649232119526003,0.11248791804683234,-0.13875634814541737,0.026227164769757616,0.012066494672766881,0.014203329806114273,0.9411764705882353,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,band3-rw,10.966738199484032,False,True,True,-,True,-,0.1271345237143673,1.2332728422964976,-0.12455301833930343,1.3398647976707636,1.1360938115527526
K_Random,P_ALL,broad,S4-50,0.0,False,17,17,True,9,1.0095903918591467,0.10933936371196196,1.1476848520646479,-0.15592538385606092,1.1649232119526003,0.11248791804683234,-0.13875634814541737,-0.017238359887952415,-0.0031485543348703793,-0.017169035710643543,0.5882352941176471,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,stop25,11.164439245881775,False,True,True,-,True,-,0.11080229061113034,1.2052032625954447,-0.1559253838560608,1.3495646540305575,1.0839851599299937
D_NONE,P_S1,broad,S4-50,0.0,False,13,17,False,9,1.0,0.11248791804683234,1.1649232119526003,-0.13875634814541737,1.1649232119526003,0.11248791804683234,-0.13875634814541737,0.0,0.0,0.0,0.6923076923076923,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,control,11.058385000398642,False,True,True,-,True,-,0.11282844117000979,1.2167085689328934,-0.13875634814541749,1.3540571308037084,1.1038438248498788
MENU_SEP,P_S1,broad,S4-50,0.0,False,13,17,True,9,1.0076647989127017,0.10982632956065386,1.1548206430961276,-0.13325442504215046,1.1649232119526003,0.11248791804683234,-0.13875634814541737,-0.010102568856472649,-0.002661588486178479,0.005501923103266915,0.6153846153846154,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,MENU_SEP(13),11.143145297725935,False,True,True,-,True,-,0.11162774297965417,1.207349389309485,-0.13325442504215068,1.3398994202529273,1.0921076000728063
MENU_NET,P_S1,broad,S4-50,0.0,False,13,17,True,9,0.9715512439570743,0.10982632956065386,1.1548206430961276,-0.13325442504215046,1.1649232119526003,0.11248791804683234,-0.13875634814541737,-0.010102568856472649,-0.002661588486178479,0.005501923103266915,0.6153846153846154,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,MENU_NET(13),10.743787703293552,False,True,True,-,True,-,0.11162774297965417,1.207349389309485,-0.13325442504215068,1.3398994202529273,1.0921076000728063
K_Sharpe,P_S1,broad,S4-50,0.0,False,13,17,True,9,0.8426913393586584,0.10398831540754538,1.1360720858320812,-0.12717222033927877,1.1649232119526003,0.11248791804683234,-0.13875634814541737,-0.0288511261205191,-0.008499602639286952,0.0115841278061386,0.46153846153846156,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,ebud-0.10,9.31880526712963,False,True,False,CAGR,False,CAGR,0.10607122980290362,1.2159333782234354,-0.12717222033927844,1.3918668953692823,1.0746556684126602
