cell,panel,book,cost,sel,arm,m,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
broad|TOP20|25,broad,TOP20,25.0,S3,ebud-0.10,1.0,0.10539299399804758,0.7510865702437203,-0.23016855578352646
broad|TOP20|25,broad,TOP20,25.0,S4,ebud-0.10,1.0,0.10539299399804758,0.7510865702437203,-0.23016855578352646
broad|EWall|10,broad,EWall,10.0,S0,vol60-dg,1.0,0.12011126700793429,1.1224553129457142,-0.18696236312424186
broad|EWall|10,broad,EWall,10.0,S1,vol60-dg,1.0,0.12011126700793429,1.1224553129457142,-0.18696236312424186
broad|EWall|10,broad,EWall,10.0,S2,vol60-dg,1.1,0.13220761864068997,1.1218954021690963,-0.20462718746139164
broad|EWall|10,broad,EWall,10.0,S3,band3-rw,1.1,0.13221140178055357,1.0758179282548672,-0.20254510747393584
broad|EWall|10,broad,EWall,10.0,S4,band3-rw,1.0,0.12014792469678315,1.0759636446032401,-0.18528570357900875
broad|EWall|25,broad,EWall,25.0,S0,vol60-dg,1.0,0.11769385576362001,1.1020383628219215,-0.18709252316824732
broad|EWall|25,broad,EWall,25.0,S1,vol60-dg,1.0,0.11769385576362001,1.1020383628219215,-0.18709252316824732
broad|EWall|25,broad,EWall,25.0,S2,vol60-dg,1.05,0.12361264380278714,1.101812442104073,-0.19595120991932746
broad|EWall|25,broad,EWall,25.0,S3,vol60-dg,0.95,0.11177492277663026,1.1022501990529086,-0.17818683869659946
broad|EWall|25,broad,EWall,25.0,S4,vol60-dg,1.0,0.11769385576362001,1.1020383628219215,-0.18709252316824732
small|V1u|10,small,V1u,10.0,S0,ebud-0.20,1.0,0.01908476555919525,0.24417112027820617,-0.31937131448322054
small|V1u|10,small,V1u,10.0,S1,,,,,
small|V1u|10,small,V1u,10.0,S2,,,,,
small|V1u|10,small,V1u,10.0,S3,,,,,
small|V1u|10,small,V1u,10.0,S4,,,,,
small|V1u|25,small,V1u,25.0,S0,ebud-0.20,1.0,-0.011954737382619207,-0.07590118955195838,-0.37923977856856683
small|V1u|25,small,V1u,25.0,S1,,,,,
small|V1u|25,small,V1u,25.0,S2,,,,,
small|V1u|25,small,V1u,25.0,S3,,,,,
small|V1u|25,small,V1u,25.0,S4,,,,,
small|TOP20|10,small,TOP20,10.0,S0,ebud-0.20,1.0,0.16378025010645647,0.7922553146106635,-0.30167155631651643
small|TOP20|10,small,TOP20,10.0,S1,,,,,
small|TOP20|10,small,TOP20,10.0,S2,,,,,
small|TOP20|10,small,TOP20,10.0,S3,,,,,
small|TOP20|10,small,TOP20,10.0,S4,,,,,
small|TOP20|25,small,TOP20,25.0,S0,ebud-0.20,1.0,0.1353727316144473,0.681419573302655,-0.3029070451977667
small|TOP20|25,small,TOP20,25.0,S1,,,,,
small|TOP20|25,small,TOP20,25.0,S2,,,,,
small|TOP20|25,small,TOP20,25.0,S3,,,,,
small|TOP20|25,small,TOP20,25.0,S4,,,,,
small|EWall|10,small,EWall,10.0,S0,control,1.0,0.10089643214031607,0.6366624355474834,-0.36166373582084055
small|EWall|10,small,EWall,10.0,S1,,,,,
small|EWall|10,small,EWall,10.0,S2,,,,,
small|EWall|10,small,EWall,10.0,S3,,,,,
small|EWall|10,small,EWall,10.0,S4,,,,,
small|EWall|25,small,EWall,25.0,S0,ddctl-8/.5/recover,1.0,0.07553049086706154,0.6830863344772165,-0.23421384151565972
small|EWall|25,small,EWall,25.0,S1,,,,,
small|EWall|25,small,EWall,25.0,S2,,,,,
small|EWall|25,small,EWall,25.0,S3,,,,,
small|EWall|25,small,EWall,25.0,S4,,,,,
