panel,signal,target,look,full_CAGR,full_Sharpe,full_MaxDD,full_Vol,h1_CAGR,h1_Sharpe,h1_MaxDD,h1_Vol,h2_CAGR,h2_Sharpe,h2_MaxDD,h2_Vol,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_Vol,is__CAGR,is__Sharpe,is__MaxDD,is__Vol,turnover,exposure,g_mean,g_min,g_max,cap_share,ctrl_CAGR,ctrl_Sharpe,ctrl_MaxDD,ctrl_oos_Sharpe,ctrl_turnover,ctrl_keep4b,ctrl_fail4b,d_CAGR,d_Sharpe,d_MaxDD,d_oos_Sharpe,keep4a,keep4b,fail4a,fail4b
U56,COMPOSITE3,OFF,21,0.1578143852165539,1.152200994598872,-0.19127563591226449,0.13515709479309082,0.14985422354517652,1.2126878654965827,-0.13952247957155728,0.12124918178400565,0.1658260367270643,1.1127597044294906,-0.19127563591226415,0.1477542350687215,0.17284600189211563,1.1831862943616596,-0.19127563591226437,0.14351386424481374,0.1397990134833147,1.1157639886864141,-0.13952247957155728,0.1242340902100065,2.7545467683703984,0.7503304672603365,0.75,0.75,0.75,0.0,0.1578143852165539,1.152200994598872,-0.19127563591226449,1.1831862943616596,2.7545467683703984,True,-,0.0,0.0,0.0,0.0,False,True,"H1,H2,DD",-
U56,COMPOSITE3,OFF,63,0.1578143852165539,1.152200994598872,-0.19127563591226449,0.13515709479309082,0.14985422354517652,1.2126878654965827,-0.13952247957155728,0.12124918178400565,0.1658260367270643,1.1127597044294906,-0.19127563591226415,0.1477542350687215,0.17284600189211563,1.1831862943616596,-0.19127563591226437,0.14351386424481374,0.1397990134833147,1.1157639886864141,-0.13952247957155728,0.1242340902100065,2.7545467683703984,0.7503304672603365,0.75,0.75,0.75,0.0,0.1578143852165539,1.152200994598872,-0.19127563591226449,1.1831862943616596,2.7545467683703984,True,-,0.0,0.0,0.0,0.0,False,True,"H1,H2,DD",-
U56,COMPOSITE3,OFF,126,0.1578143852165539,1.152200994598872,-0.19127563591226449,0.13515709479309082,0.14985422354517652,1.2126878654965827,-0.13952247957155728,0.12124918178400565,0.1658260367270643,1.1127597044294906,-0.19127563591226415,0.1477542350687215,0.17284600189211563,1.1831862943616596,-0.19127563591226437,0.14351386424481374,0.1397990134833147,1.1157639886864141,-0.13952247957155728,0.1242340902100065,2.7545467683703984,0.7503304672603365,0.75,0.75,0.75,0.0,0.1578143852165539,1.152200994598872,-0.19127563591226449,1.1831862943616596,2.7545467683703984,True,-,0.0,0.0,0.0,0.0,False,True,"H1,H2,DD",-
U56,COMPOSITE3,0.06,21,0.07894074711945942,1.1338188193165857,-0.08377199022124038,0.06913292135019923,0.08021258870617154,1.151537263529418,-0.07275859129095541,0.06908967660211329,0.07767097385984045,1.1161321932494046,-0.08377199022123927,0.06917604047492003,0.08556105446803342,1.225043195136725,-0.08377199022124027,0.06897095024614226,0.07094649777486639,1.0235373436426514,-0.07275859129095541,0.0693264508302887,3.795898021530301,0.4388807918791148,0.4382131689012026,0.08797597636532045,1.0,0.006507592190889371,0.09164035680243088,1.1511255405157135,-0.11513510349923217,1.181807494589268,1.6478861929319968,False,CAGR,-0.012699609682971458,-0.017306721199127795,0.031363113277991794,0.04323570054745707,False,False,"H1,H2",CAGR
U56,COMPOSITE3,0.06,63,0.07524042898959205,1.121430201650361,-0.10647859362233403,0.06668342423863695,0.07880134053096288,1.190665362731688,-0.06330209358010386,0.06551795797666148,0.07169286452726698,1.0549237313784579,-0.10647859362233392,0.06782774755417181,0.07876443160303248,1.1597795194437213,-0.10647859362233392,0.06733942339420011,0.07097164238875897,1.0739366159470927,-0.06330209358010386,0.06587620553991368,2.0736818426692945,0.3980967176634166,0.3972981166595929,0.13330650012228856,1.0,0.0021691973969631237,0.0830037544433535,1.1509543729501412,-0.10480806119164354,1.1815975545933912,1.5003965513395456,False,CAGR,-0.0077633254537614604,-0.029524171299780244,-0.0016705324306904856,-0.021818035149669956,False,False,"H1,H2",CAGR
U56,COMPOSITE3,0.06,126,0.06985786342493583,1.0470623863038964,-0.11743737259548004,0.06662177119496114,0.07813558077986626,1.1768999632886308,-0.08380033581787572,0.06577395086577245,0.061647379999401286,0.9207363549236346,-0.11743737259548026,0.06745512057248232,0.06967329564667257,1.0401799079428227,-0.1174373725954806,0.06691686361637803,0.07008229365291307,1.0555405142978305,-0.08380033581787572,0.06626124219807746,1.6496848395606944,0.3766501445400412,0.37579200960151365,0.1757961888229668,1.0,0.005422993492407809,0.07846969557660533,1.1508620153942117,-0.09934536985509768,1.1814850004772155,1.422477751497882,False,CAGR,-0.008611832151669496,-0.10379962909031537,-0.018092002740382362,-0.14130509253439283,False,False,"H1,H2",CAGR
U56,COMPOSITE3,0.08,21,0.10595941671440379,1.1549329377138635,-0.11043028754407824,0.09079525040137351,0.10929545072059876,1.1933983242695352,-0.09634722600681067,0.09035967230239988,0.10263490856726509,1.1168820485101802,-0.11043028754407758,0.0912281702510453,0.11337162996935879,1.2281282781030005,-0.11043028754407791,0.09082839626006521,0.09701448865650608,1.0659051812510065,-0.09634722600681067,0.09075230410238913,4.642466602371869,0.5754925695420663,0.5748975105567617,0.11730130182042726,1.0,0.05856832971800434,0.12058233667898066,1.151649707135502,-0.14901534302832864,1.1824605873654752,2.1351824471067467,True,-,-0.014622919964576875,0.00328323057836144,0.0385850554842504,0.0456676907375253,False,True,"H1,H2",-
U56,COMPOSITE3,0.08,63,0.0999091078099712,1.1206006070405954,-0.1405967692316179,0.08849556503433452,0.1045743027262589,1.1896356272015784,-0.08417942594043815,0.08679215161278815,0.09526570083625696,1.0545868584524185,-0.1405967692316178,0.09016532600254866,0.10498356865547342,1.160150845504388,-0.1405967692316179,0.08952884579087624,0.09377123504014584,1.071474818762169,-0.08417942594043815,0.0872215209785761,2.697532361228726,0.5282959221321235,0.5275699202665269,0.17774200016305142,1.0,0.01735357917570499,0.1105467164527354,1.1514771869023217,-0.13739132567181334,1.1822430657091,1.9671787958359759,True,-,-0.010637608642764196,-0.030876579861726317,-0.003205443559804566,-0.02209222020471202,False,False,"H1,H2,DD",CAGR
U56,COMPOSITE3,0.08,126,0.09393012299620951,1.0620214209750267,-0.15497761722051195,0.0882201582318535,0.10601855603004307,1.2101734012165948,-0.08902790775788028,0.08636861852126473,0.08197915927759314,0.9204644821890775,-0.15497761722051173,0.09002765633005619,0.09292602908873238,1.0400162428946174,-0.15497761722051184,0.08929848045020829,0.09515208760027938,1.0897360776525737,-0.08902790775788028,0.08689112992464959,2.1480001420132258,0.4995853986606369,0.4987800566659444,0.23439491843062238,1.0,0.007592190889370932,0.1044490611258515,1.1513676015656527,-0.1302648370996199,1.1821067405083232,1.8646448859972884,False,CAGR,-0.010518938129641997,-0.08934618059062593,-0.024712780120892064,-0.14209049761370585,False,False,"H1,H2,DD",CAGR
U56,COMPOSITE3,0.1,21,0.1310454789789781,1.170951556096927,-0.13547595081576125,0.11040638292617165,0.13544040466228235,1.221503497406226,-0.1196021172319306,0.10887460292899677,0.12666952931734898,1.1220198173637475,-0.13547595081576125,0.11191603733603364,0.13843966561086685,1.2237402968483306,-0.13547595081576136,0.11102942537788958,0.12212068900719575,1.1060353617431298,-0.1196021172319306,0.10964203642536977,5.035804852282988,0.6927504132470244,0.6922832207324343,0.1466266272755341,1.0,0.16702819956616052,0.14552713517978888,1.152035219610284,-0.17748453413401377,1.18296163351597,2.550306576428889,True,-,-0.014481656200810766,0.018916336486642926,0.042008583318252524,0.040778663332360576,False,True,"H1,H2,DD",-
