file,col,n,nrows,ncols,status,best_def,best_resid,best_form,d_PAIR,d_PAIRABS,d_PAIRPP,d_GRPMAX,deff,form,tol,is_metric,has_result_md,cited,published
2026-09-05_relative-priceability-floor_C.walkforward.csv,regret,104,108,14,UNREPRODUCED,PAIR,3.3218721973240024,OOS_rate - ctl_OOS_MaxDD,3.3218721973240024,3.6812022666479614,6.137223194229335,5.133150782434825,,,,True,True,True,True
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.walkforward.csv,regret,54,54,16,UNREPRODUCED,GRPMAX,0.1698515262175679,max(OOS_CAGR|WHOLE) - OOS_CAGR,0.17303205008400002,0.18266517588905018,0.33840265823359417,0.1698515262175679,,,,True,True,True,True
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.wfagg.csv,regret,3,3,16,UNREPRODUCED,PAIRABS,0.021980549042707104,|p_OOS_MaxDD| - |p_OOS_CAGR|,0.044934799604157416,0.021980549042707104,0.09709104057797902,0.091852846927935,,,,True,True,True,True
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.wfagg.csv,p_regret,3,3,16,UNREPRODUCED,PAIR,0.020714904157243502,p_OOS_CAGR - OOS_CAGR,0.020714904157243502,0.020714904157243502,0.06553530718524936,0.055306089140039,,,,False,True,True,True
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.walkforward.csv,regret,26,26,8,UNREPRODUCED,GRPMAX,0.11548642792549102,max(OOS_Sharpe|WHOLE) - OOS_Sharpe,0.2707198198849184,0.423859935045901,0.8893345540275855,0.11548642792549102,,,,True,True,True,True
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.walkforward.csv,regret,234,234,10,UNREPRODUCED,GRPMAX,0.20426756791312,max(vs_anchor|WHOLE) - vs_anchor,0.29269678382994324,0.44047637924276545,0.9057218732689165,0.20426756791312,,,,True,False,True,True
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.walkforward.csv,regret,12,12,9,UNREPRODUCED,PAIR,0.31763161341916124,oSharpe - isSharpe,0.31763161341916124,0.31763161341916124,0.7181727925295811,0.48832619197504057,,,,True,True,True,True
2026-09-06_is-the-de-gross-cost-a-cash-drag-identity_B.walkforward.csv,regret_oSharpe,4,4,10,UNREPRODUCED,GRPMAX,0.03769689571277586,isSharpe - max(isSharpe|WHOLE),0.059572152106261,0.059572152106261,0.07225750045209423,0.03769689571277586,,,,True,True,True,True
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.walkforward.csv,regret,12,12,10,UNREPRODUCED,GRPMAX,0.1316048814299282,pick_band - max(pick_band|WHOLE),0.1680869504388826,0.1680869504388826,0.18795079425921735,0.1316048814299282,,,,True,True,True,True
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.walkforward.csv,regret,34,34,9,UNREPRODUCED,GRPMAX,0.11548642792549102,max(OOS_Sharpe|WHOLE) - OOS_Sharpe,0.2707198198849184,0.4323742164013642,0.8893345540275855,0.11548642792549102,,,,True,True,True,True
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.walkforward.csv,regret,45,63,6,UNREPRODUCED,GRPMAX,0.16707461657086684,max(OOS_CAGR|WHOLE) - OOS_CAGR,0.28596991847009434,0.26615161167187507,0.2859699184700304,0.16707461657086684,,,,True,True,True,True
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C.walkforward.csv,regret,9,9,11,UNREPRODUCED,GRPMAX,0.0584737472523123,vs_anchor - max(vs_anchor|WHOLE),0.1375379267631078,0.1434350740519705,0.19868311208242062,0.0584737472523123,,,,True,True,True,True
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.perfile.csv,regret_S,169,169,7,UNREPRODUCED,PAIR,0.2438010190388868,share_below_001 - share_below_001,0.2438010190388868,0.2438010190388868,0.2438010190388868,0.7561989809611132,,,,True,True,True,True
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.perfile.csv,regret_D_pp,169,169,7,UNREPRODUCED,GRPMAX,19.937045931768345,max(share_below_001|WHOLE) - share_below_001,20.09494066861045,20.09494066861045,20.93704593176824,19.937045931768345,,,,True,True,True,True
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.separation.csv,rho_spread_regretS,3,3,13,UNREPRODUCED,PAIR,0.10571618994312354,flip_rate - rho_spread_rankS,0.10571618994312354,0.10571618994312354,0.44498958699383806,0.2274396637987553,,,,True,True,True,True
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.separation.csv,rho_spread_regretD,3,3,13,UNREPRODUCED,PAIR,0.2452383579792421,flip_rate - rho_rankS_rankD,0.2452383579792421,0.2452383579792421,0.5502851277951915,0.4903270013257244,,,,True,True,True,True
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.separation.csv,mean_regret_S,3,3,13,UNREPRODUCED,GRPMAX,0.030635748987176407,goodS - max(goodS|WHOLE),0.0569326085293691,0.0569326085293691,0.05693260845873738,0.030635748987176407,,,,True,True,True,True
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.separation.csv,mean_regret_D_pp,3,3,13,UNREPRODUCED,PAIR,2.68103964501905,goodS - rho_spread_flip,2.68103964501905,2.8634999221752158,3.6492595249796977,3.2706573158073597,,,,True,True,True,True
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.walkforward.csv,regret_S,72,72,18,UNREPRODUCED,PAIR,0.0780702407339962,OOS_v2_CAGR - OOS_SPY_CAGR,0.0780702407339962,0.0780702407339962,0.12000798526753953,0.11999482885259344,,,,True,True,True,True
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.walkforward.csv,regret_D_pp,72,72,18,UNREPRODUCED,PAIRPP,7.80702407339962,100*(OOS_SPY_CAGR - OOS_v2_CAGR),11.453902991161238,11.791062524235167,7.80702407339962,10.822015741554116,,,,True,True,True,True
2026-09-07_does-the-T-6.2x-ex-ante-screen-generalise_cloud.sweep.csv,regret,11,11,9,UNREPRODUCED,GRPMAX,0.0579177398722622,max(POOLED|WHOLE) - POOLED,0.14828812372177042,0.14828812372177042,0.15139139321558304,0.0579177398722622,,,,True,False,True,True
2026-09-07_is-the-ENTRY-buffer-just-n-in-disguise_cloud.walkforward.csv,regret,9,9,13,UNREPRODUCED,GRPMAX,0.1117983821555104,vs_anchor - max(vs_anchor|WHOLE),0.1563028597280893,0.1563028597280893,0.15630285972808577,0.1117983821555104,,,,True,True,True,True
2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud.walkforward.csv,regret,51,69,8,UNREPRODUCED,GRPMAX,0.1506561472115049,max(IS_Sharpe|panel|arm|conv|b|g) - IS_Sharpe,0.24019004584233694,0.24019004584233694,0.29090225161982897,0.1506561472115049,,,,True,True,True,True
2026-09-07_selection-vs-no-selection-as-the-real-question_B.null.csv,regret,100,100,19,UNREPRODUCED,PAIR,0.012818623315455503,prem_total_xc - prem_total,0.012818623315455503,0.012818623315455503,0.026427595084754785,0.0138043153962322,,,,True,True,True,True
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.walkforward.csv,regret,6,6,12,UNREPRODUCED,GRPMAX,0.03269414556684603,max(SPY_OOS_Sharpe|WHOLE) - SPY_OOS_Sharpe,0.03270730198179339,0.03270730198179339,0.0327073019817934,0.03269414556684603,,,,True,True,True,True
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.ordering.csv,regret_frac,54,54,33,UNREPRODUCED,PAIRABS,0.32914017745855484,|OOS_MaxDD_best| - |dq|,0.37166969847308823,0.32914017745855484,0.9999999999999996,0.820019158282445,,,,False,True,True,True
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B.walkforward.csv,regret_vs_oracle,108,108,12,UNREPRODUCED,PAIRPP,10.673519689293718,100*(OOS_CAGR_control - OOS_CAGR),15.406851815703366,14.507526376202076,10.673519689293718,16.704599046943013,,,,True,True,True,True
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.walkforward.csv,regret_vs_oracle,81,81,14,UNREPRODUCED,PAIRABS,0.11876960381796191,|v2_OOS_CAGR| - |v2_OOS_MaxDD|,0.12060756715139619,0.11876960381796191,0.19044886037934416,0.1315164562268704,,,,True,True,True,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.boot.csv,regret_lo,12,12,21,UNREPRODUCED,PAIR,0.025558098674364982,room_lo - margin_inst,0.025558098674364982,0.025558098674364982,0.10873565915971994,0.0969021610913221,,,,True,True,True,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.boot.csv,regret_hi,12,12,21,UNREPRODUCED,PAIR,0.021120682646236677,room_hi - margin_inst,0.021120682646236677,0.021120682646236677,0.1701241233402928,0.1396096166124371,,,,True,True,True,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.boot.csv,regret_sd,12,12,21,UNREPRODUCED,PAIRABS,0.014740917208800192,|room_inst| - |margin_inst|,0.014796193259713306,0.014740917208800192,0.14164184102583022,0.1321345760106272,,,,False,True,True,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.boot.csv,regret_nonneg,12,12,21,UNREPRODUCED,PAIR,0.5247203040822228,room_dominated - margin_lo,0.5247203040822228,0.5741381777330832,1.0,1.0,,,,False,True,True,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,pub_regret,6372,28775,8,UNREPRODUCED,GRPMAX,4.780228600017557,max(margin|WHOLE) - margin,5.211488362155477,5.606166244552825,6.137223194229335,4.780228600017557,,,,True,True,True,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.regretcols.csv,has_regret,306,306,5,UNREPRODUCED,PAIR,1.0,n_rows - n_rows,1.0,1.0,1.0000000000005116,6898.0,,,,False,True,True,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.regretcols.csv,n_regret_vals,306,306,5,UNREPRODUCED,PAIR,644.0,n_rows - n_rows,644.0,644.0,644.0000000000055,6898.0,,,,False,True,True,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.regretcols.csv,mean_regret,74,306,5,UNREPRODUCED,GRPMAX,1.0,max(neg_share|WHOLE) - neg_share,1.0119243109337492,1.0119243109337492,1.0119243109337492,1.0,,,,True,True,True,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.regretcols.csv,min_regret,74,306,5,UNREPRODUCED,PAIR,1.1676752607259366,neg_share - neg_share,1.1676752607259366,1.1676752607259366,1.1676752607259422,1.1676752607259366,,,,True,True,True,True
2026-09-08_the-one-corner-three-books-audit_C.walkforward.csv,regret,72,72,13,UNREPRODUCED,GRPMAX,0.2028956654548171,max(OOS_CAGR|WHOLE) - OOS_CAGR,0.22018542086603218,0.22018542086603218,0.4262988439560189,0.2028956654548171,,,,True,True,True,True
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.cells.csv,regret,3604,24610,2,UNREPRODUCED,GRPMAX,4.816087248686175,max(margin|WHOLE) - margin,6.137223194229369,6.137223194229369,6.137223194229369,4.816087248686175,,,,True,True,True,True
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.walkforward.csv,regret,36,36,11,UNREPRODUCED,GRPMAX,0.1553317024894154,max(OOS_CAGR_pick|WHOLE) - OOS_CAGR_pick,0.2056281892294396,0.20905439228944217,0.21890966191513428,0.1553317024894154,,,,True,True,True,True
2026-09-09_do-CLASSIFIER-selectors-behave-differently-from-ARGMAX-selectors_B.walkforward.csv,regret,36,36,11,UNREPRODUCED,GRPMAX,0.15386289046122942,max(OOS_CAGR_pick|WHOLE) - OOS_CAGR_pick,0.2056281892294396,0.20905439228944217,0.21890966191513428,0.15386289046122942,,,,True,True,True,True
2026-09-09_is-the-MA-threshold-edge-a-CONSTANT-GROSS-effect_cloud.walkforward.csv,regret,18,18,9,UNREPRODUCED,GRPMAX,0.3083731577051225,max(oDSharpe_pair|WHOLE) - oDSharpe_pair,0.32995519526651224,0.3089028804632835,0.7119443729274736,0.3083731577051225,,,,True,True,True,True
2026-09-09_is-the-MARGINAL-rho-the-only-estimable-characteristic-statistic_C.walkforward.csv,regret_vs_anchor,7,9,7,UNREPRODUCED,PAIRPP,0.0990093832800909,100*(cells - cells),0.09900938328018327,0.09900938328018327,0.0990093832800909,0.099009383280185,,,,True,True,True,True
2026-09-09_name-level-fixed-effects_B.s7_ladder.csv,regret,6,6,6,UNREPRODUCED,PAIR,0.2787035382348597,OOS_Sharpe - IS_Sharpe,0.2787035382348597,0.2787035382348597,0.2922266629607151,0.2922266629607466,,,,True,True,True,True
2026-09-09_price-the-14-breadth-files-on-their-own-books_B.walkforward.csv,regret,18,18,12,UNREPRODUCED,GRPMAX,0.1755685248124903,OOS_Sharpe - max(OOS_Sharpe|WHOLE),0.20947243099498314,0.20947243099498314,0.5321246704055704,0.1755685248124903,,,,True,True,True,True
2026-09-10_census-the-record-s-PARKs-for-the-DATA-SEARCH-ERROR_cloud.wf.csv,regret,16,16,12,UNREPRODUCED,GRPMAX,0.0158783452891865,max(d_nodial|WHOLE) - d_nodial,0.03055764763741553,0.03055764763741553,0.2080302055438521,0.0158783452891865,,,,True,True,True,True
2026-09-10_does-the-TAX-to-c-star-rho-close-under-a-TURNOVER-NORMALISATION_C.picks.csv,regret,54,54,12,UNREPRODUCED,PAIRABS,0.1826651137430867,|spy_OOS_CAGR| - |spy_OOS_MaxDD|,0.204175227645012,0.1826651137430867,0.3496156985935528,0.2618657764325859,,,,True,True,True,True
2026-09-10_is-EVERY-published-CHOOSER-WIN-in-the-record-a-PHASE-WIN_C.wf.csv,regret,18,18,13,UNREPRODUCED,GRPMAX,0.11687038984978339,max(oos_cagr_pick|WHOLE) - oos_cagr_pick,0.1533862339818628,0.1533862339818628,0.17433666746455856,0.11687038984978339,,,,True,True,True,True
2026-09-10_is-SMALL439s-weak-TAX-to-c-star-rho-an-EDGE-DISPERSION-effect_cloud.picks.csv,regret,54,54,12,UNREPRODUCED,PAIRABS,0.1826651137430867,|spy_OOS_CAGR| - |spy_OOS_MaxDD|,0.204175227645012,0.1826651137430867,0.3496156985935528,0.2618657764325859,,,,True,True,True,True
2026-09-10_is-the-TWIN-WIN-RATE-a-SWITCHING-COST-statistic_C.walkforward.csv,regret,270,270,13,UNREPRODUCED,GRPMAX,0.2721800644381082,OOS_dSharpe - max(OOS_dSharpe|panel|family|cadence|pick|OOS_win|spy_OOS|p4a),0.2780404024608334,0.3172618991246793,0.6794756285316339,0.2721800644381082,,,,True,True,True,True
