panel,book,gate,conv,nominal,measured,ratio,lt20,lt40,nom_lt20,nom_lt40
U56,TOP3,none,dg,3.0,2.953311617806732,0.9844372059355773,True,True,True,True
U56,TOP3,g200,dg,3.0,2.9457111834961998,0.9819037278320666,True,True,True,True
U56,TOP3,g200,rw,3.0,2.953311617806732,0.9844372059355773,True,True,True,True
U56,TOP3,band3,dg,3.0,2.9478827361563518,0.9826275787187839,True,True,True,True
U56,TOP3,band3,rw,3.0,2.953311617806732,0.9844372059355773,True,True,True,True
U56,TOP3,abs12,dg,3.0,2.9022801302931596,0.9674267100977199,True,True,True,True
U56,TOP3,abs12,rw,3.0,2.952225841476656,0.9840752804922186,True,True,True,True
U56,TOP3,vol60,dg,3.0,2.489685124864278,0.829895041621426,True,True,True,True
U56,TOP3,vol60,rw,3.0,2.9457111834961998,0.9819037278320666,True,True,True,True
U56,TOP3,v1gate,dg,3.0,2.484256243213898,0.8280854144046327,True,True,True,True
U56,TOP3,v1gate,rw,3.0,2.9457111834961998,0.9819037278320666,True,True,True,True
U56,TOP5,none,dg,5.0,4.938110749185668,0.9876221498371336,True,True,True,True
U56,TOP5,g200,dg,5.0,4.917480998914224,0.9834961997828447,True,True,True,True
U56,TOP5,g200,rw,5.0,4.94028230184582,0.9880564603691641,True,True,True,True
U56,TOP5,band3,dg,5.0,4.919652551574376,0.9839305103148751,True,True,True,True
U56,TOP5,band3,rw,5.0,4.94028230184582,0.9880564603691641,True,True,True,True
U56,TOP5,abs12,dg,5.0,4.82084690553746,0.964169381107492,True,True,True,True
U56,TOP5,abs12,rw,5.0,4.943539630836048,0.9887079261672096,True,True,True,True
U56,TOP5,vol60,dg,5.0,4.400651465798045,0.8801302931596091,True,True,True,True
U56,TOP5,vol60,rw,5.0,4.938110749185668,0.9876221498371336,True,True,True,True
U56,TOP5,v1gate,dg,5.0,4.384364820846906,0.8768729641693811,True,True,True,True
U56,TOP5,v1gate,rw,5.0,4.938110749185668,0.9876221498371336,True,True,True,True
U56,TOP10,none,dg,10.0,9.930510314875136,0.9930510314875136,True,True,True,True
U56,TOP10,g200,dg,10.0,9.776330076004344,0.9776330076004344,True,True,True,True
U56,TOP10,g200,rw,10.0,9.884907709011944,0.9884907709011944,True,True,True,True
U56,TOP10,band3,dg,10.0,9.7557003257329,0.9755700325732899,True,True,True,True
U56,TOP10,band3,rw,10.0,9.879478827361563,0.9879478827361563,True,True,True,True
U56,TOP10,abs12,dg,10.0,9.538545059717698,0.9538545059717698,True,True,True,True
U56,TOP10,abs12,rw,10.0,9.8371335504886,0.98371335504886,True,True,True,True
U56,TOP10,vol60,dg,10.0,9.29098805646037,0.929098805646037,True,True,True,True
U56,TOP10,vol60,rw,10.0,9.921824104234528,0.9921824104234528,True,True,True,True
U56,TOP10,v1gate,dg,10.0,9.154180238870792,0.9154180238870792,True,True,True,True
U56,TOP10,v1gate,rw,10.0,9.827361563517915,0.9827361563517915,True,True,True,True
U56,TOP20,none,dg,20.0,19.91096634093377,0.9955483170466884,True,True,False,True
U56,TOP20,g200,dg,20.0,19.003257328990227,0.9501628664495113,True,True,False,True
U56,TOP20,g200,rw,20.0,19.263843648208468,0.9631921824104234,True,True,False,True
U56,TOP20,band3,dg,20.0,18.950054288816503,0.9475027144408251,True,True,False,True
U56,TOP20,band3,rw,20.0,19.247557003257327,0.9623778501628664,True,True,False,True
U56,TOP20,abs12,dg,20.0,18.400651465798045,0.9200325732899023,True,True,False,True
U56,TOP20,abs12,rw,20.0,19.149837133550488,0.9574918566775243,True,True,False,True
U56,TOP20,vol60,dg,20.0,18.98588490770901,0.9492942453854505,True,True,False,True
U56,TOP20,vol60,rw,20.0,19.86102062975027,0.9930510314875136,True,True,False,True
U56,TOP20,v1gate,dg,20.0,18.160694896851247,0.9080347448425623,True,True,False,True
U56,TOP20,v1gate,rw,20.0,19.112920738327905,0.9556460369163953,True,True,False,True
U56,TOP40,none,dg,40.0,39.901194353963085,0.9975298588490771,False,True,False,False
U56,TOP40,g200,dg,40.0,34.212812160694895,0.8553203040173724,False,True,False,False
U56,TOP40,g200,rw,40.0,35.03257328990228,0.875814332247557,False,True,False,False
U56,TOP40,band3,dg,40.0,34.16395222584148,0.8540988056460369,False,True,False,False
U56,TOP40,band3,rw,40.0,35.17806731813246,0.8794516829533116,False,True,False,False
U56,TOP40,abs12,dg,40.0,34.384364820846905,0.8596091205211727,False,True,False,False
U56,TOP40,abs12,rw,40.0,35.77198697068404,0.894299674267101,False,True,False,False
U56,TOP40,vol60,dg,40.0,38.55157437567861,0.9637893593919653,False,True,False,False
U56,TOP40,vol60,rw,40.0,39.69815418023887,0.9924538545059718,False,True,False,False
U56,TOP40,v1gate,dg,40.0,33.27687296416938,0.8319218241042344,False,True,False,False
U56,TOP40,v1gate,rw,40.0,34.542888165038,0.86357220412595,False,True,False,False
U56,TOPALL,none,dg,56.0,53.76872964169381,0.960155886458818,False,False,False,False
U56,TOPALL,g200,dg,56.0,38.34201954397394,0.6846789204281061,False,True,False,False
U56,TOPALL,g200,rw,56.0,38.34201954397394,0.6846789204281061,False,True,False,False
U56,TOPALL,band3,dg,56.0,38.37676438653637,0.6852993640452923,False,True,False,False
U56,TOPALL,band3,rw,56.0,38.37676438653637,0.6852993640452923,False,True,False,False
U56,TOPALL,abs12,dg,56.0,39.79370249728556,0.7106018303086706,False,True,False,False
U56,TOPALL,abs12,rw,56.0,39.79370249728556,0.7106018303086706,False,True,False,False
U56,TOPALL,vol60,dg,56.0,51.66775244299674,0.9226384364820847,False,False,False,False
U56,TOPALL,vol60,rw,56.0,51.66775244299674,0.9226384364820847,False,False,False,False
U56,TOPALL,v1gate,dg,56.0,37.38870792616721,0.6676554986815573,False,True,False,False
U56,TOPALL,v1gate,rw,56.0,37.38870792616721,0.6676554986815573,False,True,False,False
U56,V1u,none,dg,5.0,4.997828447339848,0.9995656894679696,True,True,True,True
U56,V1u,g200,dg,5.0,4.836047774158524,0.9672095548317048,True,True,True,True
U56,V1u,g200,rw,5.0,4.998914223669924,0.9997828447339849,True,True,True,True
U56,V1u,band3,dg,5.0,4.8849077090119435,0.9769815418023887,True,True,True,True
U56,V1u,band3,rw,5.0,4.997828447339848,0.9995656894679696,True,True,True,True
U56,V1u,abs12,dg,5.0,4.737242128121607,0.9474484256243214,True,True,True,True
U56,V1u,abs12,rw,5.0,4.997828447339848,0.9995656894679696,True,True,True,True
U56,V1u,vol60,dg,5.0,4.997828447339848,0.9995656894679696,True,True,True,True
U56,V1u,vol60,rw,5.0,4.997828447339848,0.9995656894679696,True,True,True,True
U56,V1u,v1gate,dg,5.0,4.836047774158524,0.9672095548317048,True,True,True,True
U56,V1u,v1gate,rw,5.0,4.995656894679696,0.9991313789359392,True,True,True,True
U56,EWall,none,dg,56.0,54.11834961997828,0.966399100356755,False,False,False,False
U56,EWall,g200,dg,56.0,38.4071661237785,0.6858422522103303,False,True,False,False
U56,EWall,g200,rw,56.0,38.4071661237785,0.6858422522103303,False,True,False,False
U56,EWall,band3,dg,56.0,38.442996742671006,0.6864820846905537,False,True,False,False
U56,EWall,band3,rw,56.0,38.442996742671006,0.6864820846905537,False,True,False,False
U56,EWall,abs12,dg,56.0,39.79370249728556,0.7106018303086706,False,True,False,False
U56,EWall,abs12,rw,56.0,39.79370249728556,0.7106018303086706,False,True,False,False
U56,EWall,vol60,dg,56.0,51.92399565689468,0.9272142081588336,False,False,False,False
U56,EWall,vol60,rw,56.0,51.92399565689468,0.9272142081588336,False,False,False,False
U56,EWall,v1gate,dg,56.0,37.45168295331162,0.6687800527377075,False,True,False,False
U56,EWall,v1gate,rw,56.0,37.45168295331162,0.6687800527377075,False,True,False,False
U56,RULES v2 (LIVE),own,own,56.0,38.442996742671006,,,,,
U56,RULES v1,own,own,5.0,4.995656894679696,,,,,
B136,TOP3,none,dg,3.0,2.960912052117264,0.9869706840390879,True,True,True,True
B136,TOP3,g200,dg,3.0,2.958740499457112,0.9862468331523706,True,True,True,True
B136,TOP3,g200,rw,3.0,2.960912052117264,0.9869706840390879,True,True,True,True
B136,TOP3,band3,dg,3.0,2.95656894679696,0.9855229822656533,True,True,True,True
B136,TOP3,band3,rw,3.0,2.960912052117264,0.9869706840390879,True,True,True,True
B136,TOP3,abs12,dg,3.0,2.9272529858849077,0.9757509952949692,True,True,True,True
B136,TOP3,abs12,rw,3.0,2.96199782844734,0.9873326094824466,True,True,True,True
B136,TOP3,vol60,dg,3.0,2.462540716612378,0.8208469055374593,True,True,True,True
B136,TOP3,vol60,rw,3.0,2.963083604777416,0.9876945349258053,True,True,True,True
B136,TOP3,v1gate,dg,3.0,2.461454940282302,0.8204849800941006,True,True,True,True
B136,TOP3,v1gate,rw,3.0,2.963083604777416,0.9876945349258053,True,True,True,True
B136,TOP5,none,dg,5.0,4.955483170466884,0.9910966340933769,True,True,True,True
B136,TOP5,g200,dg,5.0,4.943539630836048,0.9887079261672096,True,True,True,True
B136,TOP5,g200,rw,5.0,4.955483170466884,0.9910966340933769,True,True,True,True
B136,TOP5,band3,dg,5.0,4.943539630836048,0.9887079261672096,True,True,True,True
B136,TOP5,band3,rw,5.0,4.955483170466884,0.9910966340933769,True,True,True,True
B136,TOP5,abs12,dg,5.0,4.879478827361564,0.9758957654723128,True,True,True,True
B136,TOP5,abs12,rw,5.0,4.955483170466884,0.9910966340933769,True,True,True,True
B136,TOP5,vol60,dg,5.0,4.308360477741585,0.861672095548317,True,True,True,True
B136,TOP5,vol60,rw,5.0,4.968512486427796,0.9937024972855593,True,True,True,True
B136,TOP5,v1gate,dg,5.0,4.300760043431053,0.8601520086862106,True,True,True,True
B136,TOP5,v1gate,rw,5.0,4.966340933767644,0.9932681867535289,True,True,True,True
B136,TOP10,none,dg,10.0,9.960912052117264,0.9960912052117263,True,True,True,True
B136,TOP10,g200,dg,10.0,9.910966340933768,0.9910966340933769,True,True,True,True
B136,TOP10,g200,rw,10.0,9.953311617806731,0.9953311617806732,True,True,True,True
B136,TOP10,band3,dg,10.0,9.910966340933768,0.9910966340933769,True,True,True,True
B136,TOP10,band3,rw,10.0,9.954397394136809,0.9954397394136809,True,True,True,True
B136,TOP10,abs12,dg,10.0,9.763300760043432,0.9763300760043432,True,True,True,True
B136,TOP10,abs12,rw,10.0,9.947882736156352,0.9947882736156352,True,True,True,True
B136,TOP10,vol60,dg,10.0,9.128121606948968,0.9128121606948968,True,True,True,True
B136,TOP10,vol60,rw,10.0,9.955483170466884,0.9955483170466884,True,True,True,True
B136,TOP10,v1gate,dg,10.0,9.091205211726384,0.9091205211726384,True,True,True,True
B136,TOP10,v1gate,rw,10.0,9.926167209554832,0.9926167209554831,True,True,True,True
B136,TOP20,none,dg,20.0,19.928338762214985,0.9964169381107493,True,True,False,True
B136,TOP20,g200,dg,20.0,19.675352877307276,0.9837676438653638,True,True,False,True
B136,TOP20,g200,rw,20.0,19.79913137893594,0.989956568946797,True,True,False,True
B136,TOP20,band3,dg,20.0,19.686210640608035,0.9843105320304018,True,True,False,True
B136,TOP20,band3,rw,20.0,19.811074918566774,0.9905537459283387,True,True,False,True
B136,TOP20,abs12,dg,20.0,19.34744842562432,0.967372421281216,True,True,False,True
B136,TOP20,abs12,rw,20.0,19.679695982627578,0.9839847991313789,True,True,False,True
B136,TOP20,vol60,dg,20.0,18.866449511400653,0.9433224755700327,True,True,False,True
B136,TOP20,vol60,rw,20.0,19.879478827361563,0.9939739413680782,True,True,False,True
B136,TOP20,v1gate,dg,20.0,18.664495114006513,0.9332247557003257,True,True,False,True
B136,TOP20,v1gate,rw,20.0,19.710097719869708,0.9855048859934854,True,True,False,True
B136,TOP40,none,dg,40.0,39.93811074918567,0.9984527687296417,False,True,False,False
B136,TOP40,g200,dg,40.0,38.74809989142237,0.9687024972855592,False,True,False,False
B136,TOP40,g200,rw,40.0,39.093376764386534,0.9773344191096633,False,True,False,False
B136,TOP40,band3,dg,40.0,38.702497285559176,0.9675624321389794,False,True,False,False
B136,TOP40,band3,rw,40.0,39.1085776330076,0.97771444082519,False,True,False,False
B136,TOP40,abs12,dg,40.0,37.874049945711185,0.9468512486427796,False,True,False,False
B136,TOP40,abs12,rw,40.0,38.9457111834962,0.973642779587405,False,True,False,False
B136,TOP40,vol60,dg,40.0,38.40390879478827,0.9600977198697068,False,True,False,False
B136,TOP40,vol60,rw,40.0,39.79044516829533,0.9947611292073832,False,True,False,False
B136,TOP40,v1gate,dg,40.0,37.37133550488599,0.9342833876221498,False,True,False,False
B136,TOP40,v1gate,rw,40.0,38.841476655808904,0.9710369163952226,False,True,False,False
B136,TOPALL,none,dg,136.0,130.67752442996743,0.9608641502203488,False,False,False,False
B136,TOPALL,g200,dg,136.0,93.085776330076,0.6844542377211471,False,False,False,False
B136,TOPALL,g200,rw,136.0,93.085776330076,0.6844542377211471,False,False,False,False
B136,TOPALL,band3,dg,136.0,93.10749185667753,0.6846139107108642,False,False,False,False
B136,TOPALL,band3,rw,136.0,93.10749185667753,0.6846139107108642,False,False,False,False
B136,TOPALL,abs12,dg,136.0,97.32356134636265,0.7156144216644312,False,False,False,False
B136,TOPALL,abs12,rw,136.0,97.32356134636265,0.7156144216644312,False,False,False,False
B136,TOPALL,vol60,dg,136.0,126.171552660152,0.9277320048540588,False,False,False,False
B136,TOPALL,vol60,rw,136.0,126.171552660152,0.9277320048540588,False,False,False,False
B136,TOPALL,v1gate,dg,136.0,91.3485342019544,0.6716803985437823,False,False,False,False
B136,TOPALL,v1gate,rw,136.0,91.3485342019544,0.6716803985437823,False,False,False,False
B136,V1u,none,dg,5.0,5.0,1.0,True,True,True,True
B136,V1u,g200,dg,5.0,4.925081433224756,0.9850162866449512,True,True,True,True
B136,V1u,g200,rw,5.0,5.0,1.0,True,True,True,True
B136,V1u,band3,dg,5.0,4.9457111834962,0.98914223669924,True,True,True,True
B136,V1u,band3,rw,5.0,5.0,1.0,True,True,True,True
B136,V1u,abs12,dg,5.0,4.861020629750271,0.9722041259500542,True,True,True,True
B136,V1u,abs12,rw,5.0,5.0,1.0,True,True,True,True
B136,V1u,vol60,dg,5.0,5.0,1.0,True,True,True,True
B136,V1u,vol60,rw,5.0,5.0,1.0,True,True,True,True
B136,V1u,v1gate,dg,5.0,4.925081433224756,0.9850162866449512,True,True,True,True
B136,V1u,v1gate,rw,5.0,4.997828447339848,0.9995656894679696,True,True,True,True
B136,EWall,none,dg,136.0,131.38110749185668,0.9660375550871815,False,False,False,False
B136,EWall,g200,dg,136.0,93.18349619978285,0.6851727661748739,False,False,False,False
B136,EWall,g200,rw,136.0,93.18349619978285,0.6851727661748739,False,False,False,False
B136,EWall,band3,dg,136.0,93.20521172638436,0.6853324391645909,False,False,False,False
B136,EWall,band3,rw,136.0,93.20521172638436,0.6853324391645909,False,False,False,False
B136,EWall,abs12,dg,136.0,97.32356134636265,0.7156144216644312,False,False,False,False
B136,EWall,abs12,rw,136.0,97.32356134636265,0.7156144216644312,False,False,False,False
B136,EWall,vol60,dg,136.0,126.70901194353964,0.9316839113495562,False,False,False,False
B136,EWall,vol60,rw,136.0,126.70901194353964,0.9316839113495562,False,False,False,False
B136,EWall,v1gate,dg,136.0,91.43865363735071,0.6723430414511081,False,False,False,False
B136,EWall,v1gate,rw,136.0,91.43865363735071,0.6723430414511081,False,False,False,False
B136,RULES v2 (LIVE),own,own,136.0,93.20521172638436,,,,,
B136,RULES v1,own,own,5.0,4.997828447339848,,,,,
SMALL484,TOP3,none,dg,3.0,3.0,1.0,True,True,True,True
SMALL484,TOP3,g200,dg,3.0,3.0,1.0,True,True,True,True
SMALL484,TOP3,g200,rw,3.0,3.0,1.0,True,True,True,True
SMALL484,TOP3,band3,dg,3.0,3.0,1.0,True,True,True,True
SMALL484,TOP3,band3,rw,3.0,3.0,1.0,True,True,True,True
SMALL484,TOP3,abs12,dg,3.0,3.0,1.0,True,True,True,True
SMALL484,TOP3,abs12,rw,3.0,3.0,1.0,True,True,True,True
SMALL484,TOP3,vol60,dg,3.0,1.0110159118727051,0.3370053039575684,True,True,True,True
SMALL484,TOP3,vol60,rw,3.0,3.0,1.0,True,True,True,True
SMALL484,TOP3,v1gate,dg,3.0,1.0110159118727051,0.3370053039575684,True,True,True,True
SMALL484,TOP3,v1gate,rw,3.0,2.9938800489596082,0.9979600163198694,True,True,True,True
SMALL484,TOP5,none,dg,5.0,5.0,1.0,True,True,True,True
SMALL484,TOP5,g200,dg,5.0,4.998776009791921,0.9997552019583843,True,True,True,True
SMALL484,TOP5,g200,rw,5.0,5.0,1.0,True,True,True,True
SMALL484,TOP5,band3,dg,5.0,4.998776009791921,0.9997552019583843,True,True,True,True
SMALL484,TOP5,band3,rw,5.0,5.0,1.0,True,True,True,True
