book,family,parent,cad,phase,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,Sharpe,CAGR,MaxDD,H1,H2,turnover,fail4a,fail4b
SMALL439,SMALL,SMALL,10W,6,0.5415479384645349,0.08807828798868922,-0.33783745561495815,0.46756291890635626,0.5144823317915912,0.07822684464633545,-0.33783745561495837,0.5773763961837549,0.47302040140146084,5.5644164266864955,H1,"H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,SMALL,10W,7,0.31269590849400014,0.042390356902119786,-0.3510629793000367,0.5682170331019533,0.39840305990730673,0.05718192699500646,-0.3510629793000365,0.6419825756317211,0.211203669305485,5.590915330502025,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,SMALL,10W,8,0.5071656429553082,0.07984405592135091,-0.3557855713995839,0.5246976029546507,0.5126215093725877,0.07821155992150075,-0.3557855713995839,0.6997255338565854,0.3607199188501623,5.5480971166274635,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,SMALL,10W,9,0.3770059803879562,0.054934651366068454,-0.45512224414389724,0.49940834961494973,0.4183239351820699,0.06080572267846307,-0.4551222441438971,0.6173718501321154,0.26251203480955837,5.5330763137124315,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,SMALL,2M,0,0.5342786249531941,0.0867137283718451,-0.39543676697072094,0.7193117903066883,0.5962540928905069,0.0948728183614369,-0.39543676697072205,0.7514960610543839,0.48048704951776156,6.282652681014616,DD,"H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,SMALL,2M,1,0.26746871285610024,0.03270030182911232,-0.3977278652360712,0.5259719215462234,0.3589171055570851,0.04888801610675397,-0.3977278652360702,0.5551109265217717,0.1961748005132123,6.304039530925969,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,SMALL,Q,0,0.1492797372070398,0.01021706365491748,-0.427536406502561,0.3923518456674942,0.23169675510057428,0.02577186084474614,-0.4275364065025604,0.4189313108802647,0.08652491727343044,4.507268275952352,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,SMALL,Q,1,0.1492797372070398,0.01021706365491748,-0.427536406502561,0.3923518456674942,0.23169675510057428,0.02577186084474614,-0.4275364065025604,0.4189313108802647,0.08652491727343044,4.507268275952352,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,SMALL,Q,2,0.1492797372070398,0.01021706365491748,-0.427536406502561,0.3923518456674942,0.23169675510057428,0.02577186084474614,-0.4275364065025604,0.4189313108802647,0.08652491727343044,4.507268275952352,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,SMALL,Q,3,0.1492797372070398,0.01021706365491748,-0.427536406502561,0.3923518456674942,0.23169675510057428,0.02577186084474614,-0.4275364065025604,0.4189313108802647,0.08652491727343044,4.507268275952352,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
U56,U56,U56,2W,0,1.2327726746816883,0.15917631843401825,-0.2138260274663949,0.9221061865998754,1.1000800115115232,0.13234721481088152,-0.21382602746639534,1.0275623742556155,1.1684765737535248,6.484629597998986,DD,DD
U56,U56,U56,2W,1,1.176007089911437,0.14513767570208191,-0.1662383043930562,1.0225711701530866,1.1092599918516755,0.12943707659217507,-0.1662383043930562,1.1331822289165019,1.0944015657536683,6.475175923294965,DD,-
U56,U56,U56,6W,0,1.38311249762557,0.19036568379144336,-0.2198868615451911,1.0099050574758015,1.2251619826296787,0.15499325102972739,-0.21988686154519166,1.1131420850863227,1.3278651822592549,3.60130096775142,DD,DD
U56,U56,U56,6W,1,1.1897497010127893,0.15458482803443463,-0.1965759939983841,1.064253158808468,1.134735880088765,0.13838404514779978,-0.19657599399838388,1.1839850710033049,1.1010836329614084,3.6413697274751127,DD,-
U56,U56,U56,6W,2,1.1436148490243836,0.15745038683987778,-0.21832618378621493,0.9080452072158435,1.0432526627345926,0.13243702372472677,-0.21832618378621504,1.031670745772516,1.063072900712777,3.668436071797178,DD,DD
U56,U56,U56,6W,3,1.090136931407107,0.14940703684695467,-0.22366303371939744,0.9221802495667288,1.0176053411462407,0.12780073621103538,-0.2236630337193971,1.0416721600386714,1.011039733651831,3.659380355821277,DD,DD
U56,U56,U56,6W,4,1.0912208280610534,0.1482254569569219,-0.21356066062911216,1.0702264799801422,1.078335473455607,0.13565771247003822,-0.21356066062911172,1.1779148025736976,1.0122459286062961,3.633733756812431,DD,DD
U56,U56,U56,6W,5,1.1417331023835735,0.15049022318338223,-0.211554025397944,1.1579102690784884,1.1452321493825335,0.14158558601480942,-0.2115540253979441,1.260025345105197,1.0600485379864137,3.567126274795714,DD,DD
U56,U56,U56,8W,0,1.1443778661028188,0.16073556767226127,-0.2168682498535831,1.088564547932573,1.11723989954216,0.1451407425684781,-0.21686824985358344,1.2105185753557604,1.0556763703357142,3.1824537891588944,DD,DD
U56,U56,U56,8W,1,1.1591802288027149,0.16515202042731203,-0.2533948415261621,1.0461606504027516,1.1077651886307738,0.14356809493241673,-0.2533948415261619,1.1848709077897455,1.0643561502936438,3.1854829430459723,DD,DD
U56,U56,U56,8W,2,1.1490794716730093,0.16117764034868198,-0.2608430207697078,1.0530105549984992,1.1051464074459671,0.14228244181032168,-0.26084302076970745,1.1822213118452254,1.0590584049033835,3.179509514595835,DD,DD
U56,U56,U56,8W,3,1.1673351146692355,0.15165795802115056,-0.2129709482963713,1.0112833221455864,1.0995816628640942,0.13406655354844776,-0.2129709482963712,1.1353976298297843,1.0765683937238117,3.230874273997356,DD,DD
U56,U56,U56,8W,4,1.2540196315003476,0.17058148819536934,-0.21979943145759506,0.9776093544704407,1.1367090818762868,0.14185774808290597,-0.21979943145759473,1.0796703375698664,1.1946197640085945,3.1279405652065986,DD,DD
U56,U56,U56,8W,5,1.1180479900959182,0.15049274039630367,-0.20125091635187708,1.002384283447984,1.0665786078172546,0.13212628604572485,-0.20125091635187764,1.081832376480193,1.0668571755180771,3.118152254483065,DD,-
U56,U56,U56,8W,6,1.1292521244775287,0.1600313929260584,-0.2188765937367544,0.9648738717717751,1.0580691679535141,0.1378908175286151,-0.2188765937367546,1.0657459774512479,1.0647004082746674,3.1474931450458303,DD,DD
U56,U56,U56,8W,7,1.1245605312258427,0.15772741248288202,-0.22366303371939733,1.0420357846896966,1.0867533418840105,0.14100774152590945,-0.223663033719397,1.1680916007867552,1.034080855792447,3.175651289403687,DD,DD
U56,U56,U56,10W,0,1.121414617679186,0.1618740081491341,-0.2615806828187335,1.0156758523230687,1.0732940116256384,0.14132747481429608,-0.2615806828187338,1.1244682635971983,1.0494472186444213,2.812382191013649,DD,DD
U56,U56,U56,10W,1,1.1264055172179972,0.15863239110085936,-0.26222853564964554,1.065288598388303,1.095412649872391,0.14033766140819726,-0.26222853564964543,1.1866483144823676,1.0439153553638743,2.807645611965632,DD,DD
U56,U56,U56,10W,2,1.0891126178184356,0.14796029985050696,-0.25990374962048923,1.0293743196226124,1.0609393264688975,0.13391622657778401,-0.2599037496204898,1.158293093311363,0.9940677414597857,2.6900760077915455,DD,DD
U56,U56,U56,10W,3,1.138967908956402,0.15076600480242375,-0.2146874756833732,1.1021604334010646,1.1212607881099341,0.1401123727946465,-0.2146874756833732,1.2087893068200783,1.0551898613108206,2.723003428229427,DD,DD
U56,U56,U56,10W,4,1.1450184641586223,0.157315277872502,-0.21956189564971107,0.9625618502099661,1.0664375908233041,0.1356132204784699,-0.21956189564971074,1.0680092973046558,1.0754296324925077,2.766236224520674,DD,DD
U56,U56,U56,10W,5,1.1946275908389246,0.16163937723161226,-0.20262120690268048,1.0461228709681918,1.1298746432317723,0.14196461528594506,-0.20262120690268037,1.1642579261218653,1.1112984219750346,2.719574792580843,DD,DD
U56,U56,U56,10W,6,1.2510964320955742,0.18268640397199376,-0.2180623110008475,0.9842105907666984,1.1378268771819753,0.15181109484397348,-0.21806231100084772,1.0998576617777154,1.1814760240059412,2.847141489153873,DD,DD
U56,U56,U56,10W,7,1.1252211858754921,0.1625969382606116,-0.22366303371939755,0.9284005650182487,1.040850220517762,0.13679893132933874,-0.22366303371939733,1.067159860157617,1.0348339553272041,2.9290949244806765,DD,DD
U56,U56,U56,10W,8,1.1798079873721103,0.17022626782621608,-0.21686824985358344,1.0145221879966004,1.1072402868558293,0.14414334417710695,-0.21686824985358333,1.1322473784084066,1.1077845171685883,2.8745097831475257,DD,DD
U56,U56,U56,10W,9,1.0316142892000677,0.1455349958838239,-0.2533948415261619,1.0005135060218624,1.0130791070426428,0.13036208291755935,-0.25339484152616176,1.1137578982250056,0.9525914932263516,2.914387727026328,DD,DD
U56,U56,U56,2M,0,1.3337136170690904,0.18033850563752996,-0.20110021139369294,1.049883498348725,1.2117116710546114,0.15345905193651155,-0.20110021139369283,1.1762565798677524,1.2489736972056218,3.0750502685188064,DD,-
U56,U56,U56,2M,1,1.090112484090944,0.15327706472631175,-0.25339484152616176,1.069645684311989,1.076168369865229,0.1387340045032246,-0.253394841526162,1.1753481300861701,1.0149030058000703,2.993520665244741,DD,DD
U56,U56,U56,Q,0,1.0810541193320364,0.15649230655610658,-0.27168211162686484,0.9608141209668924,1.0274485872704748,0.13573762523136557,-0.2716821116268646,1.0900782925006094,0.9935319544069415,2.4104291038119667,DD,DD
U56,U56,U56,Q,1,1.0810541193320364,0.15649230655610658,-0.27168211162686484,0.9608141209668924,1.0274485872704748,0.13573762523136557,-0.2716821116268646,1.0900782925006094,0.9935319544069415,2.4104291038119667,DD,DD
U56,U56,U56,Q,2,1.0810541193320364,0.15649230655610658,-0.27168211162686484,0.9608141209668924,1.0274485872704748,0.13573762523136557,-0.2716821116268646,1.0900782925006094,0.9935319544069415,2.4104291038119667,DD,DD
U56,U56,U56,Q,3,1.0810541193320364,0.15649230655610658,-0.27168211162686484,0.9608141209668924,1.0274485872704748,0.13573762523136557,-0.2716821116268646,1.0900782925006094,0.9935319544069415,2.4104291038119667,DD,DD
ETF36,ETF,U56,2W,0,0.9307973910719273,0.08162177772542534,-0.1810293669573273,0.7073064141147946,0.8317338294889344,0.07102211665608404,-0.1810293669573272,0.796031405668869,0.8658095653331315,4.3320227894003125,DD,"H1,CAGR"
ETF36,ETF,U56,2W,1,0.889888913839346,0.0750023505903239,-0.13123228911960094,0.6837441489390874,0.7975606222247735,0.06608621946486881,-0.13123228911960183,0.7813813789644003,0.813424509652922,4.382771474553957,-,"H1,H2,CAGR"
ETF36,ETF,U56,6W,0,1.0706759222739648,0.09890450618816793,-0.1850074867005933,0.7014318772859243,0.9089429183632812,0.08050466378227727,-0.18500748670059286,0.7888877379746296,1.0183711951039327,2.3943549184853463,DD,"H1,CAGR"
ETF36,ETF,U56,6W,1,0.9841736045381311,0.08757265948258497,-0.1514617509925894,0.7690831443823962,0.8883569689224721,0.07737447949636445,-0.15146175099258952,0.8721616440783204,0.9045454672942033,2.358223957637903,DD,"H1,CAGR"
ETF36,ETF,U56,6W,2,0.8364120847204848,0.08072654608152652,-0.22706466103731504,0.7788852853309551,0.8109170183439827,0.07487843713981501,-0.22706466103731482,0.882730438500063,0.7543912053915635,2.4036074584021696,DD,"H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,6W,3,0.746746771526958,0.07392720872347258,-0.24618850852605834,0.7552143516955849,0.7476779930788338,0.06922068966985084,-0.246188508526058,0.8448995618924829,0.6792323142005968,2.395489746692528,"H2,DD","H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,6W,4,0.6649979547328294,0.06390149749309937,-0.2424175449157162,0.8507020284343745,0.7404011622197233,0.06791924677602612,-0.24241754491571665,0.9109439322739665,0.6089675707501507,2.407422198899169,"H2,DD","H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,6W,5,0.7538373738652924,0.06752936948131794,-0.16604057351069734,0.7472118477643693,0.7505942367508278,0.06527971823886669,-0.16604057351069734,0.8357317467562924,0.6783435430669302,2.4748726792020244,"H2,DD","H1,H2,OOS,CAGR"
ETF36,ETF,U56,8W,0,0.7902791962490644,0.08124787024490732,-0.2481499638878102,0.8796082951250479,0.8238374977899678,0.07936241872947503,-0.2481499638878103,0.975673474180213,0.7144187553983716,2.0476107265450105,DD,"H2,OOS,DD,CAGR"
ETF36,ETF,U56,8W,1,0.7654899534571673,0.07399770374299064,-0.20858818340313334,0.680355487892324,0.7282936895287627,0.06651352340978423,-0.20858818340313345,0.7792764314210483,0.6919105781276121,2.1918597493433065,DD,"H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,8W,2,0.7780338232671292,0.07475222604933207,-0.24218803950365075,0.76600867321219,0.7716205286158729,0.07045679430710172,-0.24218803950365098,0.8502595047409304,0.712458069950954,2.123396489368226,DD,"H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,8W,3,0.838271664294454,0.07803442293358187,-0.20868788547982886,0.792563889551479,0.8178174439616487,0.07285404653148109,-0.20868788547982886,0.8842972319789834,0.7655006014646563,2.0852190467983274,DD,"H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,8W,4,1.013669861980211,0.09315609890672927,-0.1894792101752374,0.6921485226483024,0.8724915934320355,0.07714042173954083,-0.18947921017523706,0.795347727180073,0.9438628977706651,2.020087349754233,DD,"H1,CAGR"
ETF36,ETF,U56,8W,5,0.9403133329853877,0.08442825764860529,-0.1492116978473811,0.7038691172618581,0.8361995246544349,0.07262759504184446,-0.14921169784738098,0.8061973609265014,0.865245561253182,1.995819800789339,DD,"H1,CAGR"
ETF36,ETF,U56,8W,6,0.8186788013663484,0.08133946171934192,-0.2287860478539514,0.7698006820911086,0.796576780600969,0.07483277469121608,-0.2287860478539515,0.8417034964663247,0.7657866969991853,2.1008556572291863,DD,"H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,8W,7,0.7560667157352317,0.07746951174394878,-0.24618850852605823,0.7407878852241168,0.7470093368629381,0.07125485215439897,-0.2461885085260579,0.8359708022771016,0.686611243759081,2.051186302464935,"H2,DD","H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,10W,0,0.8251833668806329,0.08280046790147999,-0.2466276366868747,0.7864444432792174,0.8071236016565431,0.07628680386337794,-0.24662763668687493,0.8693039578996773,0.7638899958547721,1.8256828131523108,DD,"H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,10W,1,0.7712872385989933,0.07921168175807636,-0.2630620482702498,0.6959778149898155,0.7377177700463016,0.0702201694008342,-0.26306204827025015,0.7863917433405023,0.7091156984832325,1.815063118374526,DD,"H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,10W,2,0.8153781084761451,0.0774922995839844,-0.2529944608398125,0.8306384255720041,0.8206656836579768,0.07449855002637595,-0.25299446083981236,0.9042570340614273,0.7558878274063531,1.7710085106681033,DD,"H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,10W,3,0.9054888347993387,0.08496432942436116,-0.20153089381620293,0.73439376918814,0.8311609899714824,0.0744735923448776,-0.20153089381620293,0.8295380524061973,0.836542650093686,1.7331880646017885,DD,"H1,CAGR"
ETF36,ETF,U56,10W,4,0.8782994525309332,0.08267263321935814,-0.2020792651078166,0.7056273822696895,0.8027895879821118,0.07270336201768535,-0.20207926510781626,0.7801093951638371,0.8256899897365045,1.8238474186530607,DD,"H1,H2,OOS,CAGR"
ETF36,ETF,U56,10W,5,0.8981584456182826,0.08026017488615511,-0.15226571295325597,0.6784318678423892,0.8008959914383097,0.06957646374277249,-0.15226571295325575,0.7781122535950511,0.8231883316284482,1.8751905314666497,DD,"H1,H2,CAGR"
ETF36,ETF,U56,10W,6,0.8893663505408378,0.0912371990904961,-0.22750538757943384,0.6302319364817692,0.779243378098639,0.07449081307283278,-0.22750538757943384,0.7454554796252951,0.8139184612045113,1.9115596360090066,DD,"H1,H2,DD,CAGR"
ETF36,ETF,U56,10W,7,0.7944708937207858,0.0842361677918253,-0.2461885085260579,0.6370692772215325,0.727559858034198,0.07056349244177484,-0.246188508526058,0.7483426537438042,0.7229440531134304,1.9104712012588385,DD,"H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,10W,8,0.8177779627865541,0.08574552840843674,-0.24814996388780985,0.7559922298462051,0.7892004505512504,0.07631210310201864,-0.2481499638878104,0.8644952999020307,0.7427160641878257,1.885218340719369,DD,"H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,10W,9,0.7561631683288317,0.07302011094153782,-0.20858818340313356,0.7586705530786649,0.7559792102773526,0.06952139808674906,-0.20858818340313368,0.8486627744820857,0.6843670667354909,1.9233415414175898,"H2,DD","H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,2M,0,0.9929044371521265,0.08780525363775515,-0.15203950774691466,0.7548469228647087,0.8858743266028987,0.07720507172623536,-0.15203950774691466,0.825950620086546,0.9426389364089418,2.0009197919496593,DD,"H1,CAGR"
ETF36,ETF,U56,2M,1,0.8586550001664848,0.08378613196810258,-0.2085881834031338,0.740530033747023,0.8073623305858876,0.07463091942695677,-0.2085881834031338,0.8414967041357654,0.7841605595004404,1.9916944336014186,DD,"H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,Q,0,0.6258331480431947,0.061964766941179805,-0.2680078276466248,0.6814831962721236,0.647051723710864,0.06055230584912086,-0.26800782764662456,0.7743669737379711,0.5516517945771233,1.7002346899898195,"H2,DD","H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,Q,1,0.6258331480431947,0.061964766941179805,-0.2680078276466248,0.6814831962721236,0.647051723710864,0.06055230584912086,-0.26800782764662456,0.7743669737379711,0.5516517945771233,1.7002346899898195,"H2,DD","H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,Q,2,0.6258331480431947,0.061964766941179805,-0.2680078276466248,0.6814831962721236,0.647051723710864,0.06055230584912086,-0.26800782764662456,0.7743669737379711,0.5516517945771233,1.7002346899898195,"H2,DD","H1,H2,OOS,DD,CAGR"
ETF36,ETF,U56,Q,3,0.6258331480431947,0.061964766941179805,-0.2680078276466248,0.6814831962721236,0.647051723710864,0.06055230584912086,-0.26800782764662456,0.7743669737379711,0.5516517945771233,1.7002346899898195,"H2,DD","H1,H2,OOS,DD,CAGR"
SMALLk20d00,SMALL,SMALL,2W,0,-0.34099867233485637,-0.02115916493818426,-0.27429071253144843,0.4134002690473449,-0.09705570207702022,-0.006549047567849242,-0.2752611558559699,0.09090412058204182,-0.23735165086583201,2.0359687809881266,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALLk20d00,SMALL,SMALL,2W,1,-0.22271052140434394,-0.014358698704693973,-0.20735452398171017,0.28421617401588883,-0.06005238988429152,-0.0045436812504390245,-0.20849717295008008,-0.049335203755347036,-0.06911910461501931,2.128387319837084,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALLk20d00,SMALL,SMALL,6W,0,-0.3942191028099591,-0.025250503934689528,-0.3185034353654824,0.36776308361004095,-0.15720178712877944,-0.010004818746757738,-0.31947104906970347,-0.054769362598373936,-0.23244559212692015,1.1340747075315922,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALLk20d00,SMALL,SMALL,6W,1,-0.4163424846860216,-0.02611536000275294,-0.34031999426711834,0.39739125846487244,-0.15888527271159258,-0.009993520313958393,-0.34031999426712023,-0.06912401171331574,-0.2274908540050815,1.1543679552711303,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALLk20d00,SMALL,SMALL,6W,2,-0.08607452276189906,-0.006893907938607224,-0.25139521445146473,0.3736415656544477,0.060952865761857766,0.0018393361430786292,-0.2523962744204985,0.11204600525635969,0.024234797491183662,1.1599665698339867,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALLk20d00,SMALL,SMALL,6W,3,0.09781779012816577,0.004145486840748225,-0.14934942339408985,0.17416164849753102,0.12073377952527037,0.005226615233017595,-0.1798367795255016,-0.08521616573893094,0.26682685363555475,1.1701237744808328,"H1,H2","H1,H2,OOS,CAGR"
SMALLk20d00,SMALL,SMALL,6W,4,0.15629145413771078,0.007532373684642879,-0.15797809402440888,0.4324168691259908,0.24490897347650875,0.011975264243708317,-0.15797809402440988,0.14112553611532888,0.3259789819170295,1.1919134005833631,"H1,H2","H1,H2,OOS,CAGR"
SMALLk20d00,SMALL,SMALL,6W,5,0.16663644716424333,0.007875160723726848,-0.16838782214710601,0.34709112191862734,0.2252378028955945,0.010540339631467166,-0.16838782214710413,0.0546409710131131,0.3594202079208137,1.0911373435734826,"H1,H2","H1,H2,OOS,CAGR"
SMALLk20d00,SMALL,SMALL,8W,0,0.025391345197829877,-0.0004012346952341206,-0.2578512978926648,0.44205840991190126,0.15318101401712997,0.0071770428645401285,-0.2578512978926658,0.12008047002435537,0.18035088400119667,0.9815801180254686,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALLk20d00,SMALL,SMALL,8W,1,0.07274874298368487,0.002583672440548579,-0.22081535302102706,0.11576069015483764,0.08520024110810474,0.0031942194047276384,-0.2514109590703695,-0.22456741390573706,0.29720679536366457,0.951440999006412,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALLk20d00,SMALL,SMALL,8W,2,0.008475565486157403,-0.0014318823469608999,-0.21044543948662475,0.23783305484490724,0.0781732423051896,0.002826056552245104,-0.21823280966166092,-0.10989461573270709,0.20901077476979804,0.9665988555385554,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALLk20d00,SMALL,SMALL,8W,3,-0.14334178309757492,-0.01079383787612398,-0.22550395952911717,0.16049841489442135,-0.049267404750801394,-0.004338691517119853,-0.23602167869474167,-0.19330122229008734,0.04820695886625022,0.9559953040313461,"H1,H2","H1,H2,OOS,DD,CAGR"
