panel,cadence,gross,idle_mean,levered,keep4a_OFF,keep4a_ON,keep4a_flip,keep4a_matched_OFF,keep4a_matched_ON,keep4a_matched_flip,keep4b_OFF,keep4b_ON,keep4b_flip,keep4b_oos_OFF,keep4b_oos_ON,keep4b_oos_flip,keep_BOTH_OFF,keep_BOTH_ON,keep_BOTH_flip,keep_BOTH_matched_OFF,keep_BOTH_matched_ON,keep_BOTH_matched_flip,dCAGR_pp,dOOSCAGR_pp,dSharpe,dMaxDD_pp
B136,D,0.75,0.4679365944863974,False,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.6391732714371656,0.8556254605694757,0.0872565889844179,-0.01641713423657931
B136,D,0.8,0.4324657007854906,False,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5900935447166411,0.7927384298362261,0.07545618021183942,0.2707181749750487
B136,D,0.85,0.39699480708458373,False,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5404566479962902,0.7292003650240186,0.06490544877383253,0.5549102154411623
B136,D,0.9,0.36152391338367695,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.4902599500200777,0.6650092156814225,0.055421033109820605,0.538139581693653
B136,D,0.95,0.32605301968277006,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.43950207262370977,0.6001638138778631,0.04685271516892686,0.4896453927707656
B136,D,1.0,0.2905821259818633,False,False,False,0,False,False,0,False,True,1,False,True,1,False,False,0,False,False,0,0.3881803614511181,0.5346625696731833,0.0390763817539006,0.441789466615472
B136,D,1.05,0.2551112322809564,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.336294907951995,0.4685059661255764,0.03198909220118096,0.3945593369904743
B136,D,1.1,0.21964033858004955,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.28384299894168574,0.4016931493292297,0.025504412141064137,0.3479508247370089
B136,D,1.15,0.1841694448791427,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.23082400877396658,0.3342243815392276,0.01954970011179613,0.3019656098566137
B136,D,1.2,0.1486985511782359,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.17723745609450337,0.26610000555247204,0.014063355316376036,0.2565959593043843
B136,D,1.25,0.11322765747732902,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.12308069542701361,0.19731900693913396,0.008992681029988514,0.21183954284458295
B136,D,1.3,0.07775676377642218,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.06835286484976333,0.12788006859825174,0.004292602963082759,0.1676912454549595
B136,D,1.35,0.04228587007551533,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.013051500305572006,0.05778142805161757,-7.584208925215385e-05,0.12413820345698046
B136,D,1.4,0.006814976374608562,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,-0.04282285069656666,-0.012977305148464957,-0.004146206464257229,0.08118180082736792
B136,D,1.45,-0.028655917326298366,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,-0.09927239518676689,-0.08439478953188306,-0.007947920310942047,0.03881990889469389
B136,D,1.5,-0.06412681102720519,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,-0.15629823800058507,-0.15647302263315233,-0.011506582321779923,-0.0029580025485476114
B136,M,0.25,0.8220475286916588,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.0940764059890418,1.435180840980954,0.3493315022535093,-1.22704013349908
B136,M,0.3,0.7865201665220553,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.0494998897143892,1.3761379266039375,0.30003761901869686,-0.42922035174420836
B136,M,0.35,0.7510133159706783,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.0044302672322702,1.3164980280978344,0.2572958567942423,0.2927396828749207
B136,M,0.4,0.7155267497053048,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.9588651816950122,1.2562598852308815,0.22113350322371939,1.0058670071747766
B136,M,0.45,0.680060240775696,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.912804998243999,1.195424617768004,0.1906463675288359,1.3310960110607395
B136,M,0.5,0.6446135625911898,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.8662482670762639,1.1339921442280243,0.16483056757307146,1.2526486397298475
B136,M,0.55,0.6091864888982632,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.8191910891085286,1.0719586617460974,0.1428087490358707,1.1752953362233587
B136,M,0.6,0.5737787937580553,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.771633345179823,1.0093233246784683,0.12386842684870802,1.0990286506664337
B136,M,0.65,0.5383902515238401,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.7235742140078161,0.9460864308814099,0.10744428177279897,1.0238388292131084
B136,M,0.7,0.5030206368184413,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.6750098786099556,0.8822455491446668,0.09309011619417573,0.9497177181538197
B136,M,0.75,0.46766972451157846,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.6259404717483763,0.8178021524648749,0.08045373984437743,0.8766549724067985
B136,M,0.8,0.43233728969713264,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5763651593642782,0.7527549370324182,0.06925496729218228,0.8046374509838139
B136,M,0.85,0.3970231076703238,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5262825569843033,0.6871038935209794,0.05926919837600364,0.7336664451094821
B136,M,0.9,0.36172695390478826,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.47569032740233386,0.6208482315271269,0.050314922485084956,0.6637204716099854
B136,M,0.95,0.32644860402954506,False,False,False,0,False,False,0,False,True,1,False,True,1,False,False,0,False,False,0,0.42458825133784295,0.5539887830175338,0.0422443913435675,0.5947997441180686
B136,M,1.0,0.29118783380584184,False,False,False,0,False,False,0,False,True,1,False,True,1,False,False,0,False,False,0,0.3729736976200826,0.4865228868997651,0.034936049124362434,0.5268885035625614
B136,M,1.05,0.2559444191038669,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.32084668129597205,0.4184506723791337,0.028289444757600757,0.45998454197540006
B136,M,1.1,0.22071813587931946,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.26820370016860107,0.34976991929212,0.02222052938915775,0.3940781693879125
B136,M,1.15,0.18550876014982193,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.21504466674602263,0.2804817634797674,0.016658955422162336,0.3291586277579306
B136,M,1.2,0.15031606797116692,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.16136814401110922,0.21058446811146325,0.011545126893434787,0.26521891961035493
B136,M,1.25,0.11513983541338373,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.10717154414658925,0.14007749658235813,0.006828257208297606,0.2022491065572618
B136,M,1.3,0.0799798385366138,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.05245500248329815,0.06896137897558496,0.0024650648085640103,0.14024663304970097
B136,M,1.35,0.04483585336677948,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,-0.002781945202379177,-0.0027649078774283353,-0.001581741338740894,0.0791986772685771
B136,M,1.4,0.009707655871037292,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,-0.058541508183940216,-0.07510078934993558,-0.005344511344526293,0.019092693896305413
B136,M,1.45,-0.025404978067002155,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,-0.11482361632964011,-0.14804391545608642,-0.008851253944236692,-0.04006960010358718
B136,M,1.5,-0.0605022726722988,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,-0.17163187181625794,-0.22160000083883968,-0.012126618701951308,-0.09829796168169258
B136,W,0.25,0.8225322651493879,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.096400531001196,1.4423281354349893,0.3525301550186133,-2.8031844283258556
B136,W,0.3,0.7870484849103666,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.052056106044974,1.3845099523865478,0.30556368350618834,-2.323998314207343
B136,W,0.35,0.7515678716768387,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.0071387864420522,1.326023830878853,0.26370850506483,-1.8979147470874924
B136,W,0.4,0.7160903874406954,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.9616471881435995,1.2668688628227898,0.22769736707180477,-1.4741555373927295
B136,W,0.45,0.6806159941665173,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.9155774742885869,1.2070421890088667,0.19699165545707364,-1.0527246783375466
B136,W,0.5,0.6451446537899449,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.868928671491509,1.1465414934980656,0.17077760304878065,-0.6336254058473267
B136,W,0.55,0.6096763282160325,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.8216984078420753,1.08536524795666,0.148277468854904,-0.21686123043401784
B136,W,0.6,0.574210979317581,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.7738851769815591,1.0235131329218383,0.1288308750691194,0.15497749354589363
B136,W,0.65,0.5387485689334484,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.7254861222891984,0.9609837866150439,0.1118997270933515,0.4415605278482504
B136,W,0.7,0.5032890588668402,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.6764969926469133,0.8977723407085358,0.09705193903579379,0.675014439387045
B136,W,0.75,0.4678324108835764,False,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.626914945192758,0.8338767094257182,0.0839418420900766,0.6148823169547235
B136,W,0.8,0.4323785867103351,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5767395787293461,0.769298037790378,0.07229223250591388,0.5554605815500491
B136,W,0.85,0.3969275480328722,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5259693941764176,0.704033656532066,0.061879199986882405,0.4967534482398728
B136,W,0.9,0.36147925649421625,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.4745996252998097,0.6380804095738268,0.0525203945965782,0.4387494346927201
B136,W,0.95,0.3260336736928372,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.42263159246820337,0.5714400600335345,0.04406714234539044,0.38145284855146677
B136,W,1.0,0.29059076118078864,False,False,False,0,False,False,0,True,True,0,False,True,1,False,False,0,False,False,0,0.3700606064767298,0.5041089109493413,0.036396278011844085,0.32484800470692354
B136,W,1.05,0.2551504804618226,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.3168850242834642,0.43608614619705666,0.02940570893042005,0.2689393875387358
B136,W,1.1,0.21971279298947566,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.2631027655110918,0.36736878827290376,0.023010034671474777,0.2137159401948696
B136,W,1.15,0.18427766016512517,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.20871021459607508,0.2979545797210603,0.017137184544150363,0.15917551051513046
B136,W,1.2,0.14884504333601598,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.15370629565980565,0.22784475481378852,0.011726299273237872,0.10531734622942768
B136,W,1.25,0.11341490379325449,True,False,False,0,False,False,0,True,True,0,True,True,0,False,False,0,False,False,0,0.09808854461561545,0.15703595783107538,0.006725375000638412,0.05213944905825274
B136,W,1.3,0.07798720276977128,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.04185639634504135,0.08552841507771802,0.0020899511609870913,-0.000354262252599824
B136,W,1.35,0.042561901438248985,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,-0.014990525904878815,0.013322737258558703,-0.0022182536627899374,-0.05217496225289331
B136,W,1.4,0.007138960909015948,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,-0.07245940948692464,-0.05958718661647211,-0.0062328457293987505,-0.10333649983252924
B136,W,1.45,-0.02828165777209646,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,-0.1305475390713795,-0.13320049127087952,-0.009982469205545907,-0.15382260372134304
B136,W,1.5,-0.06369999362593297,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,-0.1892548061213306,-0.20751507184253448,-0.013492329535274683,-0.20363316423949174
SMALL,D,0.25,0.8628045708605548,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.1517377983704336,1.537344700525889,0.3990172938868696,-3.330506933886701
SMALL,D,0.3,0.8353654850326659,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.1227691703362908,1.4998747787431599,0.3470186216724873,-2.881533803427805
SMALL,D,0.35,0.8079263992047768,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.0936020994466222,1.4621932457665299,0.30280638486344824,-2.4394389891893686
SMALL,D,0.4,0.7804873133768878,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.0642375503856494,1.4243018825170317,0.2656758259956715,-2.035616595949319
SMALL,D,0.45,0.7530482275489988,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.0346759016485407,1.3862021316904505,0.2344617598610531,-1.6395761790827468
SMALL,D,0.5,0.7256091417211098,False,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,1.0049178080996368,1.3478954276492372,0.20805623696635545,-1.2498877252667517
SMALL,D,0.55,0.6981700558932208,False,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.9749645512366012,1.3093837508201478,0.1855348587706993,-0.8664941066813703
SMALL,D,0.6,0.6707309700653317,False,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.9448167008363484,1.2706685300301057,0.16615973600278755,-0.5703544301406516
SMALL,D,0.65,0.6432918842374428,False,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.9144743082468931,1.2317510404004972,0.14935031112690955,-0.4308721144043459
SMALL,D,0.7,0.6158527984095539,False,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.8839387879661986,1.1926334570073749,0.1346507885629069,-0.2944997023081486
SMALL,D,0.75,0.5884137125816646,False,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.85321058578538,1.1533169405329335,0.1217014728278053,-0.16119519383105407
SMALL,D,0.8,0.5609746267537757,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.8222905818228377,1.1138032031773104,0.1102166645670819,-0.030915021996757996
SMALL,D,0.85,0.5335355409258867,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.791180113154466,1.0740945866810403,0.09996758250117188,0.09638222146186592
SMALL,D,0.9,0.5060964550979977,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.7598802683856043,1.0341936104726779,0.09076937047916289,0.22073778538106437
SMALL,D,0.95,0.47865736927010866,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.7283914782358236,0.994100595662295,0.08247132941736146,0.3421904062445802
SMALL,D,1.0,0.45121828344221965,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.696714612840732,0.9538177778968482,0.0749497038072291,0.46023612952836856
SMALL,D,1.05,0.4237791976143306,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.6648505472792277,0.9133477531847456,0.06810200503205499,0.5701884531436607
SMALL,D,1.1,0.3963401117864416,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.6328006542009712,0.8726919069254491,0.061842783779101684,0.6681060742355749
SMALL,D,1.15,0.3689010259585527,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.6005662189277894,0.8318533617025947,0.05610023621025806,0.7635384183799276
SMALL,D,1.2,0.3414619401306637,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5681479120337452,0.7908327028816498,0.05081358692459692,0.8565205229639217
SMALL,D,1.25,0.31402285430277455,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5355472834366104,0.7496329981061534,0.045931191798314175,0.9470900277468219
SMALL,D,1.3,0.28658376847488554,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5027648425203424,0.7082557538812262,0.041408747883070585,1.0352754891362448
SMALL,D,1.35,0.25914468264699647,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.46980182443401297,0.666703386578571,0.03720819253447338,1.1211148058972609
SMALL,D,1.4,0.2317055968191076,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.4366590750388255,0.6249772296876843,0.033296570455040975,1.2046411102792143
SMALL,D,1.45,0.20426651099121845,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.40333906937326525,0.5830808019496203,0.02964535023774728,1.2858873855447372
SMALL,D,1.5,0.17682742516332947,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.36984211158115343,0.5410151707390787,0.026229467127222517,1.3648882411914198
SMALL,M,0.25,0.8614928646917441,False,True,True,0,True,True,0,False,False,0,False,False,0,False,False,0,False,False,0,1.1466134616707757,1.527032480068713,0.3856218636029526,-1.268564131294525
SMALL,M,0.3,0.833823065788362,False,True,True,0,True,True,0,False,False,0,False,False,0,False,False,0,False,False,0,1.1165419623070383,1.4874479823661302,0.3349427845476556,-0.4890442906808068
SMALL,M,0.35,0.8061633458164944,False,True,True,0,True,True,0,False,False,0,False,False,0,False,False,0,False,False,0,1.0862459244882494,1.4476345237809385,0.2917841013989304,0.2541852001272771
SMALL,M,0.4,0.7785135083761299,False,True,True,0,True,True,0,False,False,0,False,False,0,False,False,0,False,False,0,1.0557257251486707,1.4075932116455414,0.2555339195593396,0.9842803902066932
SMALL,M,0.45,0.7508733581864828,False,True,True,0,True,True,0,False,False,0,False,False,0,False,False,0,False,False,0,1.0249809967861623,1.3673244020484088,0.2250673999358922,1.7017379542140554
SMALL,M,0.5,0.7232427010516528,False,True,True,0,True,True,0,False,False,0,False,False,0,False,False,0,False,False,0,0.994012098371666,1.3268289282862167,0.1993017530968778,2.161768654813767
SMALL,M,0.55,0.6956213438269297,False,True,True,0,True,True,0,False,False,0,False,False,0,False,False,0,False,False,0,0.9628193814215313,1.2861083325985456,0.17733138319076425,2.593707615205998
SMALL,M,0.6,0.6680090943857245,False,True,True,0,True,True,0,False,False,0,False,False,0,False,False,0,False,False,0,0.9314032010213413,1.2451634640578524,0.15843362641800696,3.01953086310518
SMALL,M,0.65,0.640405761587092,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.8997640570661991,1.2039959358524088,0.14204039379098632,3.439279497191583
SMALL,M,0.7,0.6128111552438285,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.8679017428421698,1.1626067146432995,0.12770572807876535,3.85299125001346
SMALL,M,0.75,0.5852250860911157,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.8358170145076338,1.1209971470995894,0.11507823585229471,3.815172382970078
SMALL,M,0.8,0.5576473657556908,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.8035103006210464,1.0791685710120458,0.10387890229725871,3.6489757716727467
SMALL,M,0.85,0.5300778067255169,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.7709815700344347,1.037121217532655,0.09388430721944674,3.486068230133077
SMALL,M,0.9,0.5025162223199341,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.7382302077532321,0.9948558606703628,0.08491397596530381,3.326413110605231
SMALL,M,0.95,0.47496242666027155,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.7052571309590139,0.9523740261542235,0.0768210796429688,3.169972646279162
SMALL,M,1.0,0.4474162346408962,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.6720626983770961,0.9096764143004643,0.06948497487244765,3.0167065616808597
SMALL,M,1.05,0.41987746190068087,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.6386473185606478,0.866764724894109,0.06280578910586399,2.8665805793320565
SMALL,M,1.1,0.3923459247948714,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.6050114110625504,0.8236404400429498,0.05670022173289602,2.7195608350717215
SMALL,M,1.15,0.36482144036733377,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5711558225101054,0.7803054464555981,0.05109833747683101,2.5756077213924478
SMALL,M,1.2,0.33730382632316225,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5370806062318545,0.7367600431280596,0.045940931804793306,2.4346840201329156
SMALL,M,1.25,0.3097929010016326,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.5027858318210843,0.6930050991945436,0.041177628855039616,2.296752317833395
SMALL,M,1.3,0.282288483349479,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.46827176388473113,0.6490420694739374,0.03676533323963205,2.161777700830747
SMALL,M,1.35,0.2547903928944809,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.433538461544658,0.604871618863756,0.03266694261723624,2.0297217806486745
SMALL,M,1.4,0.2272984497193403,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.39858634647560454,0.560494611090645,0.02885038721942157,1.9005500212901705
SMALL,M,1.45,0.19981247443583441,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.36341636796777266,0.5159129463869316,0.025287831454660625,1.774230655633513
SMALL,M,1.5,0.17233228815922708,True,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.32802823696829186,0.47112754733555917,0.021954890499227497,1.6507275844774405
SMALL,W,0.25,0.862732033050407,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.1480465678536556,1.5316276591641032,0.39454013633228124,-2.875072846409743
SMALL,W,0.3,0.8352820224702794,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.1182619409069394,1.4929457994920403,0.3431762150838378,-2.3607330027595075
SMALL,W,0.35,0.8078331383352363,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.0882534953053469,1.4540302194434362,0.299358638337868,-1.923386780808567
SMALL,W,0.4,0.7803853516263802,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.0580210932389145,1.4148814525989595,0.2624874248710788,-1.4912578846880797
SMALL,W,0.45,0.7529386333473629,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,1.0275654421885605,1.3755012933641675,0.23145122629342996,-1.064315917869041
SMALL,W,0.5,0.7254929545233384,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.9968873371721365,1.3358913466146483,0.20517166144193266,-0.642529114907453
SMALL,W,0.55,0.6980482861999222,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.9659873901089355,1.2960531429015099,0.18274147173768907,-0.22586694817803288
SMALL,W,0.6,0.6706045994421496,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.9348659383851432,1.2559882148203139,0.1634334164490513,0.18570222508572654
SMALL,W,0.65,0.6431618653334434,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.9035231029312474,1.2156967873221403,0.14667383769093123,0.4630941950838352
SMALL,W,0.7,0.6157200549745804,False,False,True,1,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,0.8719599265589961,1.175180627083816,0.1320114913389655,0.6645902386282043
SMALL,W,0.75,0.5882791394826636,False,True,True,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.8401771765728316,1.1344420334953975,0.11908991656547208,0.8624734260539446
SMALL,W,0.8,0.560839089990097,False,False,True,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.808175645371656,1.0934824010632616,0.10762565353610065,1.0529744185267642
SMALL,W,0.85,0.533399877643562,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.7759554371490562,1.052303396219867,0.09739138705372685,1.2363867170318787
SMALL,W,0.9,0.5059614736029981,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.7435177483042343,1.0109066110178144,0.08820349911556113,1.4157659289194435
SMALL,W,0.95,0.4785238490405849,False,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,0.7108630920460879,0.9692940248758886,0.07991222852772384,1.5808191805663507
