panel,book,conv,tranche,gross,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_Sharpe,base_MaxDD,base_CAGR,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,turnover_yr,mean_gross,mean_names,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,m_DD,m_CAGR
U56,CAP2,RESPREAD,NONE,0.75,0.0,0.12014999456189313,1.3078729412435246,-0.14765004422980443,0.8137484495086919,1.3431232040383605,1.284150948562567,1.2287390131430875,1.188426875003423,0.13168913356431755,1.3693466954314064,-0.14765004422980454,1.2301785415522146,-0.1202982109803481,0.08842859592114194,1.3084634507178121,0.09708168179295829,-0.12029821098034799,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.506382942083226,1.0,38.55662921348315,False,True,True,True,True,True,True,0.05465349611530726,0.013534212471448426
U56,CAP2,RESPREAD,NONE,0.75,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214654,0.7848531308785462,1.3027641647438848,1.245743566697983,1.1871870518343108,1.1058366340986947,0.12773946456006335,1.3318413815124672,-0.14809080759214632,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,-0.12054950773958317,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.506382942083226,1.0,38.55662921348315,False,True,True,True,True,True,True,0.05421273275296515,0.0096137519025839
U56,CAP2,RESPREAD,NONE,0.75,25.0,0.11037345513700925,1.209765685566478,-0.1487517938718178,0.7419974728648995,1.2421037770489964,1.1880255426552884,1.124749529084998,0.983502359682811,0.12183969460699817,1.275468963789105,-0.14875179387181792,1.167577587507485,-0.1209263949626459,0.08361508935052275,1.2471042446353333,0.09219507341635946,-0.12092639496264546,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.506382942083226,1.0,38.55662921348315,False,True,True,True,True,True,True,0.05355174647329389,0.003757673046564547
U56,CAP2,RESPREAD,NONE,0.75,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,1.140744704022228,1.0915969990562207,1.0204653620097102,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639275,1.104859632753247,-0.12155438589978063,0.07882215197225406,1.1856242391281901,0.08732952292477725,-0.12155438589978085,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.506382942083226,1.0,38.55662921348315,False,False,True,True,True,True,False,0.052450526018719384,-0.0059371772773352816
U56,CAP2,RESPREAD,NONE,1.0,0.0,0.1311471792024872,1.2578720128376346,-0.1721952699101713,0.7616189415127513,1.2854339862310475,1.2434023420162417,1.1596341055522488,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017187,1.2301785415522146,-0.1202982109803481,0.08842859592114194,1.3084634507178121,0.09708168179295829,-0.12029821098034799,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.9918738682526245,1.0,38.545842696629215,False,True,True,True,True,True,True,0.030108270434940382,0.024531397112042497
U56,CAP2,RESPREAD,NONE,1.0,10.0,0.12664176225459833,1.2186869420925572,-0.172766014578268,0.7330247361654914,1.2452340153866834,1.204786328268981,1.1184206858014547,0.9850903311368066,0.14292015051644658,1.2952683323978311,-0.172766014578268,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,-0.12054950773958317,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.9918738682526245,1.0,38.545842696629215,False,True,True,True,True,True,True,0.02953752576684368,0.020025980164153634
U56,CAP2,RESPREAD,NONE,1.0,25.0,0.11991592170873533,1.159802830587867,-0.17362190598961025,0.6906727640457492,1.1848216142898318,1.1467598631249711,1.0565009759528643,0.8577992748092912,0.13597078538040042,1.238402726012863,-0.17362190598961036,1.167577587507485,-0.1209263949626459,0.08361508935052275,1.2471042446353333,0.09219507341635946,-0.12092639496264546,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.9918738682526245,1.0,38.545842696629215,False,True,True,True,True,True,True,0.028681634355501445,0.01330013961829063
U56,CAP2,RESPREAD,NONE,1.0,50.0,0.10879175377661077,1.0614330172323296,-0.17504779014401306,0.6214974418534905,1.0838958858860082,1.0498256360209466,0.953101028201383,0.6827387453391249,0.12447863828467565,1.1433814467910008,-0.1750477901440134,1.104859632753247,-0.12155438589978063,0.07882215197225406,1.1856242391281901,0.08732952292477725,-0.12155438589978085,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.9918738682526245,1.0,38.545842696629215,False,True,True,True,True,True,True,0.027255750201098633,0.002175971686166067
U56,CAP2,RESPREAD,NOBROAD,0.75,0.0,0.11796923928982439,1.3795272232908269,-0.1365019027985116,0.8642314639668943,1.4101590353789177,1.3661314567764837,1.293263381224681,1.2623082776498773,0.13237180528189207,1.4468054300153783,-0.1365019027985117,1.2301785415522146,-0.1202982109803481,0.08842859592114194,1.3084634507178121,0.09708168179295829,-0.12029821098034799,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.4078079897992417,1.0,32.406741573033706,False,True,True,True,True,True,True,0.0658016375466001,0.01135345719937969
U56,CAP2,RESPREAD,NOBROAD,0.75,10.0,0.11416645365382139,1.338480053106766,-0.1368905492364999,0.8339980684611099,1.3672664255476865,1.326248599478775,1.2493683273396141,1.173476052806263,0.12845937914927208,1.407590497836231,-0.13689054923650001,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,-0.12054950773958317,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.4078079897992417,1.0,32.406741573033706,False,True,True,True,True,True,True,0.06541299110861179,0.0075506715633766874
U56,CAP2,RESPREAD,NOBROAD,0.75,25.0,0.10848562920082383,1.2767990409717669,-0.13747339196089103,0.789139102872258,1.3028006592903418,1.266324658179146,1.1834109850298218,1.0484295350780533,0.12261514558398079,1.34866077417556,-0.13747339196089114,1.167577587507485,-0.1209263949626459,0.08361508935052275,1.2471042446353333,0.09219507341635946,-0.12092639496264546,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.4078079897992417,1.0,32.406741573033706,False,True,True,True,True,True,True,0.06483014838422066,0.0018698471103791303
U56,CAP2,RESPREAD,NOBROAD,0.75,50.0,0.09907953826640714,1.173759973306151,-0.13844445803514405,0.7156627262122393,1.1950850436160225,1.1662366474454855,1.0732453645324467,0.8559751064719071,0.11293949024703487,1.2502077115246386,-0.13844445803514416,1.104859632753247,-0.12155438589978063,0.07882215197225406,1.1856242391281901,0.08732952292477725,-0.12155438589978085,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.4078079897992417,1.0,32.406741573033706,False,False,True,True,True,True,False,0.06385908230996765,-0.0075362438240375584
U56,CAP2,RESPREAD,NOBROAD,1.0,0.0,0.11881411021898902,1.3588500932454344,-0.1439189608794047,0.8255625908704829,1.3948048236889516,1.3446739936081125,1.2753367122014008,1.232410521827275,0.13453142733971335,1.424765857287557,-0.1439189608794046,1.2301785415522146,-0.1202982109803481,0.08842859592114194,1.3084634507178121,0.09708168179295829,-0.12029821098034799,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.550542282931063,1.0,32.406741573033706,False,True,True,True,True,True,True,0.05838457946570699,0.012198328128544322
U56,CAP2,RESPREAD,NOBROAD,1.0,10.0,0.11484947530070966,1.3170875574224756,-0.14435450996583177,0.7956071156203859,1.3512128278182647,1.3039221545451567,1.2308168067763725,1.1444527315352595,0.1303877448863393,1.3846551348761125,-0.14435450996583166,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,-0.12054950773958317,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.550542282931063,1.0,32.406741573033706,False,True,True,True,True,True,True,0.057949030379279926,0.008233693210264958
U56,CAP2,RESPREAD,NOBROAD,1.0,25.0,0.10892790993236412,1.2543321852422145,-0.14500768507124906,0.7511871517626306,1.285697380591275,1.2426925048516464,1.1639225519730716,1.0207554532344918,0.1241995760980259,1.3243792358593756,-0.14500768507124862,1.167577587507485,-0.1209263949626459,0.08361508935052275,1.2471042446353333,0.09219507341635946,-0.12092639496264546,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.550542282931063,1.0,32.406741573033706,False,True,True,True,True,True,True,0.057295855273862634,0.0023121278419194202
U56,CAP2,RESPREAD,NOBROAD,1.0,50.0,0.09912596153036746,1.1495005231692512,-0.1460959142083309,0.6784992042215164,1.1762326410997834,1.1404239415807689,1.0521981609872453,0.8314685942367797,0.11395849497282518,1.2236776271263101,-0.1460959142083309,1.104859632753247,-0.12155438589978063,0.07882215197225406,1.1856242391281901,0.08732952292477725,-0.12155438589978085,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,3.550542282931063,1.0,32.406741573033706,False,False,True,True,True,True,False,0.05620762613678079,-0.007489820560077243
U56,CAP2,RESPREAD,NOEQETF,0.75,0.0,0.09509789467466456,1.6156635857359123,-0.0804089156267852,1.182678486998353,1.6738599086127215,1.6012974891722502,1.5646831149274723,1.9290278326017638,0.10898167882060417,1.6685041298754406,-0.08040891562678565,1.2301785415522146,-0.1202982109803481,0.08842859592114194,1.3084634507178121,0.09708168179295829,-0.12029821098034799,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.15454794790057602,0.8831406547160487,-0.33717256724185274,2.441139747407084,1.0,21.5038202247191,True,False,True,True,True,True,False,0.12189462471832649,-0.011517887415780137
