n,q,rate_H1,rate_H2,rate_OOS,rate_DD,rate_CAGR,z_H1,z_H2,z_OOS,z_DD,z_CAGR,rate_4b,rate_4a
10,0.9,0.0,0.0,0.0,0.0,0.0,-1.5885059093787022,-2.218958503722838,-2.2377912403670055,-2.511584539325488,-1.5935333365556044,0.0,0.0
10,0.95,0.0,0.0,0.0,0.0,0.0,-1.854051821180898,-2.6518181690795046,-2.6658389375790006,-2.4939860438223693,-1.9661018416992138,0.0,0.0
10,1.0,0.0,0.0,0.0,0.0,0.0,-2.138564132780672,-2.188705373492614,-2.284915873329647,-2.4221447366612145,-1.859678523959749,0.0,0.0
20,0.0,0.9166666666666666,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,0.7294804532544337,0.2544863296197449,0.479279497387729,0.433320196371443,0.43207570623623903,0.6666666666666666,0.0
20,0.05,1.0,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.7826762467285653,0.48175976653139263,0.61431896309615,0.48250703119903315,0.6523915852839626,0.9166666666666666,0.0
20,0.1,1.0,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.6925172239863359,0.17546208212856845,0.4064769467242604,0.4849683396220671,0.37785836154665503,0.6666666666666666,0.0
20,0.15,0.9166666666666666,0.6666666666666666,0.75,1.0,0.8333333333333334,0.8673333072006654,0.09442174057930691,0.3615498475511978,0.5688210394941665,0.3808575311410218,0.5833333333333334,0.0
20,0.2,0.8333333333333334,0.3333333333333333,0.5833333333333334,1.0,0.3333333333333333,0.41915907262588176,-0.18055797121343664,0.05853360158227384,0.5307943265298419,-0.006791016006049698,0.25,0.0
20,0.25,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5765525782800014,-0.061875497881481806,0.12664686042527307,0.6014255610036796,0.08751666235917302,0.3333333333333333,0.0
20,0.3,0.9166666666666666,0.5833333333333334,0.5833333333333334,1.0,0.3333333333333333,0.3600677572955126,-0.02648293714461299,0.12877683339236473,0.6384815245647859,-0.03781813236860564,0.3333333333333333,0.0
20,0.35,0.9166666666666666,0.25,0.5,1.0,0.5,0.570326009225048,-0.2233558554289975,-0.021652811339385545,0.6913824084632191,-0.07926033215123648,0.25,0.0
20,0.4,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.1822071050392826,-0.6100647209503359,-0.3962131738743831,0.5315989387146882,-0.4804096317161312,0.08333333333333333,0.0
20,0.45,0.5,0.16666666666666666,0.0,1.0,0.0,-0.02389839968171962,-0.493760339653911,-0.31490454944564833,0.7716413984306325,-0.5175702413868586,0.0,0.0
20,0.5,0.25,0.25,0.25,0.75,0.0,-0.13284951994664984,-0.564645715370844,-0.2965149055509477,0.44897688172074923,-0.5443112729478259,0.0,0.0
20,0.55,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.9166666666666666,0.16666666666666666,-0.00984751410345865,-0.4881210367082077,-0.32412045259565947,0.6752643082579327,-0.5484894999676786,0.16666666666666666,0.0
20,0.6,0.3333333333333333,0.0,0.0,0.75,0.0,-0.23330298696729926,-0.9379142683539571,-0.7166420183610378,0.34529447362143095,-0.9190051381037715,0.0,0.0
20,0.65,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.0,-0.33382628877539366,-1.0822469342638577,-0.8525602988723492,0.545787118912955,-1.0777310969359948,0.0,0.0
20,0.7,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.75,0.0,-0.7854853324091923,-0.8472905639796947,-0.8272630670444774,0.25660467100821704,-1.1451300743915862,0.0,0.0
20,0.75,0.16666666666666666,0.0,0.0,0.5,0.0,-0.7075637724694397,-1.5698927140952965,-1.4144072477691543,-0.0335318997148916,-1.4573775356668774,0.0,0.0
20,0.8,0.0,0.0,0.0,0.5,0.0,-1.146455458303758,-1.6783865373605868,-1.6148845862352337,0.2586261966834815,-1.7694005636454093,0.0,0.0
20,0.85,0.08333333333333333,0.0,0.0,0.5833333333333334,0.0,-0.8521653496783427,-1.5384006265417793,-1.3076525884143912,0.15132131145974695,-1.5642734409282397,0.0,0.0
20,0.9,0.0,0.0,0.0,0.16666666666666666,0.0,-1.6728818246544752,-2.1704514153817334,-2.112715123027715,-1.570445601560076,-2.227579763027323,0.0,0.0
20,0.95,0.0,0.0,0.0,0.16666666666666666,0.0,-1.566155363315437,-2.370852669671973,-2.292493315892326,-1.5216275086758335,-2.2576626789898637,0.0,0.0
20,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,-2.0906160258456277,-2.023432372784824,-2.0740847382718237,-0.9854830205191585,-2.3224102180315374,0.0,0.0
