panel,rung,gross,family,arm,level,q_used,depth,cadence,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CAGR_margin,DD_margin,p4a,p4b,fail4b,on_share,mean_mult
U56,0,0.75,ABS,ABS B0.30 d0.25 D g0.75,0.3,,0.25,D,0.11221703885245793,1.159042872429552,-0.14564211206946753,1.1463654700684505,1.17277245358632,1.0454393758690326,0.12370110603189866,1.2499545652864787,-0.14564211206946764,0.0056207239464917125,0.056661299630922035,False,True,-,0.07006082451002478,0.9824847938724938
U56,0,0.75,DIAG,DIAG q=f(0.30)=0.070 d0.25 D g0.75,0.3,0.07006082451002478,0.25,D,0.1119323052107355,1.1223834730784221,-0.15769540293383966,1.1502926877747832,1.1003019288819498,1.0530336720591569,0.12040665864655975,1.1773950037117074,-0.15769540293383966,0.005335990304769278,0.04460800876654991,False,True,-,0.0022527596305474207,0.9994368100923632
U56,0,0.75,ABS,ABS B0.40 d0.25 D g0.75,0.4,,0.25,D,0.1107630751973907,1.1675954720713768,-0.14973805279277808,1.1664305560857238,1.1710027542879549,1.0637188441568952,0.12138306740132498,1.250439850953938,-0.14973805279277785,0.004166760291424487,0.05256535890761149,False,True,-,0.12345122775399865,0.9691371930615004
U56,0,0.75,DIAG,DIAG q=f(0.40)=0.123 d0.25 D g0.75,0.4,0.12345122775399865,0.25,D,0.11332985859638445,1.1566776088773802,-0.14564211206946764,1.1502926877747832,1.1637988032470514,1.0530336720591569,0.12297831225445055,1.2413094785312446,-0.14564211206946753,0.006733543690418231,0.056661299630921924,False,True,-,0.03401667042126605,0.9914958323946835
U56,0,0.75,ABS,ABS B0.50 d0.25 D g0.75,0.5,,0.25,D,0.10847525280940906,1.1623979971572722,-0.14800978527110253,1.162059005966292,1.1652556400091947,1.0564159526823582,0.11931150649518618,1.2465897578211518,-0.14800978527110265,0.0018789379034428455,0.054293626429287034,False,True,-,0.1671547645866186,0.9582113088533454
U56,0,0.75,DIAG,DIAG q=f(0.50)=0.167 d0.25 D g0.75,0.5,0.1671547645866186,0.25,D,0.11333403921133245,1.1658269295560877,-0.14973805279277785,1.137884026222991,1.192933746879709,1.0391965693994885,0.12457067925269727,1.2701022113610532,-0.14973805279277808,0.006737724305366233,0.052565358907611714,False,True,-,0.04956071187204325,0.9876098220319892
U56,0,0.75,QUANT,QUANT q0.07 d0.50 D g0.75,0.07,0.07,0.5,D,0.1107136497858805,1.1121915019504665,-0.15769540293383966,1.1502926877747832,1.080803778117485,1.0530336720591569,0.11816637309975508,1.1591935859826799,-0.15769540293383966,0.004117334879914281,0.04460800876654991,False,True,-,0.0022527596305474207,0.9988736201847263
U56,0,0.75,ABSMATCH,ABSMATCH B'0.107 (q0.07) d0.50 D g0.75,0.07,0.07,0.5,D,0.1107136497858805,1.1121915019504665,-0.15769540293383966,1.1502926877747832,1.080803778117485,1.0530336720591569,0.11816637309975508,1.1591935859826799,-0.15769540293383966,0.004117334879914281,0.04460800876654991,False,True,-,0.0022527596305474207,0.9988736201847263
U56,0,0.75,QUANT,QUANT q0.12 d0.50 D g0.75,0.12,0.12,0.5,D,0.11336682766502282,1.1740248044678268,-0.13358882120509474,1.1502926877747832,1.197027786973543,1.0530336720591569,0.12304637563985943,1.2758748006418685,-0.13358882120509497,0.006770512759056602,0.06871459049529482,False,True,-,0.032439738679882854,0.9837801306600585
U56,0,0.75,ABSMATCH,ABSMATCH B'0.196 (q0.12) d0.50 D g0.75,0.12,0.12,0.5,D,0.11207242463780265,1.1506468675456902,-0.15769540293383977,1.1650441860095364,1.1395682517316417,1.0665564426376233,0.12090147897611003,1.2180734681642045,-0.15769540293383955,0.005476109731836432,0.0446080087665498,False,True,-,0.029961703086280694,0.9850191484568597
U56,0,0.75,QUANT,QUANT q0.17 d0.50 D g0.75,0.17,0.17,0.5,D,0.11362602070078642,1.1943264559086866,-0.14189627380895242,1.122980392208606,1.2639464966939147,1.022826844704069,0.12682324800882405,1.3415620141220583,-0.14189627380895242,0.007029705794820207,0.060407137891437146,False,True,-,0.052038747465645414,0.9739806262671773
U56,0,0.75,ABSMATCH,ABSMATCH B'0.250 (q0.17) d0.50 D g0.75,0.17,0.17,0.5,D,0.10966049867223626,1.1498959497685384,-0.13358882120509508,1.1112969400759194,1.1870054557473506,1.0076448641342963,0.12241128139245383,1.2660791389404573,-0.13358882120509497,0.0030641837662700455,0.06871459049529449,False,True,-,0.04956071187204325,0.9752196440639783
U56,0,0.75,ABS,ABS B0.30 d0.50 D g0.75,0.3,,0.5,D,0.11118375684059756,1.1767584022026896,-0.1335888212050953,1.1345407252500879,1.217295614536213,1.0302020965449965,0.12462902895003491,1.2953696356732212,-0.13358882120509508,0.004587441934631342,0.06871459049529427,False,True,-,0.07006082451002478,0.9649695877449876
U56,0,0.75,DIAG,DIAG q=f(0.30)=0.070 d0.50 D g0.75,0.3,0.07006082451002478,0.5,D,0.1107136497858805,1.1121915019504665,-0.15769540293383966,1.1502926877747832,1.080803778117485,1.0530336720591569,0.11816637309975508,1.1591935859826799,-0.15769540293383966,0.004117334879914281,0.04460800876654991,False,True,-,0.0022527596305474207,0.9988736201847263
U56,0,0.75,ABS,ABS B0.40 d0.50 D g0.75,0.4,,0.5,D,0.10822019528572069,1.1895038582551984,-0.14189627380895276,1.1691765369737637,1.2099449482535654,1.0614003587414256,0.11993688399711866,1.29250552868972,-0.14189627380895253,0.001623880379754472,0.06040713789143681,False,True,-,0.12345122775399865,0.9382743861230006
U56,0,0.75,DIAG,DIAG q=f(0.40)=0.123 d0.50 D g0.75,0.4,0.12345122775399865,0.5,D,0.11344376158842517,1.175099977931989,-0.13358882120509474,1.1502926877747832,1.1991349752920297,1.0530336720591569,0.12318802390205863,1.2779252833559271,-0.13358882120509497,0.0068474466824589575,0.06871459049529482,False,True,-,0.03401667042126605,0.982991664789367
U56,0,0.75,ABS,ABS B0.50 d0.50 D g0.75,0.5,,0.5,D,0.10361616776228466,1.1752325056297046,-0.13848014604435344,1.155366606382278,1.1954322214242443,1.0415040245563736,0.11576377442269448,1.2819217598417623,-0.13848014604435355,-0.002980147143681555,0.06382326565603613,False,False,CAGR,0.1671547645866186,0.9164226177066906
U56,0,0.75,DIAG,DIAG q=f(0.50)=0.167 d0.50 D g0.75,0.5,0.1671547645866186,0.5,D,0.11342668284003676,1.1915432421530519,-0.14189627380895253,1.1240806085995843,1.257298408697141,1.0240213659952997,0.1263386535245823,1.3351557151213762,-0.14189627380895242,0.006830367934070547,0.060407137891437035,False,True,-,0.04956071187204325,0.9752196440639783
U56,0,0.75,QUANT,QUANT q0.07 d1.00 D g0.75,0.07,0.07,1.0,D,0.10826832786835272,1.0905279713367346,-0.169968095405868,1.1502926877747832,1.039511855467418,1.0530336720591569,0.11367719143336763,1.120411042015628,-0.1699680954058681,0.0016720129623865043,0.03233531629452158,False,True,-,0.0022527596305474207,0.9977472403694526
U56,0,0.75,ABSMATCH,ABSMATCH B'0.107 (q0.07) d1.00 D g0.75,0.07,0.07,1.0,D,0.10826832786835272,1.0905279713367346,-0.169968095405868,1.1502926877747832,1.039511855467418,1.0530336720591569,0.11367719143336763,1.120411042015628,-0.1699680954058681,0.0016720129623865043,0.03233531629452158,False,True,-,0.0022527596305474207,0.9977472403694526
U56,0,0.75,QUANT,QUANT q0.12 d1.00 D g0.75,0.12,0.12,1.0,D,0.11331811332206487,1.187954483569972,-0.11634490242136242,1.1502926877747832,1.2248359786524596,1.0530336720591569,0.12295668853686381,1.3048633899366746,-0.11634490242136253,0.006721798416098657,0.08595850927902715,False,True,-,0.032439738679882854,0.9675602613201172
U56,0,0.75,ABSMATCH,ABSMATCH B'0.196 (q0.12) d1.00 D g0.75,0.12,0.12,1.0,D,0.11080577552959814,1.1486387411056995,-0.1612003172913432,1.1674257388950433,1.133091304370898,1.0683310775202797,0.11890271839430078,1.2133627458544687,-0.1612003172913431,0.004209460623631922,0.04110309440904636,False,True,-,0.029961703086280694,0.9700382969137193
U56,0,0.75,QUANT,QUANT q0.17 d1.00 D g0.75,0.17,0.17,1.0,D,0.11372749667061965,1.2169327247769792,-0.12655942931301345,1.0901014578841963,1.3449847766427327,0.9873115991723703,0.13036187348772943,1.421660625191274,-0.12655942931301334,0.007131181764653438,0.07574398238737612,False,True,-,0.052038747465645414,0.9479612525343546
U56,0,0.75,ABSMATCH,ABSMATCH B'0.250 (q0.17) d1.00 D g0.75,0.17,0.17,1.0,D,0.10584955822066267,1.1309263790752562,-0.1442770450245795,1.0514861828659374,1.2067389967312208,0.9423001276544244,0.12170898642788508,1.2873318450985738,-0.11748039978961666,-0.0007467566853035512,0.05802636667581007,False,False,CAGR,0.04956071187204325,0.9504392881279567
U56,0,0.75,ABS,ABS B0.30 d1.00 D g0.75,0.3,,1.0,D,0.10881321711436209,1.1768903599306944,-0.12700282639088334,1.0852778023868022,1.263649929068593,0.9752373766359685,0.12609874313489167,1.3419541830159538,-0.1094822394763506,0.0022169022083958767,0.07530058530950623,False,True,-,0.07006082451002478,0.9299391754899752
U56,0,0.75,DIAG,DIAG q=f(0.30)=0.070 d1.00 D g0.75,0.3,0.07006082451002478,1.0,D,0.10826832786835272,1.0905279713367346,-0.169968095405868,1.1502926877747832,1.039511855467418,1.0530336720591569,0.11367719143336763,1.120411042015628,-0.1699680954058681,0.0016720129623865043,0.03233531629452158,False,True,-,0.0022527596305474207,0.9977472403694526
U56,0,0.75,ABS,ABS B0.40 d1.00 D g0.75,0.4,,1.0,D,0.10266757974190455,1.1732268922952127,-0.1407168192762569,1.12285050600796,1.2213358639982812,1.00700768011325,0.11649484703887292,1.3080595388743008,-0.14071681927625734,-0.00392873516406167,0.06158659242413267,False,False,CAGR,0.12345122775399865,0.8765487722460014
U56,0,0.75,DIAG,DIAG q=f(0.40)=0.123 d1.00 D g0.75,0.4,0.12345122775399865,1.0,D,0.11346979998421403,1.1898919584707615,-0.11523124827895381,1.1502926877747832,1.228707053586576,1.0530336720591569,0.12323596678732529,1.3085987536560728,-0.11523124827895381,0.00687348507824781,0.08707216342143576,False,True,-,0.03401667042126605,0.9659833295787339
U56,0,0.75,ABS,ABS B0.50 d1.00 D g0.75,0.5,,1.0,D,0.09335214944553138,1.1191885714330176,-0.13741746323725734,1.06570925849629,1.1700496339236799,0.9378621093571944,0.1080343025599293,1.264577478390514,-0.12002137991068773,-0.013244165460434831,0.06488594846313223,False,False,CAGR,0.1671547645866186,0.8328452354133814
U56,0,0.75,DIAG,DIAG q=f(0.50)=0.167 d1.00 D g0.75,0.5,0.1671547645866186,1.0,D,0.11333401693659217,1.211847740421154,-0.12655942931301312,1.0924040021826362,1.3321795113670218,0.9897988702281628,0.12939874211659275,1.409412759175429,-0.12655942931301278,0.006737702030625958,0.07574398238737645,False,True,-,0.04956071187204325,0.9504392881279567
U56,0,0.75,QUANT,QUANT q0.07 d0.25 W g0.75,0.07,0.07,0.25,W,0.11216936190752991,1.124357502961482,-0.15769540293383966,1.1502926877747832,1.1040761899690685,1.0530336720591569,0.12084268158584854,1.1809175007250923,-0.15769540293383966,0.005573047001563691,0.04460800876654991,False,True,-,0.0022527596305474207,0.9994368100923632
U56,0,0.75,ABSMATCH,ABSMATCH B'0.107 (q0.07) d0.25 W g0.75,0.07,0.07,0.25,W,0.11216936190752991,1.124357502961482,-0.15769540293383966,1.1502926877747832,1.1040761899690685,1.0530336720591569,0.12084268158584854,1.1809175007250923,-0.15769540293383966,0.005573047001563691,0.04460800876654991,False,True,-,0.0022527596305474207,0.9994368100923632
U56,0,0.75,QUANT,QUANT q0.12 d0.25 W g0.75,0.12,0.12,0.25,W,0.11361621758555973,1.1533919992139121,-0.15769540293384,1.1502926877747832,1.1578591555893252,1.0530336720591569,0.12350557367605641,1.2345817897830362,-0.15769540293384,0.007019902679593515,0.04460800876654958,False,True,-,0.03221446271682812,0.991946384320793
U56,0,0.75,ABSMATCH,ABSMATCH B'0.196 (q0.12) d0.25 W g0.75,0.12,0.12,0.25,W,0.11368593799554705,1.1505306841271696,-0.15769540293383977,1.1655175735473675,1.1394581136237856,1.0684228831213625,0.12284175180822454,1.2160043706545718,-0.15769540293384,0.007089623089580832,0.0446080087665498,False,True,-,0.02951115116017121,0.9926222122099572
U56,0,0.75,QUANT,QUANT q0.17 d0.25 W g0.75,0.17,0.17,0.25,W,0.1137686526873789,1.1610890773143483,-0.15769540293383966,1.1507315864114793,1.172050729942739,1.0531298709318213,0.1240144329582511,1.2488902288971166,-0.15769540293383977,0.007172337781412685,0.04460800876654991,False,True,-,0.05181347150259067,0.9870466321243523
U56,0,0.75,ABSMATCH,ABSMATCH B'0.250 (q0.17) d0.25 W g0.75,0.17,0.17,0.25,W,0.1125316247780237,1.1452354694837885,-0.15769540293383955,1.1537431529786586,1.1398219369099807,1.0553518527501,0.12217030906651627,1.2170551031106402,-0.15769540293384,0.0059353098720574815,0.04460800876655002,False,True,-,0.045731020500112636,0.9885672448749718
U56,0,0.75,ABS,ABS B0.30 d0.25 W g0.75,0.3,,0.25,W,0.11283300268279195,1.1582836927993605,-0.1576954029338401,1.1709063531598416,1.1493184178851839,1.0721736382662528,0.12222397534754093,1.226934522339685,-0.15769540293384,0.006236687776825733,0.04460800876654947,False,True,-,0.07366523991890066,0.9815836900202748
U56,0,0.75,DIAG,DIAG q=f(0.30)=0.070 d0.25 W g0.75,0.3,0.07006082451002478,0.25,W,0.11216936190752991,1.124357502961482,-0.15769540293383966,1.1502926877747832,1.1040761899690685,1.0530336720591569,0.12084268158584854,1.1809175007250923,-0.15769540293383966,0.005573047001563691,0.04460800876654991,False,True,-,0.0022527596305474207,0.9994368100923632
U56,0,0.75,ABS,ABS B0.40 d0.25 W g0.75,0.4,,0.25,W,0.1100848238425769,1.1493277697812305,-0.15769540293383988,1.143787222036875,1.157350374335472,1.039967982055333,0.12184792824984281,1.2357083221872414,-0.15769540293384,0.003488508936610679,0.04460800876654969,False,True,-,0.12390177968010813,0.969024555079973
U56,0,0.75,DIAG,DIAG q=f(0.40)=0.123 d0.25 W g0.75,0.4,0.12345122775399865,0.25,W,0.11312660735410973,1.149796019744048,-0.15769540293384,1.1502926877747832,1.1508727181555816,1.0530336720591569,0.12260414172471767,1.228178221133983,-0.15769540293384,0.006530292448143515,0.04460800876654958,False,True,-,0.03446722234737554,0.9913831944131561
U56,0,0.75,ABS,ABS B0.50 d0.25 W g0.75,0.5,,0.25,W,0.10853999677162673,1.1556363281137767,-0.16031725027739907,1.1650317572432336,1.149985438813358,1.0602262027548097,0.11875423969588472,1.2312118504942604,-0.1603172502773994,0.0019436818656605181,0.0419861614229905,False,True,-,0.1730119396260419,0.9567470150934895
U56,0,0.75,DIAG,DIAG q=f(0.50)=0.167 d0.25 W g0.75,0.5,0.1671547645866186,0.25,W,0.11369603235618175,1.1593369744994444,-0.15769540293383988,1.1470166578164398,1.172050729942739,1.0494607133238945,0.1240144329582511,1.2488902288971166,-0.15769540293383977,0.007099717450215537,0.04460800876654969,False,True,-,0.04956071187204325,0.9876098220319892
U56,0,0.75,QUANT,QUANT q0.07 d0.50 W g0.75,0.07,0.07,0.5,W,0.11118783292358492,1.1162049641085159,-0.15769540293383966,1.1502926877747832,1.0884774308092626,1.0530336720591569,0.11903783517893274,1.1663660572261847,-0.15769540293383966,0.004591518017618701,0.04460800876654991,False,True,-,0.0022527596305474207,0.9988736201847263
U56,0,0.75,ABSMATCH,ABSMATCH B'0.107 (q0.07) d0.50 W g0.75,0.07,0.07,0.5,W,0.11118783292358492,1.1162049641085159,-0.15769540293383966,1.1502926877747832,1.0884774308092626,1.0530336720591569,0.11903783517893274,1.1663660572261847,-0.15769540293383966,0.004591518017618701,0.04460800876654991,False,True,-,0.0022527596305474207,0.9988736201847263
U56,0,0.75,QUANT,QUANT q0.12 d0.50 W g0.75,0.12,0.12,0.5,W,0.1140342939803134,1.169988619340628,-0.15769540293383977,1.1502926877747832,1.1893002084827151,1.0530336720591569,0.12427556206289503,1.2666065592903881,-0.15769540293384,0.0074379790743471785,0.0446080087665498,False,True,-,0.03221446271682812,0.9838927686415859
U56,0,0.75,ABSMATCH,ABSMATCH B'0.196 (q0.12) d0.50 W g0.75,0.12,0.12,0.5,W,0.1141839738894479,1.1651495926658817,-0.15769540293383988,1.1787765592462838,1.1547814353623453,1.081960894584309,0.12298243995899849,1.2318856399407918,-0.15769540293384,0.007587658983481682,0.04460800876654969,False,True,-,0.02951115116017121,0.9852444244199144
U56,0,0.75,QUANT,QUANT q0.17 d0.50 W g0.75,0.17,0.17,0.5,W,0.11432138609169407,1.1839919927126084,-0.15769540293383977,1.1502916357870394,1.2165193212454426,1.0523909133639757,0.12526812273267396,1.2939337188247368,-0.15769540293383966,0.00772507118572785,0.0446080087665498,False,True,-,0.05181347150259067,0.9740932642487047
U56,0,0.75,ABSMATCH,ABSMATCH B'0.250 (q0.17) d0.50 W g0.75,0.17,0.17,0.5,W,0.11186006487722988,1.1529494181324051,-0.15769540293383966,1.1540338667396783,1.1537253494485904,1.054659372748939,0.12161983766773887,1.2321510826784534,-0.15769540293384,0.005263749971263665,0.04460800876654991,False,True,-,0.045731020500112636,0.9771344897499437
U56,0,0.75,ABS,ABS B0.30 d0.50 W g0.75,0.3,,0.5,W,0.11243349869516539,1.1768043274289526,-0.15769540293383977,1.1854364627757394,1.1709114937403013,1.0855517053950718,0.12170103918617992,1.250016810245196,-0.15769540293383966,0.005837183789199174,0.0446080087665498,False,True,-,0.07366523991890066,0.9631673800405497
U56,0,0.75,DIAG,DIAG q=f(0.30)=0.070 d0.50 W g0.75,0.3,0.07006082451002478,0.5,W,0.11118783292358492,1.1162049641085159,-0.15769540293383966,1.1502926877747832,1.0884774308092626,1.0530336720591569,0.11903783517893274,1.1663660572261847,-0.15769540293383966,0.004591518017618701,0.04460800876654991,False,True,-,0.0022527596305474207,0.9988736201847263
U56,0,0.75,ABS,ABS B0.40 d0.50 W g0.75,0.4,,0.5,W,0.10689932637688226,1.1541754831933224,-0.15769540293384,1.1233149625887093,1.1848612524905637,1.013157868542547,0.12091659314920222,1.2653679457602653,-0.15769540293384,0.0003030114709160481,0.04460800876654958,False,True,-,0.12390177968010813,0.938049110159946
U56,0,0.75,DIAG,DIAG q=f(0.40)=0.123 d0.50 W g0.75,0.4,0.12345122775399865,0.5,W,0.113052256983603,1.1624538681507048,-0.15769540293383977,1.1502926877747832,1.1745998057187041,1.0530336720591569,0.12246728226600645,1.253088537535263,-0.15769540293384,0.006455942077636778,0.0446080087665498,False,True,-,0.03446722234737554,0.9827663888263123
U56,0,0.75,ABS,ABS B0.50 d0.50 W g0.75,0.5,,0.5,W,0.10376467016784519,1.1624457604098373,-0.16299736376531027,1.1626923331979169,1.1647391874680344,1.0506022305920066,0.11467964217116089,1.2511011177331186,-0.16299736376531015,-0.002831644738121031,0.0393060479350793,False,False,CAGR,0.1730119396260419,0.9134940301869791
U56,0,0.75,DIAG,DIAG q=f(0.50)=0.167 d0.50 W g0.75,0.5,0.1671547645866186,0.5,W,0.11417916044149767,1.1806991007632759,-0.15769540293383955,1.1435755794855147,1.2165193212454426,1.0457307381188916,0.12526812273267396,1.2939337188247368,-0.15769540293383966,0.007582845535531457,0.04460800876655002,False,True,-,0.04956071187204325,0.9752196440639783
U56,0,0.75,QUANT,QUANT q0.07 d1.00 W g0.75,0.07,0.07,1.0,W,0.10921701272756779,1.0988041737213217,-0.15813864289018242,1.1502926877747832,1.055316832411269,1.0530336720591569,0.11541784084882667,1.1352275343843274,-0.15813864289018253,0.0026206978216015697,0.044164768810207145,False,True,-,0.0022527596305474207,0.9977472403694526
U56,0,0.75,ABSMATCH,ABSMATCH B'0.107 (q0.07) d1.00 W g0.75,0.07,0.07,1.0,W,0.10921701272756779,1.0988041737213217,-0.15813864289018242,1.1502926877747832,1.055316832411269,1.0530336720591569,0.11541784084882667,1.1352275343843274,-0.15813864289018253,0.0026206978216015697,0.044164768810207145,False,True,-,0.0022527596305474207,0.9977472403694526
U56,0,0.75,QUANT,QUANT q0.12 d1.00 W g0.75,0.12,0.12,1.0,W,0.1147209362548729,1.1870132606019412,-0.1576954029338401,1.1502926877747832,1.2224876137036569,1.0530336720591569,0.12554069672935952,1.2998629902337568,-0.15769540293384,0.00812462134890668,0.04460800876654947,False,True,-,0.03221446271682812,0.9677855372831718
U56,0,0.75,ABSMATCH,ABSMATCH B'0.196 (q0.12) d1.00 W g0.75,0.12,0.12,1.0,W,0.11506113699649156,1.1816152650219163,-0.15769540293383966,1.1989008651124213,1.167477552090163,1.1029735528374784,0.12309306003282372,1.2450318072784035,-0.15769540293384,0.008464822090525348,0.04460800876654991,False,True,-,0.02951115116017121,0.9704888488398288
U56,0,0.75,QUANT,QUANT q0.17 d1.00 W g0.75,0.17,0.17,1.0,W,0.11522396837980109,1.2075324180258595,-0.15769540293383955,1.1467447932542452,1.2667353968894455,1.0483806724918774,0.12742451836023982,1.343863612644332,-0.15769540293383966,0.008627653473834873,0.04460800876655002,False,True,-,0.05181347150259067,0.9481865284974094
U56,0,0.75,ABSMATCH,ABSMATCH B'0.250 (q0.17) d1.00 W g0.75,0.17,0.17,1.0,W,0.11035271805791003,1.150174478007066,-0.15769540293383977,1.1446565132836646,1.1566415421333718,1.0438037186573674,0.12028941190275044,1.2365634533385663,-0.15769540293384,0.00375640315194381,0.0446080087665498,False,True,-,0.045731020500112636,0.9542689794998873
U56,0,0.75,ABS,ABS B0.30 d1.00 W g0.75,0.3,,1.0,W,0.1113824498804763,1.1854479138560816,-0.15769540293383988,1.19306072399055,1.1800453772286856,1.0919128619834535,0.120347662515496,1.2609369812585316,-0.15769540293383977,0.004786134974510081,0.04460800876654969,False,True,-,0.07366523991890066,0.9263347600810994
U56,0,0.75,DIAG,DIAG q=f(0.30)=0.070 d1.00 W g0.75,0.3,0.07006082451002478,1.0,W,0.10921701272756779,1.0988041737213217,-0.15813864289018242,1.1502926877747832,1.055316832411269,1.0530336720591569,0.11541784084882667,1.1352275343843274,-0.15813864289018253,0.0026206978216015697,0.044164768810207145,False,True,-,0.0022527596305474207,0.9977472403694526
U56,0,0.75,ABS,ABS B0.40 d1.00 W g0.75,0.4,,1.0,W,0.10016693135296917,1.1164428115556377,-0.15769540293383955,1.0339027992566023,1.1934340893836253,0.9128714710009016,0.11865021641341067,1.276681179147932,-0.15769540293383977,-0.006429383552997048,0.04460800876655002,False,False,CAGR,0.12390177968010813,0.8760982203198918
U56,0,0.75,DIAG,DIAG q=f(0.40)=0.123 d1.00 W g0.75,0.4,0.12345122775399865,1.0,W,0.11274582158720237,1.1706078686029828,-0.1576954029338401,1.1502926877747832,1.1903182727234252,1.0530336720591569,0.12190329499685482,1.2700412197430329,-0.15769540293384,0.00614950668123615,0.04460800876654947,False,True,-,0.03446722234737554,0.9655327776526245
U56,0,0.75,ABS,ABS B0.50 d1.00 W g0.75,0.5,,1.0,W,0.09372293328817882,1.103280233169525,-0.16853165971299466,1.0879386665782254,1.1193577808983555,0.9636947858921132,0.10598551545980017,1.213997005697986,-0.16853165971299466,-0.012873381617787394,0.033771751987394905,False,False,CAGR,0.1730119396260419,0.8269880603739581
U56,0,0.75,DIAG,DIAG q=f(0.50)=0.167 d1.00 W g0.75,0.5,0.1671547645866186,1.0,W,0.11495157055147609,1.202197200533819,-0.1576954029338401,1.1362030143622093,1.2667353968894455,1.0378052116494438,0.12742451836023982,1.343863612644332,-0.15769540293383966,0.008355255645509874,0.04460800876654947,False,True,-,0.04956071187204325,0.9504392881279567
U56,0,0.85,control,NOGATE g0.85,,,0.0,-,0.12834651619345272,1.1319050510697204,-0.17777894724764554,1.1501538227765804,1.1186985306003774,1.0528851330763995,0.13923284729632424,1.19445712867116,-0.17777894724764576,0.021750201287486504,0.024524464452744033,False,True,-,,1.0
U56,0,0.85,QUANT,QUANT q0.07 d0.25 D g0.85,0.07,0.07,0.25,D,0.126951683518032,1.1221549709835978,-0.17777894724764554,1.1501538227765804,1.1000169894113316,1.0528851330763995,0.13666368169737542,1.1770946430334537,-0.17777894724764576,0.020355368612065772,0.024524464452744033,False,True,-,0.0022527596305474207,0.9994368100923632
