theta,cad,family,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0
0.3,D,MA-THRESH,4.85722573273506e-17,FULL,0.10115223855649311,0.08262454070924362,-12.466415689760591,-12.538258888156628,0.07184319839603681,1.0057629394193108,0.14073971127514828,0.016075554377542378
0.3,D,MA-THRESH,4.85722573273506e-17,IS,0.08625039938189344,0.05724779394026274,-2.955364872146582,-2.9739177648346438,0.018552892688061817,1.0062776995364997,0.03421432653744283,0.00466067781597701
0.3,D,MA-THRESH,4.85722573273506e-17,OOS,0.11035559482304276,0.09380455298427688,-18.875086038524547,-18.83005947748757,-0.045026561036976886,0.9976144977063905,0.2119409184107035,0.023190058025458038
0.3,D,QUANTILE-M,8.673617379884035e-18,FULL,0.10278814546187243,0.000926716546793822,-11.015064146159826,-11.012275526246128,-0.002788619913697943,0.9997468357989844,0.12373091152751137,0.013580270065913114
0.3,D,QUANTILE-M,8.673617379884035e-18,IS,0.10329715895743219,0.000987551763761637,-6.12157943559366,-6.123370625221236,0.00179118962757574,1.0002926025295305,0.06932139465954812,0.008105600303611515
0.3,D,QUANTILE-M,8.673617379884035e-18,OOS,0.10247377939676933,0.0007268450108361839,-14.173197585412867,-14.170300450981621,-0.002897134431245618,0.9997955906270419,0.15870823554442448,0.016976259690295814
0.3,W,MA-THRESH,3.9898639947466563e-17,FULL,0.10141294916173897,0.08296716710720418,-15.38285142248046,-15.361622724849667,-0.021228697630792936,0.9986199764238918,0.17186938311826583,0.018040868893461237
0.3,W,MA-THRESH,3.9898639947466563e-17,IS,0.08684856419243539,0.05726684778482671,-5.445193167783202,-5.500596110584821,0.05540294280161895,1.0101746514943517,0.06184129106535141,0.00738935938751939
0.3,W,MA-THRESH,3.9898639947466563e-17,OOS,0.1104078941551164,0.09433809139318491,-22.076954022478358,-21.858680783410556,-0.21827323906780194,0.9901130727162107,0.24544494825209195,0.024675408027308388
0.3,W,QUANTILE-M,6.071532165918825e-18,FULL,0.1028902642509017,0.0017135243358712554,-11.944204251285884,-11.933330675237919,-0.010873576047965017,0.9990896357916188,0.1339291713078381,0.014487128794979265
0.3,W,QUANTILE-M,6.071532165918825e-18,IS,0.10331639560952838,0.001579931517155647,-8.147747114829972,-8.142467266443854,-0.005279848386118502,0.9993519867134182,0.09171715939940484,0.010239688251105106
0.3,W,QUANTILE-M,6.071532165918825e-18,OOS,0.102627086084513,0.0017399858435469752,-14.369131523771749,-14.356567869200765,-0.012563654570984184,0.9991256496921752,0.16081057320671488,0.01711925796899738
0.3,M,MA-THRESH,2.42861286636753e-17,FULL,0.10148231215165994,0.07861876222609364,-19.875353855908063,-19.63398868619297,-0.2413651697150918,0.987856056729106,0.2185750404897273,0.01982150193064669
0.3,M,MA-THRESH,2.42861286636753e-17,IS,0.08862615648278721,0.057290970843515365,-15.771174809983846,-15.35728028974843,-0.41389452023541473,0.9737562657682672,0.16892486756812453,0.01121311946828607
0.3,M,MA-THRESH,2.42861286636753e-17,OOS,0.10942225697676145,0.08836296565165108,-22.511212827997127,-22.31920178626785,-0.19201104172927685,0.9914704266182196,0.25028672189043033,0.02517459361045904
0.3,M,QUANTILE-M,4.336808689942018e-18,FULL,0.10318906742869882,0.003663075467119484,-11.545133231930226,-11.514023107775785,-0.031110124154441365,0.9973053473243253,0.1294762382697885,0.014024905950486222
0.3,M,QUANTILE-M,4.336808689942018e-18,IS,0.10335279528494767,0.0029698683974224683,-7.575239674853984,-7.532863473242624,-0.042376201611360464,0.9944059589623245,0.0850496334637636,0.009297236715223756
0.3,M,QUANTILE-M,4.336808689942018e-18,OOS,0.1030879493201109,0.004029373079437084,-14.086223439571954,-14.062853442685984,-0.023369996885969968,0.9983409324020577,0.1578179977604821,0.016955763364762566
0.3,Q,MA-THRESH,1.9949319973733282e-17,FULL,0.10193991042595284,0.08245247700465501,-14.79113162507324,-14.472669249167659,-0.3184623759055807,0.9784693704323651,0.16248721850193637,0.014575902251203976
0.3,Q,MA-THRESH,1.9949319973733282e-17,IS,0.09245423549253104,0.06230361328492143,-8.668504066841344,-8.307573660626556,-0.3609304062147878,0.9583630112610301,0.09299745291839168,0.00631241224997825
0.3,Q,MA-THRESH,1.9949319973733282e-17,OOS,0.10779825078368292,0.09226133146113248,-18.788005483166216,-18.432750283842015,-0.35525519932420124,0.9810913830293213,0.20759333770052346,0.019713282868861315
0.3,Q,QUANTILE-M,4.336808689942018e-18,FULL,0.10437172180658959,0.006487285696711431,-8.826002264524679,-8.835939586777108,0.009937322252429936,1.001125914310307,0.10012109560582627,0.011861072960579477
0.3,Q,QUANTILE-M,4.336808689942018e-18,IS,0.10347626242597806,0.004646687739194703,-5.303185077996653,-5.281771179160821,-0.021413898835831446,0.9959620683568674,0.0601258610752986,0.007094010295332076
0.3,Q,QUANTILE-M,4.336808689942018e-18,OOS,0.10492475634181925,0.007345346910202787,-11.075576583588731,-11.101287648179369,0.02571106459063799,1.0023214199637007,0.12557223506230852,0.014816469226421214
0.3,A,MA-THRESH,1.9949319973733282e-17,FULL,0.11964982473670255,0.11682937944188357,-11.649733948305352,-11.48451573076592,-0.16521821753943122,0.9858178548735471,0.13230176370121605,0.015804424218162527
0.3,A,MA-THRESH,1.9949319973733282e-17,IS,0.10056632581796207,0.075988626632669,-11.660184165165987,-10.978394772124723,-0.6817893930412637,0.9415284198445113,0.1231977302994578,0.006595888647797921
0.3,A,MA-THRESH,1.9949319973733282e-17,OOS,0.13143576855904968,0.13473303531035632,-11.642759054891139,-11.777637821089293,0.1348787661981543,1.0115847769040185,0.13796122505321962,0.02153363450430823
0.3,A,QUANTILE-M,6.938893903907228e-18,FULL,0.10823779329919486,0.010655393796712672,-10.155636820949931,-10.049357633391608,-0.10627918755832333,0.9895349558642073,0.11416898990173041,0.012612621692231096
0.3,A,QUANTILE-M,6.938893903907228e-18,IS,0.10808739492648409,0.009295099987456862,-7.434534926933178,-7.371200781273335,-0.06333414565984352,0.9914810884228411,0.0839949109276188,0.00964956165828701
0.3,A,QUANTILE-M,6.938893903907228e-18,OOS,0.10833067913628847,0.011415689530070659,-11.877559521815062,-11.744158518582882,-0.13340100323217996,0.9887686520966561,0.13322254094101815,0.014446945722867532
0.2,D,MA-THRESH,1.3183898417423734e-16,FULL,0.17595733659930843,0.11233095414249443,-9.83905262811886,-9.861183954888153,0.022131326769292414,1.0022493351347714,0.12117025798571346,0.022779731704524853
0.2,D,MA-THRESH,1.3183898417423734e-16,IS,0.16876707900851415,0.09872245749473807,-4.339106337065601,-4.158861990008478,-0.18024434705712356,0.9584604909270288,0.05185437938219595,0.008463316011539934
0.2,D,MA-THRESH,1.3183898417423734e-16,OOS,0.1803980302265177,0.11977115095565323,-13.451973320504562,-13.553127306927127,0.10115398642256501,1.007519639238979,0.1662426025353203,0.03172286933027468
0.2,D,QUANTILE-M,2.6020852139652106e-17,FULL,0.1773672942063321,0.0009167001462942388,-7.01614634077854,-7.012927174221684,-0.0032191665568559458,0.9995411773927596,0.08707916642482405,0.016917703017038654
0.2,D,QUANTILE-M,2.6020852139652106e-17,IS,0.17754483298742627,0.0010933985362109884,-3.196620424295049,-3.185360735132603,-0.01125968916244613,0.9964776270973964,0.04042948943614055,0.008463285193190062
0.2,D,QUANTILE-M,2.6020852139652106e-17,OOS,0.17725764648873202,0.0007680357841100538,-9.475435477343241,-9.47808457293835,0.0026490955951086192,1.0002795750761475,0.11692886156457627,0.022174506791143855
0.2,W,MA-THRESH,1.2836953722228372e-16,FULL,0.17618160358146942,0.11220888580468182,-10.695617655280397,-10.725721732601002,0.030104077320604716,1.0028146179389408,0.13156283396975188,0.024606657416947897
0.2,W,MA-THRESH,1.2836953722228372e-16,IS,0.16951614484127378,0.0990131028029654,-5.1610690864257736,-5.2596691059606515,0.09860001953487796,1.0191045726929344,0.0650762089104171,0.013465518046159364
0.2,W,MA-THRESH,1.2836953722228372e-16,OOS,0.18029818212907384,0.11946784923068665,-14.313340276196174,-14.257372812280234,-0.05596746391593932,0.9960898390706874,0.17468190608993206,0.03154850332797032
0.2,W,QUANTILE-M,2.0816681711721685e-17,FULL,0.17747954760840107,0.002314693083939612,-8.499256462050386,-8.484532846475702,-0.014723615574684601,0.9982676583957166,0.10474291187996831,0.01975034725946445
0.2,W,QUANTILE-M,2.0816681711721685e-17,IS,0.17756199411944953,0.00213742733204035,-5.747682177867253,-5.726261383796816,-0.021420794070436955,0.9962731422149745,0.07108854820943855,0.013611726430766025
0.2,W,QUANTILE-M,2.0816681711721685e-17,OOS,0.17742862875165977,0.0024167135511783686,-10.249380985764112,-10.239113186151606,-0.010267799612506678,0.9989982029522789,0.12605391718214465,0.023560107324503532
0.2,M,MA-THRESH,6.852157730108388e-17,FULL,0.1760177487104862,0.10868519873726036,-11.223035830583438,-11.267308355536422,0.044272524952983616,1.0039447904846155,0.13801741935863232,0.025787061052797933
0.2,M,MA-THRESH,6.852157730108388e-17,IS,0.17245726661212768,0.1003757288569656,-8.22439091285807,-8.193747176600619,-0.030643736257450982,0.9962740418613198,0.10031202294177799,0.018068113813197284
0.2,M,MA-THRESH,6.852157730108388e-17,OOS,0.17821669776958754,0.11347806758898678,-13.136337172673485,-13.214240616770901,0.07790344409741579,1.0059303779336202,0.16194685013894916,0.030583478412214316
0.2,M,QUANTILE-M,1.6479873021779667e-17,FULL,0.177924465677849,0.005234710551843562,-8.799659293868544,-8.757830802304989,-0.04182849156355495,0.9952465782859684,0.10822503270096284,0.020228439762277395
0.2,M,QUANTILE-M,1.6479873021779667e-17,IS,0.17770537660574887,0.00415782971319243,-6.674530874883811,-6.61143273455953,-0.0630981403242803,0.9905464306769907,0.08182751101345076,0.015082202264612654
0.2,M,QUANTILE-M,1.6479873021779667e-17,OOS,0.17805977480050297,0.0057974731488402275,-10.142908936429773,-10.113729485436917,-0.02917945099285646,0.9971231674092967,0.12484886266215978,0.023419773297862045
0.2,Q,MA-THRESH,6.852157730108388e-17,FULL,0.18000165355724432,0.11606542999291723,-11.02661866681598,-10.609211853889477,-0.4174068129265027,0.9621455293287083,0.1310968011039737,0.02083061443581391
0.2,Q,MA-THRESH,6.852157730108388e-17,IS,0.18180236998649002,0.10911193920807531,-6.555263094265218,-6.564281338617528,0.009018244352310134,1.0013757257676201,0.08195395386482995,0.016401322922177775
0.2,Q,MA-THRESH,6.852157730108388e-17,OOS,0.17888953345990596,0.12016761264130993,-13.898018684570989,-13.223289333669008,-0.6747293509019805,0.9514513999286073,0.16255596217459645,0.02357577532888655
0.2,Q,QUANTILE-M,9.107298248878237e-18,FULL,0.1794278834542264,0.00920011184970065,-6.929024023224772,-6.943517202122118,0.014493178897345693,1.0020916623825762,0.0867306498464433,0.017440409614195573
0.2,Q,QUANTILE-M,9.107298248878237e-18,IS,0.1779844778016522,0.0070925905540546305,-4.91723119275338,-4.900710476964054,-0.016520715789325457,0.99664024017954,0.06131054390741886,0.012138231979885061
0.2,Q,QUANTILE-M,9.107298248878237e-18,OOS,0.18031932888603822,0.010188024647431043,-8.200439024036,-8.230394370541493,0.029955346505493807,1.0036528954629982,0.10273328298999229,0.0207288927496323
0.2,A,MA-THRESH,1.734723475976807e-17,FULL,0.2085102112897785,0.1503684369994059,-6.989438974699014,-6.889047368981083,-0.10039160571793104,0.9856366718299798,0.08971713543231985,0.019822745685329712
