claim_set,panel,cost_bps,pick_book,pick_gross,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD,OOS_pass4b,OOS_pass4a
CORE_W,FULL,0.0,CAND20_NG,0.05,1.2539321165656967,0.01125962563910532,1.2069129176720763,-0.015710837259963695,1.315049163820292,1.093101070166062,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09660362689074264,1.3017459795218873,-0.12029818259516023,False,False
CORE_W,FULL,10.0,CAND20_NG,0.8,1.1714109518882165,0.1725295777837994,1.1410313646734176,-0.232944145725129,1.2504536321149584,1.0253643298279556,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.12054947951644879,False,False
CORE_W,FULL,25.0,EWALL,1.5,1.102549462872748,0.2714474335174475,1.1143227239618199,-0.4134136814668281,1.2470941645156557,0.9734442305255523,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09170962460813858,1.2403028448774611,-0.12092636698249548,False,False
CORE_W,FULL,50.0,EWALL,1.25,1.0842685845757385,0.22207455795338515,1.097945342644669,-0.3551187252391045,1.235550508014614,0.9523083513028798,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08683675427799242,1.1787396706874191,-0.12155435832435135,False,False
CORE_W,NOMEGA,0.0,CAND20_NG,1.5,0.888768643323563,0.18978052819354074,0.9422093163872826,-0.38343393887466326,1.0758475894843424,0.800476483979026,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09660362689074264,1.3017459795218873,-0.12029818259516023,False,False
CORE_W,NOMEGA,10.0,CAND20_NG,1.5,0.8223762550391082,0.172798611263574,0.872853670811742,-0.3850174627871731,1.0157708219484571,0.7211130527720292,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.12054947951644879,False,False
CORE_W,NOMEGA,25.0,EWALL,1.5,0.7571625626060755,0.16200404566696935,0.8444063899784793,-0.40987906792435835,0.8988077036805441,0.7860835998246914,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09170962460813858,1.2403028448774611,-0.12092636698249548,False,False
CORE_W,NOMEGA,50.0,EWALL,1.4,0.7404043114622251,0.14824378169375052,0.8280383809388215,-0.38745830300468,0.8855231961932166,0.7662483703753433,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08683675427799242,1.1787396706874191,-0.12155435832435135,False,False
EXT_M,FULL,0.0,CAND20_NG,1.5,1.257907171481076,0.3866065748952294,1.282176720847592,-0.3915584155178564,1.5033640698804376,1.0515284397609723,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09695258809315677,1.2402306369121228,-0.14364706978101993,False,False
EXT_M,FULL,10.0,CAND20_NG,1.5,1.224074487191834,0.375664185491803,1.254786752681521,-0.39219405042610733,1.4789401984821904,1.021180134757983,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09558547679902274,1.224130197961305,-0.14381683685667046,False,False
EXT_M,FULL,25.0,CAND20_NG,1.5,1.173084654943603,0.3593971963119018,1.2135236537664194,-0.3931475027884832,1.442097096065874,0.9755287197375057,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09353766222168813,1.1999135221889616,-0.1440714874701462,False,False
EXT_M,FULL,50.0,EWALL,1.5,1.1052566620127369,0.27390570547166626,1.120615311747215,-0.415031145185108,1.2531718144015738,0.9795549208505908,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09013223173011675,1.1593872268219054,-0.14449590515927235,False,False
EXT_M,NOMEGA,0.0,CAND20_NG,1.5,0.9659484497277526,0.20002453301936995,0.9733571010960442,-0.3472675917762106,1.1212321307371451,0.8180338338658909,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09695258809315677,1.2402306369121228,-0.14364706978101993,False,False
EXT_M,NOMEGA,10.0,CAND20_NG,1.5,0.9382881219222343,0.19311173207514476,0.9460228646524789,-0.3478663058273307,1.096467776487345,0.7880436372573144,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09558547679902274,1.224130197961305,-0.14381683685667046,False,False
EXT_M,NOMEGA,25.0,CAND20_NG,1.5,0.896659694763026,0.1828097075960513,0.9048747910778008,-0.3487643769040112,1.0591536959345589,0.7429440928808145,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09353766222168813,1.1999135221889616,-0.1440714874701462,False,False
EXT_M,NOMEGA,50.0,CAND20_NG,1.5,0.8269639515736991,0.1658174248945925,0.8359531563382442,-0.3502611620318118,0.9965553310398967,0.6675362465621686,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09013223173011675,1.1593872268219054,-0.14449590515927235,False,False
