panel,ladder,tape,seed,null_type,object,ac1,phi,observed,null_median,ratio,share_le
U56,N,S_PERM,0,N_BLOCK,OBJ_MAXDD,-0.05007197111263303,-0.05019814515817869,38.634521779764306,21.079040462733595,1.8328406289682724,0.995
U56,N,S_PERM,0,N_BLOCK,OBJ_SPREAD,-0.05007197111263303,-0.05019814515817869,13.571109300759893,13.579197886295402,0.9994043399615178,0.4975
U56,N,S_PERM,0,N_BLOCK,OBJ_ARGMAX,-0.05007197111263303,-0.05019814515817869,3.4816188553296215,1.2645197163051316,2.7533132227489117,0.96
U56,N,S_PERM,0,N_IID,OBJ_MAXDD,-0.05007197111263303,-0.05019814515817869,38.634521779764306,22.217010182709927,1.7389613391738494,0.9825
U56,N,S_PERM,0,N_IID,OBJ_SPREAD,-0.05007197111263303,-0.05019814515817869,13.571109300759893,11.361064904884916,1.194527926244372,0.665
U56,N,S_PERM,0,N_IID,OBJ_ARGMAX,-0.05007197111263303,-0.05019814515817869,3.4816188553296215,1.1109710688095973,3.133851954452934,0.9625
U56,N,S_PERM,0,N_STAT,OBJ_MAXDD,-0.05007197111263303,-0.05019814515817869,38.634521779764306,22.240158569925953,1.7371513633004163,0.9725
U56,N,S_PERM,0,N_STAT,OBJ_SPREAD,-0.05007197111263303,-0.05019814515817869,13.571109300759893,12.846264041366794,1.0564245960583556,0.5725
U56,N,S_PERM,0,N_STAT,OBJ_ARGMAX,-0.05007197111263303,-0.05019814515817869,3.4816188553296215,1.5762385026268717,2.208814750767316,0.93
U56,N,S_PERM,1,N_BLOCK,OBJ_MAXDD,-0.05007197111263303,-0.05019814515817869,26.10566501565341,25.80746674778332,1.0115547283576642,0.5275
U56,N,S_PERM,1,N_BLOCK,OBJ_SPREAD,-0.05007197111263303,-0.05019814515817869,5.981076366371951,11.891914266869914,0.5029532026677012,0.0875
U56,N,S_PERM,1,N_BLOCK,OBJ_ARGMAX,-0.05007197111263303,-0.05019814515817869,0.7154650546377326,1.4506098560238474,0.4932167334081388,0.2875
U56,N,S_PERM,1,N_IID,OBJ_MAXDD,-0.05007197111263303,-0.05019814515817869,26.10566501565341,22.012930267040538,1.1859241227298498,0.7575
U56,N,S_PERM,1,N_IID,OBJ_SPREAD,-0.05007197111263303,-0.05019814515817869,5.981076366371951,11.6088368470231,0.5152175403262474,0.0775
U56,N,S_PERM,1,N_IID,OBJ_ARGMAX,-0.05007197111263303,-0.05019814515817869,0.7154650546377326,0.952636810411855,0.7510365407026571,0.39
U56,N,S_PERM,1,N_STAT,OBJ_MAXDD,-0.05007197111263303,-0.05019814515817869,26.10566501565341,24.735838581946105,1.0553782087948738,0.605
U56,N,S_PERM,1,N_STAT,OBJ_SPREAD,-0.05007197111263303,-0.05019814515817869,5.981076366371951,10.22835665990458,0.5847543809083158,0.1425
U56,N,S_PERM,1,N_STAT,OBJ_ARGMAX,-0.05007197111263303,-0.05019814515817869,0.7154650546377326,1.2375133049783873,0.5781473635551966,0.315
U56,N,S_PERM,2,N_BLOCK,OBJ_MAXDD,-0.05007197111263303,-0.05019814515817869,24.279662009741052,25.154008487847264,0.9652402725979584,0.425
