panel,target,construction,band,g_star,achieved,ref,err,evals,note,dCAGR_pp,dSharpe,dH1,dH2,v4a,fail4b,CAGR,Sharpe,MaxDD,Vol,H1,H2,isCAGR,isSharpe,isMaxDD,isVol,oCAGR,oSharpe,oMaxDD
U56,DD,RESPREAD,0.0,0.47316272854804986,0.12054942041571981,0.12054942313126804,-2.7155482307250622e-09,25,,-1.3893412565108232,-0.11483010970089236,-0.05956180662692745,-0.15422733750651174,False,CAGR,0.07270668038223516,1.0907918393381515,-0.12054942041571981,0.06637495137854625,1.1663690686374775,1.036611140888011,0.06611808496623706,1.0664180979867053,-0.06923104998743379,0.06183772759546286,0.07817455195924894,1.1118697482977729,-0.12054942041571981
U56,DD,RESPREAD,0.02,0.49913793206214907,0.12054941470055669,0.12054942313126804,-8.43071135125939e-09,25,,-0.6795897354699099,-0.06846263060707569,-0.02472534209868016,-0.09966612521998974,False,CAGR,0.07980419559264429,1.1371593184319682,-0.12054941470055669,0.06966671049961398,1.2012055331657248,1.091172353174533,0.07236705628838402,1.1024054077873746,-0.06506610054789774,0.06532306173367844,0.08598050044926664,1.1656476906358697,-0.12054941470055691
U56,DD,RESPREAD,0.03,0.5002081334590913,0.1205494007559259,0.12054942313126804,-2.237534213467285e-08,25,,-0.5244966995523681,-0.04484759915936043,-0.01625807520719058,-0.062058172780210086,False,CAGR,0.0813551259518197,1.1607743498796834,-0.1205494007559259,0.06947450928234034,1.2096728000572143,1.1287803056143126,0.07223434316240973,1.1080162658677781,-0.06657939002838609,0.06485291368406892,0.08894042494965637,1.2027429281166313,-0.12054940075592557
U56,DD,RESPREAD,0.05,0.47816855311393736,0.12054942101514776,0.12054942313126804,-2.116120279005429e-09,25,,-0.5757975278758432,-0.05094776753371555,-0.028947021416039886,-0.06230089367021474,False,CAGR,0.08084211766858496,1.1546741815053283,-0.12054942101514776,0.06942736757409679,1.196983853848365,1.128537584724308,0.07122792880947526,1.0961791079778769,-0.0674154776132102,0.06468636225391787,0.0888411473618087,1.2008771979061423,-0.12054942101514765
U56,DD,RESPREAD,0.08,0.44597757458686826,0.12054942335512453,0.12054942313126804,2.2385648890121956e-10,25,,-0.842592153221422,-0.027600558237713457,0.037021871527739725,-0.0694022278044506,False,CAGR,0.07817417141512917,1.1780213908013304,-0.12054942335512453,0.06574066532149031,1.2629527467921446,1.1214362505900721,0.07147648251453109,1.1746739116936538,-0.0644010961563306,0.06032918879605207,0.08373293704656448,1.1855343468849109,-0.12054942335512497
U56,DD,RESPREAD,0.12,0.4529638946056366,0.12054939904106565,0.12054942313126804,-2.4090202388471482e-08,25,,-0.26278485145874164,0.020426875697910463,0.03399966979960811,0.01412590976759387,True,CAGR,0.08397224443275597,1.2260488247369543,-0.12054939904106565,0.06764479344845806,1.259930545064013,1.2049643881621166,0.07595244377379484,1.1750530888450366,-0.07128534260012598,0.06405553831644427,0.09063555945170143,1.2665049164789854,-0.12054939904106543
U56,DD,EWALL,,0.38487756848335275,0.120549439340491,0.12054942313126804,1.620922296385885e-08,25,,-1.8909427348115626,-0.08272189855494894,-0.038424816487167224,-0.11897574689483181,False,CAGR,0.06769066559922776,1.122900050484095,-0.120549439340491,0.05993756017699768,1.1875060587772377,1.071862731499691,0.06433509854215425,1.1072097952386215,-0.06609507696622419,0.05782973572404626,0.07046780243730133,1.135831681670365,-0.120549439340491
U56,VOL,RESPREAD,0.03,0.5111298501491549,0.07099386932390593,0.0709938561492702,1.3174635729584772e-08,25,,-0.3451915994330479,-0.04483854714327751,-0.016225089849851937,-0.06206435343183814,False,CAGR,0.08314817695301291,1.1607834018957663,-0.12307371175216819,0.07099386932390593,1.209705785414553,1.1287741249626846,0.07382109977832085,1.1080475680653514,-0.06802088648693028,0.06626994060729446,0.09090630063270888,1.2027362797070908,-0.12307371175216808
U56,VOL,EWALL,,0.45575117468833937,0.07099384732598393,0.0709938561492702,-8.823286268277997e-09,25,,-0.6338073782347298,-0.08246235413240766,-0.0378815127181833,-0.1189164248041159,False,CAGR,0.08026201916499609,1.1231595949066362,-0.14159387272924873,0.07099384732598393,1.1880493625462216,1.0719220535904068,0.07627896996496353,1.107778365236904,-0.07789462766159605,0.06848378212426098,0.08356011652983586,1.1358585175150353,-0.14159387272924817
B136,DD,RESPREAD,0.0,0.4433246076107026,0.12240791426522257,0.12240793860208032,-2.433685775127259e-08,25,,-1.165300615012943,-0.04977066854303325,-0.07362486920611522,-0.01434641353576449,False,CAGR,0.06865018327538097,1.0560195132577543,-0.12240791426522257,0.0648787570164422,1.1554428566417398,0.9700386495728913,0.06636187209298638,1.044643255678488,-0.0674422472638635,0.06344171533524848,0.07054230237909809,1.0652085766187127,-0.12240791426522302
B136,DD,RESPREAD,0.02,0.4736954510211945,0.12240796584107405,0.12240793860208032,2.7238993727252137e-08,25,,-0.5684292524380075,-0.030668399028705773,-0.052849417690064016,0.0021274642660641385,False,CAGR,0.07461889690113033,1.0751217827720818,-0.12240796584107405,0.06917629269690233,1.176218308157791,0.98651252737472,0.07268095698879495,1.0668239958586452,-0.0681342636242388,0.06793964135729313,0.076220812011627,1.0817897880169323,-0.1224079658410746
B136,DD,RESPREAD,0.03,0.48474581837654107,0.12240794851755321,0.12240793860208032,9.915472887200849e-09,25,,-0.4623231374030201,-0.037340619856111035,-0.05856391945463724,-0.004992506244855477,False,CAGR,0.0756799580514802,1.0684495619446766,-0.12240794851755321,0.07062729358397306,1.1705038063932178,0.9793925568638003,0.07347937529424198,1.0586043361485908,-0.06871022390605408,0.0692555714594607,0.07749937880907143,1.076376916427178,-0.12240794851755354
B136,DD,RESPREAD,0.05,0.45898850560188287,0.1224079225970609,0.12240793860208032,-1.600501942089494e-08,25,,-0.7031142963533688,-0.03518447837156291,-0.07574981592030117,0.014965945694942473,False,CAGR,0.07327204646197671,1.0706057034292247,-0.1224079225970609,0.06823583865699011,1.153317909927554,0.9993510088035983,0.06951116073056651,1.0397551929474678,-0.06845186969834327,0.06678655189519847,0.07638566325458584,1.095247303094279,-0.12240792259706068
