panel,family,cost,n_arms,ctl,H_IS_mean,H_IS_ctl,H_IS1_mean,H_IS1_ctl,H_OOS_mean,H_OOS_ctl,H0_mean,H0_ctl,p_mean,p_ctl,net_H_mean,net_H_ctl,H0_mean_L5,H0_mean_L21,H0_mean_L63,p_mean_L5,p_mean_L21,p_mean_L63,pick_IS,pick_IS1,ctl_OOS,pick_OOS,pick_IS1_OOS,pick_IS1_IS2,ctl_IS2,oracle_OOS,pool_OOS,sel_gain,pick_OOS_CAGR,pick_OOS_MaxDD,ctl_OOS_CAGR,ctl_OOS_MaxDD,v2_OOS,v1_OOS,spy_OOS,spy_OOS_CAGR,spy_OOS_MaxDD
u56,GATE,10.0,6,gate=band3,0.05607404030201324,0.005713282643458051,0.07012677522119715,0.0,0.07651653955022786,0.0,0.10582835510569769,0.10846338027901616,0.666,1.0,-0.029311815555469828,-0.10846338027901616,0.12015170888520615,0.10582835510569769,0.08982978931037056,0.718,0.666,0.548,gate=none,gate=band3,1.285084661948574,1.1357457661990906,1.285084661948574,0.8931826238437086,0.8931826238437086,1.285084661948574,1.2085681223983462,-0.14933889574948345,0.13817415675493683,-0.22525890947548444,0.09534815248934558,-0.12054946768671182,1.2850846619485738,0.7470621251510196,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,GATE,25.0,6,gate=band3,0.08830622543102495,0.033636135941556455,0.0725900713160057,0.0,0.0824221300533805,0.0,0.10930352309871091,0.11125520625917458,0.646,1.0,-0.02688139304533041,-0.11125520625917458,0.11940102181366433,0.10930352309871091,0.09706268834038645,0.71,0.646,0.56,gate=none,gate=band3,1.2482558034007076,1.125049412500613,1.2482558034007076,0.850605795080072,0.850605795080072,1.2482558034007076,1.1658336733473271,-0.12320639090009466,0.13671236509806084,-0.2254761817775679,0.09241429872042128,-0.12092635506895355,1.2482558034007076,0.3991985325090755,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,MALEN,0.0,6,ma=200,0.11143086774576383,0.08150922725783305,0.11029184810467663,0.09728925283293788,0.08515131637219597,0.016688131369850367,0.11061255679864714,0.10528063697061564,0.598,0.812,-0.025461240426451162,-0.08859250560076527,0.1149380018503263,0.11061255679864714,0.10161579642952222,0.604,0.598,0.512,ma=150,ma=150,1.307336825550846,1.251013807469088,1.251013807469088,0.9466873916536018,0.8984723634949783,1.3240249569206963,1.2388736405485004,-0.05632301808175799,0.0869676396107586,-0.11332953060051165,0.09451351142383047,-0.11966686612957489,1.3096108938377817,0.9780460789116631,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,MALEN,10.0,6,ma=200,0.13882782527129378,0.07455243386688482,0.13256085978736354,0.09074644837271761,0.12772014835705003,0.021857228352369917,0.11836281622004798,0.11035906833636601,0.346,0.786,0.009357332137002058,-0.08850183998399609,0.1254236714611378,0.11836281622004798,0.10386564743776812,0.404,0.346,0.272,ma=150,ma=150,1.2628712338456778,1.1980108078022473,1.1980108078022473,0.8810882822061152,0.8416428761675356,1.2847284621980477,1.1570083138409977,-0.06486042604343045,0.08302071183786608,-0.11380185988453984,0.09105937807219888,-0.12011679204930858,1.2850846619485738,0.7470621251510196,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,MALEN,25.0,6,ma=200,0.17992654145563247,0.06406263562220815,0.16601616761443494,0.08088149080284324,0.19188333149535652,0.029630976206066473,0.11714217302735531,0.1184765600022333,0.124,0.78,0.07474115846800121,-0.08884558379616683,0.1185360312389118,0.11714217302735531,0.1074770751110387,0.124,0.124,0.1,ma=150,ma=150,1.1960597890487739,1.1183560724921462,1.1183560724921462,0.7825751255968767,0.756345906356938,1.2256907652548403,1.0338074337594838,-0.07770371655662767,0.07712645375625615,-0.11451016250558099,0.08589804221843567,-0.1207914899823338,1.2482558034007076,0.3991985325090755,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,VOLCAP,0.0,6,vcap=0.60,0.10025626504924356,0.09680069895386323,0.06650278601701887,0.08695924600916638,0.08413567204794603,0.045111619707718154,0.08176285620773166,0.08145856143909981,0.364,0.592,0.0023728158402143706,-0.03634694173138166,0.08595435103549877,0.08176285620773166,0.07697431289822977,0.398,0.364,0.328,vcap=none,vcap=none,1.305645614136448,1.3096108938377815,1.3096108938377815,0.9215582817280356,0.8037371170496275,1.3507572338441662,1.2666215617962202,0.003965279701333424,0.09730828776460765,-0.12029817082125305,0.08946185595950018,-0.10896375114594636,1.3096108938377817,0.9780460789116631,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,VOLCAP,10.0,6,vcap=0.60,0.10945999349083035,0.10022429670775446,0.07553544803063161,0.08990449117253041,0.08772936982714641,0.040281685150654445,0.07789768096885799,0.0769120808255347,0.338,0.646,0.009831688858288418,-0.03663039567488026,0.08670784690941491,0.07789768096885799,0.07529268160291602,0.368,0.338,0.322,vcap=none,vcap=none,1.2768625494721884,1.285084661948574,1.285084661948574,0.8931826238437086,0.7709457387925632,1.3171442346228428,1.2294148647956964,0.008222112476385712,0.09534815248934558,-0.12054946768671182,0.08734590784327478,-0.10924639417631066,1.2850846619485738,0.7470621251510196,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,VOLCAP,25.0,6,vcap=0.60,0.12328428210321885,0.10536167575065702,0.08911643134815272,0.09432358878843505,0.09312601799165066,0.03301594981153033,0.0768390213265615,0.07534093044500023,0.296,0.684,0.016286996665089162,-0.0423249806334699,0.08610493315250298,0.0768390213265615,0.07735806843122632,0.354,0.296,0.272,vcap=none,vcap=none,1.2336278659855235,1.2482558034007076,1.2482558034007076,0.850605795080072,0.7217424046621402,1.2666438157970539,1.1735177978054032,0.014627937415184089,0.09241429872042128,-0.12092635506895355,0.08417944713619052,-0.10967028668468737,1.2482558034007076,0.3991985325090755,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,LOOKBACK,0.0,6,lb=composite,0.05761735759715192,0.03137780820013947,0.11898992159859612,0.15482986922859743,0.09805873504039275,0.08815402445808962,0.09162314079472784,0.09214954405197875,0.37,0.456,0.006435594245664908,-0.003995519593889135,0.09420303546059142,0.09162314079472784,0.08798766994450224,0.388,0.37,0.316,lb=252,lb=21,1.2522445784158966,1.2104192844912536,1.2534215638135253,0.6434387063475336,1.1307604959564526,1.3403986028739863,1.2423398678335935,-0.04182529392464307,0.16059546396927926,-0.18597287103944937,0.16980858119856368,-0.19686313478223638,1.3096108938377817,0.9780460789116631,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,LOOKBACK,10.0,6,lb=composite,0.09542308878166317,0.04862752146421667,0.13697155732927757,0.1517265013440272,0.09018306026764011,0.05928240931654538,0.0920562964309604,0.09088057124861246,0.43,0.624,-0.0018732361633202882,-0.031598161932067076,0.09655611073471972,0.0920562964309604,0.09026870703581741,0.456,0.43,0.444,lb=252,lb=252,1.188572074506493,1.1588913667605347,1.1588913667605347,0.9204016672168427,1.0431188999370369,1.2478544838230383,1.1576714235553982,-0.029680707745958212,0.1528412748279806,-0.18685949145946357,0.15998011917832655,-0.1975610900598339,1.2850846619485738,0.7470621251510196,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,LOOKBACK,25.0,6,lb=composite,0.15228233919955447,0.07463343334767503,0.18641675664501278,0.16945716752632767,0.07834622067749675,0.01579369454832258,0.09433387363828614,0.09362357976112895,0.558,0.882,-0.015987652960789397,-0.07782988521280637,0.09724153444029235,0.09433387363828614,0.09087884353970938,0.598,0.558,0.558,lb=252,lb=252,1.0928589248533898,1.081471331012506,1.081471331012506,0.8297352931841868,0.9113225245971728,1.1086526194017123,1.0303063987242156,-0.011387593840883836,0.14130444924285612,-0.1881881991117761,0.14538825453539284,-0.1991126799183237,1.2482558034007076,0.3991985325090755,0.8820109845896832,0.15450717694493354,-0.33717289200673795
broad,GROSS,0.0,7,g=0.750,0.0012848879800588797,0.0008571058229989159,0.0008070471596082207,0.0005381307367628985,0.0018409403474570762,0.002449484878060959,0.0014731443839615672,0.0013731004452218621,0.33,0.134,0.00036779596349550904,0.001076384432839097,0.001618858282870931,0.0014731443839615672,0.001333629290468443,0.368,0.33,0.28,g=1.000,g=1.000,1.1481353293632495,1.146866305918909,1.146866305918909,0.8092727348885469,0.8077466079209983,1.1505848142413104,1.1487438738938534,-0.0012690234443404336,0.1096757144397702,-0.16120231581853828,0.08210528304142972,-0.12211398589281575,1.1481353293632495,0.8568806821147589,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,GROSS,10.0,7,g=0.750,0.0016681586860880504,0.001036330345805192,0.0011880659212668565,0.0007087138389547665,0.0013503795024925047,0.0017746354801979614,0.0014888464196770976,0.001437891973339125,0.482,0.274,-0.00013846691718459288,0.0003367435068588364,0.0015055888785977163,0.0014888464196770976,0.0013807462436908836,0.462,0.482,0.444,g=1.000,g=1.000,1.1185082795688426,1.117411511463011,1.117411511463011,0.7804209441646535,0.7786956667780317,1.1202829150490405,1.118932535546548,-0.0010967681058315915,0.10658557013582604,-0.1615773477730451,0.07983337481604336,-0.1224079386020801,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,GROSS,25.0,7,g=0.750,0.002244069638747792,0.0013055718226331336,0.0017607972693474139,0.0009650535693506157,0.0006131066269463581,0.0007603730628429339,0.0014412845981199487,0.0013488205291852858,0.742,0.668,-0.0008281779711735906,-0.0005884474663423519,0.0015970814294021217,0.0014412845981199487,0.0013350563969619315,0.76,0.742,0.728,g=1.000,g=1.000,1.0740236940215924,1.0731857152180366,1.0731857152180366,0.7371271138126694,0.7351029500273953,1.0747840670844353,1.074170960457489,-0.000837978803555739,0.10196602593399073,-0.16213977549982772,0.07643420182382155,-0.12284879701089024,1.0740236940215924,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,WIDTH,0.0,6,n=ALL,0.12703642087981581,0.187434260989513,0.10232051850203239,0.12009315983266933,0.11402802969481418,0.02419767900369374,0.12038060273697869,0.12343682107080409,0.45,0.66,-0.006352573042164508,-0.09923914206711035,0.12885726768058614,0.12038060273697869,0.11855388118415099,0.486,0.45,0.426,n=10,n=10,1.1481353293632495,0.9376244367006763,0.9376244367006763,1.1361801603818942,0.8077466079209983,1.1723330083669432,1.058304978672129,-0.21051089266257317,0.18033342863074564,-0.24066427462797502,0.08210528304142972,-0.12211398589281575,1.1481353293632495,0.8568806821147589,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,WIDTH,10.0,6,n=ALL,0.10345639801793216,0.11431725910344115,0.08076360221779533,0.051596589370017654,0.1273643100561842,0.0014154965690247323,0.12164784425937639,0.1150968416704895,0.388,0.704,0.005716465796807818,-0.11368134510146477,0.12510113937109757,0.12164784425937639,0.12220468575024765,0.394,0.388,0.364,n=10,n=10,1.1185082795688426,0.8568666190508228,0.8568666190508228,1.0256374188170543,0.7786956667780317,1.1199237761378673,0.9925594660816831,-0.26164166051801974,0.16160021580620776,-0.24145518175623015,0.07983337481604336,-0.1224079386020801,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,WIDTH,25.0,6,n=ALL,0.06789581522492216,0.004251768575231019,0.0998262695138461,0.0,0.18024807604445436,0.0,0.1219064357079143,0.11338368980167753,0.168,1.0,0.05834164033654006,-0.11338368980167753,0.13090002168432407,0.1219064357079143,0.12267443361555705,0.218,0.168,0.168,n=10,n=ALL,1.0740236940215924,0.7354708819201988,1.0740236940215924,0.7351029500273953,0.7351029500273953,1.0740236940215924,0.893775617977138,-0.33855281210139354,0.13404289911923883,-0.24442587356829104,0.07643420182382155,-0.12284879701089024,1.0740236940215924,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,CADENCE,0.0,4,freq=W,0.030880933399901833,0.0,0.04940054782433578,0.0,0.09855198445340951,0.0386929137588079,0.0885717022284525,0.09991433032303479,0.33,0.54,0.009980282224957018,-0.06122141656422689,0.08551187585371617,0.0885717022284525,0.09652131312358428,0.34,0.33,0.368,freq=W,freq=W,1.1481353293632495,1.1481353293632495,1.1481353293632495,0.8077466079209983,0.8077466079209983,1.1868282431220574,1.0882762586686479,0.0,0.08210528304142972,-0.12211398589281575,0.08210528304142972,-0.12211398589281575,1.1481353293632495,0.8568806821147589,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,CADENCE,10.0,4,freq=W,0.027273323214240808,0.0,0.04602418888339033,0.0,0.08217626366373332,0.026655400035656696,0.09235369938952398,0.10673238884391446,0.446,0.634,-0.010177435725790662,-0.08007698880825777,0.08743822517511723,0.09235369938952398,0.09704590797809126,0.434,0.446,0.44,freq=W,freq=W,1.1185082795688426,1.1185082795688426,1.1185082795688426,0.7786956667780317,0.7786956667780317,1.1451636796044993,1.062987415940766,0.0,0.07983337481604336,-0.1224079386020801,0.07983337481604336,-0.1224079386020801,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,CADENCE,25.0,4,freq=W,0.03171079822634204,0.009840514607123207,0.040967417486982294,0.0,0.057655529440606035,0.008641886370619689,0.09275971850363632,0.10677145131681087,0.59,0.774,-0.03510418906303028,-0.09812956494619118,0.08121289049332386,0.09275971850363632,0.08840530132513072,0.566,0.59,0.534,freq=M,freq=W,1.0740236940215924,1.0675362385627567,1.0740236940215924,0.7351029500273953,0.7351029500273953,1.082665580392212,1.025010050951606,-0.006487455458835667,0.08111823617110958,-0.15720132467995662,0.07643420182382155,-0.12284879701089024,1.0740236940215924,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,GATE,0.0,6,gate=band3,0.0606352899104623,0.05116114177879916,0.04470503188955721,0.014324577249264614,0.040825962787907955,0.026976272926402256,0.101354559220662,0.1102571989180669,0.916,0.782,-0.060528596432754045,-0.08328092599166464,0.11272958351148951,0.101354559220662,0.08768359999228409,0.922,0.916,0.866,gate=vol60,gate=vol60,1.1481353293632495,1.1360571399639035,1.1360571399639035,0.9323960876888414,0.8077466079209983,1.1751116022896517,1.1342856395017438,-0.012078189399346018,0.1217256495607002,-0.186875582927998,0.08210528304142972,-0.12211398589281575,1.1481353293632495,0.8568806821147589,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,GATE,10.0,6,gate=band3,0.07631184482830844,0.06538128534997756,0.05778936202668161,0.026637288276177173,0.022303891701160206,0.007211045537120597,0.10531257941804621,0.1133782594138365,0.984,0.892,-0.083008687716886,-0.1061672138767159,0.11147635620494435,0.10531257941804621,0.08936139158915425,0.998,0.984,0.966,gate=vol60,gate=vol60,1.1185082795688426,1.1224553129457142,1.1224553129457142,0.9215577581411714,0.7786956667780317,1.1257193251059632,1.103415433404803,0.003947033376871634,0.12011126700793451,-0.18696236312424175,0.07983337481604336,-0.1224079386020801,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,GATE,25.0,6,gate=band3,0.09986304329045237,0.08673954395756045,0.07745543873411731,0.04513884472271479,0.044982044429011214,0.028014668800329323,0.1011928205163488,0.10528782975455385,0.886,0.758,-0.056210776087337586,-0.07727316095422453,0.11460202750184834,0.1011928205163488,0.09123537074354666,0.926,0.886,0.846,gate=vol60,gate=vol60,1.0740236940215924,1.1020383628219217,1.1020383628219217,0.9052986422335577,0.7351029500273953,1.1020383628219217,1.0570563183929105,0.028014668800329323,0.11769385576362024,-0.1870925231682471,0.07643420182382155,-0.12284879701089024,1.0740236940215924,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,MALEN,0.0,6,ma=200,0.09255152348408169,0.04447658902706175,0.10496865921861076,0.06900986570039325,0.05247769831802174,0.0,0.10779107690330351,0.10370753923405937,0.822,1.0,-0.05531337858528178,-0.10370753923405937,0.10882736811922221,0.10779107690330351,0.09731894169321599,0.83,0.822,0.766,ma=150,ma=150,1.1751116022896517,1.1300095446036196,1.1300095446036196,0.7651483947533099,0.7790245214701041,1.1751116022896517,1.12263390397163,-0.04510205768603215,0.07586688861573299,-0.11805149104021917,0.08241777999079569,-0.12565637442446864,1.1481353293632495,0.8568806821147589,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,MALEN,10.0,6,ma=200,0.11718622141499924,0.037182887776261664,0.12557072448784434,0.06256362327887999,0.0941411960114249,0.004639032941704757,0.10671979720946495,0.0988681902221463,0.51,0.902,-0.012578601198040051,-0.09422915728044154,0.11322802592069028,0.10671979720946495,0.0936890020302242,0.548,0.51,0.402,ma=150,ma=150,1.1257193251059632,1.0711225013326497,1.0711225013326497,0.7007746303923469,0.724713672428621,1.130358358047668,1.036217162036243,-0.05459682377331343,0.07164662938892974,-0.11859930596131962,0.07870963426528443,-0.12616421510282372,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,MALEN,25.0,6,ma=200,0.15415007140304493,0.02620684323757394,0.15650270748898332,0.05286040577773754,0.1581733307912896,0.01295549849778066,0.11125867813623644,0.11028657721338217,0.182,0.862,0.04691465265505315,-0.09733107871560151,0.1136362500746256,0.11125867813623644,0.09530710605402258,0.192,0.182,0.12,ma=150,ma=150,1.051525708836833,0.9826476372314409,0.9826476372314409,0.6041343942393115,0.6431997908632895,1.0644812073346137,0.9063078765433241,-0.06887807160539217,0.06534650554076582,-0.11942073856720026,0.07317063071946439,-0.1269257259707245,1.0740236940215924,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,VOLCAP,0.0,6,vcap=0.60,0.03852150835000767,0.02980616425630056,0.022319208832799697,0.038811903185950625,0.05571954982525695,0.0352203344798232,0.07513343199256414,0.07506773145264245,0.528,0.584,-0.01941388216730719,-0.03984739697281925,0.07729474277481893,0.07513343199256414,0.07132647060728263,0.542,0.528,0.524,vcap=none,vcap=0.35,1.1129149948834263,1.1481353293632495,1.1087058718137721,0.7155187634669858,0.7622001877770027,1.1481353293632495,1.0924157795379925,0.0352203344798232,0.08210528304142972,-0.12211398589281575,0.07578337857399342,-0.11664229934217818,1.1481353293632495,0.8568806821147589,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,VOLCAP,10.0,6,vcap=0.60,0.04839230981673581,0.03195260363547958,0.021742234238887992,0.029847005036670815,0.07076127124695941,0.03828824476826065,0.07580758392007667,0.07477518162185841,0.394,0.532,-0.005046312673117254,-0.03648693685359776,0.07716288827276137,0.07580758392007667,0.07165103803461811,0.4,0.394,0.378,vcap=none,vcap=0.45,1.080220034800582,1.1185082795688426,1.0797730034357258,0.6949612255612198,0.7309860594917609,1.1185082795688426,1.0477470083218832,0.03828824476826065,0.07983337481604336,-0.1224079386020801,0.07340162205068013,-0.1169547725010518,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,VOLCAP,25.0,6,vcap=0.60,0.0632182927053827,0.035175938904405735,0.030505492823441616,0.02599761078698548,0.0933560895633595,0.0429017362076769,0.07254476474154666,0.06985120391878608,0.266,0.48,0.020811324821812846,-0.026949467711109176,0.08083647443937506,0.07254476474154666,0.0700669167241504,0.27,0.266,0.242,vcap=none,vcap=none,1.0311219578139155,1.0740236940215924,1.0740236940215924,0.7351029500273953,0.6841484494454172,1.0740236940215924,0.9806676044582329,0.0429017362076769,0.07643420182382155,-0.12284879701089024,0.06983859492804001,-0.11742339992485074,1.0740236940215924,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,LOOKBACK,0.0,6,lb=composite,0.19781454568859602,0.1765876246398237,0.08746650663615219,0.041694257407143276,0.08551165105826364,0.19333325946486668,0.11778663226816226,0.11506103058586273,0.676,0.176,-0.03227498120989862,0.07827222887900395,0.12702919919763003,0.11778663226816226,0.109908921336955,0.732,0.676,0.642,lb=126,lb=126,1.0072750218036188,1.109658383714269,1.109658383714269,1.3461012771482292,0.911979713680629,1.2006082812684855,1.1150966302102219,0.10238336191065023,0.1766160294480139,-0.20145589908008388,0.15799099597832766,-0.21581030523480904,1.1481353293632495,0.8568806821147589,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,LOOKBACK,10.0,6,lb=composite,0.2242805469035254,0.1763022661821676,0.11301859673101222,0.042608612367054155,0.045966772267564515,0.12923260411498427,0.12167690189191066,0.1184750250703461,0.96,0.352,-0.07571012962434615,0.010757579044638171,0.1254041128202143,0.12167690189191066,0.11816722391544184,0.956,0.96,0.954,lb=126,lb=126,0.9227637111605234,1.0267989704820115,1.0267989704820115,1.2426053981567002,0.8117623968450633,1.0519963152755076,1.0060295430079431,0.10403525932148816,0.16128046479644675,-0.20219551230513177,0.14262669058426503,-0.21673092559404095,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
