file,target,n,nnz,share_pos,sign_balance,has_selcol,chooser_stem,degenerate
2026-09-04_drawdown-control_C.ladder.csv,m,114,114,1.0,1.0,0,0,1
2026-09-04_drawdown-control_C.rates.csv,dCAGR,288,272,1.0,1.0,0,0,1
2026-09-04_drawdown-control_C.rates.csv,dMaxDD,288,238,0.9873949579831933,0.9873949579831933,0,0,0
2026-09-04_drawdown-control_C.rates.csv,dSharpe,288,272,0.011029411764705883,0.9889705882352942,0,0,0
2026-09-04_drawdown-control_C.rates.csv,vs_gm_CAGR,288,272,0.0661764705882353,0.9338235294117647,0,0,0
2026-09-04_drawdown-control_C.rates.csv,vs_gm_MaxDD,288,265,0.3132075471698113,0.6867924528301887,0,0,0
2026-09-04_drawdown-control_C.rates.csv,vs_gm_Sharpe,288,272,0.011029411764705883,0.9889705882352942,0,0,0
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,dCAGR,192,172,0.9069767441860465,0.9069767441860465,0,0,0
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,dMaxDD,192,172,0.8313953488372093,0.8313953488372093,0,0,0
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,dSharpe,192,172,0.20930232558139536,0.7906976744186046,0,0,0
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,vs_matchedDD,163,143,0.6643356643356644,0.6643356643356644,0,0,0
2026-09-04_earnings-season-avoidance_cloud.effect.csv,dSharpe,360,360,0.09722222222222222,0.9027777777777778,0,0,0
2026-09-04_earnings-season-avoidance_cloud.effect.csv,dCAGR,360,360,0.030555555555555555,0.9694444444444444,0,0,0
2026-09-04_earnings-season-avoidance_cloud.effect.csv,dMaxDD,360,345,0.5362318840579711,0.5362318840579711,0,0,0
2026-09-04_earnings-season-avoidance_cloud.effect.csv,dTurn,360,360,0.8555555555555555,0.8555555555555555,0,0,0
2026-09-04_ensemble-plus-momentum_C.diversification.csv,dSharpe,36,36,1.0,1.0,0,0,1
2026-09-04_exit-schedule-vs-entry-schedule_cloud.grid.csv,dSharpe,44,40,0.775,0.775,0,0,0
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,dCAGR_pp,84,84,0.7380952380952381,0.7380952380952381,0,0,0
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,dSharpe,84,84,0.5238095238095238,0.5238095238095238,0,0,0
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,dMaxDD_pp,84,84,0.19047619047619047,0.8095238095238095,0,0,0
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,dCAGR_off,42,42,0.8333333333333334,0.8333333333333334,0,0,0
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,dCAGR_on,42,42,0.6428571428571429,0.6428571428571429,0,0,0
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,dMaxDD_off,42,42,0.19047619047619047,0.8095238095238095,0,0,0
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,dMaxDD_on,42,42,0.19047619047619047,0.8095238095238095,0,0,0
2026-09-04_interior-4b-selection_cloud.selections.csv,vs_default,35,31,0.7741935483870968,0.7741935483870968,1,1,0
2026-09-04_interior-4b-selection_cloud.selections.csv,vs_oosbest,35,33,0.0,1.0,1,1,1
2026-09-04_is-window-has-no-crash_C.selections.csv,vs_default,36,30,0.6,0.6,1,1,0
2026-09-04_monthly-seasonality_cloud.grid.csv,dSharpe,150,144,0.16666666666666666,0.8333333333333334,0,0,0
2026-09-05_2011-the-opposite-outlier_C.l2o.csv,regret,1232,789,1.0,1.0,1,0,1
2026-09-05_IS-Sharpe-margin-as-the-reportable-selector-statistic_cloud.cells.csv,M,44,44,1.0,1.0,1,1,1
2026-09-05_IS-Sharpe-margin-as-the-reportable-selector-statistic_cloud.walkforward.csv,M,44,44,1.0,1.0,1,1,1
2026-09-05_V1u-small-negative-price_cloud.bootstrap.csv,dCAGR,1200,1200,0.20416666666666666,0.7958333333333334,0,0,0
2026-09-05_V1u-small-negative-price_cloud.bootstrap.csv,dMaxDD,1200,1200,0.7291666666666666,0.7291666666666666,0,0,0
2026-09-05_V1u-small-negative-price_cloud.bootstrap.csv,dSharpe,1200,1200,0.8341666666666666,0.8341666666666666,0,0,0
2026-09-05_V1u-small-negative-price_cloud.concentration.csv,dCAGR,40,40,0.575,0.575,0,0,0
2026-09-05_V1u-small-negative-price_cloud.concentration.csv,dMaxDD,40,40,0.825,0.825,0,0,0
2026-09-05_V1u-small-negative-price_cloud.concentration.csv,dSharpe,40,40,0.425,0.575,0,0,0
2026-09-05_V1u-small-negative-price_cloud.pricelist.csv,dCAGR,32,32,0.625,0.625,0,0,0
2026-09-05_V1u-small-negative-price_cloud.pricelist.csv,dMaxDD,32,32,0.8125,0.8125,0,0,0
2026-09-05_V1u-small-negative-price_cloud.pricelist.csv,dSharpe,32,32,0.4375,0.5625,0,0,0
2026-09-05_absorbing-state-audit_B.ddctl.csv,dSharpe,1452,1400,0.03357142857142857,0.9664285714285714,0,0,0
2026-09-05_absorbing-state-audit_B.ladder.csv,m,228,228,1.0,1.0,0,0,1
2026-09-05_absorbing-state-audit_B.stop.csv,dSharpe,396,320,0.134375,0.865625,0,0,0
2026-09-05_abstention-is-the-only-thing-that-ever-helps_cloud.record.csv,a,74,50,1.0,1.0,1,0,1
2026-09-05_abstention-is-the-only-thing-that-ever-helps_cloud.record.csv,gain,74,73,0.3287671232876712,0.6712328767123288,1,0,0
2026-09-05_audit-every-committed-null-for-a-salted-seed_C.walkforward.csv,margin_IS,609,609,1.0,1.0,1,0,1
2026-09-05_band-width-at-g085_cloud.matched_gross.csv,dCAGR_pp,144,144,0.8333333333333334,0.8333333333333334,0,0,0
2026-09-05_band-width-at-g085_cloud.matched_gross.csv,dSharpe,144,144,0.8055555555555556,0.8055555555555556,0,0,0
2026-09-05_band-width-at-g085_cloud.matched_gross.csv,dMaxDD_pp,144,144,0.5833333333333334,0.5833333333333334,0,0,0
2026-09-05_cagr-floor-calibration_B.calibration.csv,delta,6426,6426,1.0,1.0,0,0,1
2026-09-05_cagr-floor-calibration_B.ladder.csv,m,342,342,1.0,1.0,0,0,1
2026-09-05_cagr-floor-constrained-selector_cloud.picks.csv,regret,176,128,0.0,1.0,1,1,1
2026-09-05_clause-11b-draw-count-by-enumeration_cloud.grid.csv,flip_vs_truth,72,72,1.0,1.0,0,0,1
2026-09-05_clause-11b-draw-count-by-enumeration_cloud.grid.csv,zone_over_mean_effect,72,72,1.0,1.0,0,0,1
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.picks.csv,regret,484,327,0.0,1.0,1,1,1
2026-09-05_crisis-depth-as-the-price-denominator_B.pricelist.csv,dCAGR,288,264,0.8939393939393939,0.8939393939393939,0,0,0
2026-09-05_crisis-depth-as-the-price-denominator_B.pricelist.csv,dMaxDD,288,263,0.8136882129277566,0.8136882129277566,0,0,0
2026-09-05_crisis-depth-as-the-price-denominator_B.pricelist.csv,dSharpe,288,264,0.20833333333333334,0.7916666666666666,0,0,0
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.bargrid.csv,delta,420,420,1.0,1.0,0,0,1
2026-09-05_de-gross-vs-reweight-across-gates_cloud.convention.csv,dSharpe,450,434,0.5737327188940092,0.5737327188940092,0,0,0
2026-09-05_de-gross-vs-reweight-across-gates_cloud.convention.csv,dCAGR_pp,450,434,0.8847926267281107,0.8847926267281107,0,0,0
2026-09-05_de-gross-vs-reweight-across-gates_cloud.convention.csv,dMaxDD_pp,450,430,0.2302325581395349,0.7697674418604651,0,0,0
2026-09-05_defensive-class-census_B.grid.csv,m,2244,2244,1.0,1.0,0,0,1
2026-09-05_defensive-overlays-are-rule-8-invisible_B.deltas.csv,dCAGR_OOS,164,164,0.5121951219512195,0.5121951219512195,0,0,0
2026-09-05_defensive-overlays-are-rule-8-invisible_B.deltas.csv,dMaxDD_OOS,164,157,0.5414012738853503,0.5414012738853503,0,0,0
2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,regret,132,69,0.0,1.0,1,0,1
2026-09-05_delete-the-scaler-on-small_cloud.scalerpremium.csv,dCAGR_pp,80,80,0.4375,0.5625,0,0,0
2026-09-05_delete-the-scaler-on-small_cloud.scalerpremium.csv,dSharpe,80,80,0.5,0.5,0,0,0
2026-09-05_delete-the-scaler-on-small_cloud.scalerpremium.csv,dMaxDD_pp,80,80,0.1,0.9,0,0,0
2026-09-05_delete-the-scaler-on-small_cloud.scalerpremium.csv,dTurnover,80,80,0.0,1.0,0,0,1
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.choices.csv,IS_margin,1325,1325,0.2188679245283019,0.7811320754716982,0,0,0
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.choices.csv,OOS_margin,1325,1325,0.17886792452830189,0.8211320754716981,0,0,0
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.ladder.csv,IS_margin,1908,1908,0.13679245283018868,0.8632075471698113,0,0,0
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.ladder.csv,OOS_margin,1908,1908,0.14622641509433962,0.8537735849056604,0,0,0
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,OOS_margin,50,50,0.06,0.94,0,0,0
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.arms.csv,dSharpe,288,284,0.352112676056338,0.647887323943662,0,0,0
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,dSharpe,252,168,0.125,0.875,0,0,0
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_T.csv,m,300,300,1.0,1.0,0,0,1
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_T.csv,dSharpe_F,300,300,0.10666666666666667,0.8933333333333333,0,0,0
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_T.csv,dSharpe_IS,300,300,0.15,0.85,0,0,0
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_Tclause.csv,m,120,120,1.0,1.0,0,0,1
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.clause.csv,m,360,360,1.0,1.0,0,0,1
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.grid.csv,m,906,900,1.0,1.0,0,0,1
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.grid.csv,dSharpe_F,906,900,0.27666666666666667,0.7233333333333334,0,0,0
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.grid.csv,dSharpe_IS,906,900,0.24888888888888888,0.7511111111111111,0,0,0
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.grid.csv,dSharpe_OOS,906,900,0.39555555555555555,0.6044444444444445,0,0,0
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.swap.csv,m,540,540,1.0,1.0,0,0,1
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.verdicts.csv,m,906,900,1.0,1.0,0,0,1
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.verdicts.csv,dSharpe_F,906,900,0.27666666666666667,0.7233333333333334,0,0,0
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.verdicts.csv,dSharpe_IS,906,900,0.24888888888888888,0.7511111111111111,0,0,0
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.instruments.csv,dMaxDD,66,46,0.043478260869565216,0.9565217391304348,1,0,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.choices.csv,IS_margin,2120,2120,0.21415094339622642,0.7858490566037736,0,1,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.choices.csv,OOS_margin,2120,2120,0.16745283018867924,0.8325471698113207,0,1,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,IS_margin,1908,1908,0.13679245283018868,0.8632075471698113,0,1,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,OOS_margin,1908,1908,0.14622641509433962,0.8537735849056604,0,1,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,OOS_margin,48,48,0.0,1.0,0,1,1
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,IS_margin,6048,6048,0.048445767195767195,0.9515542328042328,0,1,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,OOS_margin,6048,6048,0.12764550264550265,0.8723544973544973,0,1,0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.walkforward.csv,OOS_margin,80,80,0.0,1.0,0,1,1
2026-09-05_does-book-share-price-a-tilt_C.grid.csv,m,189,189,1.0,1.0,0,0,1
2026-09-05_does-book-share-price-a-tilt_C.regression.csv,m,126,126,1.0,1.0,0,0,1
2026-09-05_does-book-share-price-a-tilt_C.regression.csv,dSharpe,126,126,0.373015873015873,0.626984126984127,0,0,0
2026-09-05_does-book-share-price-a-tilt_C.regression.csv,dCAGR,126,126,0.3968253968253968,0.6031746031746033,0,0,0
2026-09-05_does-book-share-price-a-tilt_C.regression.csv,dMaxDD,126,126,0.46825396825396826,0.5317460317460317,0,0,0
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.choices.csv,IS_margin,575,575,0.04869565217391304,0.951304347826087,0,0,0
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.choices.csv,OOS_margin,575,575,0.1565217391304348,0.8434782608695652,0,0,0
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.keep.csv,IS_margin,805,805,0.018633540372670808,0.9813664596273292,0,0,0
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.keep.csv,OOS_margin,805,805,0.12919254658385093,0.8708074534161491,0,0,0
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.ladder.csv,IS_margin,805,805,0.018633540372670808,0.9813664596273292,0,0,0
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.ladder.csv,OOS_margin,805,805,0.12919254658385093,0.8708074534161491,0,0,0
2026-09-05_does-share-price-any-key-or-only-vol_B.delta.csv,m,684,684,1.0,1.0,0,0,1
2026-09-05_does-share-price-any-key-or-only-vol_B.delta.csv,dSharpe,684,684,0.27485380116959063,0.7251461988304093,0,0,0
2026-09-05_does-share-price-any-key-or-only-vol_B.delta.csv,dCAGR,684,684,0.23830409356725146,0.7616959064327485,0,0,0
2026-09-05_does-share-price-any-key-or-only-vol_B.delta.csv,dMaxDD,684,684,0.40789473684210525,0.5921052631578947,0,0,0
2026-09-05_does-share-price-any-key-or-only-vol_B.grid.csv,m,741,741,1.0,1.0,0,0,1
2026-09-05_does-share-price-any-key-or-only-vol_B.overlap.csv,m,252,252,1.0,1.0,0,0,1
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.grid.csv,IS_margin,1200,1200,0.13,0.87,0,1,0
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.grid.csv,OOS_margin,1200,1200,0.085,0.915,0,1,0
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.grid.csv,full_margin,1200,1200,0.1125,0.8875,0,1,0
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.ladder.csv,IS_margin,3000,3000,0.044333333333333336,0.9556666666666667,0,1,0
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.ladder.csv,OOS_margin,3000,3000,0.038,0.962,0,1,0
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.ladder.csv,full_margin,3000,3000,0.052333333333333336,0.9476666666666667,0,1,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.arms.csv,m,4370,4140,1.0,1.0,0,1,1
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.arms.csv,dSharpe_F,4370,2410,0.43734439834024896,0.562655601659751,0,1,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.arms.csv,dSharpe_IS,4370,2130,0.5150234741784038,0.5150234741784038,0,1,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.arms.csv,dSharpe_OOS,4370,2410,0.3966804979253112,0.6033195020746889,0,1,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.keep.csv,m,4370,4140,1.0,1.0,0,1,1
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.keep.csv,dSharpe_F,4370,2410,0.43734439834024896,0.562655601659751,0,1,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.keep.csv,dSharpe_IS,4370,2130,0.5150234741784038,0.5150234741784038,0,1,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.keep.csv,dSharpe_OOS,4370,2410,0.3966804979253112,0.6033195020746889,0,1,0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,m,6900,6900,1.0,1.0,1,1,1
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,IS_margin,30240,30240,0.03505291005291005,0.96494708994709,0,0,0
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,OOS_margin,30240,30240,0.10972222222222222,0.8902777777777777,0,0,0
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.walkforward.csv,OOS_margin,80,80,0.0,1.0,0,0,1
