panel,N,H,IS_Sharpe,full_CAGR,full_Sharpe,full_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD
U56,5,21,1.0958470364702464,0.16843283481105242,0.9263050808484407,-0.2544826755531234,0.1561078226261836,0.8186258181768823,-0.2544826755531233
U56,5,63,1.1970228992107508,0.19006661349909093,1.0115651312622695,-0.2626461120399052,0.17948027388265664,0.8995522807300019,-0.26264611203990507
U56,5,126,1.1166700991092462,0.1789829066444839,0.9893393325945896,-0.25853595033656995,0.17190400059573552,0.9060838087852844,-0.2585359503365696
U56,5,252,0.836390022596858,0.1776188097733593,1.021819210575639,-0.3064233719468844,0.2191145555073193,1.1582426601532745,-0.26438035822161177
U56,10,21,1.140442567135642,0.17164281889515354,1.1292765475421904,-0.20077494903422888,0.18009103185213426,1.124878889952378,-0.20077494903422888
U56,10,63,1.1869852932028384,0.19563756290154566,1.19085777844779,-0.27687074569492676,0.2177984989095707,1.2060183430520988,-0.27687074569492676
U56,10,126,1.1239476420411478,0.17057239764149168,1.1059017686043204,-0.20771055519190806,0.17684943562424693,1.095526853155757,-0.20771055519190784
U56,10,252,0.9314440748128906,0.15748289178829156,1.0488989296492965,-0.23298952851466026,0.1843252712571981,1.1369779691776092,-0.23298952851465993
U56,15,21,1.0930184779198981,0.15061461743156124,1.103517318525942,-0.19914866750180327,0.16233563052796351,1.1160851796146034,-0.19914866750180338
U56,15,63,1.1732997807076586,0.16832627988212523,1.1520579944871,-0.25977002644153235,0.1802406562837071,1.145444484441145,-0.25977002644153235
U56,15,126,1.1485301048192222,0.1712513442147694,1.1710731248627309,-0.20144574895799583,0.18981196763901842,1.19530470786359,-0.20144574895799505
U56,15,252,0.9879429502055862,0.14985536643745356,1.0821586878164462,-0.2109750887380134,0.1722267279308234,1.154004183466009,-0.21097508873801374
U56,20,21,1.1178208341203901,0.14180691740293483,1.1083467438353667,-0.20192294540169775,0.15162480038723403,1.1078677104732102,-0.20192294540169786
U56,20,63,1.1190446826095897,0.15259954527276554,1.1203636367540137,-0.25533287018443773,0.16738499208382063,1.1306277492224373,-0.25533287018443784
U56,20,126,1.1157639886864141,0.1578143852165539,1.152200994598872,-0.19127563591226426,0.17284600189211563,1.1831862943616593,-0.19127563591226426
U56,20,252,1.1321557001713343,0.15961142526911276,1.1670107370849379,-0.21843527860630407,0.1744705416691259,1.1968670347321877,-0.21843527860630407
U56,25,21,1.039926448313035,0.1303546102482218,1.0717832761669182,-0.2023902856631168,0.14177427717245839,1.0987547376312086,-0.2023902856631169
U56,25,63,1.164142080533127,0.14703493238660625,1.1456973213985568,-0.22663782168952817,0.1587336388939078,1.1422565445275736,-0.22663782168952828
U56,25,126,1.099812948776019,0.1469276064183882,1.1200862383844534,-0.22973630797228772,0.16079298784496965,1.1407363677193139,-0.22973630797228817
U56,25,252,1.1090636008426107,0.14904688691164392,1.1206335101432623,-0.2045872784018934,0.15912329419230176,1.1327804098748582,-0.20458727840189328
U56,30,21,1.0192995073540747,0.12241887536711649,1.057632385107767,-0.197710421208378,0.1327486108229361,1.0887244963067586,-0.19771042120837778
U56,30,63,1.1831257208721455,0.14160915153248355,1.1502359792483452,-0.21304604195161336,0.1492418615365132,1.133878071701512,-0.2130460419516137
U56,30,126,1.1236242415725988,0.14593154909599892,1.1488076300824581,-0.2207393985726791,0.16089446740646518,1.1736468884312028,-0.2207393985726791
U56,30,252,1.0892174790931213,0.141230573890758,1.0923459046943518,-0.2022259552168305,0.15019334866058065,1.0985746451318847,-0.20222595521683084
B136,5,21,1.0898026316324079,0.20536700285052545,1.0092596557466498,-0.275589069971792,0.21058024813444254,0.9644708228932902,-0.2755890699717921
B136,5,63,1.4618218579099092,0.23986345105239648,1.1212343868911898,-0.28623535174687,0.20425943643560918,0.9143921703777618,-0.2862353517468701
B136,5,126,1.2860497954477663,0.1872779889378513,0.9689798274656516,-0.2812388100874459,0.14711932339670608,0.7546439359925253,-0.2812388100874458
B136,5,252,1.0555902153970083,0.20093847226968897,1.0688177274514656,-0.26122084031553494,0.2227818138885005,1.0870723783702565,-0.2612208403155356
B136,10,21,1.2367484776621376,0.17229864266449457,0.9981194820522595,-0.2560668997321145,0.15177841087759614,0.8434647418202346,-0.2560668997321148
B136,10,63,1.295061931422953,0.20763352445123573,1.1467205092364954,-0.2815890183683044,0.20738331575143798,1.0618600456014233,-0.2815890183683044
B136,10,126,1.2859310870698761,0.18530225114346233,1.066553314377966,-0.20203288162979283,0.16787343178113612,0.923493018629746,-0.20203288162979294
B136,10,252,0.9232661493844728,0.16703364277780564,1.007242589897247,-0.2591829634413,0.19320956986719517,1.0717713524400871,-0.2591829634413001
B136,15,21,1.1520485084037897,0.15568929379802787,0.976152719006828,-0.2814761620820482,0.14347425162703642,0.8600222501439038,-0.28147616208204795
B136,15,63,1.255219840270686,0.17827624310332757,1.085087077594492,-0.2767185996353321,0.16956043597133186,0.9763860351907573,-0.27671859963533174
B136,15,126,1.1083689289947982,0.16865777953630579,1.0685360598400833,-0.19659728035297674,0.1764736741591062,1.0471643050859327,-0.19659728035297686
B136,15,252,0.9892306748902265,0.16264922675943905,1.0436253264211726,-0.24508097963802544,0.18302035911046577,1.0877248930884345,-0.24508097963802533
B136,20,21,1.2256288299987839,0.16035887193713472,1.0690015998465905,-0.26372392677410805,0.1497515856632301,0.960512071949132,-0.2637239267741077
B136,20,63,1.2313543403376168,0.17141325998392132,1.0923498510546932,-0.28694818362899366,0.1661026470615794,1.0023341092550495,-0.28694818362899377
B136,20,126,1.1444770504563138,0.16184809643572629,1.0715348935832014,-0.20740302267849475,0.1628665539757932,1.024015074035567,-0.20740302267849475
B136,20,252,1.1157626792412996,0.16386492526981544,1.072333570067406,-0.23490998276411412,0.1704732382055223,1.047801028726617,-0.23490998276411434
B136,25,21,1.1614466930472855,0.1489588473236778,1.0479345185612143,-0.2435862602133897,0.14266016193030095,0.9677398480625862,-0.24358626021339014
B136,25,63,1.2046428545105328,0.15755041799769387,1.053586500169999,-0.29237085650923744,0.14962508399482544,0.9531505685592903,-0.29237085650923755
B136,25,126,1.151612545031576,0.16370282358922816,1.0976491185724078,-0.21614699485901911,0.16734517611391553,1.0635895240513515,-0.2161469948590189
B136,25,252,1.0699459597127892,0.16053446298356566,1.073041213604544,-0.23033578495804796,0.1724286870292726,1.080519947781726,-0.2303357849580484
B136,30,21,1.1169285953280867,0.14365295753135476,1.04609716148187,-0.2516650858740107,0.14186588274365364,0.9959379955007539,-0.2516650858740105
B136,30,63,1.1504155660363478,0.14979160113423107,1.042224432646523,-0.28041788501478204,0.1461182238745118,0.9694754933235953,-0.28041788501478193
B136,30,126,1.147825770871284,0.15988043941385532,1.0962397067524492,-0.24354358049436964,0.16563224574126112,1.0662916149681585,-0.24354358049436953
B136,30,252,1.0582473192489563,0.15465307898152458,1.0623349545877845,-0.2277336546629256,0.16558969286138803,1.0699368713673747,-0.2277336546629256
SMALL,5,21,0.42547651926608177,0.03138175268244581,0.24936579746734655,-0.46329268506820487,0.005513875335453333,0.16048875369778204,-0.46329268506820664
SMALL,5,63,0.4864179759275282,0.06212295389444855,0.36452225420597417,-0.4746221001334793,0.0454785862414282,0.3004157925120731,-0.47462210013348116
SMALL,5,126,0.41317104524941795,0.037697701421296026,0.2732741266264672,-0.5069846791498913,0.01736033526257086,0.1972593474555165,-0.5069846791498912
SMALL,5,252,0.9537889155696648,0.24716378968385588,1.0143407932614583,-0.4591013535833134,0.2643614476945997,1.0501270082459815,-0.4591013535833134
SMALL,10,21,0.7334366368478444,0.05759331641084464,0.3726850643992463,-0.46826488740744376,0.017588199398647086,0.19011475675780007,-0.4682648874074432
SMALL,10,63,0.7931032322317185,0.10481410922646983,0.5798271602469712,-0.40881343710779083,0.08198356552539288,0.46776730483952633,-0.4088134371077905
SMALL,10,126,0.5980266152300764,0.08738597229771328,0.5077088915611145,-0.4343984789946609,0.07926243405057631,0.46022426472676026,-0.4343984789946609
SMALL,10,252,1.014903603686212,0.1798993732922658,0.9128102170166572,-0.42627921944026714,0.17350102954320423,0.8589572155029113,-0.42627921944026725
SMALL,15,21,0.689382916046842,0.0709049211118764,0.4597101668107205,-0.41078088017309533,0.049536904498372225,0.34310508231255016,-0.4107808801730949
SMALL,15,63,0.7671450314020682,0.10261485276381599,0.6073434197185198,-0.36563372642767844,0.08936343566298688,0.5257428954511472,-0.3656337264276791
SMALL,15,126,0.6265349944603039,0.08504516999461376,0.5204801991869468,-0.4038952750462087,0.07625468508135591,0.46518335103145375,-0.4038952750462086
