bkey,pair,char,level,arm,seed,form,gross,keep4a,fail4b,keep4b,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
2326940596,BS,avol,0.342713,A,0,EWall,0.75,False,DD,False,0.13725064870367198,1.0380394612915071,-0.27882006443504925,1.039715062650462,1.0530561834654344,1.0230673890373718,0.12231711815437296,-0.13188347755418162,0.1465726658960429,1.0500027377904002,-0.27882006443504914
991200761,BS,avol,0.342713,A,0,EWall,1.0,False,DD,False,0.18285132662500225,1.0382739219301755,-0.3577059619494306,1.0409845235216117,1.0527569603844331,1.0251149799669688,0.16308313953242037,-0.17391528813145318,0.19522760166723385,1.0493740168950265,-0.3577059619494303
2148061968,BS,avol,0.342713,A,0,MA-RS,0.5,False,"H2,CAGR",False,0.07397905007791583,0.9035200448173566,-0.16075360150445894,0.9771082862262046,0.8537627495996776,0.9291757076468651,0.07044548215974378,-0.10418303211092406,0.07616720104915853,0.8918249638140149,-0.16075360150445872
1752491621,BS,avol,0.342713,A,0,MA-RS,0.75,False,"H2,DD",False,0.11053680963710333,0.9053098209514743,-0.2334716378785725,0.9788282134526479,0.8558418999546498,0.9313282140385428,0.10541007976642103,-0.15381172009327593,0.11371494119048031,0.8934982839354052,-0.23347163787857206
1170423856,BS,avol,0.342713,A,0,MA-RS,1.0,False,DD,False,0.14663023175061785,0.9070639206175217,-0.3013822314782463,0.9805445645693935,0.8578874393956302,0.9334855340705804,0.14006979014418097,-0.20176305530184746,0.1507007954522508,0.8951244664868797,-0.30138223147824705
3285819055,BS,avol,0.342713,A,1,EWall,0.5,False,CAGR,False,0.08647514917646815,0.983544120215841,-0.19484125349918213,0.9201105032088819,1.0460401036381313,0.8214458659501959,0.06567465458549004,-0.10549803951459413,0.09952380695549712,1.0745462061778204,-0.1948412534991819
870947125,BS,avol,0.342713,A,1,EWall,0.75,False,DD,False,0.1293297803839062,0.9831302802347857,-0.28130908681605016,0.9215379162736429,1.0442597848205402,0.8236269187955466,0.09773929593855679,-0.15639873029600804,0.14929248200327971,1.0726451495698768,-0.28130908681605027
101846415,BS,avol,0.342713,A,1,EWall,1.0,False,DD,False,0.17162991849827347,0.9823697228270529,-0.3609824734134479,0.9226872384120596,1.0420978782300538,0.825540035943588,0.12908554946865514,-0.20597061531149552,0.19870223184227176,1.070345769551893,-0.3609824734134479
3171834726,BS,avol,0.342713,A,1,MA-RS,0.5,False,"DD,CAGR",False,0.07494288133129445,0.9192424576433372,-0.20966833583224187,0.9084808281439721,0.9386801766236518,0.8027594468398297,0.05916522716864625,-0.08649839342019272,0.0848043180589988,0.9848117697456544,-0.2096683358322421
3509531876,BS,avol,0.342713,A,1,MA-RS,0.75,False,DD,False,0.11174092210834585,0.9181207692925507,-0.30241343657306174,0.9098893004543976,0.9357352935149348,0.8046929431303659,0.08804645603148864,-0.1286661220436096,0.1266316300092094,0.9820090162868058,-0.3024134365730615
2026227782,BS,avol,0.342713,A,1,MA-RS,1.0,False,DD,False,0.14785400137069526,0.9168308993461907,-0.3875972097894027,0.9112841289343806,0.9325342420538117,0.8066236290035932,0.11633696995795417,-0.17003088772707398,0.16776176437811174,0.9789534063914894,-0.3875972097894028
2042267040,BS,avol,0.342713,B,0,EWall,0.5,False,"H2,OOS,DD,CAGR",False,0.07219056874717067,0.7400048504637425,-0.25769874361190936,1.0009299823331879,0.6394251141266165,1.0938171851969496,0.0801875038148101,-0.09325002123542148,0.06728127313419541,0.6232650547819111,-0.2576987436119095
2750212031,BS,avol,0.342713,B,0,EWall,0.75,False,"H2,OOS,DD",False,0.1061390253593053,0.7398192185603847,-0.36728026891816035,1.0020246198222553,0.6392711213782196,1.095383150757235,0.12064786991545873,-0.13776784083884408,0.09727236801208172,0.6229639829665891,-0.36728026891816035
3161527936,BS,avol,0.342713,B,0,EWall,1.0,False,"H2,OOS,DD",False,0.13831348399579424,0.7394223214289651,-0.4651503066112894,1.002995675390873,0.6390642113452011,1.0968407864128717,0.16121965825897622,-0.180887199690268,0.12439293561870102,0.6225718838291867,-0.4651503066112893
124600425,BS,avol,0.342713,B,0,MA-RS,0.5,False,"H1,H2,OOS,DD,CAGR",False,0.012240970327935585,0.1788236792140774,-0.40345239778097763,0.4325885098818114,0.03462026234089374,0.5197403010014815,0.03420813106003706,-0.1466004364165474,-0.001092213158256472,0.041282829851301724,-0.4034523977809774
1093290606,BS,avol,0.342713,B,0,MA-RS,0.75,False,"H1,H2,OOS,DD,CAGR",False,0.015147879316183888,0.17867770125777016,-0.5462075768229732,0.4347300570002881,0.033175583224550866,0.5221699008821687,0.05013368357654957,-0.21288487749729668,-0.005874587076363347,0.04013324473792511,-0.546207576822973
3265712969,BS,avol,0.342713,B,0,MA-RS,1.0,False,"H1,H2,OOS,DD,CAGR",False,0.015788222181829736,0.17827396270775756,-0.6587914915613922,0.4368840556693128,0.03133428304209905,0.5246172541388827,0.06521276543755183,-0.27480840558037123,-0.013583922030221074,0.038634378815697715,-0.658791491561393
3531484361,BS,avol,0.342713,B,1,EWall,0.5,False,"H2,OOS,DD,CAGR",False,0.06517338742799939,0.7343268357155373,-0.21344688233067977,1.0948539101015977,0.5206729799340611,1.1097037524327953,0.08584430438613389,-0.10877437997569672,0.052604098229064755,0.5637124670905658,-0.21344688233068043
2536110826,BS,avol,0.342713,B,1,EWall,0.75,False,"H2,OOS,DD,CAGR",False,0.09600434485913212,0.7344262363176052,-0.3070224414715319,1.0967843530453973,0.5200587240118201,1.1117864069177814,0.1293233385332364,-0.15999217923357123,0.07591947912493069,0.5631710567536818,-0.30702244147153246
397787113,BS,avol,0.342713,B,1,EWall,1.0,False,"H2,OOS,DD",False,0.12539859325385216,0.7342748750381161,-0.39247045365461,1.098537313359064,0.5193074522184848,1.113693809542507,0.17301517492157004,-0.20915386647974699,0.0969612394887367,0.5624489749116254,-0.39247045365461
2896816384,BS,avol,0.342713,B,1,MA-RS,0.5,False,"H2,OOS,CAGR",False,0.055521603883758486,0.6831973804421848,-0.1486727978229938,0.9468241264516762,0.5289218615398678,0.9688873707080746,0.06720205299111948,-0.11858869542979844,0.048371721940990264,0.5584044853448303,-0.1486727978229938
1978619707,BS,avol,0.342713,B,1,MA-RS,0.75,False,"H2,OOS,DD,CAGR",False,0.08207266225959198,0.6861884930884686,-0.2165489242208245,0.9488485957749866,0.5331888074966278,0.9710528287529392,0.10074046782356905,-0.17352544795179758,0.07070193654839318,0.5621435108242079,-0.2165489242208244
1768061472,BS,avol,0.342713,B,1,MA-RS,1.0,False,"H2,OOS,DD",False,0.10767862530797134,0.6891375472445883,-0.2803548443818118,0.9508486003134596,0.5374639172306215,0.97320631608677,0.13413990780177998,-0.22569664623795238,0.09164548812262896,0.5658659437108973,-0.280354844381812
4032964464,BS,tpers,0.95994,A,0,EWall,0.5,False,CAGR,False,0.07126410867626287,0.9859364575325412,-0.1706727911177328,1.0387662889551004,0.9592344845327114,0.9443317715675571,0.06279930743424456,-0.08830217529974216,0.07652560138119324,1.0111726672504266,-0.17067279111773292
632745417,BS,tpers,0.95994,A,0,EWall,0.75,False,DD,False,0.10664705867850177,0.9850747879209235,-0.24826620153123913,1.039976273766865,0.956996127725254,0.9463997729012743,0.09409923402259102,-0.13101517139479268,0.11446835719216697,1.0087436965570655,-0.24826620153123924
900314192,BS,tpers,0.95994,A,0,EWall,1.0,False,DD,False,0.14168166217870493,0.9838894350126213,-0.3209431673986345,1.0409557597665051,0.9543995814453674,0.9482387879316954,0.125213135450001,-0.17273358741988776,0.1519727778460942,1.005949523085949,-0.3209431673986347
2394284729,BS,tpers,0.95994,A,0,MA-RS,0.5,False,"H2,OOS,CAGR",False,0.05211064887249561,0.7470800254773416,-0.1464855997719896,0.9159931403669942,0.6291734290463139,0.8547062316699268,0.05417445791729536,-0.09655096461967294,0.05083806187002593,0.6939955394663936,-0.14648559977199005
3346022424,BS,tpers,0.95994,A,0,MA-RS,0.75,False,"H2,OOS,DD,CAGR",False,0.07722826361875357,0.7477891190551763,-0.21447811459981558,0.9178426826461721,0.6289877247334132,0.8573166940660921,0.08099948214439956,-0.14230288904795174,0.07490573875633633,0.6937006745135145,-0.2144781145998157
1266577817,BS,tpers,0.95994,A,0,MA-RS,1.0,False,"H2,OOS,DD",False,0.1016106377338899,0.7483859763564586,-0.27903875229799435,0.9196770537960034,0.6286778921782936,0.8599223136145487,0.107578492130185,-0.18640167531307694,0.0979409721133222,0.6932639335307329,-0.2790387522979946
3492154654,BS,tpers,0.95994,A,1,EWall,0.5,False,CAGR,False,0.08293073104236393,1.071651585290385,-0.17860515139247357,1.2463201362963714,0.9510729655794599,1.1521541930149355,0.08204606002925208,-0.08052087418967968,0.08347746395591327,1.0315455532336697,-0.17860515139247368
2409424316,BS,tpers,0.95994,A,1,EWall,0.75,False,DD,False,0.12457708043299065,1.0711012449554014,-0.2592214764463405,1.2476025109344602,0.9495227237398528,1.154138127681213,0.12377977363394921,-0.1190882363422272,0.1250697786014725,1.0297843962686382,-0.2592214764463402
367894078,BS,tpers,0.95994,A,1,EWall,1.0,False,DD,False,0.16613731194443027,1.0701719157877765,-0.33434718690349574,1.2486424469448065,0.9475821125403299,1.155875595723752,0.16585053953571993,-0.15655422136386332,0.1663144574409965,1.0276100699873134,-0.3343471869034961
2935081175,BS,tpers,0.95994,A,1,MA-RS,0.5,False,CAGR,False,0.06421634048225489,0.9205027403759217,-0.10547332963489764,0.9452492878425631,0.9037927894639297,0.8168001721750868,0.053602189565534086,-0.08825145567436654,0.07082497003820332,0.9804295629515068,-0.10547332963489797
1834633325,BS,tpers,0.95994,A,1,MA-RS,0.75,False,CAGR,False,0.09594198597172854,0.9205382705353098,-0.15566135533369574,0.9469671729811643,0.9024492060567219,0.8189704614118053,0.07996546562749707,-0.13077286699253554,0.10592690212115397,0.9792287501564187,-0.15566135533369563
1798986743,BS,tpers,0.95994,A,1,MA-RS,1.0,False,DD,False,0.12729668065952993,0.9205468147864119,-0.2041208605564372,0.9486859510638349,0.9010725820849615,0.8211544717231416,0.10595697989131847,-0.1721841834042197,0.14068122617784673,0.9779754673096245,-0.20412086055643708
3104461753,BS,tpers,0.95994,B,0,EWall,0.5,False,"H1,OOS,DD,CAGR",False,0.082172623924617,0.8064449927887528,-0.23858895835007343,0.7421801470326082,0.8681221925843576,0.7565515976422053,0.07033891271306114,-0.13761988569749573,0.08954636998431109,0.8358196970414697,-0.2385889583500731
3343384489,BS,tpers,0.95994,B,0,EWall,0.75,False,"H1,OOS,DD",False,0.12113950567435183,0.8058747661749893,-0.340306113519279,0.7444504338159725,0.8654186273697203,0.7599621435999278,0.10410075529405938,-0.2010642782152089,0.13179370360344134,0.833112480593548,-0.34030611351927886
2093072537,BS,tpers,0.95994,B,0,EWall,1.0,False,"H1,OOS,DD",False,0.1582627311088891,0.8050288748195874,-0.43145282210493874,0.7465573103976291,0.8623672767665257,0.7632129385422174,0.1366729520573602,-0.2610626334548376,0.17180089435978863,0.8300750615579281,-0.43145282210493874
3353187952,BS,tpers,0.95994,B,0,MA-RS,0.5,False,"H1,H2,OOS,DD,CAGR",False,0.043860266680633586,0.47005024684956553,-0.26913882963550995,0.3829951104753825,0.5451818392329331,0.36975085860744117,0.03131665563131958,-0.13686666621098553,0.05168327465475686,0.5266427979812008,-0.2691388296355106
629232248,BS,tpers,0.95994,B,0,MA-RS,0.75,False,"H1,H2,OOS,DD,CAGR",False,0.06251724236695178,0.47105408744037025,-0.3808260243827726,0.38554615227545447,0.5448947111544185,0.3733327421890086,0.04429311044017714,-0.201423633518361,0.07393095242019454,0.5261613833889774,-0.3808260243827727
34997584,BS,tpers,0.95994,B,0,MA-RS,1.0,False,"H1,H2,OOS,DD,CAGR",False,0.07877992561644054,0.4720907795112617,-0.478821812040059,0.3881205881993899,0.5446472030711202,0.3769459319848005,0.055380958824267745,-0.2631985868945925,0.09348950801868905,0.5257108493368017,-0.4788218120400597
683439487,BS,tpers,0.95994,B,1,EWall,0.5,False,"H1,H2,OOS,DD,CAGR",False,0.06705620953897373,0.6597285804690881,-0.26067003093885144,0.8881356816086272,0.5522436388959611,1.027451358639695,0.08553584763091804,-0.1382519717258156,0.05580069351988537,0.5143700145684135,-0.2606700309388512
3050384906,BS,tpers,0.95994,B,1,EWall,0.75,False,"H1,H2,OOS,DD,CAGR",False,0.09733680800555944,0.6581745528437879,-0.37049422602286786,0.8895605385328975,0.548993279880602,1.029203306997541,0.12842680199634438,-0.2017814458068825,0.07856505893289834,0.5115006517968567,-0.37049422602286797
3984057951,BS,tpers,0.95994,B,1,EWall,1.0,False,"H2,OOS,DD",False,0.12504085720603264,0.6563531010296664,-0.46802834701173046,0.8908333790590308,0.5455277331531898,1.0307996582942252,0.1711957263218269,-0.26174227543920736,0.09744885618370924,0.5084223741777691,-0.46802834701173046
1449898166,BS,tpers,0.95994,B,1,MA-RS,0.5,False,"H1,H2,OOS,DD,CAGR",False,0.03324663735919042,0.3756363494156994,-0.26267320284411144,0.43239735137030255,0.35383720163342025,0.5011011193203149,0.03787181988348087,-0.16950278291917642,0.03040043240121837,0.3252861055049782,-0.2626732028441118
1461158875,BS,tpers,0.95994,B,1,MA-RS,0.75,False,"H1,H2,OOS,DD,CAGR",False,0.04650600638786728,0.37673447950962513,-0.37388985215711457,0.4360233230005884,0.35348551527324007,0.5048754362805,0.05528897249919296,-0.24507329896601793,0.041118210818194445,0.3252994216179951,-0.3738898521571139
2476745622,BS,tpers,0.95994,B,1,MA-RS,1.0,False,"H1,H2,OOS,DD,CAGR",False,0.05733376798260559,0.3778436402534702,-0.4732307324563487,0.43966699389292085,0.35316674233914463,0.5086789990131575,0.07159848097079413,-0.314974333840478,0.04861891252841222,0.32533608462789027,-0.4732307324563486
1331333070,BS,tpers,0.965448,A,0,EWall,0.5,False,CAGR,False,0.07191818148765305,0.9186007697669919,-0.17845986133364988,0.9154515559221278,0.9325331045773836,0.8758068321217886,0.06377496575099428,-0.1050650482063955,0.07697852840496999,0.9440857770037563,-0.1784598613336501
164645858,BS,tpers,0.965448,A,0,EWall,0.75,False,DD,False,0.10736876596991651,0.9186323124415708,-0.258705786791502,0.917257309761645,0.9313037596717858,0.8782865879226484,0.09530294894371072,-0.15525952468089255,0.11488689943665298,0.942777825437829,-0.2587057867915018
2324763886,BS,tpers,0.965448,A,0,EWall,1.0,False,DD,False,0.14226475121923654,0.9183536467823759,-0.3333251454932701,0.918805772942156,0.9297461835278723,0.8805020363869945,0.12643531281657272,-0.203870552093261,0.15215190827384228,0.9411413984569447,-0.33332514549326986
831341063,BS,tpers,0.965448,A,0,MA-RS,0.5,False,"H1,H2,OOS,CAGR",False,0.05539190377596359,0.7611518112774904,-0.1526858514070476,0.7720266107630788,0.7596622680082165,0.7176218031954982,0.04833934785377836,-0.1020365093444714,0.05977123221229785,0.7867810118746505,-0.15268585140704793
3944146483,BS,tpers,0.965448,A,0,MA-RS,0.75,False,"H1,H2,OOS,DD,CAGR",False,0.08209413987998815,0.7613049886907091,-0.2230976162578685,0.7735391045439958,0.7587936046724387,0.7195779583023509,0.07172876539749407,-0.15061091283786565,0.0885457962951961,0.7859494973343003,-0.22309761625786861
4098281767,BS,tpers,0.965448,A,0,MA-RS,1.0,False,"H1,H2,OOS,DD",False,0.10799018814605299,0.7613879577241653,-0.2896693856659016,0.7750123997709005,0.7578438634162569,0.7214940049421641,0.09450202626154947,-0.19755257825587702,0.11640335950975733,0.7850343521308398,-0.2896693856659016
830671822,BS,tpers,0.965448,A,1,EWall,0.5,False,CAGR,False,0.07097420938209842,0.9594291082616258,-0.16495544054888134,1.0470592295746435,0.906721345677824,0.9215338737001303,0.06181878393889706,-0.0820937652945426,0.07666797733296038,0.9830902796700469,-0.16495544054888145
162435694,BS,tpers,0.965448,A,1,EWall,0.75,False,DD,False,0.10619019353008374,0.9595994830069994,-0.23985005114148106,1.0485177823683534,0.906134155909321,0.9238627877120419,0.09257432859618553,-0.122045307190076,0.11468395888961758,0.9821458037842078,-0.2398500511414815
4098398446,BS,tpers,0.965448,A,1,EWall,1.0,False,DD,False,0.14104318311121977,0.9594395511985043,-0.3099647262105245,1.049713635690734,0.9052048079965952,0.9259290854412083,0.123101523007491,-0.16122955481008228,0.15226680929167347,0.9808438572047011,-0.3099647262105244
1330957831,BS,tpers,0.965448,A,1,MA-RS,0.5,False,"H2,OOS,CAGR",False,0.05341656365119363,0.8096627419983001,-0.1410590558118302,0.9476724897487323,0.6959052839455178,0.7804220019769301,0.04846535624589876,-0.09765777391554253,0.05648609507057567,0.8272293946388136,-0.14105905581183031
3949477823,BS,tpers,0.965448,A,1,MA-RS,0.75,False,"H2,OOS,DD,CAGR",False,0.07948817289144738,0.8102342446682337,-0.20585871366049857,0.9486984410770444,0.6961937797753179,0.7817974293246388,0.07213889384292238,-0.1440744929025467,0.08405222036785864,0.8273545233169834,-0.20585871366049957
2325699879,BS,tpers,0.965448,A,1,MA-RS,1.0,False,"H2,OOS,DD",False,0.10503371967683539,0.8107551527376963,-0.2669759295132963,0.9496706870859285,0.6964453657857049,0.7831207959276857,0.09535970353541945,-0.1888942974479615,0.11105100941226631,0.8274310417812165,-0.2669759295132965
1173996164,BS,tpers,0.965448,B,0,EWall,0.5,False,"H2,OOS,DD,CAGR",False,0.06896189755620186,0.6488264716451838,-0.2516096894630906,0.9153194549016588,0.485646186053292,0.9204086698263813,0.08604505178636601,-0.16246455854491215,0.058545860205062805,0.5261751226270626,-0.25160968946309026
2681421865,BS,tpers,0.965448,B,0,EWall,0.75,False,"H2,OOS,DD",False,0.1000994293447226,0.6488665735892364,-0.35872157410250805,0.9154684692107814,0.48611738852594694,0.920312010324301,0.12805923827352816,-0.23637604449895377,0.08317875667341723,0.5265744592078023,-0.3587215741025075
2150781348,BS,tpers,0.965448,B,0,EWall,1.0,False,"H2,OOS,DD",False,0.12859299313571393,0.648747182580598,-0.45447073102859326,0.9154696136916501,0.48658524516053986,0.9200733984722241,0.16907606364691063,-0.3055768021428208,0.1042940775583816,0.5269055523861415,-0.4544707310285929
992872269,BS,tpers,0.965448,B,0,MA-RS,0.5,False,"H1,H2,OOS,DD,CAGR",False,0.05306974798023911,0.532678613059211,-0.2598700972268937,0.5656981614843556,0.527070394367912,0.5349150195198898,0.04472136317937436,-0.18503521863580508,0.05825898917429195,0.5382798585868256,-0.2598700972268939
2098589176,BS,tpers,0.965448,B,0,MA-RS,0.75,False,"H1,H2,OOS,DD,CAGR",False,0.07625222726186198,0.5339295820163433,-0.3713461902648004,0.5654185469545866,0.5296925682290493,0.5344021760783277,0.06457943788668286,-0.2665872665240816,0.08352516961662171,0.5404901404746261,-0.37134619026480054
4276458605,BS,tpers,0.965448,B,0,MA-RS,1.0,False,"H1,H2,OOS,DD,CAGR",False,0.09691523982647965,0.5351238977323725,-0.47134597270545864,0.5651368902517695,0.5323066241021231,0.5338977238036375,0.08261197516102814,-0.34138855554034797,0.10584315308057457,0.542647854130554,-0.4713459727054585
2078351551,BS,tpers,0.965448,B,1,EWall,0.5,False,"H1,H2,OOS,DD,CAGR",False,0.06190006340637311,0.5922966870609117,-0.25367497211139334,0.6539355461931977,0.5747055959511217,0.669196091427328,0.05746252470784863,-0.16970721337222527,0.06464997828812336,0.5676319917252503,-0.25367497211139267
786870767,BS,tpers,0.965448,B,1,EWall,0.75,False,"H1,H2,OOS,DD,CAGR",False,0.08912606235916165,0.5919919032135437,-0.3603855869434327,0.6536098546466443,0.5745210165421136,0.6683324977156192,0.08406913769010904,-0.24576084007701982,0.09226098858286957,0.5676245055611318,-0.3603855869434329
3190469535,BS,tpers,0.965448,B,1,EWall,1.0,False,"H1,H2,OOS,DD",False,0.11347799375141898,0.5914903141572615,-0.45511564623823986,0.6531086641213444,0.5741562841277941,0.6673041435072137,0.1090278432510523,-0.3163072921250135,0.11623531606809223,0.5674258458241807,-0.4551156462382401
87483766,BS,tpers,0.965448,B,1,MA-RS,0.5,False,"H1,H2,OOS,DD,CAGR",False,0.06062693639188432,0.5690416372516736,-0.25992451542355055,0.494342596651313,0.6398047632705391,0.5281421230087979,0.043114303264866205,-0.1345209262275604,0.07158926802965282,0.5991112871674208,-0.25992451542354944
