panel,mode,pick_b,is_sharpe,oos_CAGR_pick,oos_Sharpe_pick,oos_MaxDD_pick,oos_CAGR_anchor,oos_Sharpe_anchor,oos_MaxDD_anchor,d_oos_Sharpe,spy_oos_Sharpe,spy_oos_CAGR,best_oos_b
U56,E+R,6.0,1.0114939139477135,0.1311323280778407,1.1542317868259924,-0.15260811783698458,0.17323365236641508,1.1856777042016955,-0.19127562163086176,-0.031445917375703125,0.8738401470547136,0.1525745335844091,2.0
U56,R,6.0,1.4462780858533508,0.1243970742636824,1.2418956411346842,-0.16909459292485118,0.17323365236641508,1.1856777042016955,-0.19127562163086176,0.05621793693298871,0.8738401470547136,0.1525745335844091,3.0
B136,E+R,6.0,1.233607276878238,0.11947952812356699,0.8975261661666253,-0.19847939774037504,0.16187458516000497,1.0179537645049168,-0.20740187631179052,-0.12042759833829153,0.8738511437360154,0.15257181383948715,3.0
B136,R,6.0,1.220784778400706,0.1893373793780242,1.0725173702543025,-0.24735590638348903,0.16187458516000497,1.0179537645049168,-0.20740187631179052,0.05456360574938568,0.8738511437360154,0.15257181383948715,6.0
SMALL,E+R,6.0,0.8667954938765338,0.08230119765483068,0.5475482964010386,-0.28858223426965013,0.06698806653983391,0.43984693026555094,-0.365105167152756,0.1077013661354877,0.8738401470547136,0.1525745335844091,1.5
SMALL,R,3.0,0.9217177222103182,0.09095468264231532,0.5436710067537762,-0.37277173602344094,0.06698806653983391,0.43984693026555094,-0.365105167152756,0.10382407648822528,0.8738401470547136,0.1525745335844091,1.5
