scheme,family,resid,draws,cells,real_claims,real_claim_rate,null_claim_rate_p5,null_claim_rate_med,null_claim_rate_p95,real_defined,real_survive,real_share,null_share_p5,null_share_med,null_share_p95,excess,verdict
FAM2,RET,partial,200,108,63,0.5833333333333334,0.3143518518518519,0.39814814814814814,0.4912037037037036,63,50,0.7936507936507936,0.6917832167832167,0.8333333333333334,0.9388955582232893,-0.039682539682539764,INSIDE
FAM2,RET,partial,400,108,63,0.5833333333333334,0.3148148148148148,0.39814814814814814,0.5,63,50,0.7936507936507936,0.7058155080213904,0.8297872340425532,0.9387755102040817,-0.03613644039175956,INSIDE
FAM2,RET,logx,50,108,63,0.5833333333333334,0.30972222222222223,0.39814814814814814,0.5101851851851851,63,47,0.746031746031746,0.6372420262664166,0.7875939849624061,0.880416068866571,-0.04156223893066002,INSIDE
FAM2,RET,logx,100,108,63,0.5833333333333334,0.3148148148148148,0.39814814814814814,0.4912037037037037,63,47,0.746031746031746,0.6406816760475298,0.7831010452961673,0.8826797385620915,-0.03706929926442126,INSIDE
FAM2,RET,logx,200,108,63,0.5833333333333334,0.3143518518518519,0.39814814814814814,0.4912037037037036,63,47,0.746031746031746,0.6275927089880579,0.7900856793145654,0.9214285714285713,-0.04405393328281937,INSIDE
FAM2,RET,logx,400,108,63,0.5833333333333334,0.3148148148148148,0.39814814814814814,0.5,63,47,0.746031746031746,0.631578947368421,0.7857142857142857,0.9230769230769231,-0.03968253968253965,INSIDE
FAM2,RET,loglog,50,108,63,0.5833333333333334,0.30972222222222223,0.39814814814814814,0.5101851851851851,0,0,,0.0,0.0,0.0,,NA
FAM2,RET,loglog,100,108,63,0.5833333333333334,0.3148148148148148,0.39814814814814814,0.4912037037037037,0,0,,0.0,0.0,0.0,,NA
FAM2,RET,loglog,200,108,63,0.5833333333333334,0.3143518518518519,0.39814814814814814,0.4912037037037036,0,0,,0.0,0.0,0.0,,NA
FAM2,RET,loglog,400,108,63,0.5833333333333334,0.3148148148148148,0.39814814814814814,0.5,0,0,,0.0,0.0,0.0,,NA
FAM3,DD,partial,50,72,28,0.3888888888888889,0.2361111111111111,0.3055555555555556,0.4027777777777778,28,6,0.21428571428571427,0.4474789915966386,0.6666666666666666,0.8669632925472747,-0.45238095238095233,BELOW
FAM3,DD,partial,100,72,28,0.3888888888888889,0.22152777777777777,0.3055555555555556,0.4041666666666666,28,6,0.21428571428571427,0.4684873949579832,0.6666666666666666,0.8523627075351213,-0.45238095238095233,BELOW
FAM3,DD,partial,200,72,28,0.3888888888888889,0.19444444444444445,0.2916666666666667,0.4305555555555556,28,6,0.21428571428571427,0.434472049689441,0.6666666666666666,0.834259259259259,-0.45238095238095233,BELOW
FAM3,DD,partial,400,72,28,0.3888888888888889,0.19444444444444445,0.2916666666666667,0.4444444444444444,28,6,0.21428571428571427,0.434472049689441,0.6521739130434783,0.8214285714285714,-0.43788819875776397,BELOW
FAM3,DD,logx,50,72,28,0.3888888888888889,0.2361111111111111,0.3055555555555556,0.4027777777777778,28,5,0.17857142857142858,0.30714285714285716,0.5119047619047619,0.7518709677419354,-0.33333333333333326,BELOW
FAM3,DD,logx,100,72,28,0.3888888888888889,0.22152777777777777,0.3055555555555556,0.4041666666666666,28,5,0.17857142857142858,0.29136904761904764,0.5358974358974359,0.7199092741935483,-0.3573260073260073,BELOW
FAM3,DD,logx,200,72,28,0.3888888888888889,0.19444444444444445,0.2916666666666667,0.4305555555555556,28,5,0.17857142857142858,0.29136904761904764,0.5358974358974359,0.7250278086763067,-0.3573260073260073,BELOW
FAM3,DD,logx,400,72,28,0.3888888888888889,0.19444444444444445,0.2916666666666667,0.4444444444444444,28,5,0.17857142857142858,0.3038363171355499,0.5217391304347826,0.7188125,-0.343167701863354,BELOW
FAM3,DD,loglog,50,72,28,0.3888888888888889,0.2361111111111111,0.3055555555555556,0.4027777777777778,28,0,0.0,0.0,0.0,0.06084558823529411,0.0,INSIDE
FAM3,DD,loglog,100,72,28,0.3888888888888889,0.22152777777777777,0.3055555555555556,0.4041666666666666,28,0,0.0,0.0,0.0,0.06270833333333332,0.0,INSIDE
FAM3,DD,loglog,200,72,28,0.3888888888888889,0.19444444444444445,0.2916666666666667,0.4305555555555556,28,0,0.0,0.0,0.0,0.06666666666666667,0.0,INSIDE
FAM3,DD,loglog,400,72,28,0.3888888888888889,0.19444444444444445,0.2916666666666667,0.4444444444444444,28,0,0.0,0.0,0.0,0.06270833333333314,0.0,INSIDE
FAM3,LEVEL,partial,50,72,43,0.5972222222222222,0.31180555555555556,0.4027777777777778,0.5076388888888889,43,35,0.813953488372093,0.6908613445378151,0.8141447368421053,0.9260689655172414,-0.00019124847001228407,INSIDE
FAM3,LEVEL,partial,100,72,43,0.5972222222222222,0.3194444444444444,0.4027777777777778,0.4868055555555555,43,35,0.813953488372093,0.7050709939148073,0.8275862068965517,0.9205517241379311,-0.013632718524458687,INSIDE
FAM3,LEVEL,partial,200,72,43,0.5972222222222222,0.3055555555555556,0.3888888888888889,0.4868055555555553,43,35,0.813953488372093,0.689100985221675,0.8275862068965517,0.937594696969697,-0.013632718524458687,INSIDE
FAM3,LEVEL,partial,400,72,43,0.5972222222222222,0.3194444444444444,0.3888888888888889,0.5,43,35,0.813953488372093,0.7037037037037037,0.8275862068965517,0.9375,-0.013632718524458687,INSIDE
FAM3,LEVEL,logx,50,72,43,0.5972222222222222,0.31180555555555556,0.4027777777777778,0.5076388888888889,43,33,0.7674418604651163,0.6217948717948718,0.7819293478260869,0.8848888888888888,-0.014487487360970608,INSIDE
FAM3,LEVEL,logx,100,72,43,0.5972222222222222,0.3194444444444444,0.4027777777777778,0.4868055555555555,43,33,0.7674418604651163,0.6394814814814815,0.7759856630824373,0.8894444444444444,-0.008543802617321017,INSIDE
FAM3,LEVEL,logx,200,72,43,0.5972222222222222,0.3055555555555556,0.3888888888888889,0.4868055555555553,43,33,0.7674418604651163,0.6247844827586206,0.782608695652174,0.9233516483516483,-0.015166835187057637,INSIDE
FAM3,LEVEL,logx,400,72,43,0.5972222222222222,0.3194444444444444,0.3888888888888889,0.5,43,33,0.7674418604651163,0.6331481481481481,0.7831962397179788,0.9201538461538461,-0.015754379252862494,INSIDE
FAM3,LEVEL,loglog,50,72,43,0.5972222222222222,0.31180555555555556,0.4027777777777778,0.5076388888888889,0,0,,0.0,0.0,0.0,,NA
FAM3,LEVEL,loglog,100,72,43,0.5972222222222222,0.3194444444444444,0.4027777777777778,0.4868055555555555,0,0,,0.0,0.0,0.0,,NA
FAM3,LEVEL,loglog,200,72,43,0.5972222222222222,0.3055555555555556,0.3888888888888889,0.4868055555555553,0,0,,0.0,0.0,0.0,,NA
FAM3,LEVEL,loglog,400,72,43,0.5972222222222222,0.3194444444444444,0.3888888888888889,0.5,0,0,,0.0,0.0,0.0,,NA
FAM3,RATIO,partial,50,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,20,15,0.75,0.6666666666666666,0.8257575757575758,0.9230769230769231,-0.0757575757575758,INSIDE
FAM3,RATIO,partial,100,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,20,15,0.75,0.691025641025641,0.8333333333333334,0.9375,-0.08333333333333337,INSIDE
FAM3,RATIO,partial,200,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,15,0.75,0.6923076923076923,0.8377192982456141,0.9375,-0.08771929824561409,INSIDE
FAM3,RATIO,partial,400,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,15,0.75,0.7135714285714286,0.8333333333333334,0.9375,-0.08333333333333337,INSIDE
FAM3,RATIO,logx,50,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,20,14,0.7,0.6203216374269006,0.7857142857142857,0.875,-0.08571428571428574,INSIDE
FAM3,RATIO,logx,100,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,20,14,0.7,0.6151709401709402,0.8,0.9097902097902097,-0.10000000000000009,INSIDE
FAM3,RATIO,logx,200,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,14,0.7,0.6153846153846154,0.8,0.9285714285714286,-0.10000000000000009,INSIDE
FAM3,RATIO,logx,400,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,14,0.7,0.6153846153846154,0.7857142857142857,0.9285714285714286,-0.08571428571428574,INSIDE
FAM3,RATIO,loglog,50,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0,0,,0.0,0.0,0.0,,NA
FAM3,RATIO,loglog,100,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0,0,,0.0,0.0,0.0,,NA
FAM3,RATIO,loglog,200,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0,0,,0.0,0.0,0.0,,NA
FAM3,RATIO,loglog,400,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,CAGR,partial,50,36,23,0.6388888888888888,0.3180555555555556,0.3888888888888889,0.5,23,19,0.8260869565217391,0.6666666666666666,0.7928571428571429,0.9718749999999998,0.03322981366459621,INSIDE
FAM5,CAGR,partial,100,36,23,0.6388888888888888,0.33194444444444443,0.3888888888888889,0.5,23,19,0.8260869565217391,0.6666666666666666,0.8125,0.9335416666666667,0.013586956521739135,INSIDE
FAM5,CAGR,partial,200,36,23,0.6388888888888888,0.3055555555555556,0.3888888888888889,0.5,23,19,0.8260869565217391,0.6666666666666666,0.8235294117647058,0.9376838235294117,0.002557544757033292,INSIDE
FAM5,CAGR,partial,400,36,23,0.6388888888888888,0.3055555555555556,0.3888888888888889,0.5,23,19,0.8260869565217391,0.6666666666666666,0.8235294117647058,0.9413398692810456,0.002557544757033292,INSIDE
FAM5,CAGR,logx,50,36,23,0.6388888888888888,0.3180555555555556,0.3888888888888889,0.5,23,19,0.8260869565217391,0.6153846153846154,0.75,0.9201923076923076,0.07608695652173914,INSIDE
FAM5,CAGR,logx,100,36,23,0.6388888888888888,0.33194444444444443,0.3888888888888889,0.5,23,19,0.8260869565217391,0.6153846153846154,0.75,0.9233516483516484,0.07608695652173914,INSIDE
FAM5,CAGR,logx,200,36,23,0.6388888888888888,0.3055555555555556,0.3888888888888889,0.5,23,19,0.8260869565217391,0.6153846153846154,0.7857142857142857,0.9333333333333333,0.04037267080745344,INSIDE
FAM5,CAGR,logx,400,36,23,0.6388888888888888,0.3055555555555556,0.3888888888888889,0.5,23,19,0.8260869565217391,0.6153846153846154,0.7857142857142857,0.9333333333333333,0.04037267080745344,INSIDE
FAM5,CAGR,loglog,50,36,23,0.6388888888888888,0.3180555555555556,0.3888888888888889,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,CAGR,loglog,100,36,23,0.6388888888888888,0.33194444444444443,0.3888888888888889,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,CAGR,loglog,200,36,23,0.6388888888888888,0.3055555555555556,0.3888888888888889,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,CAGR,loglog,400,36,23,0.6388888888888888,0.3055555555555556,0.3888888888888889,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,CAGRnorm,partial,50,36,20,0.5555555555555556,0.3055555555555556,0.4027777777777778,0.5,20,16,0.8,0.6666666666666666,0.8284313725490196,0.8970588235294117,-0.028431372549019507,INSIDE
FAM5,CAGRnorm,partial,100,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,20,16,0.8,0.691025641025641,0.8461538461538461,0.9335416666666667,-0.0461538461538461,INSIDE
FAM5,CAGRnorm,partial,200,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,16,0.8,0.6923076923076923,0.8461538461538461,0.9375,-0.0461538461538461,INSIDE
FAM5,CAGRnorm,partial,400,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,16,0.8,0.7055882352941177,0.8377192982456141,0.9375,-0.03771929824561404,INSIDE
FAM5,CAGRnorm,logx,50,36,20,0.5555555555555556,0.3055555555555556,0.4027777777777778,0.5,20,14,0.7,0.6130341880341881,0.8,0.875,-0.10000000000000009,INSIDE
FAM5,CAGRnorm,logx,100,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,20,14,0.7,0.6153846153846154,0.8,0.9103030303030302,-0.10000000000000009,INSIDE
FAM5,CAGRnorm,logx,200,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,14,0.7,0.6153846153846154,0.8,0.9333333333333333,-0.10000000000000009,INSIDE
FAM5,CAGRnorm,logx,400,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,14,0.7,0.625,0.7857142857142857,0.9288095238095236,-0.08571428571428574,INSIDE
FAM5,CAGRnorm,loglog,50,36,20,0.5555555555555556,0.3055555555555556,0.4027777777777778,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,CAGRnorm,loglog,100,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,CAGRnorm,loglog,200,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,CAGRnorm,loglog,400,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,DDnorm,partial,50,36,9,0.25,0.19444444444444445,0.2777777777777778,0.4166666666666667,9,3,0.3333333333333333,0.5,0.75,0.9258333333333333,-0.4166666666666667,BELOW
FAM5,DDnorm,partial,100,36,9,0.25,0.16666666666666666,0.2777777777777778,0.4166666666666667,9,3,0.3333333333333333,0.5,0.7777777777777778,0.9366666666666665,-0.4444444444444445,BELOW
FAM5,DDnorm,partial,200,36,9,0.25,0.16666666666666666,0.2777777777777778,0.4166666666666667,9,3,0.3333333333333333,0.5,0.8,1.0,-0.46666666666666673,BELOW
FAM5,DDnorm,partial,400,36,9,0.25,0.16666666666666666,0.25,0.4166666666666667,9,3,0.3333333333333333,0.5,0.8,0.9288095238095236,-0.46666666666666673,BELOW
FAM5,DDnorm,logx,50,36,9,0.25,0.19444444444444445,0.2777777777777778,0.4166666666666667,9,3,0.3333333333333333,0.375,0.6,0.8562499999999998,-0.26666666666666666,BELOW
FAM5,DDnorm,logx,100,36,9,0.25,0.16666666666666666,0.2777777777777778,0.4166666666666667,9,3,0.3333333333333333,0.3729166666666667,0.6306818181818181,0.8580357142857142,-0.2973484848484848,BELOW
FAM5,DDnorm,logx,200,36,9,0.25,0.16666666666666666,0.2777777777777778,0.4166666666666667,9,3,0.3333333333333333,0.3333333333333333,0.6306818181818181,0.8571428571428571,-0.2973484848484848,INSIDE
FAM5,DDnorm,logx,400,36,9,0.25,0.16666666666666666,0.25,0.4166666666666667,9,3,0.3333333333333333,0.3333333333333333,0.6201923076923077,0.8461538461538461,-0.2868589743589744,INSIDE
FAM5,DDnorm,loglog,50,36,9,0.25,0.19444444444444445,0.2777777777777778,0.4166666666666667,9,0,0.0,0.0,0.0,0.0,0.0,INSIDE
FAM5,DDnorm,loglog,100,36,9,0.25,0.16666666666666666,0.2777777777777778,0.4166666666666667,9,0,0.0,0.0,0.0,0.0,0.0,INSIDE
FAM5,DDnorm,loglog,200,36,9,0.25,0.16666666666666666,0.2777777777777778,0.4166666666666667,9,0,0.0,0.0,0.0,0.0,0.0,INSIDE
FAM5,DDnorm,loglog,400,36,9,0.25,0.16666666666666666,0.25,0.4166666666666667,9,0,0.0,0.0,0.0,0.0,0.0,INSIDE
FAM5,MaxDD,partial,50,36,19,0.5277777777777778,0.25,0.3194444444444444,0.4444444444444444,19,3,0.15789473684210525,0.36875,0.5555555555555556,0.7930288461538461,-0.3976608187134503,BELOW
FAM5,MaxDD,partial,100,36,19,0.5277777777777778,0.24861111111111112,0.3333333333333333,0.4444444444444444,19,3,0.15789473684210525,0.33205128205128204,0.5634920634920635,0.7707692307692308,-0.40559732664995823,BELOW
FAM5,MaxDD,partial,200,36,19,0.5277777777777778,0.2222222222222222,0.3333333333333333,0.44583333333333286,19,3,0.15789473684210525,0.3333333333333333,0.5555555555555556,0.7694055944055944,-0.3976608187134503,BELOW
FAM5,MaxDD,partial,400,36,19,0.5277777777777778,0.2222222222222222,0.3194444444444444,0.4722222222222222,19,3,0.15789473684210525,0.3333333333333333,0.5454545454545454,0.75,-0.38755980861244016,BELOW
FAM5,MaxDD,logx,50,36,19,0.5277777777777778,0.25,0.3194444444444444,0.4444444444444444,19,2,0.10526315789473684,0.2602272727272727,0.45454545454545453,0.6965384615384614,-0.3492822966507177,BELOW
FAM5,MaxDD,logx,100,36,19,0.5277777777777778,0.24861111111111112,0.3333333333333333,0.4444444444444444,19,2,0.10526315789473684,0.23034188034188036,0.46153846153846156,0.6923076923076923,-0.35627530364372473,BELOW
FAM5,MaxDD,logx,200,36,19,0.5277777777777778,0.2222222222222222,0.3333333333333333,0.44583333333333286,19,2,0.10526315789473684,0.23034188034188036,0.46153846153846156,0.6875,-0.35627530364372473,BELOW
FAM5,MaxDD,logx,400,36,19,0.5277777777777778,0.2222222222222222,0.3194444444444444,0.4722222222222222,19,2,0.10526315789473684,0.23034188034188038,0.45454545454545453,0.6666666666666666,-0.3492822966507177,BELOW
FAM5,MaxDD,loglog,50,36,19,0.5277777777777778,0.25,0.3194444444444444,0.4444444444444444,19,0,0.0,0.0,0.0,0.11874999999999995,0.0,INSIDE
FAM5,MaxDD,loglog,100,36,19,0.5277777777777778,0.24861111111111112,0.3333333333333333,0.4444444444444444,19,0,0.0,0.0,0.0,0.1118055555555555,0.0,INSIDE
FAM5,MaxDD,loglog,200,36,19,0.5277777777777778,0.2222222222222222,0.3333333333333333,0.44583333333333286,19,0,0.0,0.0,0.0,0.11180555555555531,0.0,INSIDE
FAM5,MaxDD,loglog,400,36,19,0.5277777777777778,0.2222222222222222,0.3194444444444444,0.4722222222222222,19,0,0.0,0.0,0.0,0.1111111111111111,0.0,INSIDE
FAM5,Sharpe,partial,50,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,20,15,0.75,0.6666666666666666,0.8257575757575758,0.9230769230769231,-0.0757575757575758,INSIDE
FAM5,Sharpe,partial,100,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,20,15,0.75,0.691025641025641,0.8333333333333334,0.9375,-0.08333333333333337,INSIDE
FAM5,Sharpe,partial,200,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,15,0.75,0.6923076923076923,0.8377192982456141,0.9375,-0.08771929824561409,INSIDE
FAM5,Sharpe,partial,400,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,15,0.75,0.7135714285714286,0.8333333333333334,0.9375,-0.08333333333333337,INSIDE
FAM5,Sharpe,logx,50,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,20,14,0.7,0.6203216374269006,0.7857142857142857,0.875,-0.08571428571428574,INSIDE
FAM5,Sharpe,logx,100,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,20,14,0.7,0.6151709401709402,0.8,0.9097902097902097,-0.10000000000000009,INSIDE
FAM5,Sharpe,logx,200,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,14,0.7,0.6153846153846154,0.8,0.9285714285714286,-0.10000000000000009,INSIDE
FAM5,Sharpe,logx,400,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,20,14,0.7,0.6153846153846154,0.7857142857142857,0.9285714285714286,-0.08571428571428574,INSIDE
FAM5,Sharpe,loglog,50,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,Sharpe,loglog,100,36,20,0.5555555555555556,0.3055555555555556,0.4166666666666667,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,Sharpe,loglog,200,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0,0,,0.0,0.0,0.0,,NA
FAM5,Sharpe,loglog,400,36,20,0.5555555555555556,0.3055555555555556,0.3888888888888889,0.5,0,0,,0.0,0.0,0.0,,NA
