book,instr,bps,pick_level,pick_share,pick_oosCAGR,pick_oosSharpe,pick_oosMaxDD,nofloor_oosCAGR,nofloor_oosSharpe,nofloor_oosMaxDD,const1M_oosCAGR,const1M_oosSharpe,const1M_oosMaxDD,v2_oosCAGR,v2_oosSharpe,v2_oosMaxDD,spy_oosCAGR,spy_oosSharpe,spy_oosMaxDD
EWALL,DV,0,0.0,,0.10295173945013114,0.6473182186991797,-0.35992703250466895,0.10295173945013114,0.6473182186991797,-0.35992703250466895,0.057066401336180794,0.39093193139671656,-0.39700455221316444,0.041475395430798034,0.608560524395148,-0.14307423248337703,0.15450723909089614,0.8820107009842559,-0.33717235283398284
EWALL,DV,5,0.0,,0.10192361644081416,0.6419904446890732,-0.3607959660009905,0.10192361644081416,0.6419904446890732,-0.3607959660009905,0.055681790596931346,0.3839094034863204,-0.3982357251648957,0.039979054738303876,0.5883071499013124,-0.1449624701205221,0.15450723909089614,0.8820107009842559,-0.33717235283398284
EWALL,DV,10,0.0,,0.10089643214031607,0.6366624355474833,-0.36166373582084044,0.10089643214031607,0.6366624355474833,-0.36166373582084044,0.05429895663584716,0.3768866146075147,-0.3994644177590926,0.038484818306812274,0.5680478246931868,-0.1468466058133001,0.15450723909089614,0.8820107009842559,-0.33717235283398284
EWALL,DV,25,0.0,,0.09782050310343715,0.6206770724346838,-0.36426007858274967,0.09782050310343715,0.6206770724346838,-0.36426007858274967,0.05016109310684014,0.35581685242320743,-0.4031356626465582,0.034014705644267895,0.5072384570086393,-0.15247448897194593,0.15450723909089614,0.8820107009842559,-0.33717235283398284
EWALL,VOLSH,0,0.0,0.0,0.10295173945013114,0.6473182186991797,-0.35992703250466895,0.10295173945013114,0.6473182186991797,-0.35992703250466895,0.08790345681571221,0.5400935948534875,-0.4001048961204945,0.041475395430798034,0.608560524395148,-0.14307423248337703,0.15450723909089614,0.8820107009842559,-0.33717235283398284
EWALL,VOLSH,5,0.0,0.0,0.10192361644081416,0.6419904446890732,-0.3607959660009905,0.10192361644081416,0.6419904446890732,-0.3607959660009905,0.08631379964665675,0.5323629134125119,-0.4014938096164191,0.039979054738303876,0.5883071499013124,-0.1449624701205221,0.15450723909089614,0.8820107009842559,-0.33717235283398284
EWALL,VOLSH,10,0.0,0.0,0.10089643214031607,0.6366624355474833,-0.36166373582084044,0.10089643214031607,0.6366624355474833,-0.36166373582084044,0.08472641849398,0.5246319182100962,-0.40287954997800934,0.038484818306812274,0.5680478246931868,-0.1468466058133001,0.15450723909089614,0.8820107009842559,-0.33717235283398284
EWALL,VOLSH,25,0.0,0.0,0.09782050310343715,0.6206770724346838,-0.36426007858274967,0.09782050310343715,0.6206770724346838,-0.36426007858274967,0.07997789923732901,0.5014372744051525,-0.4070178037008392,0.034014705644267895,0.5072384570086393,-0.15247448897194593,0.15450723909089614,0.8820107009842559,-0.33717235283398284
EWGATE,DV,0,0.0,,0.046507467045281636,0.39486276949292853,-0.38621536487273844,0.046507467045281636,0.39486276949292853,-0.38621536487273844,0.012730274356115956,0.15983284345215432,-0.4109950168860723,0.041475395430798034,0.608560524395148,-0.14307423248337703,0.15450723909089614,0.8820107009842559,-0.33717235283398284
EWGATE,DV,5,0.0,,0.038925125246588754,0.3429047810713693,-0.39304852419510616,0.038925125246588754,0.3429047810713693,-0.39304852419510616,0.005046628614255644,0.10844796310513805,-0.41797822433592435,0.039979054738303876,0.5883071499013124,-0.1449624701205221,0.15450723909089614,0.8820107009842559,-0.33717235283398284
