family,panel,q,theta,con,cad,arm,hnd,gross,turn_yr,expo,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,pass4a,f4b,pass4b,f4b_oos
FIXK,U56,0.1,,RESPREAD,D,MA-DIST,DRIFT,0.75,32.43393816644075,0.75,0.19446782869219703,1.0043831041819422,-0.32200007974866895,1.040330426275613,0.9835634271807723,0.1827221301793902,1.03880819058226,-0.2031376584986494,0.2042285795453802,0.9869902169496562,-0.32200007974866907,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,D,MA-DIST,RTT,0.75,32.43393816644075,0.75,0.19446782869219703,1.0043831041819422,-0.32200007974866895,1.040330426275613,0.9835634271807723,0.1827221301793902,1.03880819058226,-0.2031376584986494,0.2042285795453802,0.9869902169496562,-0.32200007974866907,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,D,MOM,DRIFT,0.75,25.78837334621465,0.75,0.24424746194149094,1.1314511807861385,-0.28549465342713143,1.2863873995921373,1.0365701052008325,0.23105467796582935,1.2485203897511594,-0.22830005322624647,0.25521852297736003,1.0756635825362078,-0.285494653427131,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,D,MOM,RTT,0.75,25.78837334621465,0.75,0.24424746194149094,1.1314511807861385,-0.28549465342713143,1.2863873995921373,1.0365701052008325,0.23105467796582935,1.2485203897511594,-0.22830005322624647,0.25521852297736003,1.0756635825362078,-0.285494653427131,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,W,MA-DIST,DRIFT,0.75,13.54908906860961,0.7505034137700606,0.22972894955275835,1.1451959233474163,-0.2800799609040311,1.265090206521822,1.0546421337246215,0.23279765020446241,1.2534023050565868,-0.16267599354367668,0.2272074469270693,1.0752357443559077,-0.28007996090403087,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,W,MA-DIST,RTT,0.75,15.201918512957189,0.75,0.23289181777075374,1.159578926980475,-0.2744742469428515,1.2690467775288738,1.07764334924885,0.23344975613682073,1.2573941312367327,-0.164136510581823,0.232432515163713,1.0968711279059518,-0.2744742469428516,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,W,MOM,DRIFT,0.75,11.168047038303667,0.7505888197443453,0.25946946580509045,1.1922573491172606,-0.2845403643714016,1.3288272038572813,1.114873167608496,0.24018986120073116,1.3048217538763998,-0.23445164853744993,0.275572102651501,1.1428911749796777,-0.2845403643714016,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,W,MOM,RTT,0.75,12.561571723855641,0.75,0.26121890829987016,1.1985896610795876,-0.2854946534271312,1.32948614657149,1.1256958245880164,0.24059003697573567,1.306147171130196,-0.23471577445234526,0.2784652124028788,1.1523309308058112,-0.2854946534271313,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,M,MA-DIST,DRIFT,0.75,5.9804387535747034,0.7525186346555159,0.2697856670727927,1.2722870233251786,-0.28897374357947403,1.423417402841673,1.161152853721745,0.272853493545123,1.406693291574245,-0.18031774365754916,0.2672647006599598,1.1881040372965963,-0.2889737435794739,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,M,MA-DIST,RTT,0.75,8.218477900607166,0.75,0.2707145287019499,1.2793768068207914,-0.2875464977971235,1.4147124457335718,1.180379875789638,0.2706960958408122,1.3987768965361782,-0.17899979059782967,0.2707297093509482,1.204966700807848,-0.28754649779712327,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,M,MOM,DRIFT,0.75,4.521255780332043,0.7525059703545721,0.2707985434210831,1.2339346114027938,-0.26812207765292007,1.3406961250073441,1.1836333175778173,0.24222726927522675,1.3261010150530237,-0.21650432712535406,0.29482129935867474,1.200719521627078,-0.2681220776529204,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,M,MOM,RTT,0.75,6.510403984941394,0.75,0.26966099059092596,1.2288378465992826,-0.27050137293140175,1.3347095229929098,1.178252291923135,0.24198713836689056,1.3200229852990193,-0.22519968235592092,0.29291430989066414,1.1951808060571587,-0.2705013729314023,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,Q,MA-DIST,DRIFT,0.75,3.210043420424097,0.7577106844704609,0.2685367695412404,1.2163491348436213,-0.330196171511669,1.540733949852335,0.9630803852957193,0.3171746124054353,1.5183777473307578,-0.259709334814587,0.22983247034672938,1.0141880008763902,-0.33019617151166913,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,Q,MA-DIST,RTT,0.75,5.61620995128553,0.75,0.25993674713364423,1.205173602859609,-0.2986143100427546,1.4928293439052394,0.9788035843846306,0.2973583070733805,1.4622383195947866,-0.28108819780069894,0.22992999635976918,1.0326785319037184,-0.2986143100427544,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,Q,MOM,DRIFT,0.75,2.5917819406356037,0.757287619696961,0.23420642050149998,1.0870723322685754,-0.29997932150706574,1.0674213807458226,1.126914403506556,0.17630884877301267,1.0075210401932067,-0.2899047356468655,0.2840218965714567,1.1551231066453294,-0.29997932150706585,False,DD,False,DD
FIXK,U56,0.1,,RESPREAD,Q,MOM,RTT,0.75,4.83931586275486,0.75,0.22621344472930494,1.0678120587598958,-0.31219846478507896,1.0661698827694603,1.091601457892327,0.1743007144728268,0.9974656643926323,-0.29459608945602944,0.27068518653938156,1.1285897207568127,-0.3121984647850792,False,DD,False,DD
FIXK,U56,0.1,,DEGROSS,D,MA-DIST,DRIFT,0.75,3.313396776709904,0.07526283627152255,0.01958678151776927,0.9902194173128613,-0.03389770308001083,1.0245899327085979,0.9781430499797397,0.01757411922955332,1.0219425374378115,-0.021280475972426993,0.02124730554951948,0.979962218708959,-0.033897703080010944,False,CAGR,False,CAGR
FIXK,U56,0.1,,DEGROSS,D,MA-DIST,RTT,0.75,3.313396776709904,0.07526283627152255,0.01958678151776927,0.9902194173128613,-0.03389770308001083,1.0245899327085979,0.9781430499797397,0.01757411922955332,1.0219425374378115,-0.021280475972426993,0.02124730554951948,0.979962218708959,-0.033897703080010944,False,CAGR,False,CAGR
FIXK,U56,0.1,,DEGROSS,D,MOM,DRIFT,0.75,2.660549962369837,0.07526283627152255,0.024144272693833457,1.1192118093425263,-0.028549683825352945,1.2768559833054385,1.0378430654851727,0.021679320228911836,1.2392327065942288,-0.02420772572028973,0.026178758043605477,1.071870327489406,-0.028549683825353278,False,CAGR,False,CAGR
FIXK,U56,0.1,,DEGROSS,D,MOM,RTT,0.75,2.660549962369837,0.07526283627152255,0.024144272693833457,1.1192118093425263,-0.028549683825352945,1.2768559833054385,1.0378430654851727,0.021679320228911836,1.2392327065942288,-0.02420772572028973,0.026178758043605477,1.071870327489406,-0.028549683825353278,False,CAGR,False,CAGR
FIXK,U56,0.1,,DEGROSS,W,MA-DIST,DRIFT,0.75,1.3888588960542454,0.07547239884218583,0.022477266556603315,1.125908635480669,-0.02870779526467826,1.2499105437791207,1.044046201660158,0.02178183788976784,1.2396148777367126,-0.01584318934320983,0.023050344697476133,1.0606045510415159,-0.028707795264678815,False,CAGR,False,CAGR
FIXK,U56,0.1,,DEGROSS,W,MA-DIST,RTT,0.75,1.5867309122397202,0.07526257616638474,0.022788494479186516,1.143861063358974,-0.027654132054445557,1.2565181942111265,1.070760069479404,0.02185166324795995,1.2446396895947214,-0.016313727675336342,0.02356067006406981,1.0869502121516366,-0.027654132054445113,False,CAGR,False,CAGR
FIXK,U56,0.1,,DEGROSS,W,MOM,DRIFT,0.75,1.1564655373378783,0.07550906710235777,0.025287790284773903,1.1767061000486323,-0.030532737098737828,1.317730015192618,1.1106923733725085,0.02236539758135958,1.2953859278103708,-0.02480940936432885,0.0277008087694941,1.1339501659786706,-0.03053273709873816,False,CAGR,False,CAGR
FIXK,U56,0.1,,DEGROSS,W,MOM,RTT,0.75,1.333798858789791,0.07526257616638474,0.025571869165247563,1.1887859919461208,-0.02996615063823338,1.3213240041858818,1.129695479264459,0.022416393209799823,1.2978729703883747,-0.025099426164229555,0.0281778840390694,1.1519973275237838,-0.02996615063823349,False,CAGR,False,CAGR
FIXK,U56,0.1,,DEGROSS,M,MA-DIST,DRIFT,0.75,0.6191566514712613,0.07628406655521236,0.025628455754077795,1.239386170539625,-0.030916154373167193,1.3970689055661105,1.1354697158105025,0.02499307308656573,1.384570485826079,-0.017988686763120598,0.026152023148068526,1.1567207501164876,-0.030916154373167193,False,CAGR,False,CAGR
FIXK,U56,0.1,,DEGROSS,M,MA-DIST,RTT,0.75,0.8919989182949325,0.0752187591840756,0.025955701295318434,1.265107979186454,-0.028980630289348497,1.3999647517112201,1.1785997816111584,0.024832252768456575,1.3837093442962611,-0.017988389640390512,0.026881846028075973,1.1994503204613727,-0.028980630289348497,False,CAGR,False,CAGR
FIXK,U56,0.1,,DEGROSS,M,MOM,DRIFT,0.75,0.4692727869287651,0.07630043821349819,0.026204639355920545,1.2154139914006106,-0.0284349404264006,1.318290552004516,1.1814217512050214,0.022393768639829004,1.309993483513161,-0.02279602357538424,0.029353759346545605,1.1910411300252535,-0.028434940426399824,False,CAGR,False,CAGR
