held_out,panels,actual,pred,oos_R2
B136,11,0.7922077922077921,0.6411854619043796,0.5833289449013271
BSTK100,11,0.6233766233766234,0.8139058177223876,-0.40723464873731885
ETF36,9,0.36507936507936506,-0.12376594468164856,-1.1680805193842883
U56,11,0.5974025974025973,0.9548606980445652,-3.421861885258374
