panel,family,state,side,q,w,depth,cadence,gross,rate,nswitch,nruns,mean_runlen,sd_runlen,max_runlen,tail_share,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,0.11093609360936094,116,58,8.5,9.791242058729402,49,0.9695740365111561,0.10569074183916616,1.1793812274157731,-0.12845376524879926,1.1181249557333974,1.2391032395357617,1.0072817707383042,0.11829578052310152,1.325989881082753,-0.1284537652487996
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,0.11093609360936094,116,58,8.5,9.791242058729402,49,0.9695740365111561,0.14144581053599947,1.179832521812359,-0.16901754987027218,1.1181762997276803,1.2399434265229374,1.0072969077312879,0.1589394591127704,1.326814610911636,-0.16901754987027218
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,0.11566156615661566,56,28,18.357142857142858,13.160587304564269,57,1.0,0.10245736325615962,1.1431489763195164,-0.11861963169880818,1.0463311232194992,1.2368043128315602,0.9297982766532981,0.11893189435625384,1.3229091849950338,-0.1186196316988084
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,0.11566156615661566,56,28,18.357142857142858,13.160587304564269,57,1.0,0.13698253400457183,1.1434140802228994,-0.15663871080523228,1.046332733570175,1.2373118454723238,0.9297772806127454,0.15977865227093946,1.323395201781451,-0.15663871080523195
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,0.11093609360936094,116,58,8.5,9.791242058729402,49,0.9695740365111561,0.10657453619154,1.237224649671328,-0.11308031348803838,1.1115148726894155,1.3647162402238513,0.9965927350837727,0.12265021021308398,1.4507902158543955,-0.10527248736869188
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,0.11093609360936094,116,58,8.5,9.791242058729402,49,0.9695740365111561,0.14277003481276562,1.237566617640889,-0.14880203382237311,1.1111300755162719,1.365847092414694,0.9961234636160158,0.16514173239032082,1.4519488163293293,-0.13852534665791172
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,0.11566156615661566,56,28,18.357142857142858,13.160587304564269,57,1.0,0.100129980832673,1.163668388148218,-0.11899914548176804,0.9626875250621045,1.3644819318334926,0.8360135248651326,0.12397282753377503,1.4491951259813518,-0.09774945054285256
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,0.11566156615661566,56,28,18.357142857142858,13.160587304564269,57,1.0,0.13388553112789592,1.1637172295910896,-0.15675767038818433,0.9622666405960145,1.3650302568131267,0.8355311169148646,0.16691567063343404,1.449767360116988,-0.12922280021538846
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.5,D,0.75,0.0594059405940594,64,32,8.25,13.690118875988976,57,0.9583333333333334,0.1009062589623928,1.0796758940209927,-0.15341676629715684,1.1099463536316607,1.0532847802799314,1.0014575309734213,0.1084093439731042,1.1426609464583017,-0.15341676629715684
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.5,D,1.0,0.0594059405940594,64,32,8.25,13.690118875988976,57,0.9583333333333334,0.13467804240810066,1.0801845245114223,-0.20116227684980925,1.1105130694182865,1.0537540358337714,1.002030439220593,0.1449590450149234,1.1431102053988993,-0.20116227684980914
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.5,W,0.75,0.059180918091809184,24,12,21.916666666666668,20.187567431166112,62,1.0,0.10266473024357037,1.0879368225801829,-0.16404383806759948,1.094372519132631,1.084254010826975,0.9849217751613992,0.11294052998969839,1.169995293793539,-0.16404383806759937
