panel,book,IS_Sharpe,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,SPY_OOS_Sharpe,BASE_Sharpe,BASE_H1,BASE_H2,BASE_MaxDD,keep4a,keep4b
U56,MADG100,1.0552143224651094,0.10920977523778763,1.1670194577661928,-0.15838547163043726,1.1877762609760354,1.150933730654615,0.12108113704736678,1.2549172495943668,-0.15838547163043726,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.8739575612872552,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,False,True
U56,MADG075,1.05477756349023,0.08168770533752978,1.1671555282188113,-0.12011680537725966,1.1872763739962262,1.1516097265672371,0.09041981361653861,1.2555256512731856,-0.12011680537725977,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.8739575612872552,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,False,False
U56,TOP20,0.9935286158196956,0.12600959041078985,1.08801998656665,-0.1830833978748887,1.093725509440543,1.0892589630564742,0.14242367360152275,1.1602457909090318,-0.18308339787488848,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.8739575612872552,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,False,True
U56,TOP40,0.9421668134962774,0.12884457856706422,1.1190911524619047,-0.1838299568463485,1.0798229305115303,1.1571231736479555,0.15058735675437207,1.257437290854412,-0.1838299568463485,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.8739575612872552,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,False,True
U56,EWELIG,0.9696550391046764,0.10356166800306177,1.0449824470869484,-0.158746990312857,1.0736514045034153,1.022189008399874,0.11237410933899694,1.1045205259771187,-0.158746990312857,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.8739575612872552,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,False,False
U56,RULESV2,1.1042715618213594,0.0862272835611193,1.201257610460695,-0.12054947951644912,1.232199628438694,1.1769614323135538,0.09464348447629667,1.2771844071673888,-0.1205494795164489,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.8739575612872552,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,False,False
B136,MADG100,1.0566120124398404,0.10321003511633808,1.0875059630733823,-0.16630686129757177,1.205315969544813,0.9713005962700384,0.10400057860559087,1.1142238409596292,-0.16630686129757155,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.8767278433896203,1.0992531359665725,1.2348466062129893,0.9658157974796912,-0.12240985403190008,False,False
B136,MADG075,1.0556985831024763,0.0773225997638145,1.087738642290474,-0.1261662637192651,1.2044112304778762,0.9725388719760528,0.07791432614308769,1.1154812492923105,-0.12616626371926454,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.8767278433896203,1.0992531359665725,1.2348466062129893,0.9658157974796912,-0.12240985403190008,False,False
B136,TOP20,1.0529129350040225,0.13075378775526514,0.9564184092616327,-0.20052393396044932,1.1417967928700368,0.7950108914174999,0.12355081955533231,0.884157377715211,-0.2005239339604491,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.8767278433896203,1.0992531359665725,1.2348466062129893,0.9658157974796912,-0.12240985403190008,False,False
B136,TOP40,1.0359018045192674,0.15787284358540132,0.9998820755069107,-0.25055715529082867,1.1418179962003001,0.8713056189129686,0.1550621992448562,0.9713721765445561,-0.2505571552908288,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.8767278433896203,1.0992531359665725,1.2348466062129893,0.9658157974796912,-0.12240985403190008,False,False
