panel,frame,pick_F,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,dOOS_Sharpe,dOOS_CAGR_pp,dOOSZ_Sharpe,dOOSH_Sharpe,OOS_4a,OOS_4b
U56,LIVE,1.0,1.3560124690032136,0.10143170514296473,-0.11482688016352605,0.07913007154438811,0.6879911445336839,0.06984275725249245,0.08563419435411013,True,False
U56,INC,1.0,1.214771816682503,0.17804998528176696,-0.18875982289558668,0.029094112480807066,0.4816332915352328,0.021116351491067276,0.037569430437059737,False,True
B136,LIVE,1.0,1.1912876356147613,0.08571552688238171,-0.11644901275549069,0.08937513119502305,0.7242690826868792,0.06871648653312734,0.11388062052857584,True,False
B136,INC,1.0,1.044951872246466,0.1666575538096191,-0.20317593706655346,0.02699810774154887,0.4782968649614139,0.019537509900536598,0.03454445355709823,False,False
SMALL,LIVE,1.0,0.783180606242147,0.05467518916496239,-0.13780331490090703,0.1358390125743426,1.0532831429796774,0.10668502327688378,0.18200115800270367,False,False
SMALL,INC,1.0,0.46174469077875147,0.07133563692618883,-0.3547229997895497,0.021897760513200693,0.43475703863551374,0.014253569071253192,0.03220937889461667,False,False
