panel,dial,rung,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,tent_IS,tent_full,negMaxDD,IS_negMaxDD,pass_4b,pass_4b_oos,pass_4a,tent
U56,GROSS,0.2,0.041011912578013066,1.1357964667105314,-0.053794932121697614,1.2028187250152191,1.0905066298253052,0.03681086463697025,1.1100892768306232,-0.03803412322586064,0.04448162712559345,1.1588540780686407,-0.05379493212169739,-0.6484546371374219,-0.6110730543457917,-0.053794932121697614,-0.03803412322586064,False,False,False,-0.6110730543457917
U56,GROSS,0.25,0.051330261312581005,1.136050021810973,-0.06691438726390664,1.2030566136342975,1.09079009385265,0.046057057467211004,1.110300703961076,-0.04745240875007617,0.05568939689811092,1.1591421946987208,-0.06691438726390708,-0.5601530923174226,-0.5132213911272875,-0.06691438726390664,-0.04745240875007617,False,False,False,-0.5132213911272875
U56,GROSS,0.3,0.06167183543315402,1.1362956420701376,-0.07990335554891148,1.2032865443333627,1.0910660690418807,0.05531820206122129,1.1105042433202028,-0.056833521445480595,0.06692878140314584,1.1594224522798233,-0.07990335554891137,-0.4717087575012733,-0.4151494753559813,-0.07990335554891148,-0.056833521445480595,False,False,False,-0.4151494753559813
U56,GROSS,0.35,0.07203508923237978,1.1365328793563176,-0.09276264906597609,1.2035083248100917,1.0913339404149527,0.06459302988917393,1.110699902011382,-0.06617702323668773,0.0781979998506217,1.1596940904534663,-0.09276264906597576,-0.3831337472041529,-0.31687196538847334,-0.09276264906597609,-0.06617702323668773,False,False,False,-0.31687196538847334
U56,GROSS,0.4,0.08241840158701308,1.136760967752322,-0.10549271071234223,1.203720554886396,1.0915934450913114,0.0738801353292513,1.1108859332218428,-0.07548258742988656,0.0894952462819254,1.1599570365136325,-0.10549271071234234,-0.2944414851757285,-0.21840423477046408,-0.10549271071234223,-0.07548258742988656,False,False,False,-0.21840423477046408
U56,GROSS,0.45,0.09282018957403304,1.1369803292223517,-0.11809419746843397,1.2039236916293574,1.0918449949085305,0.08317821188629448,1.1110630344561678,-0.0847497425086251,0.10081870113980118,1.1602115227427585,-0.11809419746843308,-0.20564444850175354,-0.1197612947847009,-0.11809419746843397,-0.0847497425086251,False,False,False,-0.1197612947847009
U56,GROSS,0.5,0.10323877382351365,1.137190491592021,-0.13056770565714293,1.2041173491952375,1.0920880487144644,0.09248591682400487,1.1112313458653993,-0.09397792559052176,0.11216639683346075,1.1604566382702834,-0.13056770565714304,-0.1167554603724457,-0.020959071345750774,-0.13056770565714293,-0.09397792559052176,False,True,False,-0.020959071345750774
U56,GROSS,0.55,0.1136723348548292,1.1373901054217799,-0.1429145056741674,1.2043006510004512,1.0923208893974696,0.1018017577703092,1.1113897430313078,-0.10316678231628362,0.12353623221445642,1.1606908785358891,-0.1429145056741673,-0.027788773006197358,0.07798518092454705,-0.1429145056741674,-0.10316678231628362,True,True,False,0.07798518092454705
U56,GROSS,0.6,0.12411909391210885,1.137578906405842,-0.15513474393540005,1.2044710215373224,1.0925451291031891,0.11112396667680113,1.1115350421260386,-0.11231620872827719,0.13492641145125295,1.160916054216475,-0.15513474393540005,0.06123872865759393,0.17705459360810585,-0.15513474393540005,-0.11231620872827719,True,True,False,0.17705459360810585
U56,GROSS,0.65,0.13457723979195024,1.1377568129368245,-0.16728466554095578,1.2046293402028594,1.092759890914496,0.12045114813950608,1.111668505218874,-0.12142566817923428,0.14633476568031822,1.161131123044172,-0.1672846655409559,0.0826914211996105,0.17310012651342035,-0.16728466554095578,-0.12142566817923428,True,True,False,0.17310012651342035
U56,GROSS,0.7,0.14504492766960508,1.1379236532047645,-0.179337189919768,1.204775522374235,1.0929649390877625,0.1297817664540215,1.1117900550053696,-0.1304945166778818,0.15775918062167582,1.1613358475601228,-0.179337189919768,0.014180927064457923,0.11352365038032412,-0.179337189919768,-0.1304945166778818,True,True,False,0.11352365038032412
U56,GROSS,0.75,0.1555201865472391,1.1380787773059988,-0.19127561830465034,1.2049090144051569,1.0931595911075942,0.13911410293501003,1.1118987741862618,-0.13952273332906884,0.16919746270303992,1.1615297831443132,-0.19127561830465012,-0.05402261432497854,0.05451115877408719,-0.19127561830465034,-0.13952273332906884,True,True,False,0.05451115877408719
U56,GROSS,0.8,0.1660008050508004,1.1382204519640182,-0.2031004182032674,1.2050282536982524,1.0933419534487308,0.14844630784359913,1.1119930736103776,-0.14851028635363916,0.1806470847738546,1.1617110849972965,-0.20310041820326752,-0.1219189628934904,-0.00393965922857471,-0.2031004182032674,-0.14851028635363916,False,False,False,-0.00393965922857471
U56,GROSS,0.85,0.17648502173757885,1.1383500393466024,-0.21481209308120175,1.2051335872554123,1.093514205986342,0.15777682449151786,1.112073559630757,-0.15745604562217208,0.1921061011598464,1.161881649175715,-0.21481209308120164,-0.18949958109355314,-0.06183129229346471,-0.21481209308120175,-0.15745604562217208,False,False,False,-0.06183129229346471
U56,GROSS,0.9,0.18697060523192888,1.1384664544669751,-0.22641181010086264,1.2052233105201593,1.0936757629645244,0.16710363415198093,1.1121384215511725,-0.16636033926315752,0.20357208920364123,1.1620409022133902,-0.22641181010086286,-0.2567669477674353,-0.11916950978650435,-0.22641181010086264,-0.16636033926315752,False,False,False,-0.11916950978650435
U56,GROSS,0.95,0.1974551010883523,1.1385678321795571,-0.23789965140946778,1.2052951245533279,1.0938251587904064,0.17642451097482326,1.1121854241905789,-0.17522294394677151,0.2150423892499116,1.1621872538995648,-0.23789965140946778,-0.3237193757729824,-0.17595471776717136,-0.23789965140946778,-0.17522294394677151,False,False,False,-0.17595471776717136
