panel,theta,x,family,con,CAGR,Sharpe,MaxDD,H1,H2,oSharpe,oCAGR,oMaxDD,p4a,p4b,f4b
U56,0.3,0.04258870572676662,MA-THRESH,RESPREAD,0.2777579260469978,0.9835931857769409,-0.6142703608481989,1.1679007790624651,0.8261469888532756,0.8605842890055592,0.24267829814141706,-0.6142703608481979,False,False,"H2,OOS,DD"
U56,0.3,0.04258870572676662,MA-THRESH,DEGROSS,0.010771760826056243,0.7412353684502564,-0.021479357742683503,0.9996895244002663,0.5929333087067216,0.5856695824144719,0.009681681594603697,-0.021479357742683614,False,False,"H2,OOS,CAGR"
U56,0.3,0.04258870572676662,QUANTILE-M,RESPREAD,0.33306963499152187,1.2615377748378975,-0.3220553376001811,1.4343235788815112,1.1334158369914136,1.0897316298205413,0.29695538425198076,-0.32205533760018146,False,False,DD
U56,0.3,0.04258870572676662,QUANTILE-M,DEGROSS,0.018011291853142097,1.2569914999551286,-0.020337531019225974,1.4257313079763378,1.1187049483349565,1.0736473612224007,0.01619101768002551,-0.02033753101922664,False,False,CAGR
U56,0.3,0.04258870572676662,QUANTILE-F,RESPREAD,0.3663009646057769,1.251529828812716,-0.36468352408941085,1.3795058374620914,1.1521242965802747,1.1109111766005035,0.33365730643229097,-0.36468352408941074,False,False,DD
U56,0.3,0.04258870572676662,QUANTILE-F,DEGROSS,0.014944731821639579,1.240649481325384,-0.01803084196348359,1.380090212194117,1.1315691210450547,1.089311649291686,0.01398830218127256,-0.0180308419634837,False,False,CAGR
U56,0.2,0.10223652894330977,MA-THRESH,RESPREAD,0.19417620950742576,0.8860804079704144,-0.4853317488789488,1.0814333863520769,0.7129182840519543,0.7425790251611184,0.15943452341660191,-0.4853317488789485,False,False,"H2,OOS,DD"
U56,0.2,0.10223652894330977,MA-THRESH,DEGROSS,0.0181464863082772,0.7761227934358069,-0.03443460457670633,0.7525997348077192,0.8062366708110065,0.784797149320986,0.020015393453487684,-0.03443460457670611,False,False,"H1,H2,OOS,CAGR"
U56,0.2,0.10223652894330977,QUANTILE-M,RESPREAD,0.21846612780594765,1.1445986984222145,-0.2501967150471047,1.250940242009414,1.0747207684313778,1.095947724093291,0.22522087496003862,-0.2501967150471046,False,False,DD
U56,0.2,0.10223652894330977,QUANTILE-M,DEGROSS,0.024221834870659542,1.140242693728258,-0.030291460107243373,1.2344557183389966,1.0694952255215822,1.0908646471962709,0.024626642888252448,-0.030291460107243484,False,False,CAGR
U56,0.2,0.10223652894330977,QUANTILE-F,RESPREAD,0.2280977090589309,1.1495568838358188,-0.2614262212782721,1.2685680055662636,1.0657671898210255,1.0857926517240237,0.22962408019099412,-0.2614262212782722,False,False,DD
U56,0.2,0.10223652894330977,QUANTILE-F,DEGROSS,0.02292077048050367,1.1432846085981858,-0.029307384209737664,1.2634244119319775,1.0586294821291726,1.0777174316040674,0.023312158796895188,-0.02930738420973711,False,False,CAGR
U56,0.12,0.2320147742060299,MA-THRESH,RESPREAD,0.18490134484625553,1.0811919707435262,-0.24206779716748417,1.0578433702634098,1.1042096019977168,1.131679968891502,0.19738726487925562,-0.24104576483297835,False,False,DD
U56,0.12,0.2320147742060299,MA-THRESH,DEGROSS,0.03166631155814037,0.8527017650679819,-0.05850999398491241,0.795165888624983,0.9073523945833188,0.9198980038484644,0.036550120191975566,-0.058509993984912856,False,False,"H1,CAGR"
U56,0.12,0.2320147742060299,QUANTILE-M,RESPREAD,0.160683364083805,1.1110099373134028,-0.20964218122112566,1.1628654803220269,1.0817251561934609,1.1199783869881041,0.17507840246530604,-0.20964218122112566,False,False,DD
U56,0.12,0.2320147742060299,QUANTILE-M,DEGROSS,0.03847633371291903,1.1122929893336895,-0.05351047693520139,1.1658819694574074,1.0782210613445355,1.117734293285906,0.04142016588649988,-0.053510476935200946,False,False,CAGR
U56,0.12,0.2320147742060299,QUANTILE-F,RESPREAD,0.16243462132907505,1.1105299282609795,-0.21261187053996955,1.159355068880837,1.0826991849469136,1.1155757074357768,0.17586312815038196,-0.21261187053997,False,False,DD
U56,0.12,0.2320147742060299,QUANTILE-F,DEGROSS,0.03739251764939322,1.108137880712507,-0.05240018003988667,1.157964211954255,1.0794928927003,1.1118705649828116,0.04042685959776127,-0.05240018003988678,False,False,CAGR
U56,0.06,0.4407995099690702,MA-THRESH,RESPREAD,0.1375765406458711,1.0546645552467766,-0.2212198188449409,1.1107566881225712,1.01549457940452,1.0798130907301524,0.14856777887526773,-0.2212198188449408,False,False,DD
