constr,tape,panel,mech,lam,frac_ladder,gross,anchor_MAXDD,anchor_VOL,anchor_CAGR,anchor_SHARPE,within,between,ratio,R_SPREAD,R_SD
C_POOLED,T_OWN,B136,M_GROSS,0.75,F_FINE,0.5625,-15.846560002786036,11.289932395109588,12.01675382393097,1.061871486530651,4.045435985844955,5.444842370110331,0.7429849591335334,1.3481629526165824,1.6247140408858056
C_POOLED,T_OWN,B136,M_GROSS,0.75,F_FINER,0.5625,-15.846560002786036,11.289932395109588,12.01675382393097,1.061871486530651,3.902499585242116,5.754476052003005,0.6781676646101851,1.312982116511019,1.691831591680759
C_POOLED,T_OWN,SMALL,M_GROSS,0.75,F_1140,0.5625,-27.8838634242514,13.666187578626396,6.165126009844002,0.5063836454191898,6.606180548068821,8.415652545705466,0.7849873212077862,1.0835304519052456,1.1290834260494054
C_POOLED,T_OWN,SMALL,M_GROSS,0.75,F_FINE,0.5625,-27.8838634242514,13.666187578626396,6.165126009844002,0.5063836454191898,6.726138406140905,12.311434280417355,0.5463326410993025,0.884527689425913,1.1218499185772852
C_POOLED,T_OWN,SMALL,M_GROSS,0.75,F_FINER,0.5625,-27.8838634242514,13.666187578626396,6.165126009844002,0.5063836454191898,6.43820329160892,13.906007771696515,0.46297998658629164,0.896917037225297,1.1536163587624328
C_POOLED,T_OWN,U56,M_GROSS,1.0,F_1140,0.75,-19.127561830465023,13.509097603378933,15.579303602884863,1.139742154385608,5.093714738829075,4.4311656800002055,1.149520263216346,1.5485610318463872,1.5038418439899979
C_POOLED,T_OWN,U56,M_GROSS,1.0,F_FINE,0.75,-19.127561830465023,13.509097603378933,15.579303602884863,1.139742154385608,5.021430571783785,6.9177355442387025,0.7258777875609574,1.1044903436077302,1.4634113319058564
C_POOLED,T_OWN,U56,M_GROSS,1.0,F_FINER,0.75,-19.127561830465023,13.509097603378933,15.579303602884863,1.139742154385608,4.555191223313319,7.057421512370496,0.6454469547169345,1.1191865294315755,1.5951522783747625
C_POOLED,T_OWN,B136,M_GROSS,1.0,F_1140,0.75,-20.740302267849497,15.062397056572532,16.04070412361218,1.063431890092473,5.827243498886935,4.414861746637143,1.319915284623719,1.8241050831035255,1.7469930220687
C_POOLED,T_OWN,B136,M_GROSS,1.0,F_FINE,0.75,-20.740302267849497,15.062397056572532,16.04070412361218,1.063431890092473,5.228494851821756,7.01963311534206,0.7448387637801746,1.356929238838463,1.6264480856955135
C_POOLED,T_OWN,B136,M_GROSS,1.0,F_FINER,0.75,-20.740302267849497,15.062397056572532,16.04070412361218,1.063431890092473,5.022111002207646,7.390816892821993,0.6795068901091503,1.3252260468034824,1.6940095900465744
C_POOLED,T_OWN,SMALL,M_GROSS,1.0,F_1140,0.75,-35.81405418032813,18.24203199516617,7.874421355849703,0.5072342327234494,8.364801930605221,10.531577674570329,0.794259149871056,1.088123306810411,1.1333747678803583
C_POOLED,T_OWN,SMALL,M_GROSS,1.0,F_FINE,0.75,-35.81405418032813,18.24203199516617,7.874421355849703,0.5072342327234494,8.465630056006297,15.38663562522055,0.550193704602331,0.905517201926219,1.1330107294817848
C_POOLED,T_OWN,SMALL,M_GROSS,1.0,F_FINER,0.75,-35.81405418032813,18.24203199516617,7.874421355849703,0.5072342327234494,8.217227609835493,17.487650682856767,0.46988745137109145,0.8927912965876577,1.1617043306183046
C_POOLED,T_OWN,U56,M_GROSS,1.25,F_1140,0.9375,-23.503817703486984,16.898301272926687,19.518689553544387,1.1402093409852045,6.145599872283286,5.521983880262148,1.1129333235198675,1.4890735718844845,1.4606762652057106
C_POOLED,T_OWN,U56,M_GROSS,1.25,F_FINE,0.9375,-23.503817703486984,16.898301272926687,19.518689553544387,1.1402093409852045,6.053658911542663,8.49310756126873,0.7127731360838137,1.0853977465755615,1.4395234443406186
C_POOLED,T_OWN,U56,M_GROSS,1.25,F_FINER,0.9375,-23.503817703486984,16.898301272926687,19.518689553544387,1.1402093409852045,5.514157099461055,8.713143327476008,0.6328550893995654,1.1076760724354604,1.575382084479764
C_POOLED,T_OWN,B136,M_GROSS,1.25,F_1140,0.9375,-25.445621596597377,18.840902418431487,20.05330060548094,1.0648228055387998,7.090443689870471,5.217369768633937,1.3590073167704502,1.8664762382508744,1.7862344730597557
C_POOLED,T_OWN,B136,M_GROSS,1.25,F_FINE,0.9375,-25.445621596597377,18.840902418431487,20.05330060548094,1.0648228055387998,6.33143071324699,8.45941993145317,0.7484473834554479,1.3706141338785964,1.6304735081671125
C_POOLED,T_OWN,B136,M_GROSS,1.25,F_FINER,0.9375,-25.445621596597377,18.840902418431487,20.05330060548094,1.0648228055387998,6.056538190067785,8.851424387843494,0.6842444701200642,1.3466339500006264,1.6999251329989793
C_POOLED,T_OWN,SMALL,M_GROSS,1.25,F_1140,0.9375,-43.116778035215965,22.831546036438517,9.389352247679494,0.5080400128026937,9.9150701781163,12.338489107198171,0.8035886802649063,1.1099772123977991,1.1445390777886795
C_POOLED,T_OWN,SMALL,M_GROSS,1.25,F_FINE,0.9375,-43.116778035215965,22.831546036438517,9.389352247679494,0.5080400128026937,9.984578641493908,18.039697810586006,0.5534781539208924,0.9116162760582347,1.1634690360744713
C_POOLED,T_OWN,SMALL,M_GROSS,1.25,F_FINER,0.9375,-43.116778035215965,22.831546036438517,9.389352247679494,0.5080400128026937,9.7185741577436,20.575087204815127,0.4723466812558243,0.9142075937457222,1.2035397909497725
C_POOLED,T_OWN,U56,M_GROSS,1.5,F_1140,1.125,-27.723490544137107,20.293673592980323,23.455027150157083,1.140483124702295,7.1664802392586004,6.410110893090259,1.117996296598186,1.4696590258415563,1.4705456317001195
C_POOLED,T_OWN,U56,M_GROSS,1.5,F_FINE,1.125,-27.723490544137107,20.293673592980323,23.455027150157083,1.140483124702295,6.970324616319262,9.788248565057582,0.7121115253654429,1.0982271534524177,1.4673787419934052
C_POOLED,T_OWN,U56,M_GROSS,1.5,F_FINER,1.125,-27.723490544137107,20.293673592980323,23.455027150157083,1.140483124702295,6.442862608421308,10.090812188922143,0.6384880114500978,1.1282509024105747,1.5951741243426625
C_POOLED,T_OWN,B136,M_GROSS,1.5,F_1140,1.125,-29.9664960162647,22.626420227189172,24.04093696337619,1.0660408485257642,8.28253057782876,6.063657649662989,1.3659297830393002,1.863602442304505,1.8052338745760772
C_POOLED,T_OWN,B136,M_GROSS,1.5,F_FINE,1.125,-29.9664960162647,22.626420227189172,24.04093696337619,1.0660408485257642,7.356411181970018,9.83166488074211,0.7482365673772583,1.3789477231777905,1.6277222066348394
C_POOLED,T_OWN,B136,M_GROSS,1.5,F_FINER,1.125,-29.9664960162647,22.626420227189172,24.04093696337619,1.0660408485257642,7.008858557807319,10.213357129407918,0.6862443434613974,1.3707296078489861,1.7007614336018708
C_POOLED,T_OWN,SMALL,M_GROSS,1.5,F_1140,1.125,-49.823599741407506,27.437108248968674,10.697576062556413,0.5088074309549678,11.398627894479901,14.080647308972345,0.8095244234415678,1.0847396749001281,1.170941859965739
C_POOLED,T_OWN,SMALL,M_GROSS,1.5,F_FINE,1.125,-49.823599741407506,27.437108248968674,10.697576062556413,0.5088074309549678,11.447433630284955,20.34495913474432,0.5626668284005288,0.904362887375631,1.1811363969094586
C_POOLED,T_OWN,SMALL,M_GROSS,1.5,F_FINER,1.125,-49.823599741407506,27.437108248968674,10.697576062556413,0.5088074309549678,11.224940911628394,23.439163210563724,0.47889682796224825,0.9204679053163565,1.2279599026409331
C_POOLED,T_OWN,U56,M_GROSS,1.75,F_1140,1.3125,-31.78938640097457,23.695996103281477,27.377541310155507,1.1405934728830798,8.127271785868956,7.158758472131147,1.1352906816884807,1.4646991368535214,1.4958154189356352
C_POOLED,T_OWN,U56,M_GROSS,1.75,F_FINE,1.3125,-31.78938640097457,23.695996103281477,27.377541310155507,1.1405934728830798,7.7952663480511495,10.845083483748631,0.7187834339617915,1.1240953282721633,1.5139729532442983
C_POOLED,T_OWN,U56,M_GROSS,1.75,F_FINER,1.3125,-31.78938640097457,23.695996103281477,27.377541310155507,1.1405934728830798,7.319932470076096,11.229095249817426,0.6518719725166736,1.1657894873038177,1.6299318722494154
C_POOLED,T_OWN,B136,M_GROSS,1.75,F_1140,1.3125,-34.30606672465966,26.42003053417689,27.989882287219416,1.067103115280853,9.406327125138663,6.826422637972588,1.3779292059672845,1.8675231604632008,1.8291943021930128
C_POOLED,T_OWN,B136,M_GROSS,1.75,F_FINE,1.3125,-34.30606672465966,26.42003053417689,27.989882287219416,1.067103115280853,8.305235340423028,11.168916295970067,0.7436026128532897,1.380759516355466,1.6193846405955643
C_POOLED,T_OWN,B136,M_GROSS,1.75,F_FINER,1.3125,-34.30606672465966,26.42003053417689,27.989882287219416,1.067103115280853,7.951189852505493,11.452527644899963,0.6942737969330566,1.399818761333353,1.705278971208907
C_POOLED,T_OWN,SMALL,M_GROSS,1.75,F_1140,1.3125,-55.9653557674937,32.06142352168207,11.787592238931111,0.509554658016265,12.727455326110299,15.670753805555158,0.8121788832901271,1.0788781243316234,1.1767849780173711
C_POOLED,T_OWN,SMALL,M_GROSS,1.75,F_FINE,1.3125,-55.9653557674937,32.06142352168207,11.787592238931111,0.509554658016265,12.763574435088387,22.6078423161943,0.5645640241371317,0.8869238462781753,1.1676683086102038
C_POOLED,T_OWN,SMALL,M_GROSS,1.75,F_FINER,1.3125,-55.9653557674937,32.06142352168207,11.787592238931111,0.509554658016265,12.725880056593187,25.9987103395936,0.48948120465855816,0.9154774685526682,1.210735497183513
C_POOLED,T_OWN,U56,M_GROSS,2.0,F_1140,1.5,-35.70421597250088,27.10614829539898,31.275391200115486,1.1405685768129532,9.031855479390618,7.6768820200621875,1.1765004927505,1.4879304647552103,1.5134108038076959
C_POOLED,T_OWN,U56,M_GROSS,2.0,F_FINE,1.5,-35.70421597250088,27.10614829539898,31.275391200115486,1.1405685768129532,8.534592092765262,11.826175698483802,0.7216696513192727,1.145576014131335,1.5302190936766464
C_POOLED,T_OWN,U56,M_GROSS,2.0,F_FINER,1.5,-35.70421597250088,27.10614829539898,31.275391200115486,1.1405685768129532,8.15511343425584,12.292455074479442,0.6634243025371555,1.1998872017982694,1.6483729949272472
C_POOLED,T_OWN,B136,M_GROSS,2.0,F_1140,1.5,-38.46782449095096,30.222945743500247,31.88617790537982,1.068028497579752,10.442283404724218,7.464753684544554,1.3988784956621554,1.8873712024240172,1.8564428915973643
C_POOLED,T_OWN,B136,M_GROSS,2.0,F_FINE,1.5,-38.46782449095096,30.222945743500247,31.88617790537982,1.068028497579752,9.15966028722221,12.27441533874973,0.7462400476465554,1.4008559429269256,1.6258843175257736
C_POOLED,T_OWN,B136,M_GROSS,2.0,F_FINER,1.5,-38.46782449095096,30.222945743500247,31.88617790537982,1.068028497579752,8.781494201315901,12.604522030549504,0.6966939468257699,1.3883150111937652,1.7093071303145855
C_POOLED,T_OWN,SMALL,M_GROSS,2.0,F_1140,1.5,-61.7447787836704,36.707591478731565,12.649011207811945,0.5103103648724361,13.670132275474515,16.86887345331143,0.8103761234151063,1.0907715693199327,1.1743991961713207
C_POOLED,T_OWN,SMALL,M_GROSS,2.0,F_FINE,1.5,-61.7447787836704,36.707591478731565,12.649011207811945,0.5103103648724361,13.850523088420418,24.308772125403586,0.5697746894400354,0.8685414713037135,1.1534414050781867
C_POOLED,T_OWN,SMALL,M_GROSS,2.0,F_FINER,1.5,-61.7447787836704,36.707591478731565,12.649011207811945,0.5103103648724361,13.670132275474515,28.022329703445344,0.4878299706035424,0.9196417168603259,1.1925479618141386
C_POOLED,T_OWN,U56,M_GROSS,2.5,F_1140,1.875,-43.09029145943776,33.953946263094394,38.95385395223971,1.1402221983463778,10.512088057177124,8.696141307749372,1.2088221298577004,1.488307910688315,1.526348179986088
C_POOLED,T_OWN,U56,M_GROSS,2.5,F_FINE,1.875,-43.09029145943776,33.953946263094394,38.95385395223971,1.1402221983463778,10.020553283503379,13.405621530177061,0.7474888994103228,1.196419182524243,1.5534104191449967
C_POOLED,T_OWN,U56,M_GROSS,2.5,F_FINER,1.875,-43.09029145943776,33.953946263094394,38.95385395223971,1.1402221983463778,9.484889816984879,14.112819970355517,0.6720761574871804,1.2709527224053878,1.6803647364337375
C_POOLED,T_OWN,B136,M_GROSS,2.5,F_1140,1.875,-46.27085470140746,37.862337066821325,39.46562247714041,1.0695709097724282,11.91961126173291,8.465867508393316,1.4079609974896783,1.9067755222495595,1.8433982407220262
C_POOLED,T_OWN,B136,M_GROSS,2.5,F_FINE,1.875,-46.27085470140746,37.862337066821325,39.46562247714041,1.0695709097724282,10.465258264111691,14.062659446280854,0.7441877053262094,1.4107723060056738,1.6510567074794784
C_POOLED,T_OWN,B136,M_GROSS,2.5,F_FINER,1.875,-46.27085470140746,37.862337066821325,39.46562247714041,1.0695709097724282,10.178553882207384,14.521096768007506,0.7009493872826812,1.4115299145011098,1.717838275762346
C_POOLED,T_OWN,SMALL,M_GROSS,2.5,F_1140,1.875,-72.09749054341961,46.08096745691928,13.649818800501201,0.5119813570391499,14.862762276582753,17.787266584789634,0.8355843887386439,1.1239618057548744,1.223524280616064
C_POOLED,T_OWN,SMALL,M_GROSS,2.5,F_FINE,1.875,-72.09749054341961,46.08096745691928,13.649818800501201,0.5119813570391499,15.140425511730317,26.552302878696267,0.5702113892304967,0.8729007766679099,1.1283471756202694
C_POOLED,T_OWN,SMALL,M_GROSS,2.5,F_FINER,1.875,-72.09749054341961,46.08096745691928,13.649818800501201,0.5119813570391499,15.090759055015203,30.52670577724075,0.4943461363022718,0.921371071319462,1.2095937509363666
C_POOLED,T_OWN,U56,M_GROSS,3.0,F_1140,2.25,-49.90054584107185,40.84627924825555,46.40103446491914,1.1395845461330854,11.411731927645125,9.611586018352625,1.1872891639168865,1.4621784185649844,1.5141524680247567
C_POOLED,T_OWN,U56,M_GROSS,3.0,F_FINE,2.25,-49.90054584107185,40.84627924825555,46.40103446491914,1.1395845461330854,11.130640345309665,14.659947952925435,0.7592551065700416,1.2474660615537314,1.5584404407356984
C_POOLED,T_OWN,U56,M_GROSS,3.0,F_FINER,2.25,-49.90054584107185,40.84627924825555,46.40103446491914,1.1395845461330854,10.525085740885036,15.370444583051842,0.6847613082376601,1.3426461500723519,1.6892170807670797
C_POOLED,T_OWN,B136,M_GROSS,3.0,F_1140,2.25,-53.401988492660855,45.558164079006815,46.66712071922079,1.0708188265914145,12.884344795943107,9.110315786496727,1.4142588575294208,1.90954556613929,1.8359346013109688
C_POOLED,T_OWN,B136,M_GROSS,3.0,F_FINE,2.25,-53.401988492660855,45.558164079006815,46.66712071922079,1.0708188265914145,11.452067181944956,15.437327460894636,0.741842602675559,1.3921228919095658,1.6761718544488233
C_POOLED,T_OWN,B136,M_GROSS,3.0,F_FINER,2.25,-53.401988492660855,45.558164079006815,46.66712071922079,1.0708188265914145,11.2717912319916,16.044430128250113,0.7025360914592333,1.4562459116660542,1.7300131218501862
C_POOLED,T_OWN,SMALL,M_GROSS,3.0,F_1140,2.25,-80.46069855699781,55.596960933421336,13.638369518681003,0.5141358923360346,15.341412539352852,15.298255492809801,1.0028210436518945,1.3370689889397394,1.4123214189927333
C_POOLED,T_OWN,SMALL,M_GROSS,3.0,F_FINE,2.25,-80.46069855699781,55.596960933421336,13.638369518681003,0.5141358923360346,16.045310613530035,27.65829441433422,0.580126539010821,0.8899523150571576,1.1413416117687545
C_POOLED,T_OWN,SMALL,M_GROSS,3.0,F_FINER,2.25,-80.46069855699781,55.596960933421336,13.638369518681003,0.5141358923360346,15.61895094084457,31.81078721857851,0.49099542345568253,0.9101375204659814,1.1894406214693003
C_POOLED,T_OWN,U56,M_RETURN,0.5,F_1140,0.75,-9.9250582325498,6.754548801689467,7.7550723928341725,1.139742154385608,2.754067705529317,2.304969842278304,1.1948389323858184,1.6193433880253247,1.5465697804507907
C_POOLED,T_OWN,U56,M_RETURN,0.5,F_FINE,0.75,-9.9250582325498,6.754548801689467,7.7550723928341725,1.139742154385608,2.6871964686765093,3.693522831441399,0.7275429424184254,1.1184719160600975,1.475556026833825
C_POOLED,T_OWN,U56,M_RETURN,0.5,F_FINER,0.75,-9.9250582325498,6.754548801689467,7.7550723928341725,1.139742154385608,2.4162645552403372,3.73367258967815,0.647154911740299,1.123012017991414,1.5996028839547103
C_POOLED,T_OWN,B136,M_RETURN,0.5,F_1140,0.75,-10.728673323944427,7.531198528286266,8.030072796060384,1.063431890092473,3.0891545220119374,2.4044916941469374,1.2847432700772559,1.8136575444574208,1.7223870010258149
C_POOLED,T_OWN,B136,M_RETURN,0.5,F_FINE,0.75,-10.728673323944427,7.531198528286266,8.030072796060384,1.063431890092473,2.7218810578973445,3.714298783181226,0.7328115525391593,1.3976995790023048,1.6218712508530249
C_POOLED,T_OWN,B136,M_RETURN,0.5,F_FINER,0.75,-10.728673323944427,7.531198528286266,8.030072796060384,1.063431890092473,2.653897081825222,3.939026067782814,0.6737444830668609,1.330141103924585,1.6882617820408365
C_POOLED,T_OWN,SMALL,M_RETURN,0.5,F_1140,0.75,-19.447618981911162,9.121015997583084,4.299115850208879,0.5072342327234494,4.825192205800855,6.119681813045663,0.7884710926497399,1.0887163024249706,1.1482258690172853
C_POOLED,T_OWN,SMALL,M_RETURN,0.5,F_FINE,0.75,-19.447618981911162,9.121015997583084,4.299115850208879,0.5072342327234494,4.853086691919386,8.950324700597816,0.5422246515364113,0.85404150076334,1.1057869085135088
C_POOLED,T_OWN,SMALL,M_RETURN,0.5,F_FINER,0.75,-19.447618981911162,9.121015997583084,4.299115850208879,0.5072342327234494,4.537577441887359,10.027659752531259,0.452506123449387,0.8921477802625283,1.1392841340027209
C_POOLED,T_OWN,U56,M_RETURN,0.75,F_1140,0.75,-14.606314123527698,10.131823202534198,11.662832669000123,1.1397421543856083,3.978162127387619,3.391933969597039,1.172830061860026,1.5849023732504197,1.5264615745168888
C_POOLED,T_OWN,U56,M_RETURN,0.75,F_FINE,0.75,-14.606314123527698,10.131823202534198,11.662832669000123,1.1397421543856083,3.893673766986983,5.387298589017849,0.7227506889861907,1.1076503543437914,1.4667761788947233
C_POOLED,T_OWN,U56,M_RETURN,0.75,F_FINER,0.75,-14.606314123527698,10.131823202534198,11.662832669000123,1.1397421543856083,3.523055319011948,5.425537448823853,0.6493467886348614,1.1252619602097098,1.6001065253468603
C_POOLED,T_OWN,B136,M_RETURN,0.75,F_1140,0.75,-15.825006881777693,11.2967977924294,12.043791295555062,1.0634318900924733,4.503809387302869,3.4573303584657715,1.3026841291792215,1.8193204480629224,1.7353603547969123
C_POOLED,T_OWN,B136,M_RETURN,0.75,F_FINE,0.75,-15.825006881777693,11.2967977924294,12.043791295555062,1.0634318900924733,4.004767045256219,5.418633056779981,0.739073305627388,1.3775419553042256,1.6243432614292497
C_POOLED,T_OWN,B136,M_RETURN,0.75,F_FINER,0.75,-15.825006881777693,11.2967977924294,12.043791295555062,1.0634318900924733,3.8780542857686324,5.74270826753796,0.6753005907840152,1.3238550546230157,1.6891222789579234
C_POOLED,T_OWN,SMALL,M_RETURN,0.75,F_1140,0.75,-27.993048316130686,13.681523996374626,6.183454817986966,0.5072342327234494,6.704820979866081,8.520540253355591,0.7869009218312846,1.088480640475818,1.1402933773066697
C_POOLED,T_OWN,SMALL,M_RETURN,0.75,F_FINE,0.75,-27.993048316130686,13.681523996374626,6.183454817986966,0.5072342327234494,6.799101922479293,12.440603071848678,0.5465251067984556,0.8806469410374832,1.1190277426975677
C_POOLED,T_OWN,SMALL,M_RETURN,0.75,F_FINER,0.75,-27.993048316130686,13.681523996374626,6.183454817986966,0.5072342327234494,6.467680388851845,14.061872648628636,0.45994445764537595,0.9010485455231866,1.1485171185720595
C_POOLED,T_OWN,U56,M_RETURN,1.0,F_1140,0.75,-19.127561830465023,13.509097603378933,15.579303602884863,1.139742154385608,5.093714738829075,4.4311656800002055,1.149520263216346,1.5485610318463872,1.5038418439899979
C_POOLED,T_OWN,U56,M_RETURN,1.0,F_FINE,0.75,-19.127561830465023,13.509097603378933,15.579303602884863,1.139742154385608,5.021430571783785,6.9177355442387025,0.7258777875609574,1.1044903436077302,1.4634113319058564
C_POOLED,T_OWN,U56,M_RETURN,1.0,F_FINER,0.75,-19.127561830465023,13.509097603378933,15.579303602884863,1.139742154385608,4.555191223313319,7.057421512370496,0.6454469547169345,1.1191865294315755,1.5951522783747625
C_POOLED,T_OWN,B136,M_RETURN,1.0,F_1140,0.75,-20.740302267849497,15.062397056572532,16.04070412361218,1.063431890092473,5.827243498886935,4.414861746637143,1.319915284623719,1.8241050831035255,1.7469930220687
C_POOLED,T_OWN,B136,M_RETURN,1.0,F_FINE,0.75,-20.740302267849497,15.062397056572532,16.04070412361218,1.063431890092473,5.228494851821756,7.01963311534206,0.7448387637801746,1.356929238838463,1.6264480856955135
C_POOLED,T_OWN,B136,M_RETURN,1.0,F_FINER,0.75,-20.740302267849497,15.062397056572532,16.04070412361218,1.063431890092473,5.022111002207646,7.390816892821993,0.6795068901091503,1.3252260468034824,1.6940095900465744
C_POOLED,T_OWN,SMALL,M_RETURN,1.0,F_1140,0.75,-35.81405418032813,18.24203199516617,7.874421355849703,0.5072342327234494,8.364801930605221,10.531577674570329,0.794259149871056,1.088123306810411,1.1333747678803583
C_POOLED,T_OWN,SMALL,M_RETURN,1.0,F_FINE,0.75,-35.81405418032813,18.24203199516617,7.874421355849703,0.5072342327234494,8.465630056006297,15.38663562522055,0.550193704602331,0.905517201926219,1.1330107294817848
C_POOLED,T_OWN,SMALL,M_RETURN,1.0,F_FINER,0.75,-35.81405418032813,18.24203199516617,7.874421355849703,0.5072342327234494,8.217227609835493,17.487650682856767,0.46988745137109145,0.8927912965876577,1.1617043306183046
C_POOLED,T_OWN,U56,M_RETURN,1.25,F_1140,0.75,-23.54347967159801,16.886372004223663,19.495414320901293,1.1397421543856086,6.101575098685575,5.3621001060873965,1.1379077186117206,1.5278993419248663,1.4917545978875373
C_POOLED,T_OWN,U56,M_RETURN,1.25,F_FINE,0.75,-23.54347967159801,16.886372004223663,19.495414320901293,1.1397421543856086,6.051071767123783,8.349581071470226,0.7247156133137931,1.0961463299399739,1.458006714548431
C_POOLED,T_OWN,U56,M_RETURN,1.25,F_FINER,0.75,-23.54347967159801,16.886372004223663,19.495414320901293,1.1397421543856086,5.511991699210623,8.578170795405905,0.642560264964951,1.1272325235544445,1.5894865329572558
C_POOLED,T_OWN,B136,M_RETURN,1.25,F_1140,0.75,-25.473581894967555,18.827996320715666,20.008311841664717,1.063431890092473,7.0570903616896,5.2715422902430475,1.3387145493931394,1.8220503828493337,1.7588313238243198
C_POOLED,T_OWN,B136,M_RETURN,1.25,F_FINE,0.75,-25.473581894967555,18.827996320715666,20.008311841664717,1.063431890092473,6.388942083758806,8.485236590462431,0.7529480192620792,1.3408506531699338,1.6285292072814936
C_POOLED,T_OWN,B136,M_RETURN,1.25,F_FINER,0.75,-25.473581894967555,18.827996320715666,20.008311841664717,1.063431890092473,6.089805879647146,8.858467173779694,0.6874559401961156,1.335049285695823,1.7012968111088331
C_POOLED,T_OWN,SMALL,M_RETURN,1.25,F_1140,0.75,-42.95501319961992,22.802539993957712,9.360613503920678,0.5072342327234493,9.772844377621956,12.187683949064635,0.801862307757988,1.0958994556362456,1.1290769199083337
C_POOLED,T_OWN,SMALL,M_RETURN,1.25,F_FINE,0.75,-42.95501319961992,22.802539993957712,9.360613503920678,0.5072342327234493,9.862224820036754,17.877433564223857,0.5516577524736516,0.9095408900350275,1.1461505468952609
C_POOLED,T_OWN,SMALL,M_RETURN,1.25,F_FINER,0.75,-42.95501319961992,22.802539993957712,9.360613503920678,0.5072342327234493,9.626626195696058,20.33289830741458,0.4734507619204302,0.9020239590484889,1.1780246092277442
C_POOLED,T_OWN,U56,M_RETURN,1.5,F_1140,0.75,-27.810417350596815,20.263646405068396,23.401729048293518,1.1397421543856083,7.010327573868916,6.2197894296099925,1.1271004675006326,1.5084015103952035,1.4793067885110505
C_POOLED,T_OWN,U56,M_RETURN,1.5,F_FINE,0.75,-27.810417350596815,20.263646405068396,23.401729048293518,1.1397421543856083,6.979315630610419,9.701594746360321,0.7193988012361369,1.0838930748729116,1.4531748757617484
C_POOLED,T_OWN,U56,M_RETURN,1.5,F_FINER,0.75,-27.810417350596815,20.263646405068396,23.401729048293518,1.1397421543856083,6.398767528517208,9.932217541225985,0.6442435943390921,1.1502901431970862,1.5911502112344402
C_POOLED,T_OWN,B136,M_RETURN,1.5,F_1140,0.75,-30.024470665342008,22.5935955848588,23.933732104602857,1.0634318900924733,8.191795487607887,6.0578884925141985,1.352252603812464,1.8123769646170902,1.7668113349700314
