panel,cost,cadence,CAGR,Sharpe,MaxDD,turn_yr,KEEP_4a,KEEP_4b
U56,0.0,D,0.0863997587223082,1.2252663114834066,-0.11167573671691611,2.46499853541348,False,False
U56,0.0,W,0.08811645471909801,1.2262151376124748,-0.12029812214763835,1.7735559161867938,False,False
U56,0.0,M,0.09009790128379658,1.1885376346333563,-0.14364701651556366,1.2338600754525952,False,False
U56,0.0,Q,0.0808995790395961,1.0037893183294369,-0.19901589256716057,0.8359046657756204,False,False
U56,1.0,D,0.08613204818136144,1.2217188983337743,-0.11174583966397356,2.46499853541348,False,False
U56,1.0,W,0.08792354114421719,1.2237130309022828,-0.1203232532369316,1.7735559161867938,False,False
U56,1.0,M,0.08996350480658566,1.1869020869458944,-0.14366399322851153,1.2338600754525952,False,False
U56,1.0,Q,0.08080929223472122,1.002759396055269,-0.19901589256716068,0.8359046657756204,False,False
U56,2.0,D,0.08586440294315523,1.218171432764462,-0.11181593764739506,2.46499853541348,False,False
U56,2.0,W,0.08773066061265111,1.2212107039652538,-0.12034838401733083,1.7735559161867938,False,False
U56,2.0,M,0.08982912305166457,1.1852661655552004,-0.1436809699414583,1.2338600754525952,False,False
U56,2.0,Q,0.08071901058593012,1.0017291286745351,-0.1990158925671608,0.8359046657756204,False,False
U56,3.0,D,0.08559682299191773,1.2146239155962752,-0.11188603066749503,2.46499853541348,False,False
U56,3.0,W,0.08753781311892816,1.2187081582052082,-0.12037351448883693,1.7735559161867938,False,False
U56,3.0,M,0.08969475601761134,1.1836298718719114,-0.14369794665440627,1.2338600754525952,False,False
U56,3.0,Q,0.08062873409303917,1.000698517211238,-0.19901589256716068,0.8359046657756204,False,False
U56,4.0,D,0.08532930831188335,1.2110763476500257,-0.11195611872458877,2.46499853541348,False,False
U56,4.0,W,0.08734499865757939,1.2162053950263192,-0.12039864465145034,1.7735559161867938,False,False
U56,4.0,M,0.08956040370300133,1.181993207307711,-0.1437149233673537,1.2338600754525952,False,False
U56,4.0,Q,0.08053846275586563,0.9996675626904427,-0.19901589256716068,0.8359046657756204,False,False
U56,5.0,D,0.0850618588872869,1.2075287297465311,-0.11202620181898959,2.46499853541348,False,False
U56,5.0,W,0.08715221722313515,1.213702415833108,-0.12042377450517217,1.7735559161867938,False,False
U56,5.0,M,0.08942606610641235,1.1803561732753234,-0.14373190008030146,1.2338600754525952,False,False
U56,5.0,Q,0.08044819657422608,0.9986362661382736,-0.1990158925671608,0.8359046657756204,False,False
U56,6.0,D,0.08479447470237123,1.2039810627066136,-0.11209627995101279,2.46499853541348,False,False
U56,6.0,W,0.08695946881012762,1.2111992220304404,-0.12044890405000297,1.7735559161867938,False,False
U56,6.0,M,0.08929174322642086,1.1787187711885052,-0.14374887679324955,1.2338600754525952,False,False
U56,6.0,Q,0.0803579355479378,0.997604628581905,-0.1990158925671608,0.8359046657756204,False,False
U56,7.5,D,0.08439352071493356,1.1986594718115016,-0.11220138784527856,2.46499853541348,False,False
U56,7.5,W,0.08667040809385163,1.2074440320076874,-0.12048659778808157,1.7735559161867938,False,False
U56,7.5,M,0.08909028649694162,1.1762619810513424,-0.14377434186267068,1.2338600754525952,False,False
U56,7.5,Q,0.08022255367438613,0.9960565351140034,-0.19901589256716068,0.8359046657756204,False,False
U56,9.0,D,0.08399271342816794,1.1933377749765925,-0.11230648457596382,2.46499853541348,False,False
U56,9.0,W,0.0863814216450598,1.203688367019435,-0.12052429083116134,1.7735559161867938,False,False
U56,9.0,M,0.08888886287180364,1.1738043707544183,-0.1437998069320916,1.2338600754525952,False,False
U56,9.0,Q,0.08008718339934351,0.9945076801750458,-0.19901589256716035,0.8359046657756204,False,False
U56,10.0,D,0.08372559004445468,1.1897899195992625,-0.11237654286162113,2.46499853541348,False,False
U56,10.0,W,0.08618880526313721,1.2011843288343458,-0.12054941914043871,1.7735559161867938,False,False
U56,10.0,M,0.08875459884397507,1.1721655106079116,-0.14381678364503936,1.2338600754525952,False,False
U56,10.0,Q,0.07999694299262461,0.9934746888945107,-0.19901589256716046,0.8359046657756204,False,False
U56,11.0,D,0.08345853182168228,1.1862420191896557,-0.11244659618647335,2.46499853541348,False,False
U56,11.0,W,0.08599622187532474,1.198680083069155,-0.12057454714082949,1.7735559161867938,False,False
U56,11.0,M,0.08862034952563103,1.1705262894910542,-0.1438337603579869,1.2338600754525952,False,False
