panel,window,convention,family,gross,dial,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_4b,OOS_4b_fail,OOS_4a,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD
U56,FULL,standing 2016/2017,SPYTR,0.5,250.0,0.9863993433803325,0.058511576743677685,1.2861388730414585,-0.05241482858009405,False,CAGR,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,SPYTR,0.75,250.0,0.9868427359628484,0.08819803531170334,1.2857684375630074,-0.07828689377924325,False,CAGR,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,SPYTR,1.0,250.0,0.987151213153519,0.11812684885414249,1.285250355040579,-0.10393664130583369,True,-none-,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,BREADTH,0.5,0.2,1.096377848847849,0.06240384689417966,1.2742169311526381,-0.08117565778748215,False,CAGR,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,BREADTH,0.75,0.2,1.0969794421504706,0.09410422469964441,1.2736818213414773,-0.12054943679771113,False,CAGR,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,BREADTH,1.0,0.2,1.0974480485572458,0.1260847240524372,1.27299711527867,-0.15910990262743974,True,-none-,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,VOL,0.5,0.25,1.1728664277601635,0.0574155960355025,1.23947007527213,-0.04812964933831909,False,CAGR,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,VOL,0.75,0.25,1.1734337021872663,0.08648971119538751,1.2393440068681796,-0.07198666527862763,False,CAGR,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,VOL,1.0,0.25,1.173867087302486,0.11576095837007339,1.2390679230671093,-0.09571012539236112,True,-none-,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,SPYDD,0.5,0.45,1.1184364018093276,0.06282454461072917,1.2787959663728028,-0.08117565778748237,False,CAGR,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,SPYDD,0.75,0.45,1.1190563981956534,0.09474682024310699,1.2782424661570655,-0.12054943679771168,False,CAGR,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,SPYDD,1.0,0.45,1.1195430646658433,0.126956558390525,1.2775395947599435,-0.15910990262743996,True,-none-,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,CORR,0.5,0.55,1.0517975504085355,0.058486306230178586,1.2146475488550434,-0.08117565778748237,False,CAGR,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,CORR,0.75,0.55,1.0524151613782777,0.08807424765360472,1.2139395775243509,-0.12054943679771168,False,CAGR,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,CORR,1.0,0.55,1.0529009180887516,0.11783955135294977,1.2130848120684095,-0.15910990262743996,True,-none-,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,FULL,standing 2016/2017,DISP,0.5,0.3,1.1036665763764266,0.061996446868732624,1.269608425735536,-0.08117565778748237,False,CAGR,False,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
