panel,egrid,n,spy_OOS_Sharpe_min,spy_OOS_Sharpe_max,spy_OOS_Sharpe_range,spy_OOS_Sharpe_at_REC,spy_OOS_CAGR_range,spy_OOS_MaxDD_range,spy_FULL_Sharpe,spy_FULL_MaxDD
U56,END_Q,16,0.7946050564045564,0.9208619268099215,0.12625687040536515,0.8711297579081264,0.03326056896084406,4.440892098500626e-16,0.8829153894702889,-0.3371725677562024
U56,END_Y,4,0.8059889202391104,0.9208619268099215,0.11487300657081112,0.8711297579081264,0.027357017825516028,3.3306690738754696e-16,0.8829153894702889,-0.3371725677562024
B136,END_Q,16,0.8009676770374535,0.9275777116772936,0.1266100346398401,0.8767278433896203,0.03383710012123431,6.661338147750939e-16,0.8860757549112315,-0.3371595330739303
B136,END_Y,4,0.8119184944499598,0.9275777116772936,0.11565921722733385,0.8767278433896203,0.027599595032026025,3.3306690738754696e-16,0.8860757549112315,-0.3371595330739303
