panel,book,rule,pick,oSharpe,oCAGR,oMaxDD,best_oSharpe,regret,vs_SPY,vs_RULESv2,vs_ctrl
U56,BAND/DEGROSS,IS-Sharpe,M,1.2373403327465047,0.0963695770746511,-0.14189123949564808,1.2994776874136966,0.062137354667191946,0.35869416442463664,-0.044347328039553435,0.08154241091586667
U56,BAND/DEGROSS,c_sd-rule,D,1.2994776874136966,0.09368160164890993,-0.11178601790265141,1.2994776874136966,0.0,0.4208315190918286,0.01779002662763851,0.16315157937630742
U56,BAND/DEGROSS,always-W,W,1.2903957444694771,0.09535794481412574,-0.11896570004554252,1.2994776874136966,0.00908194294421949,0.4117495761476091,0.008708083683419021,0.15217880935479156
U56,EWALL,IS-Sharpe,A,1.2139396334429793,0.14984688416330427,-0.217213856132756,1.2139396334429793,0.0,0.33529346512111124,-0.06774802734307883,0.0
U56,EWALL,c_sd-rule,A,1.2139396334429793,0.14984688416330427,-0.217213856132756,1.2139396334429793,0.0,0.33529346512111124,-0.06774802734307883,0.0
U56,EWALL,always-W,W,1.1382169351146856,0.13824258248646903,-0.22456685254088626,1.2139396334429793,0.0757226983282937,0.25957076679281754,-0.14347072567137253,0.0
U56,MA+0.00/DEGROSS,IS-Sharpe,M,1.2789003460084851,0.09502624429650197,-0.11871488060733026,1.2789003460084851,0.0,0.4002541776866171,-0.002787314777572991,0.12310242417784711
U56,MA+0.00/DEGROSS,c_sd-rule,D,1.2125746501114982,0.08494492038953427,-0.11796707129908401,1.2789003460084851,0.06632569589698689,0.3339284817896302,-0.06911301067455988,0.07624854207410903
U56,MA+0.00/DEGROSS,always-W,W,1.2630056507186207,0.0908857707610049,-0.12062095866978162,1.2789003460084851,0.015894695289864424,0.38435948239675266,-0.018682010067437416,0.12478871560393512
U56,MA+0.00/RESPREAD,IS-Sharpe,Q,1.0507023951101577,0.1241107730272133,-0.2213943424623407,1.1991711889334367,0.14846879382327893,0.1720562267882897,-0.2309852656759004,-0.117316687684198
U56,MA+0.00/RESPREAD,c_sd-rule,A,1.0707777552948685,0.13162249743600207,-0.22139434246234035,1.1991711889334367,0.12839343363856814,0.19213158697300048,-0.2109099054911896,-0.14316187814811077
U56,MA+0.00/RESPREAD,always-W,W,1.1137698130440727,0.12453289705364079,-0.1862302793212387,1.1991711889334367,0.08540137588936392,0.2351236447222047,-0.16791784774198537,-0.024447122070612837
U56,MA+0.12/DEGROSS,IS-Sharpe,M,0.9991434301209453,0.04114327878441015,-0.04803635002699669,1.0984720446513583,0.09932861453041297,0.12049726179907727,-0.2825442306651128,-0.1566544917096927
U56,MA+0.12/DEGROSS,c_sd-rule,M,0.9991434301209453,0.04114327878441015,-0.04803635002699669,1.0984720446513583,0.09932861453041297,0.12049726179907727,-0.2825442306651128,-0.1566544917096927
U56,MA+0.12/DEGROSS,always-W,W,0.9198980038484644,0.036550120191975566,-0.058509993984912856,1.0984720446513583,0.17857404080289385,0.04125183552659639,-0.3617896569375937,-0.21831893126622115
U56,MA+0.12/RESPREAD,IS-Sharpe,Q,0.9200255609942437,0.161913569733928,-0.2675994667949724,1.131679968891502,0.2116544078972583,0.04137939267237567,-0.3616620997918144,-0.24799352180011203
U56,MA+0.12/RESPREAD,c_sd-rule,Q,0.9200255609942437,0.161913569733928,-0.2675994667949724,1.131679968891502,0.2116544078972583,0.04137939267237567,-0.3616620997918144,-0.24799352180011203
U56,MA+0.12/RESPREAD,always-W,W,1.131679968891502,0.19738726487925562,-0.24104576483297835,1.131679968891502,0.0,0.253033800569634,-0.1500076918945561,-0.00653696622318356
U56,MA-0.12/DEGROSS,IS-Sharpe,Q,1.1251563868349814,0.1152514204875581,-0.21489575489219914,1.1520809282626523,0.026924541427670867,0.2465102185131134,-0.1565312739510767,-0.04286269595937431
U56,MA-0.12/DEGROSS,c_sd-rule,A,1.1197552820411292,0.1270684366605166,-0.21489575489219925,1.1520809282626523,0.03232564622152312,0.24110911371926114,-0.16193237874492894,-0.09418435140185011
U56,MA-0.12/DEGROSS,always-W,W,1.1520809282626523,0.11023067656148355,-0.16547700400410226,1.1520809282626523,0.0,0.27343475994078426,-0.12960673252340582,0.013863993147966713
U56,MA-0.12/RESPREAD,IS-Sharpe,M,1.1385170744933837,0.1297175889736346,-0.21342624216158224,1.1577222644853644,0.01920518999198073,0.25987090617151565,-0.14317058629267443,-0.017280847337254324
U56,MA-0.12/RESPREAD,c_sd-rule,A,1.1577222644853644,0.13777169182960147,-0.21872940130421892,1.1577222644853644,0.0,0.2790760961634964,-0.1239653963006937,-0.056217368957614866
U56,MA-0.12/RESPREAD,always-W,W,1.1096223318176048,0.1223446310362839,-0.20099753682503996,1.1577222644853644,0.04809993266775958,0.2309761634957368,-0.17206532896845328,-0.028594603297080745
U56,QM+0.00/DEGROSS,IS-Sharpe,M,1.2184815539653955,0.10472589466316351,-0.14864725161031123,1.2184815539653955,0.0,0.33983538564352744,-0.06320610682066263,0.06268363213475747
U56,QM+0.00/DEGROSS,c_sd-rule,A,1.1263580241314144,0.11036788718634005,-0.188497491476603,1.2184815539653955,0.09212352983398109,0.24771185580954636,-0.15532963665464372,-0.08758160931156489
U56,QM+0.00/DEGROSS,always-W,W,1.1459972136824061,0.09727788842923069,-0.15153042977050346,1.2184815539653955,0.07248434028298933,0.2673510453605381,-0.13569044710365197,0.007780278567720567
U56,QM+0.00/RESPREAD,IS-Sharpe,M,1.2212630568276348,0.14791262304381214,-0.201533169895171,1.2212630568276348,0.0,0.34261688850576677,-0.060424603958423306,0.0654651349969968
U56,QM+0.00/RESPREAD,c_sd-rule,A,1.11674078827393,0.15263964595061696,-0.25622889268165217,1.2212630568276348,0.10452226855370483,0.23809461995206194,-0.16494687251212814,-0.09719884516904931
U56,QM+0.00/RESPREAD,always-W,W,1.1483777986285304,0.13686646101908417,-0.20558607436220677,1.2212630568276348,0.07288525819910441,0.26973163030666236,-0.13330986215752771,0.01016086351384482
U56,QM+0.12/DEGROSS,IS-Sharpe,M,1.1782512004554029,0.04559412799901752,-0.055399729649883156,1.1782512004554029,0.0,0.29960503213353484,-0.10343646033065523,0.022453278624764872
U56,QM+0.12/DEGROSS,c_sd-rule,A,1.0471963568826188,0.04970122892425288,-0.06891670208445644,1.1782512004554029,0.13105484357278407,0.16855018856075077,-0.2344913039034393,-0.16674327656036048
U56,QM+0.12/DEGROSS,always-W,W,1.117734293285906,0.04142016588649988,-0.053510476935200946,1.1782512004554029,0.06051690716949687,0.23908812496403797,-0.1639533675001521,-0.02048264182877957
U56,QM+0.12/RESPREAD,IS-Sharpe,M,1.1850233370306336,0.195033502938895,-0.21255955209987054,1.1850233370306336,0.0,0.3063771687087655,-0.09666432375542455,0.029225415199995552
U56,QM+0.12/RESPREAD,c_sd-rule,A,1.0342244370118518,0.19241697283069725,-0.25821707039983266,1.1850233370306336,0.1507989000187817,0.1555782686899838,-0.24746322377420626,-0.17971519643112743
U56,QM+0.12/RESPREAD,always-W,W,1.1199783869881041,0.17507840246530604,-0.20964218122112566,1.1850233370306336,0.06504495004252941,0.2413322186662361,-0.16170927379795397,-0.018238548126581433
U56,QM-0.12/DEGROSS,IS-Sharpe,A,1.2342565201526614,0.14041778115025427,-0.20584804354932196,1.2342565201526614,0.0,0.35561035183079337,-0.04743114063339671,0.020316886709682125
U56,QM-0.12/DEGROSS,c_sd-rule,A,1.2342565201526614,0.14041778115025427,-0.20584804354932196,1.2342565201526614,0.0,0.35561035183079337,-0.04743114063339671,0.020316886709682125
U56,QM-0.12/DEGROSS,always-W,W,1.1415847379770176,0.12497890739484752,-0.20011791488304598,1.2342565201526614,0.09267178217564376,0.2629385696551496,-0.14010292280904046,0.00336780286233207
U56,QM-0.12/RESPREAD,IS-Sharpe,A,1.2300240253309367,0.15108774151362026,-0.22139434246234058,1.2300240253309367,0.0,0.35137785700906865,-0.051663635455121426,0.016084391887957405
U56,QM-0.12/RESPREAD,c_sd-rule,A,1.2300240253309367,0.15108774151362026,-0.22139434246234058,1.2300240253309367,0.0,0.35137785700906865,-0.051663635455121426,0.016084391887957405
U56,QM-0.12/RESPREAD,always-W,W,1.1415135477910678,0.1349953787583349,-0.2148494197022398,1.2300240253309367,0.08851047753986885,0.2628673794691998,-0.14017411299499027,0.00329661267638226
B136,BAND/DEGROSS,IS-Sharpe,W,1.1205091810811356,0.07983118739644013,-0.12178128651163977,1.1465811532782764,0.026071972197140747,0.23848525748390403,-0.1645756298205101,0.01669203542682851
B136,BAND/DEGROSS,c_sd-rule,D,1.1465811532782764,0.07957990904311552,-0.1117962836625479,1.1465811532782764,0.0,0.2645572296810448,-0.13850365762336936,0.04667016624014564
B136,BAND/DEGROSS,always-W,W,1.1205091810811356,0.07983118739644013,-0.12178128651163977,1.1465811532782764,0.026071972197140747,0.23848525748390403,-0.1645756298205101,0.01669203542682851
B136,EWALL,IS-Sharpe,A,1.1540263838015605,0.1442916715329432,-0.24451935902556654,1.1540263838015605,0.0,0.27200246020432894,-0.1310584271000852,0.0
