panel,t,M,window,block,n_days,nboot,obs_dSharpe,se_dSharpe,t_dSharpe,p_dSharpe,ci_lo_dSharpe,ci_hi_dSharpe,pv_lo_dSharpe,pv_hi_dSharpe,boot_mean_dSharpe,obs_dMaxDD,se_dMaxDD,t_dMaxDD,p_dMaxDD,ci_lo_dMaxDD,ci_hi_dMaxDD,pv_lo_dMaxDD,pv_hi_dMaxDD,boot_mean_dMaxDD,boot_win_share_S,boot_win_share_D
U56,0.08,IS,IS,63,2007,2000,-0.07563905628391909,0.1171635709827128,-0.6455851050757019,0.501,-0.3119385907831265,0.15391764838719138,-0.30519576095502954,0.16066047821528834,-0.08229509809962694,0.024014544740239785,0.021421788534170566,1.121033600996174,0.235,-0.022565126482341283,0.06173277623415833,-0.013703686753678758,0.07059421596282085,0.018175005791216618,0.2395,0.8065
U56,0.08,FULL,FULL,5,4448,2000,0.061378543787556916,0.11496946913199195,0.5338682021493081,0.579,-0.1649136027259197,0.2928540802797949,-0.1700969927046811,0.28767069030103354,0.05486679696994514,0.08505079401725968,0.0352892043295804,2.4101080098869705,0.008,-0.023973183905064397,0.11345523988052353,0.05664634815399583,0.19407477193958375,0.035801111664611154,0.6825,0.8635
U56,0.08,FULL,FULL,10,4448,2000,0.061378543787556916,0.11731547790610221,0.5231922068858085,0.587,-0.1744763884487441,0.29047832080058666,-0.16772123322547283,0.29723347602385797,0.052046243524107555,0.08505079401725968,0.039459806651667616,2.1553778701463897,0.011,-0.021620781864988666,0.13222380405554973,0.037877783978969626,0.19172236989950803,0.042421892790080976,0.683,0.884
U56,0.08,FULL,FULL,21,4448,2000,0.061378543787556916,0.10998672229038531,0.558054122437672,0.577,-0.15735564760256118,0.26940513197922134,-0.1466480444041075,0.280112735177675,0.05423696436106741,0.08505079401725968,0.04009014544276343,2.1214887867814403,0.007,-0.01627438643687859,0.1349079395105568,0.03519364852396256,0.18637597447139795,0.05065706173500398,0.68,0.91
U56,0.08,FULL,FULL,63,4448,2000,0.061378543787556916,0.09347935977399567,0.6565999589208928,0.495,-0.13093025339566958,0.2307812780841027,-0.10802419050898887,0.2536873409707834,0.04901459600417536,0.08505079401725968,0.03575548495440967,2.378678239875767,0.009,-0.010659852487952683,0.11338710314071505,0.056714484893804304,0.18076144052247203,0.05495330487343527,0.6995,0.936
U56,0.08,FULL,OOS,5,2441,2000,0.17305364671579904,0.16785635385257608,1.030962741319805,0.295,-0.14658340874065984,0.5043844280978101,-0.15827713466621207,0.4926907021722579,0.16946744014435583,0.08505079401726001,0.0365249150841048,2.328569247085617,0.009,-0.019671598878693526,0.12235654726031549,0.047745040774204536,0.18977318691321354,0.04260838307501825,0.8475,0.902
U56,0.08,FULL,OOS,10,2441,2000,0.17305364671579904,0.1771273431948706,0.977001312131748,0.349,-0.15840889324964028,0.5173866394025053,-0.17127934597090722,0.5045161866812383,0.16556191194508466,0.08505079401726001,0.04400591960484463,1.9327125709673099,0.023,-0.024793024248039187,0.14664272539819467,0.02345886263632535,0.19489461228255922,0.047338048183508834,0.8125,0.8945
U56,0.08,FULL,OOS,21,2441,2000,0.17305364671579904,0.16374498317116126,1.0568485419483509,0.289,-0.13864510998829113,0.4804694051230681,-0.13436211169147005,0.48475240341988923,0.1585473396255577,0.08505079401726001,0.04087536982559825,2.0807345445470893,0.01,-0.013969570130421449,0.1363554370422615,0.03374615099225853,0.18407115816494146,0.054199389264831026,0.832,0.9125
U56,0.08,FULL,OOS,63,2441,2000,0.17305364671579904,0.14348255621704023,1.2060953699070416,0.212,-0.1269602084343509,0.4313713807257668,-0.08526408729416873,0.473067501865949,0.15193819475456963,0.08505079401726001,0.03829949450206201,2.2206766727085903,0.011,-0.011746716842921563,0.12763066301363482,0.0424709250208852,0.18184830487744158,0.060284136516569935,0.844,0.938
U56,0.08,FULL,IS,5,2007,2000,-0.07572051349802322,0.13879860422548215,-0.5455423267442456,0.591,-0.33604693184672574,0.20512173499980327,-0.3565627619958497,0.1846059048506793,-0.07472492064885722,0.025834480041121988,0.025297235730850527,1.0212372733522137,0.277,-0.02902930556901081,0.07252521153766527,-0.02085625145542129,0.08069826565125479,0.01810892328358996,0.298,0.77
U56,0.08,FULL,IS,10,2007,2000,-0.07572051349802322,0.1319880751347769,-0.5736920810512828,0.56,-0.3348328451442519,0.1939134294857073,-0.3453544564817538,0.18339181814820543,-0.07156282881855268,0.025834480041121988,0.025508038739065823,1.0127975853179263,0.262,-0.022793655775529706,0.08018798026892121,-0.028519020186677235,0.07446261585777368,0.020778911428514065,0.2915,0.794
U56,0.08,FULL,IS,21,2007,2000,-0.07572051349802322,0.12389358930108704,-0.6111737816716789,0.531,-0.3076925489134026,0.17942523062276527,-0.3308662576188117,0.15625152191735614,-0.07355362283238538,0.025834480041121988,0.02484949898930379,1.0396378636141588,0.252,-0.022754495236355563,0.07640053642972042,-0.02473157634747644,0.07442345531859954,0.020597071396981897,0.272,0.8105
U56,0.08,FULL,IS,63,2007,2000,-0.07572051349802322,0.11834766428431646,-0.6398141776259607,0.51,-0.31098350475019737,0.14984878642651306,-0.3012898134225595,0.15954247775415092,-0.08421638138280334,0.025834480041121988,0.02147292833958929,1.2031186260465172,0.206,-0.018015999082937346,0.06397019042943156,-0.01230123034718758,0.06968495916518132,0.019972013327072696,0.2285,0.8135
U56,0.08,OOS,FULL,5,4448,2000,0.061353954308351,0.11386320845598795,0.538839148662023,0.578,-0.15688347878322204,0.29166051900379186,-0.16895261038708986,0.27959138739992406,0.06367505617590369,0.0876431261856423,0.03573330888491033,2.4527011049528844,0.007,-0.023764859244807413,0.11958289964823947,0.05570335272304512,0.199051111616092,0.03841570543433204,0.7085,0.8885
U56,0.08,OOS,FULL,10,4448,2000,0.061353954308351,0.11304808217532789,0.5427244153792568,0.58,-0.15958919472085986,0.28516261619452954,-0.16245470757782754,0.28229710333756186,0.05686577565131067,0.0876431261856423,0.03995503144165837,2.1935441676129632,0.009,-0.021141229315362085,0.13689912676072777,0.03838712561055682,0.19642748168664667,0.0454215888614718,0.681,0.8965
U56,0.08,OOS,FULL,21,4448,2000,0.061353954308351,0.11038119883414022,0.5558369990213823,0.584,-0.14967606796328062,0.28015843041202854,-0.15745052179532654,0.2723839765799826,0.0570706257395915,0.0876431261856423,0.03999573192345113,2.1913119718220124,0.015,-0.015228283432550574,0.13442991215113903,0.04085634022014556,0.19051453580383515,0.05314368384631864,0.6865,0.916
U56,0.08,OOS,FULL,63,4448,2000,0.061353954308351,0.09654316526397753,0.6355080045344604,0.521,-0.13822438881504398,0.2376473100613633,-0.1149394014446613,0.26093229743174595,0.04545562670544861,0.0876431261856423,0.03726570778249107,2.3518438639939254,0.009,-0.009007840381427741,0.12478177263919349,0.0505044797320911,0.18429409275271233,0.0581250650819079,0.681,0.945
U56,0.08,OOS,OOS,5,2441,2000,0.17306032774099656,0.1665076358797514,1.039353701868528,0.275,-0.16146742491119273,0.5086279191474223,-0.16250726366542922,0.5075880803931858,0.15989473943948743,0.08764312618564263,0.037023695151636664,2.36721715179119,0.006,-0.0183019948286735,0.12744207357408913,0.04784417879719613,0.19358824719995876,0.04276138742269105,0.841,0.9045
U56,0.08,OOS,OOS,10,2441,2000,0.17306032774099656,0.17092898942899912,1.012469144754891,0.327,-0.1387660067977559,0.5219374439458054,-0.17581678846381232,0.48488666227974897,0.1671667347375282,0.08764312618564263,0.042861872808785985,2.044780604352809,0.012,-0.02093789863492328,0.14066726159747353,0.034618990773811725,0.19622415100620855,0.04846004471232001,0.8255,0.8955
U56,0.08,OOS,OOS,21,2441,2000,0.17306032774099656,0.1639475233730377,1.0555836659223212,0.301,-0.15384993071503913,0.48593293232744134,-0.13981227684544822,0.4999705861970323,0.1550919773524159,0.08764312618564263,0.04145175235457985,2.114340678192324,0.008,-0.011532726764035228,0.14126723105328648,0.03401902131799878,0.18681897913532047,0.05728139722024015,0.824,0.9195
U56,0.08,OOS,OOS,63,2441,2000,0.17306032774099656,0.14390906473334755,1.2025672466266393,0.216,-0.1263356018649948,0.4331426360766648,-0.0870219805946717,0.47245625734698793,0.147036668183148,0.08764312618564263,0.03849317771693444,2.2768482984216054,0.015,-0.010345327994350048,0.1272258040599804,0.04806044831130485,0.18563158036563532,0.06285518123667277,0.8445,0.9515
U56,0.08,OOS,IS,5,2007,2000,-0.07578721602496041,0.14017229390247157,-0.5406718682772738,0.57,-0.3338491797497711,0.20111273009037503,-0.35268716214029583,0.18227474769985025,-0.07709340099148909,0.02732899257970345,0.02590450593169521,1.054989917652331,0.256,-0.027537671713736167,0.07263377643638598,-0.017975791276979083,0.08219565687314306,0.01958846973174211,0.2825,0.7875
U56,0.08,OOS,IS,10,2007,2000,-0.07578721602496041,0.13129853139764952,-0.5772129757905056,0.539,-0.3314593643681678,0.1864575890675303,-0.3380320211174511,0.17988493231824698,-0.0769550122489477,0.02732899257970345,0.025206211031895253,1.0842166061817893,0.249,-0.023921476092499273,0.07412506043080871,-0.019467075271401818,0.07857946125190617,0.022147897810929833,0.2665,0.823
U56,0.08,OOS,IS,21,2007,2000,-0.07578721602496041,0.1206234861843988,-0.6282956862074393,0.504,-0.3116803645964347,0.1598516344168348,-0.31142606646675564,0.1601059325465139,-0.07965707153482339,0.02732899257970345,0.02523568932772852,1.082950111835259,0.233,-0.020812345135060757,0.0795928121964897,-0.024934827037082802,0.07547033029446765,0.023107602948955384,0.2425,0.8395
U56,0.08,OOS,IS,63,2007,2000,-0.07578721602496041,0.11548591373897822,-0.6562464076463473,0.512,-0.31189547622111136,0.14150027507505944,-0.2930747071249803,0.16032104417119053,-0.08508346741255918,0.02732899257970345,0.021304349142535466,1.2827893683519955,0.169,-0.01838200478363383,0.06527909156914119,-0.010621106409734293,0.07303998994304073,0.019925169846842047,0.225,0.825
U56,0.1,IS,FULL,5,4448,2000,0.08412013310364763,0.101832952897915,0.8260600396020724,0.39,-0.11296610790682272,0.2835216951839681,-0.11528142897667282,0.281206374114118,0.07942484711658836,0.08976224610427641,0.037300217407806514,2.406480507148202,0.009,-0.02619804376964741,0.12479399627320906,0.054730495935343765,0.20572253597820023,0.03794316986198943,0.78,0.8705
U56,0.1,IS,FULL,10,4448,2000,0.08412013310364763,0.10567384008929992,0.7960355470432581,0.42,-0.11784756030006623,0.2944200925203294,-0.12617982631303415,0.2860878265073615,0.07774996205078501,0.08976224610427641,0.04292223885346632,2.0912759562873404,0.008,-0.02271990633604249,0.14101320795423875,0.03851128425431408,0.2022443985445953,0.043294433780438624,0.7675,0.8605
U56,0.1,IS,FULL,21,4448,2000,0.08412013310364763,0.09746392558386405,0.8630899340419591,0.391,-0.10851085528354142,0.27276164566026523,-0.10452137945296996,0.2767511214908367,0.07792283523697596,0.08976224610427641,0.04033508920553103,2.225413352797732,0.009,-0.0170208067032923,0.13561836631562765,0.04390612589292517,0.19654529891184513,0.05144637355116152,0.7835,0.9165
U56,0.1,IS,FULL,63,4448,2000,0.08412013310364763,0.08640409587597879,0.9735664987964289,0.326,-0.09089008917544365,0.2482482254989207,-0.08000795929162544,0.25913035538273893,0.07379049366895951,0.08976224610427641,0.038836206107215734,2.311303165310956,0.01,-0.016772262098417142,0.12336601900164847,0.056158473206904355,0.19629675430696997,0.05576953077693395,0.8,0.9215
U56,0.1,IS,OOS,5,2441,2000,0.1653950187565123,0.15709120689145942,1.0528598132853504,0.284,-0.14209001300299698,0.47691011139919604,-0.14612007388617143,0.47288005051602156,0.15957015189939652,0.08976224610427541,0.039058387518590296,2.2981554489814005,0.008,-0.020438439377791922,0.13547311967586476,0.04405137253268607,0.19996293158634273,0.04330451927047123,0.84,0.9015
U56,0.1,IS,OOS,10,2441,2000,0.1653950187565123,0.15913102991843966,1.0393637170656356,0.3,-0.15215261984773407,0.45872579393344626,-0.12793575642042165,0.4829426573607587,0.15677966155485262,0.08976224610427541,0.04631705813759359,1.9379954106243031,0.016,-0.02195728570594078,0.15676483618250595,0.022759656026044878,0.2014817779144916,0.049220387586248505,0.838,0.8715
U56,0.1,IS,OOS,21,2441,2000,0.1653950187565123,0.14828855335665125,1.11535931137394,0.269,-0.11754899903328893,0.4521164575825824,-0.1213264200695578,0.4483390365463135,0.14992432309700524,0.08976224610427541,0.04301756595008517,2.086641680480708,0.006,-0.014887357461708698,0.1489020427567504,0.030622449451800426,0.1944118496702595,0.05618406357892854,0.8375,0.909
U56,0.1,IS,OOS,63,2441,2000,0.1653950187565123,0.12676438351981065,1.3047436051362526,0.19,-0.10601476074222496,0.3830937448308819,-0.05230370731785727,0.43680479825524954,0.13810222503040273,0.08976224610427541,0.04013986957461426,2.2362366160014613,0.013,-0.013994013765758203,0.1296542452232913,0.04987024698525952,0.19351850597430903,0.058838303494627896,0.8665,0.9245
U56,0.1,IS,IS,5,2007,2000,-0.015225846316872849,0.12621124842403073,-0.12063779185289981,0.906,-0.27429058011461116,0.22719850609005326,-0.25765019872379896,0.24383888748086546,-0.016803551674715443,0.022494000247812784,0.026154643095217985,0.8600385088766707,0.335,-0.03038827598121572,0.07361928838286046,-0.028631287887234888,0.07537627647684128,0.01733974295467057,0.4495,0.766
U56,0.1,IS,IS,10,2007,2000,-0.015225846316872849,0.11801481677146539,-0.12901639585101896,0.879,-0.2468587185323867,0.2139988178724673,-0.244450510506213,0.216407025898641,-0.014075106848563447,0.022494000247812784,0.026244858654587564,0.8570821639338821,0.363,-0.02393852588867042,0.07911616059855171,-0.034128160102926144,0.06892652638429599,0.020850129636545395,0.4425,0.7945
U56,0.1,IS,IS,21,2007,2000,-0.015225846316872849,0.1117419596279324,-0.13625898782847914,0.865,-0.22385201181167014,0.20878232609432576,-0.23923401872807146,0.19340031917792444,-0.017557134714736303,0.022494000247812784,0.025550635031542736,0.880369518019553,0.338,-0.022473333139959042,0.07792410769660028,-0.032936107200974715,0.06746133363558461,0.02097204407346892,0.4235,0.8085
U56,0.1,IS,IS,63,2007,2000,-0.015225846316872849,0.10422582102262413,-0.1460851655327119,0.879,-0.21865545692300276,0.18730043584751455,-0.21775212848126024,0.18820376428925706,-0.0224006409694203,0.022494000247812784,0.023264859266040917,0.9668659496533755,0.297,-0.02273706980465138,0.06607642217283252,-0.021088421677206953,0.06772507030027694,0.01751261469520928,0.4135,0.7725
U56,0.1,FULL,FULL,5,4448,2000,0.08411037999824411,0.10252295386144,0.8204053514876237,0.403,-0.11420295696718132,0.2800091589508033,-0.11178839895431508,0.2824237169636695,0.07925453114669505,0.0909589764661961,0.03486370144254919,2.60898793595065,0.001,-0.02313237473678504,0.11726875207443811,0.0646492008579541,0.20505032766917725,0.038088644750337235,0.7795,0.88
U56,0.1,FULL,FULL,10,4448,2000,0.08411037999824411,0.10771225251915668,0.7808803365548876,0.417,-0.11245013647325013,0.2997788356105782,-0.13155807561409,0.28067089646973836,0.08051840911243877,0.0909589764661961,0.042727300805192873,2.1288257098408,0.006,-0.023722741443876757,0.14050335048027354,0.04141460245211867,0.20564069437626897,0.04536043504877272,0.7675,0.8755
U56,0.1,FULL,FULL,21,4448,2000,0.08411037999824411,0.09713264086714647,0.8659332151103191,0.397,-0.10409826633475078,0.26885472784119485,-0.10063396784470663,0.272319026331239,0.07592768428486175,0.0909589764661961,0.03914080015186725,2.3238915942768945,0.006,-0.013644508142050812,0.12991193706509144,0.052006015867300776,0.19556246107444303,0.051838782566301596,0.776,0.9185
U56,0.1,FULL,FULL,63,4448,2000,0.08411037999824411,0.08678488389281612,0.9691823763009794,0.327,-0.09373934514005552,0.24725645881356217,-0.07903569881707395,0.2619601051365438,0.07281128396188254,0.0909589764661961,0.03716604104264192,2.447367917444735,0.006,-0.014555723183994809,0.11793790796179467,0.06398004497059755,0.19647367611638702,0.053922360807479294,0.802,0.9235
U56,0.1,FULL,OOS,5,2441,2000,0.16540019151244678,0.15336739499732568,1.0784573312686894,0.277,-0.1246295339360382,0.4723526700022936,-0.14155228697740002,0.45542991696093177,0.16090344807272786,0.09095897646619511,0.038145734918959444,2.3845123618521784,0.008,-0.02255511208880187,0.13071759883887582,0.051200354093514394,0.20447306502119209,0.04412099529875602,0.8525,0.898
U56,0.1,FULL,OOS,10,2441,2000,0.16540019151244678,0.15756499687280856,1.0497267463912878,0.29,-0.13612382452464483,0.4827800153038675,-0.15197963227897393,0.4669242075495384,0.15527941779158447,0.09095897646619511,0.047395339233894745,1.9191544556167215,0.005,-0.021218902416791842,0.1566699337004073,0.025248019231982916,0.20313685534918205,0.05095774290745193,0.839,0.873
U56,0.1,FULL,OOS,21,2441,2000,0.16540019151244678,0.14919234922943928,1.1086372214575284,0.267,-0.11991092457968312,0.45694219143170506,-0.1261418084068115,0.45071130760457667,0.14975428148655207,0.09095897646619511,0.0437433865296323,2.0793766482752405,0.007,-0.01620904824780437,0.1481630564124481,0.033754896519942124,0.19812700118019458,0.05633383771536394,0.8315,0.917
U56,0.1,FULL,OOS,63,2441,2000,0.16540019151244678,0.12773501224177516,1.2948696571882692,0.197,-0.10647289842321633,0.3951701552181132,-0.06436977219321965,0.4372732814481099,0.14064230839514733,0.09095897646619511,0.04004137383263214,2.2716247660830042,0.011,-0.013934246074099568,0.12618976252990574,0.05572819040248447,0.19585219900648979,0.05968504588018482,0.8685,0.9355
U56,0.1,FULL,IS,5,2007,2000,-0.015255755075943789,0.12487743209652924,-0.12216582948431558,0.881,-0.2622746544368394,0.22106485719154628,-0.25157636734343386,0.23176314428495182,-0.01590058079806639,0.02319107457661218,0.02705406474681216,0.8572122079860416,0.357,-0.03096206621234541,0.07734595335034394,-0.030963804197119582,0.07734421536556976,0.018870679772912218,0.4565,0.773
U56,0.1,FULL,IS,10,2007,2000,-0.015255755075943789,0.12213710061715642,-0.12490680553948597,0.897,-0.2630596874173581,0.212221155398801,-0.24273266555068856,0.2325481772654705,-0.018745172347027352,0.02319107457661218,0.025925947406621304,0.8945121353863945,0.343,-0.025053609461148197,0.07484750024538103,-0.02846535109215667,0.07143575861437255,0.020710699959894913,0.4475,0.797
U56,0.1,FULL,IS,21,2007,2000,-0.015255755075943789,0.11332613764072764,-0.13461815070684197,0.854,-0.22402828902900693,0.21572408144763772,-0.2462355915995253,0.19351677887711935,-0.012604305223656916,0.02319107457661218,0.027470876716145596,0.8442058408344126,0.373,-0.02409464828935594,0.08493354990029975,-0.03855140074707539,0.0704767974425803,0.02170946683853851,0.435,0.792
U56,0.1,FULL,IS,63,2007,2000,-0.015255755075943789,0.10575454625655846,-0.14425625768308462,0.874,-0.22478661864894248,0.18931553522510947,-0.21982704537699704,0.1942751084970549,-0.021388691136378462,0.02319107457661218,0.02313642008831125,1.0023622707442343,0.301,-0.02097342393238182,0.06558132983152846,-0.019199180678304104,0.06735557308560618,0.018941915788743477,0.4155,0.786
U56,0.1,OOS,FULL,5,4448,2000,0.08410242594611095,0.10575101474034275,0.7952871767009804,0.417,-0.12088269996003304,0.29512399572627235,-0.12691914383405045,0.28908755185225493,0.08005939738439301,0.09194221472098596,0.03616479865520685,2.542312362846475,0.005,-0.023161825144379596,0.12098561134514688,0.06289881809682504,0.2070462545863515,0.03939630620590224,0.765,0.8775
U56,0.1,OOS,FULL,10,4448,2000,0.08410242594611095,0.10622749448330575,0.7917199436472458,0.42,-0.11892208231859586,0.29313862055680934,-0.12493376866458744,0.28712693421081775,0.08010008756363163,0.09194221472098596,0.04245364427418146,2.165708416624704,0.013,-0.026603366575564752,0.137358278337608,0.04652615110436392,0.21048779601753667,0.04449064000528077,0.778,0.8775
U56,0.1,OOS,FULL,21,4448,2000,0.08410242594611095,0.09743861819154474,0.8631323750998037,0.385,-0.10910489725449758,0.27787299807285076,-0.10966814618062887,0.27730974914671946,0.07990061273701539,0.09194221472098596,0.03975645561826084,2.3126361062920124,0.008,-0.014435630540851027,0.1326649884407364,0.051219441001235516,0.19832005998282295,0.054000497490745585,0.7965,0.927
U56,0.1,OOS,FULL,63,4448,2000,0.08410242594611095,0.08776578610665632,0.9582598148657437,0.32,-0.09421860487354725,0.25383910651650915,-0.08563425462428725,0.26242345676576917,0.07272852702948535,0.09194221472098596,0.03827098529459553,2.4023999908350846,0.007,-0.013469555319701232,0.1238691507125897,0.06001527872938221,0.19735398476167315,0.05709810808580563,0.7865,0.934
U56,0.1,OOS,OOS,5,2441,2000,0.1654045249324969,0.1593412754043755,1.0380519706067002,0.301,-0.14457277781678043,0.4735154091502602,-0.14270635928526637,0.4753818276817743,0.16061074946037354,0.09194221472098507,0.03881078859505845,2.368985997174289,0.005,-0.018770677101038417,0.1306676467191352,0.05321678272283495,0.20265510654300856,0.044585919221128006,0.842,0.902
U56,0.1,OOS,OOS,10,2441,2000,0.1654045249324969,0.1589515437817907,1.0405971593428807,0.279,-0.1417652090360603,0.4763153456258572,-0.14550629576086338,0.4725742589010541,0.15457081609907522,0.09194221472098507,0.047243401961591894,1.9461387390292633,0.012,-0.021117958442061907,0.1554743626807294,0.02841006676124075,0.20500238788403205,0.05227677869651005,0.838,0.896
U56,0.1,OOS,OOS,21,2441,2000,0.1654045249324969,0.14823113470604332,1.1158554865043036,0.258,-0.11490501760763083,0.4488503958972187,-0.11804134603222488,0.44571406747262465,0.15502861137722182,0.09194221472098507,0.043791395438153496,2.099549781436741,0.006,-0.016297368064867014,0.14928660138866523,0.03459782805330491,0.20018179750683715,0.058043852348735145,0.8495,0.912
U56,0.1,OOS,OOS,63,2441,2000,0.1654045249324969,0.12919516510600434,1.280268691144772,0.198,-0.0999135316326185,0.4071006900794142,-0.07629164021442036,0.43072258149761233,0.1429947452784601,0.09194221472098507,0.039621650821581735,2.3205043912734844,0.009,-0.008770100588783488,0.129207791143977,0.05467663829799313,0.19265453003075364,0.06265460499459624,0.862,0.945
U56,0.1,OOS,IS,5,2007,2000,-0.015280303419824115,0.12417947865006675,-0.12305014955718613,0.897,-0.2629512477939553,0.22503309929162257,-0.2555937061312708,0.23239064095430706,-0.017512494887778538,0.023764039555878802,0.025910940393057486,0.9171430752951785,0.336,-0.03077527666935661,0.0718542146637042,-0.0243261355519466,0.07830335578111422,0.019742143188903726,0.4555,0.788
U56,0.1,OOS,IS,10,2007,2000,-0.015280303419824115,0.12105463460740692,-0.1262265048288301,0.892,-0.251859944292554,0.22083926083559619,-0.2513998676752444,0.22129933745290575,-0.015236475551303476,0.023764039555878802,0.026695548085542784,0.8901873630662946,0.335,-0.026416679973613397,0.08358832528250544,-0.03606024617074784,0.073944759085371,0.021319446167272212,0.4465,0.801
U56,0.1,OOS,IS,21,2007,2000,-0.015280303419824115,0.11171381172969132,-0.13678078997785117,0.877,-0.2254268100105796,0.20525712983566738,-0.2358177366753156,0.19486620317093137,-0.020055625929402097,0.023764039555878802,0.02609619305795233,0.9106324245496472,0.316,-0.021928395306646427,0.08268486271341625,-0.03515678360165865,0.06945647441840402,0.02042923654366628,0.421,0.7955
U56,0.1,OOS,IS,63,2007,2000,-0.015280303419824115,0.1028656160759327,-0.1485462684493582,0.867,-0.21810317904760132,0.17030499509396047,-0.2008656019336087,0.1875425722079531,-0.025117533130552296,0.023764039555878802,0.02246595483580168,1.057780082331889,0.281,-0.021376088503284835,0.06456868442375507,-0.01704060531199747,0.06890416761504244,0.017540479304773454,0.3955,0.773
