panel,family,q,w,depth,cadence,g_eff,gate_Sharpe,static_Sharpe,dSharpe,dOOS,dMaxDD
U56,QEXP,0.12,0,0.25,D,0.74,1.0666357097356467,1.046139127547717,0.020496582187929713,0.03910946329291054,0.0098393718040104
U56,QEXP,0.12,0,0.5,D,0.74,1.081460524486709,1.046139127547717,0.035321396938992056,0.0688736703356756,0.021710817547773487
U56,QEXP,0.12,0,1.0,D,0.73,1.0909237628264759,1.0461319449802309,0.044791817846244975,0.0892932328640299,0.03326145745307674
U56,QROLL,0.12,252,0.25,D,0.72,1.1153817369197725,1.0461246428692295,0.06925709405054303,0.10289076216242465,0.011784168733826594
U56,QROLL,0.12,252,0.5,D,0.69,1.1724688628209516,1.0461021061654892,0.1263667566554625,0.1967497654671828,0.023545760315397124
U56,QROLL,0.12,252,1.0,D,0.63,1.203854943559298,1.0460538789591698,0.15780106460012822,0.2814318058022329,0.02763319714009438
U56,QROLL,0.12,504,0.25,D,0.72,1.0986563686367097,1.0461246428692295,0.05253172576748022,0.06107670405143817,0.001357425576644311
U56,QROLL,0.12,504,0.5,D,0.7,1.1385881509614535,1.0461097333081795,0.09247841765327403,0.10825930645625825,0.004616662123645421
U56,QROLL,0.12,504,1.0,D,0.64,1.15077635666289,1.046062202540466,0.10471415412242391,0.12018704388552637,0.006636946857878967
U56,QROLL,0.12,1008,0.25,D,0.73,1.088714836048209,1.0461319449802309,0.04258289106797819,0.05928056950787175,0.010969529922706833
U56,QROLL,0.12,1008,0.5,D,0.71,1.1199328228598844,1.0461172431352772,0.07381557972460717,0.10565293215020777,0.021824693579935772
U56,QROLL,0.12,1008,1.0,D,0.68,1.129535262254596,1.0460943593736634,0.08344090288093264,0.12735588167290013,0.027251070076204975
U56,QROLL,0.12,2016,0.25,D,0.74,1.079848051538501,1.046139127547717,0.03370892399078396,0.06572328714022779,0.0083870964523437
U56,QROLL,0.12,2016,0.5,D,0.72,1.1048800476452973,1.0461246428692295,0.05875540477606789,0.11927898360378508,0.014596146515835073
U56,QROLL,0.12,2016,1.0,D,0.7,1.119625092461007,1.0461097333081795,0.07351535915282748,0.15594156772778134,0.021749869406808564
U56,QEXP,0.17,0,0.25,D,0.74,1.0760693071332028,1.046139127547717,0.029930179585485828,0.07166182865039916,0.005428451505547605
U56,QEXP,0.17,0,0.5,D,0.73,1.0984809517060712,1.0461319449802309,0.05234900672584031,0.13386971998397446,0.010733515947343064
U56,QEXP,0.17,0,1.0,D,0.71,1.114095631214807,1.0461172431352772,0.06797838807952972,0.2059343827400466,0.015137293569629673
U56,QROLL,0.17,252,0.25,D,0.71,1.1191653476150352,1.0461172431352772,0.07304810447975796,0.11570409816417504,0.012791123777369795
U56,QROLL,0.17,252,0.5,D,0.68,1.1799769863270022,1.0460943593736634,0.13388262695333886,0.22510155822569455,0.02772034344174923
U56,QROLL,0.17,252,1.0,D,0.6,1.2088034488773896,1.0460282276833794,0.1627752211940101,0.32937135752021685,0.03699787927571385
U56,QROLL,0.17,504,0.25,D,0.72,1.1029767946385332,1.0461246428692295,0.056852151769303694,0.06693354919437544,0.00431607052344074
U56,QROLL,0.17,504,0.5,D,0.68,1.1463925110278361,1.0460943593736634,0.10029815165417277,0.11933731083533572,0.0064265910393911385
U56,QROLL,0.17,504,1.0,D,0.62,1.1535369367113544,1.0460454375066406,0.10749149920471379,0.12490093126909341,-0.004217898560793354
U56,QROLL,0.17,1008,0.25,D,0.73,1.0925140733203549,1.0461319449802309,0.04638212834012401,0.07277262938095452,0.010969529922706611
U56,QROLL,0.17,1008,0.5,D,0.7,1.1263776160152064,1.0461097333081795,0.0802678827070269,0.1330384880224198,0.019783450336996578
U56,QROLL,0.17,1008,1.0,D,0.66,1.1314185429480133,1.0460784944095292,0.08534004853848409,0.1712501787977041,0.02833978380596469
U56,QROLL,0.17,2016,0.25,D,0.73,1.0723305990112297,1.0461319449802309,0.026198654030998858,0.060285821130031225,0.010969529922707166
U56,QROLL,0.17,2016,0.5,D,0.72,1.087401127130828,1.0461246428692295,0.04127648426159847,0.10583072121070569,0.023863644956697683
U56,QROLL,0.17,2016,1.0,D,0.68,1.0721576505589272,1.0460943593736634,0.026063291185263848,0.10637649270627558,0.02395296612782427
U56,QEXP,0.07,0,0.25,W,0.75,1.0379453853073026,1.0461461916022803,-0.008200806294977658,-0.014598928807620482,0.0
U56,QEXP,0.07,0,0.5,W,0.75,1.0293916988503518,1.0461461916022803,-0.01675449275192853,-0.02986656367216356,0.0
U56,QEXP,0.07,0,1.0,W,0.75,1.011253946993407,1.0461461916022803,-0.0348922446088733,-0.062320242802202275,-0.010800539964585076
U56,QROLL,0.07,252,0.25,W,0.73,1.0981702689204922,1.0461319449802309,0.05203832394026131,0.10980118211441225,0.01580309573191563
U56,QROLL,0.07,252,0.5,W,0.71,1.138556269986674,1.0461172431352772,0.09243902685139682,0.21195164872057393,0.0316722398184085
U56,QROLL,0.07,252,1.0,W,0.66,1.1591098072468486,1.0460784944095292,0.11303131283731949,0.3383390508774644,0.020295195958439427
U56,QROLL,0.07,504,0.25,W,0.73,1.0712219341383267,1.0461319449802309,0.025089989158095793,0.05647146278208548,-0.004066440664658999
U56,QROLL,0.07,504,0.5,W,0.71,1.085225582240074,1.0461172431352772,0.03910833910479683,0.10218727984912168,-0.008142051245417448
U56,QROLL,0.07,504,1.0,W,0.67,1.068364270942755,1.0460864751078849,0.022277795834870107,0.1402463541459502,-0.016320772344416423
U56,QROLL,0.07,1008,0.25,W,0.74,1.068620169924871,1.046139127547717,0.02248104237715398,0.03370584347483141,-0.004800437581154671
U56,QROLL,0.07,1008,0.5,W,0.73,1.0834436589610397,1.0461319449802309,0.03731171398080879,0.059070277560757,-0.00966026058823577
U56,QROLL,0.07,1008,1.0,W,0.71,1.0845832612306263,1.0461172431352772,0.03846601809534911,0.07680712283605251,-0.01955720487461632
U56,QROLL,0.07,2016,0.25,W,0.74,1.0637794147856106,1.046139127547717,0.01764028723789357,0.03358697526288501,-0.0020320739397522436
U56,QROLL,0.07,2016,0.5,W,0.73,1.0763195232776144,1.0461319449802309,0.0301875782973835,0.058587161357212425,-0.004066440664658666
U56,QROLL,0.07,2016,1.0,W,0.72,1.0836781189445128,1.0461246428692295,0.037553476075283365,0.07441271140887973,-0.006103099868655648
U56,QEXP,0.12,0,0.25,W,0.74,1.066418800691736,1.046139127547717,0.020279673144018906,0.03801769056742632,-0.0020320739397523546
U56,QEXP,0.12,0,0.5,W,0.74,1.0824133971364602,1.046139127547717,0.036274269588743246,0.06888884624846803,-0.0020320739397523546
U56,QEXP,0.12,0,1.0,W,0.73,1.099510641939292,1.0461319449802309,0.053378696959061056,0.10222308803531543,-0.004066440664658888
U56,QROLL,0.12,252,0.25,W,0.72,1.0978126369832621,1.0461246428692295,0.05168799411403269,0.11526231450306823,0.01376643652791909
U56,QROLL,0.12,252,0.5,W,0.69,1.1356554548067437,1.0461021061654892,0.08955334864125453,0.22363604205975895,0.027587461773204258
U56,QROLL,0.12,252,1.0,W,0.63,1.1333527841451696,1.0460538789591698,0.08729890518599981,0.34353881700444644,0.01757695255663727
U56,QROLL,0.12,504,0.25,W,0.72,1.0869292530531933,1.0461246428692295,0.04080461018396386,0.04734739936365773,-0.006103099868655426
U56,QROLL,0.12,504,0.5,W,0.7,1.1155371002107575,1.0461097333081795,0.069427366902578,0.08136486162562284,-0.010183294488356642
U56,QROLL,0.12,504,1.0,W,0.64,1.1154747260272821,1.046062202540466,0.06941252348681615,0.08348155011526681,-0.022478863282411332
U56,QROLL,0.12,1008,0.25,W,0.73,1.1070386662425826,1.0461319449802309,0.06090672126235175,0.09684403047697088,0.015803095731915406
U56,QROLL,0.12,1008,0.5,W,0.71,1.1584566958224352,1.0461172431352772,0.11233945268715795,0.18501940732727884,0.031672239818408277
U56,QROLL,0.12,1008,1.0,W,0.68,1.2116912370914585,1.0460943593736634,0.1655968777177952,0.2941341135558049,0.03243830771156131
U56,QROLL,0.12,2016,0.25,W,0.74,1.0781692319266025,1.046139127547717,0.03203010437888554,0.06113077699303715,-0.004800437581154893
U56,QROLL,0.12,2016,0.5,W,0.72,1.1033577911489487,1.0461246428692295,0.05723314827971926,0.11208345846484846,-0.011696919792232197
U56,QROLL,0.12,2016,1.0,W,0.7,1.1272120662830856,1.0461097333081795,0.0811023329749061,0.16224187016048708,-0.02159844811755529
U56,QEXP,0.17,0,0.25,W,0.74,1.073818687805355,1.046139127547717,0.02767956025763807,0.052420821509784554,-0.0020320739397522436
U56,QEXP,0.17,0,0.5,W,0.73,1.0959216327449337,1.0461319449802309,0.04978968776470283,0.09655006575316416,-0.004066440664658888
U56,QEXP,0.17,0,1.0,W,0.71,1.1195348232647901,1.0461172431352772,0.07341758012951294,0.14763185523064215,-0.008142051245417448
U56,QROLL,0.17,252,0.25,W,0.71,1.0877601992517714,1.0461172431352772,0.041642956116494156,0.11327612409390109,0.01172748515115729
U56,QROLL,0.17,252,0.5,W,0.68,1.1127358980814979,1.0460943593736634,0.06664153870783451,0.2197180370596299,0.02554163571872614
U56,QROLL,0.17,252,1.0,W,0.6,1.0697050280496325,1.0460282276833794,0.02367680036625308,0.3195280741428219,-0.011701479973327822
U56,QROLL,0.17,504,0.25,W,0.72,1.0857205136236878,1.0461246428692295,0.03959587075445836,0.0492325326611347,-0.008871463510057853
U56,QROLL,0.17,504,0.5,W,0.68,1.111230969706943,1.0460943593736634,0.06513661033327955,0.08340165592472792,-0.01986647526867613
U56,QROLL,0.17,504,1.0,W,0.62,1.0928572828844845,1.0460454375066406,0.046811845377843886,0.07112762495838143,-0.038010859899926586
U56,QROLL,0.17,1008,0.25,W,0.73,1.1121155222350287,1.0461319449802309,0.06598357725479786,0.09752645748014,0.01580309573191574
U56,QROLL,0.17,1008,0.5,W,0.7,1.1677869636234446,1.0461097333081795,0.12167723031526512,0.18582207365214454,0.029630996575469193
U56,QROLL,0.17,1008,1.0,W,0.66,1.2198575675573906,1.0460784944095292,0.17377907314786145,0.2840536398869742,0.02833978380596469
U56,QROLL,0.17,2016,0.25,W,0.73,1.0837586604549607,1.0461319449802309,0.037626715474729844,0.07838125805163898,0.015803095731915517
U56,QROLL,0.17,2016,0.5,W,0.71,1.110594169416673,1.0461172431352772,0.06447692628139579,0.14430010889860312,0.03167223981840839
U56,QROLL,0.17,2016,1.0,W,0.68,1.1168273067582337,1.0460943593736634,0.07073294738457037,0.18424068700604246,0.03243830771156131
B136,QEXP,0.07,0,0.25,D,0.75,1.0261183690583502,1.0261183690583502,0.0,0.0,0.0
B136,QEXP,0.07,0,0.5,D,0.75,1.0261183690583502,1.0261183690583502,0.0,0.0,0.0
B136,QEXP,0.07,0,1.0,D,0.75,1.0261183690583502,1.0261183690583502,0.0,0.0,0.0
B136,QROLL,0.07,252,0.25,D,0.73,1.057680497579804,1.026116845323032,0.031563652256771935,0.08531464330575567,0.01975617050650047
B136,QROLL,0.07,252,0.5,D,0.7,1.073962022305446,1.0261136761069554,0.047848346198490654,0.16072983015565856,0.026221078817162624
B136,QROLL,0.07,252,1.0,D,0.66,1.0332719032598148,1.0261078358025761,0.007164067457238632,0.2155791995756402,0.018619578227051736
B136,QROLL,0.07,504,0.25,D,0.73,1.0526110338094652,1.026116845323032,0.026494188486433146,0.052006809819855615,-0.0013945640028254491
B136,QROLL,0.07,504,0.5,D,0.71,1.066346761731126,1.0261148491398289,0.0402319125912971,0.0916063359248982,-0.0032712456608797735
B136,QROLL,0.07,504,1.0,D,0.67,1.0391081710237926,1.0261094616934576,0.012998709330334979,0.10267325447718156,-0.016204255604205797
B136,QROLL,0.07,1008,0.25,D,0.74,1.0598765079013148,1.0261176692532623,0.033758838648052514,0.06265040573440772,0.01230147462639064
B136,QROLL,0.07,1008,0.5,D,0.73,1.0847041854104806,1.026116845323032,0.05858734008744859,0.1158144111112196,0.024144077385155005
B136,QROLL,0.07,1008,1.0,D,0.71,1.0973831943729921,1.0261148491398289,0.07126834523316328,0.1698203280566959,0.03873530380180956
B136,QROLL,0.07,2016,0.25,D,0.74,1.041411492425805,1.0261176692532623,0.015293823172542798,0.0291238877930855,0.008190468684168506
B136,QROLL,0.07,2016,0.5,D,0.73,1.0496269237217672,1.026116845323032,0.0235100783987352,0.04662230266686418,0.015956604184339862
B136,QROLL,0.07,2016,1.0,D,0.72,1.0408510074808093,1.0261159048198074,0.014735102661001864,0.03200883439957125,0.024231641974479357
B136,QEXP,0.12,0,0.25,D,0.75,1.0458537830648402,1.0261183690583502,0.019735414006490037,0.03692401497368669,0.01444851984484119
B136,QEXP,0.12,0,0.5,D,0.74,1.060899294214623,1.0261176692532623,0.03478162496136061,0.06622472255431222,0.026524810749951055
B136,QEXP,0.12,0,1.0,D,0.73,1.0745344830334653,1.026116845323032,0.04841763771043328,0.09359140089168205,0.05235447794371717
B136,QROLL,0.12,252,0.25,D,0.72,1.0779029290931523,1.0261159048198074,0.05178702427334492,0.08829250420619883,0.0175367337154696
B136,QROLL,0.12,252,0.5,D,0.68,1.1146120940969877,1.026110981754968,0.08850111234201963,0.16726159606201585,0.028041609236871712
B136,QROLL,0.12,252,1.0,D,0.62,1.0941631746431284,1.0261002145485922,0.06806296009453616,0.21002821521083792,0.014653359038578784
B136,QROLL,0.12,504,0.25,D,0.72,1.0714821858434653,1.0261159048198074,0.04536628102365792,0.069440197536762,0.004982206790593691
B136,QROLL,0.12,504,0.5,D,0.69,1.1031694092047595,1.026112388514895,0.07705702068986442,0.12695534466263214,0.009540990981987019
B136,QROLL,0.12,504,1.0,D,0.64,1.09439808927266,1.0261042518847123,0.06829383738794759,0.15542264771524872,0.0009271439675162529
B136,QROLL,0.12,1008,0.25,D,0.73,1.054574747159058,1.026116845323032,0.028457901836026034,0.05021134124085358,0.012077056629600902
B136,QROLL,0.12,1008,0.5,D,0.71,1.0713829540701385,1.0261148491398289,0.04526810493030964,0.08743489400258309,0.023747487444911286
B136,QROLL,0.12,1008,1.0,D,0.68,1.055704950723628,1.026110981754968,0.029593968968659956,0.09076677236864494,0.03925396022757366
B136,QROLL,0.12,2016,0.25,D,0.74,1.0693259371253745,1.0261176692532623,0.04320826787211218,0.08356698019278475,0.014292606116512507
B136,QROLL,0.12,2016,0.5,D,0.72,1.103606912339667,1.0261159048198074,0.0774910075198596,0.1575387389208842,0.02597081469264817
B136,QROLL,0.12,2016,1.0,D,0.7,1.1325430946579462,1.0261136761069554,0.10642941855099086,0.22700893566485658,0.03916297972464178
B136,QEXP,0.17,0,0.25,D,0.74,1.0368919079432728,1.0261176692532623,0.010774238690010485,0.0275780922972646,0.0008209854840859343
B136,QEXP,0.17,0,0.5,D,0.73,1.0399707755200074,1.026116845323032,0.01385393019697534,0.04317013954012072,-0.005621548772677842
B136,QEXP,0.17,0,1.0,D,0.71,1.0190956562374827,1.0261148491398289,-0.007019192902346205,0.0233400328910629,-0.025156224430807894
B136,QROLL,0.17,252,0.25,D,0.71,1.0900605781005737,1.0261148491398289,0.0639457289607448,0.09455965230692187,0.021553356078968022
B136,QROLL,0.17,252,0.5,D,0.67,1.1400971293287654,1.0261094616934576,0.11398766763530777,0.18183566741588386,0.04334820946034457
B136,QROLL,0.17,252,1.0,D,0.59,1.1338032749721614,1.0260933593377926,0.10770991563436882,0.2275526904052958,0.03239939915615331
B136,QROLL,0.17,504,0.25,D,0.71,1.0627904147840495,1.0261148491398289,0.03667556564422059,0.060195727365452534,0.007634292590832037
B136,QROLL,0.17,504,0.5,D,0.68,1.0827802156775033,1.026110981754968,0.0566692339225352,0.10596734834029053,0.01705412987774746
B136,QROLL,0.17,504,1.0,D,0.61,1.0335593490522137,1.0260980430725009,0.00746130597971284,0.08942566384955875,0.013828266653845955
B136,QROLL,0.17,1008,0.25,D,0.73,1.0521433939983627,1.026116845323032,0.026026548675330607,0.04177259451909676,0.019756170506501025
B136,QROLL,0.17,1008,0.5,D,0.7,1.063877665434604,1.0261136761069554,0.037763989327648684,0.06672336730091044,0.035035917318215315
B136,QROLL,0.17,1008,1.0,D,0.66,1.0239948022836576,1.0261078358025761,-0.002113033518918561,0.018706738841029802,-0.0051649047746353816
B136,QROLL,0.17,2016,0.25,D,0.73,1.0425586850787492,1.026116845323032,0.016441839755717114,0.0409535813355939,0.015553768210156749
B136,QROLL,0.17,2016,0.5,D,0.72,1.0468008511506637,1.0261159048198074,0.02068494633085627,0.0648623331230469,0.03273053141026072
B136,QROLL,0.17,2016,1.0,D,0.68,1.0072695188759144,1.026110981754968,-0.01884146287905364,0.012277940115898778,0.021140892881245543
B136,QEXP,0.07,0,0.25,W,0.75,1.0261183690583502,1.0261183690583502,0.0,0.0,0.0
B136,QEXP,0.07,0,0.5,W,0.75,1.0261183690583502,1.0261183690583502,0.0,0.0,0.0
B136,QEXP,0.07,0,1.0,W,0.75,1.0261183690583502,1.0261183690583502,0.0,0.0,0.0
B136,QROLL,0.07,252,0.25,W,0.73,1.0607189995552861,1.026116845323032,0.0346021542322541,0.06638883224314207,0.018510996343564123
B136,QROLL,0.07,252,0.5,W,0.7,1.080829602095322,1.0261136761069554,0.05471592598836672,0.12005978306824572,0.029423520528680913
B136,QROLL,0.07,252,1.0,W,0.66,1.0509176643299463,1.0261078358025761,0.024809828527370126,0.13541780481035604,-0.0007645845531280004
B136,QROLL,0.07,504,0.25,W,0.73,1.0514699747794336,1.026116845323032,0.025353129456401557,0.05382163700375098,-0.005689923333287439
B136,QROLL,0.07,504,0.5,W,0.71,1.0657031244529696,1.0261148491398289,0.039588275313140686,0.09746565232182647,-0.013710376426493864
B136,QROLL,0.07,504,1.0,W,0.67,1.0486265029354256,1.0261094616934576,0.02251704124196796,0.13276244405219684,-0.030120992419973347
B136,QROLL,0.07,1008,0.25,W,0.74,1.0607962132484754,1.0261176692532623,0.034678543995213085,0.07309015105046601,0.020726545830475507
B136,QROLL,0.07,1008,0.5,W,0.73,1.0868006112578597,1.026116845323032,0.060683765934827605,0.13763332134961037,0.0330638509106056
B136,QROLL,0.07,1008,1.0,W,0.71,1.1029084290156508,1.0261148491398289,0.07679357987582192,0.21527990398462715,0.023425205154475215
B136,QROLL,0.07,2016,0.25,W,0.74,1.035734060070302,1.0261176692532623,0.009616390817039688,0.018058060576352952,-0.0034743738463760554
B136,QROLL,0.07,2016,0.5,W,0.73,1.0402032206529566,1.026116845323032,0.014086375329924516,0.027221344072722697,-0.009267612387725666
B136,QROLL,0.07,2016,1.0,W,0.72,1.0318718020738462,1.0261159048198074,0.0057558972540388,0.012305723953399905,-0.018965384654778927
B136,QEXP,0.12,0,0.25,W,0.75,1.0323393919895187,1.0261183690583502,0.006221022931168552,0.01154525997750655,0.002206690747994733
B136,QEXP,0.12,0,0.5,W,0.74,1.0355037391460262,1.0261176692532623,0.009386069892763915,0.017635877321689808,-4.974794945877825e-06
B136,QEXP,0.12,0,1.0,W,0.73,1.0320273234376383,1.026116845323032,0.00591047811460621,0.011395672659143097,-0.002220524281857039
B136,QROLL,0.12,252,0.25,W,0.72,1.0671072950729068,1.0261159048198074,0.04099139025309939,0.09636560956235107,0.016291559552533363
B136,QROLL,0.12,252,0.5,W,0.68,1.0918684166826012,1.026110981754968,0.06575743492763308,0.18493460304993836,0.030189655241956936
B136,QROLL,0.12,252,1.0,W,0.62,1.0508481418096558,1.0261002145485922,0.024747927261063563,0.25639464674424395,0.0007613409529877435
B136,QROLL,0.12,504,0.25,W,0.72,1.0427702125562595,1.0261159048198074,0.016654307736452045,0.035341080072684994,-0.007909360124318532
B136,QROLL,0.12,504,0.5,W,0.69,1.0448649295972559,1.026112388514895,0.018752541082360796,0.056648122582188876,-0.018168715163127014
B136,QROLL,0.12,504,1.0,W,0.64,0.9886952543689632,1.0261042518847123,-0.03740899751574911,0.0315802408495609,-0.036861218244621075
B136,QROLL,0.12,1008,0.25,W,0.73,1.0747336278448603,1.026116845323032,0.04861678252182822,0.07614061956253093,0.0185109963435639
B136,QROLL,0.12,1008,0.5,W,0.71,1.1133891117374037,1.0261148491398289,0.08727426259757487,0.14238978045513595,0.03688301280912065
B136,QROLL,0.12,1008,1.0,W,0.68,1.1429644899952096,1.026110981754968,0.11685350824024154,0.20600057522640047,0.047117264148752724
B136,QROLL,0.12,2016,0.25,W,0.74,1.066261587732033,1.0261176692532623,0.040143918478770635,0.07742958129170985,0.020726545830475285
B136,QROLL,0.12,2016,0.5,W,0.72,1.0976841911827768,1.0261159048198074,0.07156828636296941,0.14470445819725297,0.03910634005685765
B136,QROLL,0.12,2016,1.0,W,0.7,1.1229244749318574,1.0261136761069554,0.09681079882490207,0.20483870676772775,0.051583401048680755
B136,QEXP,0.17,0,0.25,W,0.74,1.0342878961430793,1.0261176692532623,0.008170226889816945,0.015460691108589275,-0.0034743738463759444
B136,QEXP,0.17,0,0.5,W,0.73,1.0366528195642366,1.026116845323032,0.01053597424120456,0.020831706235851177,-0.009267612387725666
B136,QEXP,0.17,0,1.0,W,0.72,1.0218443847580023,1.0261159048198074,-0.00427152006180509,-0.006402730263214362,-0.01896538465477904
B136,QROLL,0.17,252,0.25,W,0.71,1.0645326741596446,1.0261148491398289,0.03841782501981572,0.08605242959847215,0.014068232304795592
B136,QROLL,0.17,252,0.5,W,0.67,1.0850077559333502,1.0261094616934576,0.05889829423989257,0.16257325375078713,0.027950732291662672
B136,QROLL,0.17,252,1.0,W,0.58,1.0211674511390785,1.026090852379785,-0.004923401240706449,0.19356976357654054,-0.038856530840020165
B136,QROLL,0.17,504,0.25,W,0.71,1.0739480819822762,1.0261148491398289,0.04783323284244734,0.057294326560126896,0.014068232304795703
B136,QROLL,0.17,504,0.5,W,0.68,1.1068060490115699,1.026110981754968,0.0806950672566018,0.09957169944370436,0.03018965524195727
B136,QROLL,0.17,504,1.0,W,0.61,1.0858796249820957,1.0260980430725009,0.059781581909594816,0.07501012834731435,0.02896100349773556
B136,QROLL,0.17,1008,0.25,W,0.73,1.0647172240710892,1.026116845323032,0.03860037874805711,0.07143066988926683,0.018510996343564234
B136,QROLL,0.17,1008,0.5,W,0.7,1.0908445954337904,1.0261136761069554,0.06473091932683506,0.1310529121198829,0.031436835831209486
B136,QROLL,0.17,1008,1.0,W,0.66,1.0842176339947642,1.0261078358025761,0.05810979819218809,0.16148000446022093,0.03408634182110326
B136,QROLL,0.17,2016,0.25,W,0.73,1.060647210038098,1.026116845323032,0.034530364715065875,0.07186857358763521,0.018510996343564123
B136,QROLL,0.17,2016,0.5,W,0.71,1.0839130077283352,1.0261148491398289,0.05779815858850634,0.13147866514565032,0.03366405649844528
B136,QROLL,0.17,2016,1.0,W,0.67,1.080916925644202,1.0261094616934576,0.05480746395074432,0.14949707645742838,0.028922357280804945
SMALL439,QEXP,0.07,0,0.25,D,0.75,0.3337155178077118,0.33742576809434777,-0.0037102502866359632,-0.005805205041364392,0.0
SMALL439,QEXP,0.07,0,0.5,D,0.75,0.32992174890194675,0.33742576809434777,-0.0075040191924010125,-0.011721705610730826,0.0
SMALL439,QEXP,0.07,0,1.0,D,0.75,0.3220934974824051,0.33742576809434777,-0.015332270611942644,-0.02386557115247434,0.0
SMALL439,QROLL,0.07,252,0.25,D,0.73,0.35957306034598213,0.3373700757825762,0.022202984563405914,0.03449354903815538,0.044090589146386305
SMALL439,QROLL,0.07,252,0.5,D,0.7,0.37863715429684847,0.33728711220392515,0.04135004209292331,0.06764256459310919,0.08692567180852862
SMALL439,QROLL,0.07,252,1.0,D,0.66,0.39904167181758626,0.33717757587001956,0.0618640959475667,0.11610040899782498,0.02357158721437025
SMALL439,QROLL,0.07,504,0.25,D,0.73,0.376954664766279,0.3373700757825762,0.03958458898370276,0.057896381100415895,0.043130689635905606
SMALL439,QROLL,0.07,504,0.5,D,0.72,0.4151539491363453,0.33734234624207426,0.07781160289427103,0.11674137644239774,0.09370553870667331
SMALL439,QROLL,0.07,504,1.0,D,0.69,0.478586279864375,0.3372596132698166,0.1413266665945584,0.221713234038446,0.13132926919503085
SMALL439,QROLL,0.07,1008,0.25,D,0.74,0.34994591642705625,0.33739788090113854,0.012548035525917711,0.025229601478109764,0.04593685213044685
SMALL439,QROLL,0.07,1008,0.5,D,0.73,0.35972639884652147,0.3373700757825762,0.02235632306394525,0.048551650996055296,0.09485020406501832
SMALL439,QROLL,0.07,1008,1.0,D,0.71,0.36775560512919886,0.33731469116624296,0.030440913962955896,0.08254119508893598,0.09441115750473095
SMALL439,QROLL,0.07,2016,0.25,D,0.74,0.35122037364110514,0.33739788090113854,0.013822492739966608,0.018809932897888404,0.03549518433930243
SMALL439,QROLL,0.07,2016,0.5,D,0.74,0.3626905241683383,0.33739788090113854,0.025292643267199766,0.03523775964238207,0.07685328274205883
SMALL439,QROLL,0.07,2016,1.0,D,0.73,0.3758764374546081,0.3373700757825762,0.038506361672031864,0.0552121880929517,0.13088667209346727
SMALL439,QEXP,0.12,0,0.25,D,0.75,0.33958156634592623,0.33742576809434777,0.002155798251578467,0.001354458862877994,0.023164133756849004
SMALL439,QEXP,0.12,0,0.5,D,0.74,0.33966687798934675,0.33739788090113854,0.0022689970882082133,2.974168429226154e-05,0.04203494922401263
SMALL439,QEXP,0.12,0,1.0,D,0.74,0.33286211004321103,0.33739788090113854,-0.004535770857927501,-0.011970590823765392,0.085808484329293
SMALL439,QROLL,0.12,252,0.25,D,0.72,0.3683541658137886,0.33734234624207426,0.03101181957171434,0.05456369415114004,0.05009826353292535
SMALL439,QROLL,0.12,252,0.5,D,0.69,0.3967467295716088,0.3372596132698166,0.05948711630179215,0.11064714651688862,0.10516396907248582
