panel,cost,dial,arm,is_default,IS_Sharpe,IS_CAGR,CAGR,Sharpe,MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
u56,10.0,band,0.00,False,1.054759204396338,0.07117769371461646,0.08187299221941369,1.1692475633783586,-0.12011678946551008,0.09077595629666058,1.2593786361905985,-0.12011678946550941
u56,25.0,band,0.00,False,0.98550995510975,0.06620303901472901,0.07679539150297843,1.1013476888423657,-0.12079148729746736,0.08561226349271767,1.1925080705065445,-0.12079148729746703
u56,10.0,band,0.02,False,1.084532692785475,0.07404354997617935,0.08497523468364876,1.1964687693650562,-0.11858554450073244,0.0940765608626124,1.284340823916158,-0.11858554450073233
u56,25.0,band,0.02,False,1.0376285771477127,0.07062867180222065,0.08147995613793224,1.1505212576454944,-0.11907928474516805,0.09051399607285804,1.2391176608661147,-0.11907928474516771
u56,10.0,band,0.03,True,1.1042574813043367,0.07609417819718378,0.08644750633071019,1.2037308291391255,-0.12054947359101975,0.0950629792087272,1.2816876607860581,-0.12054947359101964
u56,25.0,band,0.03,True,1.0656889651027908,0.07326118003416826,0.08355862722433804,1.1661345483302161,-0.1209263608304102,0.09212739255649671,1.2448211067050887,-0.12092636083040953
u56,10.0,band,0.05,False,1.06249202562864,0.07358398989587656,0.08328099438174097,1.1481765499430112,-0.1256730936931718,0.09134601743977466,1.2150766113342044,-0.12567309369317248
u56,25.0,band,0.05,False,1.032561290810318,0.07137203686173987,0.08098225353218758,1.1185979004531097,-0.12596699945454937,0.08897464434995461,1.1857405840328274,-0.12596699945454926
u56,10.0,band,0.08,False,1.122239172338403,0.07940308354958181,0.0853811352652305,1.1484762967199986,-0.1446692177776664,0.09033738726422302,1.169915264704118,-0.1446692177776664
u56,25.0,band,0.08,False,1.0993351183925737,0.07767602747579416,0.08354856874819716,1.1254096749578413,-0.14483510111386755,0.08841695141919437,1.1466943988844882,-0.14483510111386788
u56,10.0,band,0.12,False,1.120246649275825,0.08348015526592856,0.08702664555531459,1.1498993588171684,-0.12150487487373196,0.08996090801384393,1.1736967423863236,-0.12150487487373196
u56,25.0,band,0.12,False,1.1029697392174795,0.08210150750556311,0.08552384345457331,1.131316332160609,-0.12160759668499244,0.08835509953699328,1.1540619133653716,-0.12160759668499277
u56,10.0,band,0.20,False,1.0995088415526295,0.08186751252059388,0.08570557919805943,1.1154719139655531,-0.12065194505700516,0.08888187580866869,1.1284468761424813,-0.12065194505700472
u56,25.0,band,0.20,False,1.0866347921455068,0.08083296852522737,0.08453988013431823,1.1013591341325821,-0.12096769674789687,0.08760730682937679,1.113361193883912,-0.12096769674789742
u56,10.0,gross,0.50,False,1.1036526229043062,0.05062237257057922,0.057403262310617986,1.2037660239448476,-0.08117569024040006,0.06302979833530631,1.2822447604837504,-0.08117569024039983
